ep_len_mean,policy_loss,serial_timesteps,clipfrac,n_updates,explained_variance,true_reward,approxkl,ep_reward_mean,fps,value_loss,total_timesteps,time_elapsed,policy_entropy
207.5,-0.0061736153,462500,0.05715199,925,0.7578830271959305,9.896214,0.0051546395,2140.501503029117,8175,6100.833,46250000,6150.980024337769,-0.05765293
198.44,-0.0057954304,463000,0.056836005,926,0.7714194506406784,10.008374,0.0050673075,2080.546756420157,7925,5818.9004,46300000,6157.591753005981,-0.06027041
193.18,-0.006536294,463500,0.06619,927,0.7741258144378662,10.272535,0.005670379,2037.8242768872192,8005,6115.25,46350000,6164.506894111633,-0.06219835
215.94,-0.006395035,464000,0.063222,928,0.7608611136674881,10.249546,0.0055106566,2299.5440092039853,8334,6105.6055,46400000,6171.005144357681,-0.06611528
208.24,-0.006368401,464500,0.06254001,929,0.7748242318630219,10.078155,0.00540374,2162.1330427668754,8510,5790.176,46450000,6177.630224466324,-0.06952166
190.31,-0.00616022,465000,0.05487399,930,0.767510175704956,10.077187,0.004997529,2026.9332679696627,7936,6079.0933,46500000,6184.021488666534,-0.070467986
211.2,-0.0063229557,465500,0.05004001,931,0.7547021508216858,10.122521,0.004650265,2183.293689931028,8411,6143.9893,46550000,6190.672932386398,-0.07454303
200.79,-0.005529227,466000,0.056835994,932,0.7634042054414749,10.24352,0.00507882,2139.721911128843,8128,6193.1562,46600000,6197.133209705353,-0.077561416
210.85,-0.00591462,466500,0.05676801,933,0.7713821828365326,10.0732765,0.0051230616,2208.4276567708202,7938,5960.489,46650000,6203.790214300156,-0.08144918
195.14,-0.0063388566,467000,0.064380005,934,0.7574066668748856,9.806442,0.005619154,1916.2015489385115,8207,5924.1714,46700000,6210.638229370117,-0.08448287
171.81,-0.006130418,467500,0.061543997,935,0.775699108839035,9.802517,0.00538162,1789.1276397073455,8271,5938.734,46750000,6217.230704784393,-0.08442099
188.21,-0.005999748,468000,0.057949997,936,0.7535451799631119,9.913629,0.0051198434,1931.4292628115322,7933,6048.1704,46800000,6223.825716018677,-0.08085996
161.48,-0.0062442767,468500,0.06089602,937,0.7661968320608139,9.852942,0.005328413,1674.3038749159778,8064,5865.57,46850000,6230.591754436493,-0.07989773
211.1,-0.006003296,469000,0.064183995,938,0.7688020020723343,10.053093,0.0055067562,2207.5874262112984,8071,5884.292,46900000,6237.007755279541,-0.08677039
185.37,-0.006799693,469500,0.07219601,939,0.7759591937065125,9.895701,0.006035732,1909.448523374828,7735,5771.498,46950000,6243.750675916672,-0.09071395
207.19,-0.005645519,470000,0.049146,940,0.7634992599487305,9.987047,0.004614061,2109.439311981646,7969,5992.1704,47000000,6250.565947771072,-0.09214609
192.54,-0.005828215,470500,0.057446,941,0.7679536640644073,10.22823,0.0051114946,2081.002583657911,7989,6035.996,47050000,6257.452221393585,-0.09570003
183.39,-0.006561914,471000,0.07112399,942,0.7607360631227493,10.125314,0.0059845108,1958.8471052935906,8151,6216.241,47100000,6264.180438041687,-0.09701648
185.67,-0.0070953164,471500,0.061598,943,0.7818285822868347,10.00256,0.005408108,1974.0115880523192,8107,5837.647,47150000,6270.8110365867615,-0.098321535
177.2,-0.0062281364,472000,0.057686,944,0.7783168703317642,9.924455,0.0051721656,1856.410637435778,8059,5727.0864,47200000,6277.511093139648,-0.1028678
168.52,-0.006316632,472500,0.06653201,945,0.7656302452087402,10.2223015,0.00567372,1748.6348780336732,8081,6360.0137,47250000,6284.236577987671,-0.10619365
188.43,-0.005542382,473000,0.051699996,946,0.7646405547857285,9.777757,0.0048252535,1934.4259376708233,8336,5976.989,47300000,6290.853697538376,-0.11037172
172.21,-0.0058788876,473500,0.055339985,947,0.7715006768703461,9.847959,0.005014158,1767.1760370989423,8148,5837.698,47350000,6297.165271759033,-0.11818347
217.85,-0.0065438338,474000,0.06602602,948,0.7697471231222153,10.054329,0.0056935716,2253.4566947002404,8371,5875.9985,47400000,6303.850650310516,-0.12614855
171.32,-0.006095922,474500,0.058136005,949,0.7754687517881393,9.793339,0.0052225464,1746.9583035243827,8138,5582.6934,47450000,6310.263098478317,-0.12911865
200.23,-0.006211419,475000,0.06354599,950,0.7743266075849533,9.968671,0.0055202167,2005.58008781165,8323,5657.2373,47500000,6316.921995401382,-0.13139206
196.54,-0.006630981,475500,0.063148014,951,0.7666905224323273,9.917145,0.0054782587,2063.374498119431,8210,6020.0654,47550000,6323.312902927399,-0.1338574
203.9,-0.0065241246,476000,0.06594598,952,0.7688893228769302,10.3146,0.0056765433,2222.8388675262026,7862,6108.003,47600000,6329.784076929092,-0.1367396
170.27,-0.005157007,476500,0.060538,953,0.780634269118309,9.615655,0.0053378884,1721.3294193425215,8225,5608.109,47650000,6336.663264274597,-0.14046893
181.0,-0.0056302724,477000,0.051674005,954,0.7665769010782242,10.053452,0.0047985762,1872.3975749776919,8341,5888.002,47700000,6343.291516542435,-0.14238001
213.37,-0.006512069,477500,0.070825994,955,0.7775539457798004,10.021925,0.005992938,2250.299970717816,8143,5752.9976,47750000,6349.853679895401,-0.14057116
197.3,-0.005769319,478000,0.059758004,956,0.7687571793794632,9.950565,0.005215046,2076.400878731371,8635,5955.83,47800000,6356.542368650436,-0.13960423
166.67,-0.0063930084,478500,0.056631994,957,0.7753578722476959,9.744696,0.0051082056,1755.5030878825764,8590,5694.496,47850000,6362.641379594803,-0.14256293
194.25,-0.006117698,479000,0.06322799,958,0.7824707627296448,10.04717,0.005522605,2031.7783031306694,8056,5734.517,47900000,6368.921778678894,-0.14526838
194.37,-0.006149644,479500,0.070952,959,0.7834016680717468,10.267064,0.0059375144,2105.4941389111523,8122,5908.2236,47950000,6375.721410751343,-0.14609796
205.54,-0.006272107,480000,0.06451401,960,0.7765457630157471,9.941799,0.0055790786,2090.901347633476,8318,5743.625,48000000,6382.34468460083,-0.15080732
208.07,-0.006498526,480500,0.058322005,961,0.7751269638538361,10.241505,0.0051195757,2182.4811915506275,8243,6147.713,48050000,6388.672192811966,-0.1558922
168.79,-0.005962426,481000,0.064964,962,0.7819656282663345,9.962839,0.0056036194,1781.3253466282506,8306,5743.409,48100000,6395.368984222412,-0.15842938
203.29,-0.006193378,481500,0.059855986,963,0.773975282907486,10.2024355,0.00525238,2184.7414311798175,8025,6055.8887,48150000,6401.875040054321,-0.16174035
205.0,-0.0063017844,482000,0.06025,964,0.7808702290058136,10.071203,0.005286055,2141.32218850545,8181,5734.233,48200000,6408.705105543137,-0.16505617
179.36,-0.005757805,482500,0.057129998,965,0.7789894938468933,10.120092,0.005113462,1885.385627237925,8212,5659.2344,48250000,6415.41911149025,-0.1715229
180.02,-0.0067490474,483000,0.058180008,966,0.7941477000713348,10.023382,0.005212081,1875.0951441174884,8028,5762.426,48300000,6422.00795507431,-0.1758563
213.14,-0.0066957683,483500,0.072257996,967,0.7720886766910553,10.070588,0.0060340865,2273.716674500927,8141,5940.79,48350000,6428.51612329483,-0.17889279
195.7,-0.0064899684,484000,0.065726,968,0.7885029166936874,10.119578,0.00569318,2071.909840606067,7848,5931.029,48400000,6435.057515621185,-0.18246691
181.12,-0.00601411,484500,0.057892002,969,0.7823874354362488,10.1918335,0.005188136,1959.7032180918543,7915,5816.877,48450000,6441.881383895874,-0.18533646
192.64,-0.006383347,485000,0.06601401,970,0.7700755745172501,9.841297,0.005681446,1987.9377579037007,8271,5896.2764,48500000,6448.745520591736,-0.18806635
216.33,-0.0066097276,485500,0.057811987,971,0.7893943637609482,10.098881,0.0051309047,2235.722201578475,8134,5688.8955,48550000,6455.331867456436,-0.18856347
209.14,-0.0063162255,486000,0.06536398,972,0.785113975405693,10.366675,0.0056149,2236.2247632555914,7995,5776.8706,48600000,6461.898651599884,-0.19026497
165.76,-0.00606525,486500,0.060081996,973,0.7798233181238174,10.101531,0.00529215,1780.5378991190414,7978,5949.09,48650000,6468.617411375046,-0.19255745
196.58,-0.006173943,487000,0.06434199,974,0.7782630175352097,10.017393,0.005564749,2033.0719439259753,8017,5654.205,48700000,6475.431581735611,-0.19587928
195.42,-0.006064377,487500,0.05491199,975,0.782238781452179,9.887647,0.0049649402,2006.033757937678,7999,5601.132,48750000,6482.216361761093,-0.19573203
172.82,-0.0059048324,488000,0.059327997,976,0.7816492021083832,10.207233,0.0052553755,1861.2084290642897,7912,5691.9844,48800000,6488.9330813884735,-0.19440071
135.81,-0.0066078566,488500,0.063691996,977,0.7883147448301315,9.862309,0.0054877885,1360.0458107865788,8294,5479.9424,48850000,6495.782680988312,-0.19372436
183.41,-0.0060649132,489000,0.05473401,978,0.7931109517812729,10.234795,0.0049323943,1975.986525918846,7981,5898.371,48900000,6502.505425453186,-0.19416013
164.04,-0.006361108,489500,0.067119986,979,0.79476298391819,9.946732,0.005696141,1720.0062019364163,8010,5344.9893,48950000,6509.3411610126495,-0.19629163
165.4,-0.0063018757,490000,0.0577,980,0.7870420962572098,10.018794,0.0051353313,1728.2230991899198,8206,5586.741,49000000,6516.238432407379,-0.19973001
191.64,-0.006389807,490500,0.06344199,981,0.7791408747434616,9.99735,0.0055075013,1988.7367963411896,8223,5744.8506,49050000,6522.68622303009,-0.20147932
188.89,-0.005565135,491000,0.057001982,982,0.7798744142055511,10.017368,0.005097245,1992.336153734567,8143,5906.0205,49100000,6529.077219724655,-0.19859926
191.22,-0.0062426506,491500,0.06892401,983,0.7881805896759033,10.2577095,0.0058253543,2081.467556930813,8476,5898.405,49150000,6535.701473712921,-0.19733952
189.96,-0.0059428476,492000,0.061388,984,0.7892918139696121,9.87082,0.0054654246,1967.468725132578,8242,5495.1045,49200000,6542.097703695297,-0.20310776
203.72,-0.006704716,492500,0.07127599,985,0.7822915613651276,10.184034,0.0059890063,2170.7526748054656,8173,5880.344,49250000,6548.532929897308,-0.20596673
208.21,-0.00583785,493000,0.069819994,986,0.7763807475566864,9.96322,0.0059211846,2233.570065532948,8229,5745.6963,49300000,6555.216519117355,-0.20773263
205.36,-0.0060009253,493500,0.057666007,987,0.7828077524900436,9.925855,0.005191886,2158.021259436633,8093,5662.82,49350000,6561.621068954468,-0.21257773
213.01,-0.006529667,494000,0.057048,988,0.7698379755020142,9.88998,0.00514374,2195.7416064795757,8264,5620.34,49400000,6568.353067398071,-0.21660545
214.52,-0.0061147553,494500,0.055524006,989,0.773886650800705,9.915432,0.0049751205,2212.309498454132,8049,5919.8906,49450000,6574.9708776474,-0.21927819
171.54,-0.006216751,495000,0.06530599,990,0.7941865026950836,10.125518,0.0055844868,1781.244391621393,8083,5573.161,49500000,6581.739700555801,-0.22028963
193.79,-0.0063663125,495500,0.071088016,991,0.7888912409543991,10.069153,0.0059680487,2101.188975910386,8037,5596.255,49550000,6588.493193149567,-0.22059228
189.92,-0.005508018,496000,0.055884,992,0.7816406786441803,9.729694,0.005120176,1927.9011632391357,8222,5634.2095,49600000,6595.238385915756,-0.22166662
194.03,-0.006272645,496500,0.05599999,993,0.7832355946302414,9.890391,0.0050097555,1984.0331824475807,8219,5518.665,49650000,6601.601362228394,-0.22123452
202.89,-0.0068566967,497000,0.06562999,994,0.7769960016012192,9.866148,0.0055804173,2162.665627107695,7956,5899.486,49700000,6608.261117219925,-0.22205095
188.22,-0.006369073,497500,0.05656599,995,0.7957247197628021,9.804254,0.0051096855,1916.7986757569142,8222,5323.3594,49750000,6615.134942770004,-0.22228983
193.45,-0.005641939,498000,0.056193996,996,0.779962345957756,10.015323,0.005015667,2052.3682190583995,8113,5945.4062,49800000,6621.688696146011,-0.22281164
179.74,-0.00602251,498500,0.06495199,997,0.7838687151670456,10.078884,0.005613631,1942.2270297583007,8341,5811.11,49850000,6628.231726884842,-0.22403747
177.55,-0.0056730546,499000,0.053228,998,0.7997604012489319,9.974529,0.004860286,1816.9903474785272,8182,5538.721,49900000,6634.4242153167725,-0.22499096
170.69,-0.0056485,499500,0.05058999,999,0.7921586334705353,9.926984,0.0047356696,1798.9957044654427,7957,5661.221,49950000,6641.05272269249,-0.22615938
159.03,-0.0061995047,500000,0.060664,1000,0.7850658595561981,9.920602,0.0053253574,1734.5315279192896,8282,5546.9155,50000000,6647.890204191208,-0.22603434
176.64,-0.0059701414,500500,0.06029599,1001,0.7865354269742966,9.791854,0.0053078914,1842.1345032442596,8270,5509.2144,50050000,6654.241294145584,-0.22516142
194.84,-0.0062488373,501000,0.05760601,1002,0.7909850180149078,9.662978,0.0051572667,1995.5101890922524,8277,5328.8574,50100000,6660.917140245438,-0.22561239
198.21,-0.00597845,501500,0.052393995,1003,0.7936885058879852,10.181237,0.004829036,2094.167614521943,8053,5825.831,50150000,6667.545294284821,-0.22636436
189.55,-0.005665379,502000,0.05650401,1004,0.7851839363574982,10.051257,0.0050789504,1995.632037665652,8074,5623.2007,50200000,6674.30687046051,-0.22752589
190.72,-0.0060877777,502500,0.06329599,1005,0.7729117125272751,10.097002,0.0054982747,2021.620884847208,8348,5939.9033,50250000,6681.078765869141,-0.23165637
202.8,-0.006640415,503000,0.06449399,1006,0.7981450855731964,9.909395,0.005570288,2142.384926996743,8151,5572.5337,50300000,6687.624416589737,-0.23663235
211.12,-0.00608713,503500,0.060780004,1007,0.7834855914115906,9.869323,0.00532582,2170.037342695107,8183,5574.395,50350000,6694.20982336998,-0.23943008
183.3,-0.0066240174,504000,0.066980004,1008,0.7909086048603058,10.407868,0.0057665748,2008.0756864558812,8331,5864.852,50400000,6700.736854791641,-0.2395688
214.36,-0.0055992906,504500,0.070584,1009,0.7838679403066635,9.651651,0.0059790234,2194.7903869216493,8065,5281.053,50450000,6707.229309082031,-0.24307412
187.36,-0.006332171,505000,0.06760601,1010,0.7918311655521393,10.070503,0.005840663,1933.012836894116,8044,5519.062,50500000,6713.982142925262,-0.2475321
176.51,-0.005539074,505500,0.055318,1011,0.7907349914312363,10.070687,0.005003895,1810.7524423528253,8248,5661.4985,50550000,6720.576594829559,-0.24928561
176.59,-0.0063806134,506000,0.062796,1012,0.7919723838567734,10.0078535,0.0054515325,1824.0704559292226,8089,5562.879,50600000,6727.078424215317,-0.25107753
182.71,-0.005999201,506500,0.052788004,1013,0.7874086946249008,10.218948,0.0048341905,1935.9694718920555,8140,5675.2964,50650000,6733.562428236008,-0.2509033
223.72,-0.0054036295,507000,0.053956,1014,0.7872896492481232,10.384213,0.004892192,2435.326267899654,8293,6022.6514,50700000,6740.286847829819,-0.25179863
219.87,-0.0062098443,507500,0.06483399,1015,0.7859170138835907,10.135973,0.005668074,2345.403614941053,8194,5707.3965,50750000,6746.759655714035,-0.25380954
188.09,-0.006577928,508000,0.06838602,1016,0.799623042345047,9.995113,0.005839571,1978.1925391050079,8139,5341.6025,50800000,6753.527434587479,-0.25388086
202.22,-0.0059181727,508500,0.06052402,1017,0.7995070517063141,9.784893,0.005336663,2134.7444266962457,8002,5543.504,50850000,6760.055016279221,-0.25375405
181.99,-0.005894716,509000,0.06378998,1018,0.7929839342832565,9.889953,0.0054845153,1858.4958406370556,7878,5478.469,50900000,6766.955768823624,-0.25581053
183.61,-0.0055754716,509500,0.06806801,1019,0.792897567152977,10.048761,0.0057719504,1929.7290348203574,7941,5799.842,50950000,6773.722998142242,-0.25804824
175.45,-0.005851224,510000,0.05529,1020,0.783724308013916,9.97799,0.0050112493,1866.085336524197,8281,5827.368,51000000,6780.545531988144,-0.25925854
195.98,-0.006141067,510500,0.064078,1021,0.7929141968488693,10.108667,0.005548994,2079.4577747126227,7915,5685.172,51050000,6787.093031406403,-0.26253253
198.28,-0.006286593,511000,0.059715997,1022,0.7988031208515167,10.1904955,0.0052312245,2129.382830249375,8330,5580.7363,51100000,6793.879170179367,-0.2657193
172.17,-0.0054359282,511500,0.052395996,1023,0.7938529700040817,9.82097,0.0048319423,1747.9759358911374,7960,5480.148,51150000,6800.490395784378,-0.26567036
169.49,-0.0059237694,512000,0.05471,1024,0.7887831032276154,9.957591,0.004954772,1750.5525700965686,7892,5610.5156,51200000,6807.200970649719,-0.26730466
227.16,-0.0058253263,512500,0.06426799,1025,0.7989082336425781,10.128254,0.0055149114,2439.9243161362365,8210,5633.893,51250000,6813.967093229294,-0.2668428
185.84,-0.005348784,513000,0.055073988,1026,0.8016258925199509,10.32551,0.0049686655,1959.5014955036481,8228,5590.6816,51300000,6820.649398803711,-0.26581487
207.3,-0.006064198,513500,0.052630004,1027,0.7891063988208771,10.074166,0.0048525254,2167.9980630421824,8224,5867.386,51350000,6827.166282176971,-0.26763946
199.38,-0.0063076806,514000,0.059383992,1028,0.7916720062494278,10.054674,0.0052744,2052.439147689061,7904,5710.0645,51400000,6833.699271202087,-0.27304557
204.17,-0.0065422817,514500,0.06585,1029,0.7967708557844162,10.214765,0.0056328983,2115.6949662256216,8237,5607.9536,51450000,6840.5384430885315,-0.27716166
196.22,-0.006521958,515000,0.065769985,1030,0.8000615835189819,10.12611,0.0056267916,2100.3659280721936,8021,5335.239,51500000,6846.887894868851,-0.28117704
175.73,-0.006151549,515500,0.06024199,1031,0.7982983738183975,10.0033865,0.0052776597,1791.9974668186242,8193,5573.3994,51550000,6853.424376010895,-0.2860082
215.74,-0.0058067073,516000,0.056621995,1032,0.7823709398508072,9.976415,0.005079404,2219.6306786042337,8265,5582.948,51600000,6860.063338279724,-0.29202202
209.74,-0.0062322,516500,0.066464014,1033,0.7950073033571243,9.976189,0.0056916308,2233.808793670753,8125,5460.9106,51650000,6866.527665138245,-0.29519776
229.31,-0.0064991694,517000,0.069749996,1034,0.7849740535020828,10.317322,0.005936701,2421.0670659516504,8289,5697.8086,51700000,6872.991363286972,-0.29894763
171.93,-0.005620279,517500,0.06307401,1035,0.7876810729503632,10.196354,0.0054632914,1818.8063564394508,8212,5650.2515,51750000,6879.653911590576,-0.30097842
154.22,-0.0060128607,518000,0.06275199,1036,0.7994400709867477,10.101466,0.005423629,1616.6094419139763,8228,5575.018,51800000,6886.051977157593,-0.30019626
210.1,-0.0067475676,518500,0.06647001,1037,0.789325013756752,9.894959,0.005724479,2149.1899978877163,8299,5663.1655,51850000,6892.697401046753,-0.30520642
213.79,-0.0064148684,519000,0.06495,1038,0.7922102808952332,10.225484,0.00558762,2315.2665063735517,8359,5827.1475,51900000,6899.160800933838,-0.30867103
