fps,n_updates,value_loss,ep_reward_mean,approxkl,policy_loss,clipfrac,serial_timesteps,time_elapsed,policy_entropy,explained_variance,ep_len_mean,true_reward,total_timesteps
8217,1452,0.17816709,39.60497717478991,0.31069288,0.010043843,0.60987806,726000,9694.670722961426,-5.478829,0.9558794684708118,496.58,0.07600067,72600000
8080,1453,0.296287,37.112447336808465,0.38883683,0.003075053,0.4199701,726500,9701.38715004921,-5.4679027,0.9584527760744095,494.68,0.06915619,72650000
8402,1454,0.3071292,39.33444764917851,0.24477187,0.0016311876,0.45698,727000,9708.149078130722,-5.456214,0.9519367888569832,492.81,0.071832284,72700000
8190,1455,0.31638643,38.86255010708935,0.44889492,0.0027892657,0.44565812,727500,9714.520374298096,-5.4879847,0.9396456778049469,495.36,0.07324376,72750000
8115,1456,0.34406143,40.841219507328965,0.20691894,0.0010240735,0.42626002,728000,9721.161399841309,-5.497732,0.9444256834685802,492.49,0.07415449,72800000
7869,1457,0.27262264,39.48367391872641,1.1738905,0.0023837702,0.39016995,728500,9727.913703203201,-5.524238,0.9536505900323391,494.71,0.07342285,72850000
7962,1458,0.1697404,39.061796362484216,1.2912716,0.006554604,0.45294598,729000,9734.820959568024,-5.522976,0.9629076942801476,495.41,0.07418018,72900000
8045,1459,0.477716,37.70803827890719,0.6591024,0.010225085,0.556088,729500,9741.650467395782,-5.5264783,0.9475536718964577,490.45,0.06612283,72950000
8066,1460,0.15238024,38.73369725884695,0.4018316,0.0054263636,0.516148,730000,9748.469418525696,-5.4913616,0.9623181596398354,497.3,0.07465221,73000000
8183,1461,0.124905154,38.68042658640769,0.22295667,0.008715555,0.6259519,730500,9755.173175573349,-5.4384913,0.9677045792341232,496.13,0.07391947,73050000
8444,1462,0.22537288,39.24494413059034,0.2298161,0.0018287547,0.41586998,731000,9761.609496831894,-5.425142,0.9600225985050201,494.66,0.072777644,73100000
8044,1463,0.15753202,39.25944088636924,0.27677915,0.0093386015,0.516366,731500,9767.955942869186,-5.410639,0.9688534568995237,494.94,0.07380545,73150000
8284,1464,0.30986625,39.804451803398564,0.85618997,0.009368916,0.366984,732000,9774.485433101654,-5.420419,0.9507589638233185,492.19,0.072233014,73200000
8411,1465,0.25606555,39.30605254391827,0.39967385,0.0006864398,0.44306183,732500,9780.971964597702,-5.432052,0.9588072523474693,493.37,0.072040424,73250000
8294,1466,0.28594294,37.53640722525137,1.1397853,0.009169386,0.447698,733000,9787.408454656601,-5.447427,0.9570988081395626,492.99,0.06911434,73300000
8449,1467,0.29554787,36.974862748262986,0.31023914,0.005883775,0.5071399,733500,9793.998560905457,-5.448377,0.9629854448139668,493.34,0.06735386,73350000
8437,1468,0.544053,36.79704195880684,3.5808477,0.0014787241,0.38407806,734000,9800.338268518448,-5.4647365,0.9548822455108166,488.07,0.061310697,73400000
8468,1469,0.18110506,39.08736065095896,2.1975014,0.017906988,0.5618239,734500,9806.608352661133,-5.486706,0.9651726931333542,495.53,0.07405594,73450000
8005,1470,0.35346717,38.51256592894675,1.3254579,-0.00033378246,0.35790405,735000,9813.020008087158,-5.484274,0.9460749551653862,493.53,0.07073675,73500000
8239,1471,0.33735657,37.78145771308087,3.3944967,0.007960838,0.44745797,735500,9819.631792068481,-5.4824815,0.9551612511277199,492.67,0.06811227,73550000
8201,1472,0.52387583,36.74456990502997,0.68882835,0.0030618713,0.35097802,736000,9826.028760194778,-5.505197,0.9534202553331852,487.88,0.06171583,73600000
7848,1473,0.4521565,38.67901366478213,0.35976037,-0.000425293,0.41697997,736500,9832.71776008606,-5.5174913,0.9426455125212669,491.3,0.06953839,73650000
7771,1474,0.3382161,37.351561352579026,0.4279902,0.007799097,0.45417202,737000,9839.462903738022,-5.5267744,0.9480942748486996,492.95,0.06863929,73700000
8017,1475,0.3280153,38.26365121592438,0.51510054,0.0052342922,0.45787188,737500,9846.447709798813,-5.512876,0.9400863498449326,494.92,0.07211834,73750000
8009,1476,0.23450369,37.0164012475552,10.102478,0.008268821,0.4395119,738000,9853.048696279526,-5.511767,0.9717034213244915,490.53,0.06541676,73800000
7827,1477,0.26365858,38.1391935957203,0.23198552,0.0075767715,0.50889206,738500,9859.775230646133,-5.509722,0.9550157003104687,493.91,0.07090811,73850000
8141,1478,0.45999873,38.77224654786472,1.1911819,0.0043827374,0.43091205,739000,9866.740394830704,-5.5449615,0.9461804628372192,489.54,0.06765003,73900000
7972,1479,0.22702053,38.200885833570865,1.005705,0.0010248423,0.43410203,739500,9873.326885461807,-5.588442,0.9618435576558113,493.78,0.07008869,73950000
8051,1480,0.36832687,37.92674516001889,0.4923405,0.002955507,0.41917598,740000,9880.12062239647,-5.6039205,0.9553558826446533,491.0,0.06686168,74000000
8001,1481,0.3786785,39.25354014358265,0.51496226,0.0045079137,0.44410598,740500,9886.887454748154,-5.6159296,0.9552969448268414,487.33,0.06712583,74050000
8223,1482,0.3044846,36.39740803924758,2.0213857,0.008567291,0.3964781,741000,9893.439225435257,-5.620364,0.9628419615328312,490.6,0.064467825,74100000
8399,1483,0.28803802,38.92058601357954,0.29074702,0.0061606076,0.45163608,741500,9899.92294549942,-5.6229362,0.9573696963489056,491.58,0.07002414,74150000
7726,1484,0.16078588,38.01201663199819,0.1712052,0.004491254,0.56005,742000,9906.293066263199,-5.6204195,0.9734186064451933,493.97,0.07024033,74200000
8002,1485,0.32193384,36.55967324013344,0.6068746,0.010467107,0.4802019,742500,9913.276646375656,-5.566376,0.9659074321389198,489.53,0.063125834,74250000
8333,1486,0.19316511,37.1881010709196,1.0339065,0.0039021408,0.42417195,743000,9919.83930850029,-5.56311,0.9683817103505135,494.74,0.06964044,74300000
7993,1487,0.20579316,38.69153116837852,0.31245106,0.0025851536,0.47188613,743500,9926.249119281769,-5.574604,0.9584725052118301,493.76,0.07200347,74350000
8282,1488,0.16250624,37.4634223844768,0.5145061,0.010488101,0.39497992,744000,9933.026566028595,-5.5827065,0.974942535161972,492.06,0.0675213,74400000
7987,1489,0.2192152,37.050861962506985,0.20699905,0.0037697928,0.39396802,744500,9939.685258626938,-5.5815535,0.9696358218789101,491.61,0.066864274,74450000
8054,1490,0.16380529,38.93818927789865,0.9983374,0.01200028,0.60762006,745000,9946.41079044342,-5.5326514,0.9740218389779329,491.53,0.070091896,74500000
7982,1491,0.40371722,38.09141149708675,0.5768843,0.003759647,0.37189004,745500,9953.198404312134,-5.4915624,0.9537026323378086,489.34,0.06641506,74550000
8109,1492,0.33590293,38.144431063895425,1.2522732,0.007543247,0.52589,746000,9959.935880422592,-5.4950557,0.9419025406241417,493.93,0.07088296,74600000
8163,1493,0.2499445,36.37639171207871,0.5267402,0.010367033,0.58725387,746500,9966.522128105164,-5.466127,0.9725163709372282,490.58,0.06307263,74650000
8088,1494,0.23194219,38.36209632774116,0.13520558,0.00042852404,0.39084607,747000,9973.099218606949,-5.4522243,0.9572346396744251,494.04,0.07113786,74700000
8019,1495,0.39187035,36.8433860720327,0.62125945,-7.9494246e-05,0.35694602,747500,9979.756675720215,-5.4735875,0.9491066560149193,492.13,0.0663149,74750000
8098,1496,0.19660172,37.22594607532921,0.20520532,0.0077171917,0.54811805,748000,9986.477308988571,-5.463764,0.9750415664166212,491.14,0.066263184,74800000
8027,1497,0.24644151,37.02270131005978,0.5616125,0.0059266114,0.5041401,748500,9993.190248012543,-5.4279857,0.9633850194513798,493.49,0.068007566,74850000
7846,1498,0.14677513,39.16314153557899,0.3821534,0.010045321,0.540744,749000,10000.04804801941,-5.409962,0.9698415137827396,494.4,0.07360311,74900000
8015,1499,0.3993326,37.05358520386855,1.7617552,0.00882976,0.39684796,749500,10006.92128276825,-5.3838873,0.9547756314277649,490.77,0.06516258,74950000
8202,1500,0.26852155,37.86237717926169,0.22921595,0.002138667,0.349226,750000,10013.44814157486,-5.3809514,0.9619739390909672,491.18,0.06790916,75000000
7910,1501,0.24389647,37.99111694488945,0.5401924,0.0031547353,0.4626101,750500,10019.97663450241,-5.394372,0.9613608531653881,492.91,0.06985001,75050000
8203,1502,0.23361143,37.318657607369694,0.3012103,0.0032172152,0.49876612,751000,10026.764065027237,-5.3794923,0.9659081436693668,492.73,0.068163455,75100000
8049,1503,0.4164873,36.41416306554291,1.0888858,0.0042270906,0.44879803,751500,10033.391502141953,-5.394386,0.950469546020031,491.38,0.06458529,75150000
7988,1504,0.40641564,38.94421281921373,0.8852801,0.006742168,0.5162119,752000,10040.10093832016,-5.406644,0.9437996558845043,489.54,0.06877556,75200000
8029,1505,0.28956798,38.26300634879991,0.13791765,0.0027378253,0.46629402,752500,10047.003215312958,-5.401036,0.9572020769119263,491.76,0.068676986,75250000
8089,1506,0.19290836,37.95346026653193,0.22926256,0.0047209105,0.5552841,753000,10053.73141670227,-5.3667088,0.9619889557361603,494.31,0.07051923,75300000
8098,1507,0.4640367,37.90981932140646,0.40217236,0.002864491,0.37102404,753500,10060.42274236679,-5.351843,0.9454866051673889,488.22,0.06550773,75350000
8070,1508,0.397832,35.75109703030863,0.31837836,0.0013102307,0.4136899,754000,10067.095343828201,-5.3716044,0.9539729617536068,489.31,0.062010255,75400000
7630,1509,0.20419377,36.905000840311295,0.15436521,0.0063211466,0.548418,754500,10073.871095180511,-5.387852,0.9586249813437462,494.51,0.06906959,75450000
7986,1510,0.41043282,36.87761701850973,3.073835,0.005682173,0.46197593,755000,10080.954227685928,-5.3807287,0.9537673778831959,488.2,0.063273475,75500000
8044,1511,0.52826345,37.54578777867675,0.23663051,-0.0013543804,0.41649002,755500,10087.767377853394,-5.40658,0.9465879201889038,485.02,0.06157507,75550000
8020,1512,0.3866332,37.721322421676575,0.25093135,-0.00016884122,0.354214,756000,10094.4242811203,-5.41965,0.9586542397737503,487.57,0.063865975,75600000
8289,1513,0.32512257,38.46663425771752,0.5658807,0.0082959635,0.46873805,756500,10101.040112733841,-5.4102955,0.9398901537060738,493.19,0.071045935,75650000
8174,1514,0.24665678,37.39579357024386,0.5049082,0.010880678,0.525932,757000,10107.650578260422,-5.405808,0.957077793776989,493.61,0.069347166,75700000
7789,1515,0.34683537,35.62951164675523,0.9683543,0.01468817,0.42066202,757500,10114.308228969574,-5.3715515,0.960795059800148,491.21,0.063321255,75750000
8253,1516,0.24375492,38.54092003458847,0.2630899,0.004209673,0.46931803,758000,10121.20145535469,-5.3545794,0.9686774909496307,490.22,0.06809741,75800000
8003,1517,0.14869276,39.04499328162079,0.34771916,0.014295225,0.53890795,758500,10127.718455791473,-5.342474,0.9585586339235306,496.24,0.074541,75850000
7865,1518,0.24160568,38.45849442973738,0.25382006,0.0044548763,0.47265598,759000,10134.454010248184,-5.3154297,0.9630936123430729,491.79,0.069532946,75900000
8227,1519,0.31214166,37.70572785070766,0.16767615,0.0022086545,0.46725407,759500,10141.244424581528,-5.321773,0.9499011039733887,492.43,0.06907922,75950000
7715,1520,0.18317801,37.62773750538353,0.18017267,0.0060953186,0.5301101,760000,10147.84383893013,-5.3191895,0.9731534942984581,492.29,0.06803145,76000000
7748,1521,0.3277236,37.255360893984346,0.17935568,0.0033082836,0.521722,760500,10154.913034439087,-5.269512,0.9597250632941723,490.69,0.06599913,76050000
8201,1522,0.16044317,37.62053650989267,0.11085203,0.0007028514,0.382096,761000,10161.779733657837,-5.2635403,0.9775384981185198,492.73,0.06783054,76100000
7974,1523,0.42765176,37.777185276331146,0.34161282,0.0045195557,0.52263796,761500,10168.288377523422,-5.264448,0.9427840933203697,491.25,0.067932606,76150000
7854,1524,0.35367242,37.92780384596459,0.25769818,-0.0013648616,0.37594193,762000,10175.145301580429,-5.253318,0.9624160975217819,488.95,0.06495787,76200000
8017,1525,0.1291474,37.13349399730545,0.16542721,0.005115464,0.5481361,762500,10182.14361000061,-5.27709,0.9768352061510086,493.85,0.06893525,76250000
7954,1526,0.2981854,36.942634214946025,0.16432245,0.0038598836,0.498196,763000,10189.014947891235,-5.2628527,0.9601195603609085,491.96,0.066523835,76300000
8443,1527,0.22572319,37.37896067880349,0.4858873,0.0064780028,0.5101919,763500,10195.754334688187,-5.260891,0.9657267667353153,493.12,0.06834574,76350000
8202,1528,0.29532707,37.12707282860032,0.35717735,0.010595122,0.55464613,764000,10202.227294921875,-5.241469,0.9521943926811218,493.5,0.06871574,76400000
8256,1529,0.31382743,36.79210156494312,0.2735902,0.0020146566,0.4571479,764500,10208.741532564163,-5.2213106,0.9541770964860916,492.05,0.06676304,76450000
7984,1530,0.30698508,37.22231539350904,0.30459443,0.003463814,0.54226595,765000,10215.218840837479,-5.2131667,0.9405893310904503,494.26,0.06953125,76500000
8176,1531,0.0915215,37.00427879079205,0.08882805,0.0027551488,0.43874806,765500,10222.012471675873,-5.2245827,0.9796595685184002,496.67,0.070886075,76550000
8204,1532,0.2650716,37.07275791277279,0.3274012,0.008335805,0.556734,766000,10228.545454740524,-5.231795,0.9528810009360313,493.69,0.06854519,76600000
8369,1533,0.15960301,36.94900378588803,0.12871541,0.004388934,0.48967803,766500,10235.219822645187,-5.2151423,0.9709572475403547,493.82,0.06844917,76650000
7998,1534,0.19236796,37.21530121227006,0.13128385,0.001664192,0.478126,767000,10241.510422229767,-5.2049603,0.9670557305216789,493.08,0.06812001,76700000
8182,1535,0.12804842,38.65799832295198,0.30839884,0.008166046,0.494692,767500,10248.348776340485,-5.1751842,0.9750913474708796,494.41,0.07191172,76750000
8049,1536,0.31342888,35.885760347373036,0.35185188,0.005655574,0.56659806,768000,10255.032425165176,-5.136601,0.964211493730545,488.39,0.0611705,76800000
8181,1537,0.2009286,37.18754410756072,0.4419689,0.008786686,0.41691798,768500,10261.606923103333,-5.106778,0.970243563875556,492.29,0.067131035,76850000
7978,1538,0.5303683,36.0241599869045,0.22115879,0.00012105867,0.36191997,769000,10268.26850271225,-5.1097136,0.95301378890872,486.76,0.059007872,76900000
7901,1539,0.19768173,37.6826303212019,2.1047893,0.0042716768,0.43291992,769500,10274.926291704178,-5.090908,0.9619950726628304,494.71,0.07073858,76950000
8329,1540,0.3722121,36.063848117943145,0.29594544,0.009917335,0.59723204,770000,10281.703699350357,-5.068824,0.9493084736168385,490.37,0.06400866,77000000
7726,1541,0.21859571,35.96044570379493,0.15445536,0.005443524,0.41374597,770500,10288.299863576889,-5.0350127,0.9707639031112194,491.61,0.06443409,77050000
8150,1542,0.38477805,36.30583023906116,0.15960169,0.00072456576,0.44526604,771000,10295.290991544724,-5.045732,0.9455824568867683,492.75,0.066122286,77100000
8246,1543,0.27546299,36.21216179375787,0.18729313,0.005073145,0.51534796,771500,10301.778351545334,-5.032957,0.9509941190481186,494.41,0.06761412,77150000
7692,1544,0.19230121,36.14408200735819,0.20285518,0.005140948,0.52866596,772000,10308.226125955582,-4.9837956,0.9635890647768974,494.39,0.06769469,77200000
7857,1545,0.3121122,37.314070745148435,0.5577735,0.005009125,0.4665,772500,10315.292698144913,-4.977777,0.9483578763902187,492.47,0.068022184,77250000
7801,1546,0.16962753,35.91295591452356,0.33484805,0.0051211906,0.497582,773000,10322.17180275917,-4.9614325,0.9715841468423605,494.63,0.066403694,77300000
7942,1547,0.23740192,36.626482853217546,0.29079705,0.0017238664,0.45122397,773500,10328.994214773178,-4.9405193,0.9587108306586742,493.39,0.06750876,77350000
8140,1548,0.16474356,38.0295996943911,0.22359622,0.0042686705,0.44654194,774000,10335.893680334091,-4.93577,0.9700674675405025,492.78,0.0696827,77400000
8075,1549,0.1701567,36.3541907916064,0.14370742,0.0056758993,0.53911394,774500,10342.688426494598,-4.9085407,0.9619838781654835,495.62,0.0688089,77450000
7944,1550,0.2336836,36.440353639574056,0.22367042,0.0068342946,0.4665481,775000,10349.304475545883,-4.871831,0.9593921005725861,494.49,0.06790812,77500000
8062,1551,0.24672496,36.3403077148961,0.23446074,0.004564357,0.39003995,775500,10356.097307443619,-4.858024,0.9645511656999588,491.88,0.06567151,77550000
7869,1552,0.11694052,38.13424166593293,0.21577653,0.00496616,0.54596394,776000,10362.872760295868,-4.82913,0.9676503129303455,496.88,0.07341836,77600000
7917,1553,0.21579191,38.549383406962505,0.49874288,-0.00061605335,0.42255393,776500,10369.818944692612,-4.7940145,0.9674582481384277,491.55,0.06940337,77650000
8032,1554,0.3151113,38.785083591224705,0.61192083,0.0015473042,0.36962995,777000,10376.605722904205,-4.805812,0.9464317113161087,491.69,0.07059575,77700000
8288,1555,0.27321744,38.15367539606124,0.16826758,0.0024340278,0.49144405,777500,10383.219569921494,-4.8106823,0.9496400058269501,494.93,0.071418785,77750000
7874,1556,0.20028868,37.33612051772523,0.14996763,0.006503204,0.5125879,778000,10389.806069850922,-4.7900515,0.9648378379642963,495.55,0.070592135,77800000
7790,1557,0.19970198,37.46808891946816,0.12119716,0.005185723,0.5529801,778500,10396.67969751358,-4.7279496,0.9559894055128098,497.07,0.07221128,77850000
7990,1558,0.15990525,39.39462120131591,1.1389935,0.0012632748,0.45748985,779000,10403.690397500992,-4.7065754,0.9675334319472313,494.41,0.07316875,77900000
7885,1559,0.23124245,39.72025574094803,0.10087925,-0.0003351428,0.42324007,779500,10410.452760219574,-4.7082834,0.9651926904916763,489.86,0.07075682,77950000
7911,1560,0.11871859,39.33620093942146,0.11727513,0.0018081451,0.5191459,780000,10417.20769739151,-4.7228966,0.9696821253746748,496.75,0.075753145,78000000
7673,1561,0.23597828,39.46677302791072,0.7841614,0.0059264284,0.5112741,780500,10424.139038801193,-4.6957107,0.9477810598909855,494.38,0.07436129,78050000
7692,1562,0.08624241,40.21471402583328,0.08342525,0.00010474757,0.44854605,781000,10431.286900997162,-4.673204,0.968626856803894,497.3,0.078045666,78100000
8167,1563,0.12095577,37.92962054690704,0.10377325,0.0025440068,0.45748794,781500,10438.029613256454,-4.6421556,0.9777789022773504,494.35,0.07071392,78150000
8225,1564,0.1098409,38.99038178702212,0.385585,0.00550655,0.38045394,782000,10444.624651670456,-4.6036406,0.9766517896205187,495.02,0.07340409,78200000
8184,1565,0.12571067,37.6677465304383,0.12436759,0.0056617204,0.49082392,782500,10451.123391151428,-4.591018,0.9756537340581417,496.2,0.071659416,78250000
8057,1566,0.18711886,39.478365695244975,0.1097153,0.00096371735,0.41256595,783000,10457.68077468872,-4.5600605,0.9530211687088013,496.24,0.075703494,78300000
8175,1567,0.116314106,39.510582380800805,0.084357694,0.0018329088,0.46369195,783500,10464.296364307404,-4.55402,0.9657212309539318,496.5,0.07591757,78350000
