total_timesteps,approxkl,n_updates,explained_variance,ep_reward_mean,fps,time_elapsed,clipfrac,policy_entropy,serial_timesteps,ep_len_mean,policy_loss,value_loss,true_reward
8450000,0.0075853704,169,0.991685263812542,1.9082718077555183,7775,1139.7201790809631,0.097019985,1.7398149,84500,61.59,-0.009401443,0.0070044845,-0.0022053726
8500000,0.0075263167,170,0.9910561060532928,2.0747611577079077,8081,1146.5310082435608,0.095534,1.7083989,85000,58.09,-0.009254284,0.007089242,-0.0002130289
8550000,0.0075343405,171,0.9915915885940194,2.9378754295493126,7860,1153.3389370441437,0.096007995,1.682716,85500,76.43,-0.009335428,0.0064331037,0.004750969
8600000,0.0073365206,172,0.9903922649100423,2.796336775084492,7935,1160.1493816375732,0.092825994,1.6538739,86000,63.31,-0.009816781,0.0069326297,6.671877e-05
8650000,0.0077453814,173,0.9903300479054451,3.354891032380983,7965,1166.7601292133331,0.09839799,1.6233833,86500,69.79,-0.009507167,0.00789635,-0.0025636572
8700000,0.007053769,174,0.9916204931214452,2.4905537035547605,7689,1173.4905984401703,0.08854601,1.5983318,87000,60.25,-0.008604193,0.0073976363,-0.0018915979
8750000,0.007058986,175,0.9913349561393261,2.99844984070427,7947,1180.4031286239624,0.08932799,1.5753677,87500,78.92,-0.009144541,0.0071121426,-0.00035541237
8800000,0.007279179,176,0.9906858699396253,2.748762284277691,7993,1187.2047390937805,0.09308797,1.5588789,88000,75.05,-0.009288004,0.00795941,0.0029382214
8850000,0.007930952,177,0.9921684693545103,2.571123991214845,7995,1194.0675439834595,0.101190016,1.5382638,88500,75.21,-0.00973553,0.006815247,0.00058748736
8900000,0.007552518,178,0.9920300841331482,2.721306187463051,7838,1200.6196398735046,0.096894,1.518891,89000,62.43,-0.009152013,0.006770049,0.0032340311
8950000,0.0075540245,179,0.9921468859538436,3.146563085851085,7661,1207.532211780548,0.09684799,1.4971402,89500,69.97,-0.009070662,0.0067231893,0.0011205908
9000000,0.007603759,180,0.9919298365712166,3.7723129514050378,7943,1214.6751832962036,0.09736003,1.4850084,90000,67.93,-0.0099376775,0.006517185,0.0017530464
9050000,0.0073641217,181,0.9920889027416706,1.8226091049490787,7876,1221.4636459350586,0.09440799,1.4726944,90500,67.51,-0.009872692,0.0067369724,-0.000642969
9100000,0.007199792,182,0.9924245360307395,2.0008936444321446,7738,1228.3329269886017,0.091184,1.4534706,91000,59.08,-0.009046843,0.006192638,-0.00068936386
9150000,0.007538221,183,0.9920703992247581,2.8200299781691864,8192,1235.2667348384857,0.09627002,1.4350235,91500,70.94,-0.009353586,0.006791081,0.0006977657
9200000,0.0076246923,184,0.9922488760203123,3.1550089563285293,7973,1241.7829139232635,0.097952,1.4120171,92000,81.84,-0.0099618295,0.006438611,-0.0005747126
9250000,0.007637641,185,0.9913825392723083,2.275569776302291,8230,1248.640094280243,0.098876,1.3931597,92500,59.9,-0.009848374,0.006484527,-0.0007964422
9300000,0.007868991,186,0.9920685617253184,1.787422129993647,7992,1255.300433397293,0.10142598,1.3711127,93000,59.19,-0.0091510955,0.0065635373,0.0010888533
9350000,0.007737828,187,0.991333793848753,3.061819681394263,7951,1262.0957384109497,0.099713996,1.347842,93500,69.36,-0.009871557,0.006923642,0.0012281479
9400000,0.007828594,188,0.9916106704622507,3.1311385735025397,8033,1268.8888986110687,0.10089002,1.3307719,94000,66.42,-0.009960608,0.006861966,0.0053681433
9450000,0.007903988,189,0.991919825784862,2.6894435796183824,7928,1275.6925988197327,0.10208401,1.3157638,94500,81.1,-0.009333316,0.0067759557,0.0010874758
9500000,0.007863469,190,0.9916739799082279,3.1902545297078904,7932,1282.4710297584534,0.101041995,1.2908989,95000,78.86,-0.009101834,0.0067212544,0.0040769097
9550000,0.0076556425,191,0.9920825222507119,3.6141999812166614,8151,1289.3418674468994,0.098009974,1.26492,95500,75.04,-0.009046936,0.0063837636,-0.00078662764
9600000,0.008194442,192,0.9920345908030868,2.7589142962263575,7918,1295.9974257946014,0.10615397,1.2370476,96000,76.65,-0.009968946,0.0066245534,-0.0034180903
9650000,0.007956216,193,0.9918021829798818,2.313718290825418,7822,1302.7639186382294,0.103232,1.2095976,96500,71.49,-0.009827037,0.006885156,0.00017733249
9700000,0.007961715,194,0.9923966117203236,2.1829960801743438,8036,1309.7436637878418,0.10262,1.1815007,97000,66.69,-0.009691113,0.0063579734,0.0040010777
9750000,0.007935811,195,0.9927397049032152,3.6161639814905358,8058,1316.4583611488342,0.10191799,1.1511515,97500,71.71,-0.00947612,0.006307213,0.0066670086
9800000,0.007934099,196,0.9925591666251421,2.1269404094178754,7998,1323.122789144516,0.103807986,1.130729,98000,66.96,-0.009477697,0.006155838,-0.0017068279
9850000,0.007831487,197,0.9919602647423744,2.237701982420258,8166,1329.7598974704742,0.100551985,1.1120379,98500,69.81,-0.009131894,0.006772967,-0.0023455522
9900000,0.008037588,198,0.992353671696037,2.6884194655760076,7987,1336.4498889446259,0.103862,1.0943087,99000,73.17,-0.009524887,0.0064194268,-0.00233479
9950000,0.007934525,199,0.9927358236163855,3.16038406765947,7875,1343.1987664699554,0.103977986,1.082828,99500,77.29,-0.009822241,0.006084808,0.0012168483
10000000,0.007981477,200,0.9922429453581572,2.751415158662421,7816,1350.118111371994,0.10309001,1.0696752,100000,67.95,-0.009087029,0.0065224078,0.0013824513
10050000,0.008192694,201,0.9927764749154449,3.1646115529376946,7754,1357.0867791175842,0.106236,1.0574454,100500,74.53,-0.009190557,0.0065484256,0.0019255504
10100000,0.007712907,202,0.9920748248696327,2.3231777653636527,8005,1363.9066548347473,0.099709995,1.0411543,101000,63.64,-0.008758982,0.006505045,0.004064333
10150000,0.007653877,203,0.9919709144160151,1.83093829852849,7987,1370.6066372394562,0.09746599,1.0241126,101500,74.45,-0.009433486,0.006591393,-0.0009478673
10200000,0.007559202,204,0.9928945163264871,3.3458901218231767,7921,1377.4282386302948,0.09705602,1.0097693,102000,67.39,-0.009341742,0.0064984458,-0.00086299836
10250000,0.00770297,205,0.9919463926926255,3.4224854795169084,8154,1384.311902999878,0.09949397,0.9945438,102500,72.83,-0.008999642,0.0067016743,0.004776865
10300000,0.008479809,206,0.9927409118972719,2.7807943316121237,8189,1390.9489636421204,0.112728015,0.9824342,103000,84.42,-0.009997987,0.00580555,0.0023823008
10350000,0.008347045,207,0.9928340036422014,2.343018491199764,7990,1397.5370922088623,0.108173996,0.9635114,103500,68.86,-0.009328573,0.0061660684,-0.0030785787
10400000,0.008194489,208,0.9925286727957428,3.2129877340725215,8375,1404.3366484642029,0.107846014,0.9459958,104000,72.82,-0.009317368,0.006336698,0.0037387756
10450000,0.00850363,209,0.9920147499069571,2.28948323412289,8177,1410.883382320404,0.111769974,0.92555124,104500,65.51,-0.010208014,0.0069539696,0.0026377887
10500000,0.008303156,210,0.9921323154121637,1.78397510755829,8100,1417.5828592777252,0.106641985,0.89822143,105000,76.54,-0.00923129,0.0070343055,-0.0011384346
10550000,0.008133685,211,0.9927636035718024,2.9824448957506684,7971,1424.3642258644104,0.105352014,0.8693865,105500,77.77,-0.009621015,0.006206976,0.000970891
10600000,0.008095188,212,0.9923753254115582,2.4630162006564933,8074,1431.1534187793732,0.10639198,0.8501462,106000,76.49,-0.009129367,0.0067678867,0.0020719352
10650000,0.00828201,213,0.9928098046220839,2.470060227945796,7858,1437.8254706859589,0.10817399,0.8295388,106500,74.62,-0.009480173,0.0061002094,-0.0006303023
10700000,0.007961842,214,0.9923694576136768,2.2386870386595548,8088,1444.7469668388367,0.104013965,0.81298536,107000,69.66,-0.009264862,0.0062494455,0.0026593567
10750000,0.008270399,215,0.9930460886098444,2.4527293168916366,7997,1451.4217264652252,0.107536,0.79465747,107500,58.44,-0.009172066,0.0058064945,-0.00077052834
10800000,0.0081527755,216,0.9921399485319853,3.8165968550584513,8053,1458.2275795936584,0.105704,0.7715117,108000,86.17,-0.009226284,0.0063076383,0.0026957653
10850000,0.008564,217,0.991705316118896,2.0437293778979804,7667,1465.0434482097626,0.112262,0.75511533,108500,56.2,-0.00952785,0.0068515185,0.00016860302
10900000,0.008155486,218,0.9927173852920532,2.734725687755272,8064,1472.0213041305542,0.10602799,0.7433475,109000,69.82,-0.009913931,0.006070174,0.0012308337
10950000,0.0085543385,219,0.9924651798792183,3.4268753707486757,8140,1478.7000770568848,0.11247,0.7289393,109500,71.1,-0.009591517,0.0064051584,-0.0014824827
11000000,0.008875633,220,0.9922398463822901,2.7477189985034056,7900,1485.3634052276611,0.11661203,0.70590407,110000,77.25,-0.009348984,0.006157305,-5.155159e-05
11050000,0.0087955585,221,0.9916802765801549,2.8124051949266504,7782,1492.195235490799,0.116075985,0.6798968,110500,72.67,-0.01042539,0.006829636,0.0047531296
11100000,0.008342048,222,0.9920906210318208,3.020358263746748,7721,1498.8298273086548,0.10768198,0.65026224,111000,83.98,-0.009711821,0.0060666353,0.0020015112
11150000,0.008737816,223,0.9924901770427823,2.858580816273825,8194,1505.8401610851288,0.114481986,0.62535685,111500,78.57,-0.009039768,0.006568178,-0.0057200696
11200000,0.00880073,224,0.9924833481200039,3.4476021704672166,7919,1512.596759557724,0.115594,0.60560584,112000,72.36,-0.010013223,0.0065790303,0.0013577114
11250000,0.008347166,225,0.9926951653324068,2.474525843802185,8169,1519.4625511169434,0.109876014,0.5891255,112500,64.92,-0.009243154,0.006053506,0.00090925815
11300000,0.008434341,226,0.9928637780249119,3.2329455787022017,7779,1526.2160897254944,0.110684015,0.5722946,113000,79.82,-0.009589482,0.0060757697,0.00058732653
11350000,0.008367945,227,0.9923076671548188,2.758530844190027,8069,1533.119950056076,0.11105997,0.55745894,113500,67.14,-0.00953905,0.006512153,0.0011668905
11400000,0.008789596,228,0.9925756654702127,2.213407463034091,8069,1539.9089875221252,0.114335984,0.54274255,114000,75.78,-0.009462667,0.006168261,0.000598985
11450000,0.008768264,229,0.992579089011997,3.3412816163234673,8022,1546.597755908966,0.11544799,0.52074534,114500,81.49,-0.009688135,0.0059668883,0.0040898696
11500000,0.008900807,230,0.9924209420569241,2.5000717748424357,8028,1553.506912469864,0.11687398,0.4972831,115000,76.94,-0.009402853,0.0067563457,0.000298636
11550000,0.008648982,231,0.9927596496418118,3.080033517349948,8199,1560.3726541996002,0.114066,0.47892874,115500,79.61,-0.008770184,0.006355195,0.005248349
11600000,0.008993643,232,0.9931351174600422,1.9830127801130584,8158,1566.8717005252838,0.119398005,0.45418608,116000,79.59,-0.009261831,0.006103064,0.0016336987
11650000,0.008374492,233,0.9930769363418221,2.9600485305640905,8168,1573.5247240066528,0.10932602,0.43377832,116500,81.79,-0.009344699,0.006157526,0.003323889
11700000,0.009045295,234,0.9918503761291504,2.344385564226977,7884,1580.1392815113068,0.11977599,0.4138688,117000,71.55,-0.008964642,0.0066518555,-0.0057469658
11750000,0.008620159,235,0.9915397744625807,2.62416001815247,8140,1586.853316783905,0.11350601,0.39629674,117500,70.61,-0.008890065,0.006504059,-0.0010976109
11800000,0.008672199,236,0.9919149484485388,1.6755872496098163,7762,1593.5136539936066,0.114713974,0.38200393,118000,69.42,-0.009694871,0.006089062,0.0029029741
11850000,0.008546474,237,0.9918540483340621,2.521880376262052,7699,1600.176113128662,0.113054,0.37190393,118500,70.84,-0.009013019,0.006409758,-0.0013931232
11900000,0.008406938,238,0.9927940154448152,3.5751206625845953,8023,1607.1301853656769,0.11072002,0.35706183,119000,74.93,-0.009111333,0.0060743247,0.0012792284
11950000,0.008604523,239,0.992874070070684,2.1662122791861838,7802,1613.7474448680878,0.11194199,0.34810227,119500,71.37,-0.009226254,0.0061370768,0.0010050478
12000000,0.008330081,240,0.9924761052243412,3.131276200965731,7894,1620.7306969165802,0.109194,0.33282894,120000,78.01,-0.009723566,0.006310204,0.0011020708
12050000,0.008541065,241,0.992079010233283,3.557795593011542,8208,1627.5973896980286,0.112189986,0.31117508,120500,76.24,-0.009505782,0.006216013,0.00076638063
12100000,0.00908676,242,0.9918465800583363,2.5396449809876502,7890,1634.2588005065918,0.121107996,0.28373027,121000,68.7,-0.009922315,0.0064835786,0.0028933587
12150000,0.009079738,243,0.9928252743557096,3.692021615507347,7812,1641.1240944862366,0.12006198,0.2534562,121500,76.23,-0.0092051225,0.006070737,0.0039414316
12200000,0.00907508,244,0.992747200652957,2.4070690973463207,8187,1647.9392642974854,0.12082396,0.23527582,122000,69.88,-0.008990451,0.006222817,0.0013662102
12250000,0.00914282,245,0.9930342948064208,2.8419741589581826,7789,1654.3744959831238,0.12349799,0.22426249,122500,77.18,-0.009446045,0.0056213625,-0.00022907693
12300000,0.009183576,246,0.9920490281656384,2.7058054423541034,7964,1661.312842130661,0.12167798,0.21475896,123000,82.14,-0.008649889,0.006612772,0.0021095388
12350000,0.00916396,247,0.9924341575242579,3.508745029889906,8463,1668.085257768631,0.120817974,0.19241545,123500,81.37,-0.009319217,0.0059631704,0.007988186
12400000,0.008872533,248,0.993254863191396,2.452571936354325,7880,1674.448137998581,0.11716002,0.16842923,124000,77.23,-0.009076824,0.006292228,-0.0027621593
12450000,0.008850158,249,0.9921994577161968,2.2410145062906666,8094,1681.2579836845398,0.11733801,0.1522786,124500,69.52,-0.008828798,0.006278302,0.0028980342
12500000,0.008728465,250,0.9932089373469353,2.562275811352447,7899,1687.9322309494019,0.115837984,0.13677302,125000,68.59,-0.008601391,0.0061147236,0.00034550275
12550000,0.008734427,251,0.9927708986215293,2.7442794733657503,8112,1694.826212644577,0.11593401,0.123284,125500,69.78,-0.009352679,0.0059778243,0.004382962
12600000,0.009497106,252,0.9920851420611143,2.3441484593342468,7903,1701.621707201004,0.12634802,0.10034946,126000,82.18,-0.009511065,0.0065670814,0.0027802512
12650000,0.00861889,253,0.9929184284992516,1.826186356008693,8012,1708.5044763088226,0.113802016,0.0775132,126500,71.97,-0.009029028,0.005923007,-0.00036288466
12700000,0.0091607375,254,0.9932025778107345,2.9509810548626776,8073,1715.2685899734497,0.12063598,0.062034916,127000,78.47,-0.009252611,0.006035107,-0.00050272356
12750000,0.009122198,255,0.9931057123467326,3.6312798113570897,8000,1722.053456544876,0.121817976,0.047419094,127500,81.82,-0.009430862,0.006072602,0.0009919682
12800000,0.00924991,256,0.9928186549805105,3.006325663937896,7863,1728.7773869037628,0.121762015,0.026647348,128000,73.33,-0.00826769,0.0061371084,0.005956408
12850000,0.009505251,257,0.992483354639262,2.520828269667618,7794,1735.5194680690765,0.12698199,0.011235662,128500,74.64,-0.009826051,0.0060507096,-0.00036473625
12900000,0.009368476,258,0.9931029682047665,3.668199806671473,7937,1742.400808095932,0.12579599,-0.004860427,129000,77.3,-0.008779403,0.0057900054,4.5770284e-05
12950000,0.009540574,259,0.992610389366746,2.6951973695200286,7790,1749.1944742202759,0.12720598,-0.028216368,129500,67.67,-0.009275274,0.006392849,0.0036085926
13000000,0.009271195,260,0.9924230645410717,1.4748507306828105,7435,1756.0707898139954,0.123208016,-0.05378129,130000,82.56,-0.009187124,0.0065059485,0.0013457068
13050000,0.009163993,261,0.9925674414262176,2.7575336380599764,7897,1763.389820575714,0.12159801,-0.07890768,130500,69.82,-0.0093222195,0.006452253,-0.0010154754
13100000,0.009787141,262,0.9925794121809304,2.3210609317020863,8021,1770.3050456047058,0.12886004,-0.10437915,131000,82.93,-0.009290303,0.006204054,0.00043461384
13150000,0.009429737,263,0.9926276295445859,2.1995915137947306,7888,1777.1385440826416,0.12601401,-0.11613765,131500,76.63,-0.009393958,0.0066512255,0.00011543434
13200000,0.009458882,264,0.9930938775651157,3.0021677397866733,8187,1783.8409583568573,0.12479601,-0.12740898,132000,74.72,-0.009120737,0.006004122,-0.0022875161
13250000,0.0092604915,265,0.993111539632082,2.6170617955461783,7859,1790.5399904251099,0.123390004,-0.1352455,132500,69.69,-0.009073412,0.00605077,0.00011216351
13300000,0.009535033,266,0.9927651695907116,2.1322037715830082,8010,1797.4306626319885,0.12739997,-0.14699924,133000,76.83,-0.008799047,0.0064735543,-0.003024329
13350000,0.0096083125,267,0.9934252975508571,3.557750546888856,7747,1804.2642312049866,0.128576,-0.1649551,133500,77.25,-0.009568734,0.0057326597,0.00013385361
13400000,0.009345292,268,0.9924673005007207,3.1149987017131933,8133,1811.2278218269348,0.123329975,-0.18978453,134000,69.48,-0.009382855,0.0065573156,0.0021211007
13450000,0.009376794,269,0.9930753717198968,3.0128092804012705,7855,1817.9017205238342,0.125346,-0.21028742,134500,78.59,-0.009257609,0.0058023953,-0.0010596337
13500000,0.009589883,270,0.9927418874576688,3.1721045398505523,7802,1824.9021172523499,0.12819998,-0.21799655,135000,82.61,-0.009390736,0.005835103,-0.0022752339
13550000,0.009428621,271,0.9926286479458213,3.814203593041311,7726,1831.871868133545,0.12614201,-0.22448146,135500,72.65,-0.009256856,0.0061818184,0.00321043
13600000,0.009812541,272,0.9926028000190854,3.5925712021383513,8029,1838.7634460926056,0.13084,-0.233768,136000,83.4,-0.00959314,0.006526915,-0.001966318
13650000,0.009485507,273,0.9930746667087078,2.8560985994427757,7847,1845.4342288970947,0.12755,-0.247834,136500,68.46,-0.009640012,0.0056837904,-0.0030737326
13700000,0.010367868,274,0.9932824149727821,3.4211354012109223,7941,1852.297208070755,0.13782997,-0.267171,137000,73.19,-0.009379044,0.0060509373,-0.0007275567
13750000,0.010117119,275,0.9927774486131966,2.807039469903393,7649,1859.06605386734,0.13379604,-0.29550946,137500,88.0,-0.0086294,0.0060464,0.0017629602
13800000,0.009815864,276,0.9918883414939046,3.0262276254582865,7918,1866.151856660843,0.13068,-0.3198413,138000,97.16,-0.00862541,0.006415853,-0.00015655808
13850000,0.009555179,277,0.993681117426604,2.54447392754897,7817,1873.0573720932007,0.12831998,-0.3334239,138500,72.52,-0.009576034,0.0055729602,0.0024693157
13900000,0.0098107625,278,0.9924107398837805,2.5790772997265594,7718,1879.8414316177368,0.13098401,-0.34688514,139000,91.01,-0.008835254,0.0063149147,-0.004051706
13950000,0.009825775,279,0.992727586068213,2.709523398758902,8160,1886.8881452083588,0.13061799,-0.368781,139500,98.19,-0.008719097,0.0064737923,-0.0022939816
14000000,0.00945872,280,0.9922756059095263,3.2170662051276304,7739,1893.4364490509033,0.126522,-0.39169744,140000,83.16,-0.00942351,0.006574295,-0.0019527844
14050000,0.010345223,281,0.9935764856636524,2.8210231660772114,7991,1900.4013364315033,0.13897002,-0.41288236,140500,103.91,-0.011098225,0.0055624414,-0.0048971856
14100000,0.009765129,282,0.993072650860995,2.6892463127604787,7800,1907.117089509964,0.13006802,-0.42782417,141000,76.24,-0.0086666215,0.0061998577,-0.00051771593
14150000,0.010182725,283,0.9935278706252575,3.134229949597138,8369,1914.0785419940948,0.13481,-0.4474057,141500,85.68,-0.009975369,0.005843691,-0.0022722692
14200000,0.010333965,284,0.9931050147861242,2.7089570344080856,8187,1920.5652601718903,0.137602,-0.4682672,142000,81.88,-0.008556293,0.006239584,-0.00048371864
14250000,0.009976852,285,0.9931047596037388,2.979601167370565,8256,1927.159074306488,0.132444,-0.487856,142500,73.13,-0.00896486,0.0061284713,-0.0042174864
14300000,0.009790355,286,0.9932459625415504,2.949623513307961,7904,1933.6300823688507,0.130096,-0.5108316,143000,90.13,-0.009736493,0.0059464597,-0.0007374773
