n_updates,fps,policy_entropy,true_reward,value_loss,approxkl,total_timesteps,ep_reward_mean,serial_timesteps,explained_variance,policy_loss,time_elapsed,clipfrac,ep_len_mean
872,8218,-3.7930055,0.08787705,0.107144415,0.019335859,43600000,9.927886024570363,436000,0.9818744286894798,-0.0036960766,5827.495484352112,0.23731604,113.69
873,8169,-3.7971082,0.0912682,0.07935947,0.019739483,43650000,8.232087887210728,436500,0.986157551407814,-0.0041814614,5834.003677368164,0.23787396,96.95
874,8238,-3.8031983,0.091150194,0.100589275,0.020245643,43700000,8.822073968717305,437000,0.9828025661408901,-0.003798369,5840.518979072571,0.24229199,108.16
875,8147,-3.799156,0.087817214,0.09429519,0.018775783,43750000,8.613780670328634,437500,0.9829312823712826,-0.0056000394,5847.04704117775,0.23232202,111.81
876,8014,-3.801243,0.09146589,0.09904153,0.021005519,43800000,8.277058792489115,438000,0.9829401969909668,-0.0023889174,5853.818625926971,0.25185195,105.61
877,7829,-3.8057828,0.08564424,0.12042501,0.020368705,43850000,9.435964497704953,438500,0.9780992735177279,-0.0050788345,5860.579991817474,0.24172008,119.67
878,7736,-3.8146656,0.0900471,0.07524829,0.019178228,43900000,7.563468959720776,439000,0.9863556688651443,-0.0044032196,5867.269601583481,0.24153805,91.55
879,7964,-3.8256087,0.090980925,0.11990887,0.020934453,43950000,8.977352743956363,439500,0.9809559341520071,-0.004902969,5874.07933306694,0.24779804,116.39
880,8079,-3.835988,0.08620505,0.08190592,0.018515179,44000000,8.885238835392665,440000,0.9852673737332225,-0.0040082377,5880.791414022446,0.23022802,121.93
881,7863,-3.8465357,0.09233258,0.091311894,0.019180126,44050000,9.46495638201406,440500,0.9831590875983238,-0.0038673813,5887.4107410907745,0.23607999,112.63
882,8248,-3.853039,0.091200635,0.10572319,0.01980297,44100000,8.245469651528001,441000,0.9817733354866505,-0.0040354393,5894.378708600998,0.24107797,101.8
883,8387,-3.854341,0.09098595,0.10695703,0.019360397,44150000,7.686437054458329,441500,0.9805894810706377,-0.005434761,5900.964030504227,0.23930201,93.95
884,8005,-3.8540244,0.09303726,0.120761536,0.020180812,44200000,8.550334076895961,442000,0.9796950500458479,-0.004239572,5907.305011749268,0.24459401,101.79
885,8113,-3.851792,0.090805046,0.100179456,0.02150785,44250000,9.004342296589748,442500,0.9836450889706612,-0.003856012,5914.206790685654,0.25287002,102.4
886,7783,-3.8586621,0.09275724,0.09464465,0.019065538,44300000,8.499439724741569,443000,0.9845803109928966,-0.0056476556,5920.58966755867,0.23372604,109.16
887,8076,-3.8597944,0.094375856,0.079015814,0.01895392,44350000,8.314424014113538,443500,0.9863129742443562,-0.0044157268,5927.588217973709,0.236582,104.48
888,8024,-3.8555093,0.09014942,0.12172699,0.020455506,44400000,8.276849763293576,444000,0.980203915387392,-0.0049849693,5934.398117542267,0.24582802,97.2
889,7967,-3.8530245,0.08488682,0.07603435,0.01794295,44450000,8.497198864000456,444500,0.9859172655269504,-0.003814558,5941.118274450302,0.22615196,112.18
890,8070,-3.8564558,0.09174963,0.082432516,0.019571377,44500000,8.324940560886462,445000,0.9852506881579757,-0.0033353027,5948.017492771149,0.238232,93.91
891,8237,-3.8599868,0.091757566,0.09137804,0.017505763,44550000,8.819729360999336,445500,0.9839161783456802,-0.004299237,5954.812296390533,0.21502201,102.58
892,8076,-3.862589,0.0937125,0.098588705,0.019195141,44600000,9.00945396243913,446000,0.9821400288492441,-0.0030520328,5961.510757684708,0.23406,103.39
893,7797,-3.869676,0.09081045,0.13008136,0.021653587,44650000,10.236555400462967,446500,0.9788105748593807,-0.0019720364,5968.015436172485,0.25546196,115.81
894,8160,-3.8756454,0.09271822,0.075636104,0.019481124,44700000,9.192301097980234,447000,0.9869584161788225,-0.0034785348,5974.859355688095,0.24095003,108.63
895,8210,-3.8826492,0.092953995,0.08711733,0.018514777,44750000,8.618114120562968,447500,0.9860266707837582,-0.005908465,5981.5763902664185,0.22921199,101.74
896,7782,-3.895913,0.096417226,0.07849857,0.01853702,44800000,9.402598557825332,448000,0.9871865231543779,-0.0048022117,5988.1421065330505,0.22920801,107.78
897,7909,-3.907183,0.096089125,0.07753704,0.020841444,44850000,9.50668816222853,448500,0.9871231457218528,-0.0029556358,5995.207681417465,0.2504201,104.52
898,8099,-3.9126892,0.09024098,0.12615529,0.021312762,44900000,8.064126069542253,449000,0.9790859762579203,-0.0050178226,6002.041990280151,0.25255203,93.9
899,8080,-3.9288156,0.09297545,0.10507176,0.020341484,44950000,8.481951854746002,449500,0.9821788407862186,-0.007392238,6008.5263130664825,0.24085003,95.5
900,7972,-3.9479635,0.08924942,0.10672886,0.02095902,45000000,9.93455046078001,450000,0.9815270770341158,-0.0035837367,6015.163866758347,0.254,127.16
901,8046,-3.9591932,0.09538141,0.09350495,0.020700045,45050000,8.789873771582643,450500,0.9843632560223341,-0.0037276438,6022.052441596985,0.24953006,101.09
902,8049,-3.9628057,0.0893545,0.09998207,0.021412732,45100000,8.676506277655061,451000,0.9816971719264984,-0.0036897876,6028.873505353928,0.25741988,106.49
903,7987,-3.9693878,0.09446563,0.08324953,0.01865111,45150000,7.201231809167512,451500,0.9859562003985047,-0.0034810156,6035.646453142166,0.231174,91.06
904,8065,-3.9666069,0.09169459,0.10050957,0.020270986,45200000,8.665763528859552,452000,0.9825568422675133,-0.003992881,6042.361979007721,0.246652,104.83
905,8265,-3.9659624,0.09170793,0.08201021,0.019103933,45250000,7.993477356406657,452500,0.9855889594182372,-0.0038285432,6049.22801733017,0.23932205,89.39
906,8322,-3.9735422,0.094450645,0.09223182,0.02043147,45300000,8.265145816895384,453000,0.9852263201028109,-0.0048484774,6055.723764657974,0.24614796,95.0
907,8323,-3.976736,0.08674221,0.09818091,0.020229457,45350000,8.259844536492746,453500,0.9827679172158241,-0.0045668916,6062.310249567032,0.24129595,125.22
908,8219,-3.976482,0.09199211,0.09574307,0.020263398,45400000,8.435269293370366,454000,0.9842295683920383,-0.005139289,6068.9071316719055,0.25020203,104.83
909,8061,-3.984121,0.09178195,0.11004976,0.019394733,45450000,9.003566699739022,454500,0.9822472725063562,-0.004562934,6075.500092744827,0.23551996,114.18
910,8222,-3.9948978,0.09420277,0.10882019,0.020438379,45500000,9.03676029732218,455000,0.9821159541606903,-0.0031984553,6082.267105102539,0.25058,107.49
911,8259,-3.9943917,0.09536857,0.11125387,0.022140818,45550000,9.281900509859334,455500,0.9808813985437155,-0.0033943004,6088.844214916229,0.2609021,110.9
912,8017,-3.9875183,0.08796017,0.1167435,0.01961726,45600000,9.327497097148225,456000,0.979778278619051,-0.0048489426,6095.44945025444,0.23995203,126.19
913,7856,-3.984056,0.091498666,0.123141766,0.022500055,45650000,7.327883368949988,456500,0.9794336035847664,-0.0033567708,6102.141294956207,0.262832,94.82
914,7848,-3.9866908,0.09174031,0.12980832,0.022595279,45700000,8.012298913746271,457000,0.9786578267812729,-0.0026705847,6109.06171131134,0.25561002,106.6
915,8052,-3.9893322,0.09264291,0.1064285,0.019536149,45750000,8.561192499454483,457500,0.9823795799165964,-0.004095173,6115.943825244904,0.23987198,99.25
916,7802,-3.989264,0.08831897,0.093837604,0.019746184,45800000,8.585596468291115,458000,0.9833691623061895,-0.0042195064,6122.737054824829,0.23861401,114.14
917,8224,-3.9891694,0.09222916,0.10695973,0.021783352,45850000,8.519487511832995,458500,0.9814749006181955,-0.0044912584,6129.642623901367,0.25659,102.03
918,7803,-3.980112,0.09242183,0.08443491,0.01889515,45900000,9.072423722026688,459000,0.985616147518158,-0.00443715,6136.297471046448,0.23078796,110.61
919,8432,-3.9716332,0.09517745,0.11264338,0.020866826,45950000,8.377647326478764,459500,0.9814223330467939,-0.0055895243,6143.1115000247955,0.251652,97.16
920,7851,-3.9648511,0.08927759,0.10138722,0.021395504,46000000,7.946505258203834,460000,0.9819805398583412,-0.0031191802,6149.580150127411,0.25473198,107.3
921,8057,-3.9694664,0.09176621,0.08894591,0.01948372,46050000,8.959240769386815,460500,0.9847841104492545,-0.003864132,6156.2036373615265,0.238388,107.92
922,7996,-3.98144,0.09086743,0.07337916,0.019968096,46100000,8.137051853281736,461000,0.9868101393803954,-0.0046395906,6163.039979457855,0.24601403,101.75
923,8132,-3.9875567,0.08908031,0.09235069,0.019601649,46150000,8.052025435423712,461500,0.9837001524865627,-0.0044587534,6169.843431472778,0.23924598,101.31
924,7803,-3.9918177,0.09443392,0.101850055,0.022040496,46200000,10.659614574500155,462000,0.9821583479642868,-0.0031519642,6176.504557132721,0.26182008,115.42
925,7937,-3.9985406,0.088008516,0.1224803,0.02073596,46250000,8.293449316249752,462500,0.9794768076390028,-0.0027611514,6183.28538608551,0.2477,114.19
926,8088,-4.0055614,0.09451631,0.0781869,0.018436406,46300000,8.986366708585265,463000,0.9868016252294183,-0.0045430427,6190.185068845749,0.23143402,103.74
927,8039,-4.0040603,0.09219732,0.12727432,0.020898309,46350000,8.703139443598412,463500,0.9788589924573898,-0.0049340855,6196.905289649963,0.24615192,102.53
928,7807,-3.9947097,0.09195282,0.07952355,0.019800501,46400000,7.740943035190285,464000,0.9861463867127895,-0.004890163,6203.701337337494,0.24715406,86.96
929,8139,-3.9873457,0.091141835,0.10650278,0.02353872,46450000,9.113740980649018,464500,0.9826087579131126,-0.003267331,6210.710397005081,0.26500005,103.72
930,8010,-3.9942336,0.087886006,0.09697571,0.018872468,46500000,9.27367292433686,465000,0.9834004603326321,-0.004418464,6217.399835824966,0.23309402,134.81
931,7999,-4.0001183,0.09114699,0.091457225,0.0192944,46550000,8.235458959516837,465500,0.9845635071396828,-0.0039164512,6224.197022199631,0.23754603,101.53
932,7807,-3.9998398,0.09528376,0.117669724,0.02200792,46600000,9.331730477421734,466000,0.979590056464076,-0.0038378672,6231.02334523201,0.26074597,102.02
933,8037,-4.0084376,0.096031286,0.09490789,0.020582326,46650000,8.818260463519401,466500,0.9836405403912067,-0.003768774,6238.050135135651,0.248976,98.59
934,8001,-4.0222344,0.09067892,0.11667596,0.021979658,46700000,8.534889601985123,467000,0.9779088143259287,-0.0028185598,6244.723303318024,0.259494,102.57
935,8063,-4.0318227,0.09298266,0.11431969,0.020536186,46750000,8.666381227895581,467500,0.9801314286887646,-0.0051238905,6251.52840256691,0.24840398,97.96
936,7818,-4.0439262,0.09436165,0.10010225,0.022897655,46800000,7.229344089824735,468000,0.9826184958219528,-0.0021225577,6258.274170637131,0.26874402,90.29
937,8033,-4.0565524,0.09585395,0.079433694,0.019384073,46850000,9.086353247955412,468500,0.9859873196110129,-0.0038351333,6265.161134958267,0.24177803,94.19
938,7929,-4.069867,0.09039276,0.10105879,0.019758733,46900000,8.071074669841037,469000,0.9831512346863747,-0.0049433736,6272.014349222183,0.24133396,103.17
939,8354,-4.0797143,0.09196867,0.10873952,0.019420577,46950000,8.315478257927753,469500,0.9813088681548834,-0.0042120977,6278.834400892258,0.23520808,96.38
940,8135,-4.0802903,0.095111005,0.1074308,0.020655187,47000000,9.532068021403175,470000,0.9818662516772747,-0.0037313625,6285.314110040665,0.24984598,106.17
941,8051,-4.0784593,0.09287801,0.10287434,0.021153316,47050000,8.177042466970597,470500,0.9829878564924002,-0.0033038335,6292.0358102321625,0.254436,97.64
942,8077,-4.066482,0.09728149,0.085585415,0.021078093,47100000,9.632906804791638,471000,0.984850462526083,-0.0041421666,6298.790026664734,0.256172,101.65
943,7993,-4.059476,0.09273829,0.13077724,0.023361553,47150000,8.609057346551198,471500,0.9788935147225857,-0.0049241087,6305.546921253204,0.27234396,101.66
944,7963,-4.058979,0.09267484,0.11604928,0.020337312,47200000,8.321105518817784,472000,0.9804763905704021,-0.0048324075,6312.331050634384,0.24184595,94.47
945,8184,-4.059447,0.090739414,0.11441016,0.02073001,47250000,9.571315453224706,472500,0.9802558403462172,-0.005446541,6319.094527244568,0.247944,118.16
946,8010,-4.0544477,0.097384825,0.101329215,0.019664578,47300000,8.541960695262606,473000,0.9829525332897902,-0.00543085,6325.75617313385,0.24020797,100.87
947,7745,-4.056537,0.09227865,0.0817706,0.019087458,47350000,8.369815721204214,473500,0.9859905634075403,-0.0030288284,6332.580820083618,0.23826998,103.6
948,8411,-4.064542,0.09344681,0.10552111,0.020658381,47400000,9.459406308450125,474000,0.982306582853198,-0.0025346873,6339.409780740738,0.251296,112.71
949,7956,-4.076385,0.09304163,0.12553263,0.021157883,47450000,7.631667953132673,474500,0.9792094938457012,-0.004378293,6345.831507205963,0.252054,89.62
950,7989,-4.087745,0.09022612,0.11543223,0.022724481,47500000,9.087165099231843,475000,0.9807140156626701,-0.0024275747,6352.767747402191,0.25748202,115.73
951,8215,-4.0830917,0.09169542,0.11244954,0.021386996,47550000,8.473930349141883,475500,0.9795727152377367,-0.0056393743,6359.443274497986,0.256332,100.07
952,7882,-4.0855455,0.0889287,0.08759706,0.019392787,47600000,9.326423985928814,476000,0.9834516178816557,-0.0034198535,6366.131075620651,0.23777603,119.92
953,8121,-4.0973034,0.09513756,0.09226081,0.021027597,47650000,8.446378256070457,476500,0.9833704326301813,-0.0041904175,6373.06113409996,0.25585803,97.67
954,8012,-4.1137786,0.08986091,0.10663049,0.021102767,47700000,8.966008461822057,477000,0.9818739630281925,-0.003884451,6379.759347438812,0.2554921,103.68
955,8215,-4.1179366,0.08746983,0.11207622,0.02064588,47750000,9.329407388120162,477500,0.981031522154808,-0.0040671113,6386.570737123489,0.24489003,117.5
956,7849,-4.117392,0.0927733,0.10638629,0.020610612,47800000,8.61272966034143,478000,0.9811274278908968,-0.0043894337,6393.23287153244,0.24471998,94.27
957,7929,-4.1213865,0.09422546,0.09907293,0.021350391,47850000,8.793760472535723,478500,0.9829009473323822,-0.004143808,6400.170015335083,0.25743398,101.0
958,7852,-4.1189556,0.08751763,0.11113038,0.020729769,47900000,7.972837826599134,479000,0.9799140505492687,-0.0034110295,6407.0192313194275,0.25031802,94.59
959,7697,-4.1218987,0.09374754,0.12242633,0.01899335,47950000,10.322077659022362,479500,0.9788110814988613,-0.0036116166,6413.987122297287,0.231034,121.98
960,8102,-4.1242385,0.09348823,0.08970291,0.019581519,48000000,9.679429223465595,480000,0.9844153476879001,-0.005074969,6421.008291244507,0.240486,111.91
961,8249,-4.1316338,0.09140786,0.12379709,0.022611978,48050000,9.269682593815087,480500,0.9791446831077337,-0.0040920894,6427.761514425278,0.262176,106.58
962,7955,-4.12775,0.09187536,0.10188642,0.020919638,48100000,8.74376780726845,481000,0.9817790668457747,-0.005118629,6434.399767160416,0.25203,100.64
963,8174,-4.1317754,0.08623203,0.11106937,0.020979796,48150000,9.318328389537637,481500,0.979704424738884,-0.0052791424,6441.21693778038,0.24881202,116.57
964,7684,-4.13702,0.08714258,0.108362205,0.019720353,48200000,9.048924009445473,482000,0.9810978397727013,-0.0033228002,6447.907606840134,0.24015203,130.28
965,7710,-4.1473527,0.08874794,0.0846976,0.020039165,48250000,10.08364988580899,482500,0.9851707220077515,-0.003634658,6454.951828479767,0.24591601,119.24
966,8004,-4.16109,0.0931074,0.13607806,0.022731679,48300000,10.019498552327278,483000,0.9769742619246244,-0.0034190842,6461.977417707443,0.25969994,123.28
967,8193,-4.17201,0.096521564,0.10152285,0.020885246,48350000,8.627157930260436,483500,0.9835595078766346,-0.00433085,6468.8620636463165,0.25053397,97.74
968,8208,-4.181723,0.09333408,0.090927646,0.020349436,48400000,8.370771826822455,484000,0.9840951915830374,-0.002767233,6475.490357398987,0.24620596,100.85
969,7724,-4.1806693,0.09515631,0.090804785,0.021314034,48450000,9.981872637562773,484500,0.9853766625747085,-0.0026855886,6482.216416120529,0.25807202,106.43
970,8046,-4.1809645,0.08694804,0.10631102,0.021703029,48500000,10.798428951610113,485000,0.9814837574958801,-0.0036574868,6489.287782907486,0.255684,153.69
971,8177,-4.185207,0.09300798,0.10823861,0.020209664,48550000,8.934282615878,485500,0.9821920711547136,-0.004695074,6496.078074455261,0.25124797,111.05
972,8117,-4.19391,0.087172285,0.111806564,0.021903075,48600000,8.771288303235343,486000,0.9800939857959747,-0.0026567995,6502.629668235779,0.25846994,117.4
973,8214,-4.1928377,0.09949659,0.08607392,0.02123073,48650000,9.715203668835166,486500,0.9859336614608765,-0.0024066719,6509.319050073624,0.259022,99.83
974,7826,-4.1891494,0.09258426,0.12963128,0.02228546,48700000,8.401843618994972,487000,0.9786138217896223,-0.0035691047,6515.960109949112,0.26269194,106.37
975,8294,-4.1880183,0.09082581,0.087307684,0.02023046,48750000,7.532312409964579,487500,0.9840732831507921,-0.0044421363,6522.927955627441,0.24499403,94.35
976,7949,-4.1906123,0.09450882,0.09081939,0.018913995,48800000,8.763940239240547,488000,0.9843296259641647,-0.0036473959,6529.497186422348,0.23455404,92.79
977,8007,-4.1840334,0.087956876,0.101810016,0.018852003,48850000,10.295056067343102,488500,0.9822083041071892,-0.0044048335,6536.3293800354,0.23427196,135.92
978,8094,-4.1847773,0.09672553,0.08689847,0.019827906,48900000,8.709157106514104,489000,0.984156372025609,-0.0037460064,6543.237054347992,0.24550399,99.44
979,8404,-4.1909575,0.088919766,0.10813253,0.020943716,48950000,9.83401714869513,489500,0.981393238529563,-0.0046580234,6550.034641981125,0.25341597,126.56
980,7903,-4.1884723,0.09697578,0.08176245,0.019528134,49000000,7.688394254679406,490000,0.9858956625685096,-0.003355776,6556.627827882767,0.244064,89.47
981,8063,-4.1864223,0.09054333,0.10994322,0.020510526,49050000,9.423017903702421,490500,0.9798131864517927,-0.0033975684,6563.512188196182,0.24640396,130.83
982,8081,-4.1833797,0.096091524,0.116505615,0.019933447,49100000,9.076346427264653,491000,0.9794673789292574,-0.0051456303,6570.145257234573,0.24377,103.55
983,7900,-4.1889405,0.09535942,0.06758275,0.020195622,49150000,8.891230282939214,491500,0.9877008209004998,-0.0023608252,6576.996196746826,0.24272802,116.42
984,8329,-4.200089,0.09204082,0.101469405,0.019990059,49200000,8.671430845607938,492000,0.9826334957033396,-0.0039854017,6583.856272220612,0.24507399,111.74
985,8008,-4.2062025,0.09150175,0.10327612,0.020712025,49250000,9.106140648365836,492500,0.9820077139884233,-0.0040812707,6590.290987968445,0.25087002,123.14
986,8127,-4.2101192,0.087267704,0.10472367,0.01913374,49300000,9.867694147099101,493000,0.9810061901807785,-0.0047524013,6597.100853443146,0.23712201,140.67
