serial_timesteps,approxkl,total_timesteps,time_elapsed,ep_len_mean,n_updates,ep_reward_mean,value_loss,explained_variance,policy_loss,fps,clipfrac,policy_entropy,true_reward
298500,0.016509632,29850000,1976.7187201976776,500.0,597,46.07669972702163,0.0022768003,0.9842957463115454,-0.0028395792,18370,0.20631196,-3.6930509,0.0921534
299000,0.024828585,29900000,1979.9846737384796,500.0,598,45.11475967323349,0.026903763,0.9392307288944721,-0.00034475708,16577,0.25664797,-3.7056615,0.09022952
299500,0.017727688,29950000,1983.479011297226,500.0,599,45.45895469020681,0.0070272475,0.9789155181497335,-0.0013698218,19982,0.213152,-3.7112305,0.0909179
300000,0.018497039,30000000,1986.5363557338715,500.0,600,44.582663969182704,0.020231772,0.9663232825696468,-0.0019558729,19017,0.18794005,-3.701976,0.08916533
300500,0.015636772,30050000,1989.582481622696,500.0,601,44.8557250910804,0.011878405,0.9729857221245766,-0.0013562979,17605,0.17501797,-3.691574,0.08971144
301000,0.02772356,30100000,1992.651486158371,500.0,602,44.76512192220982,0.03808531,0.9408965483307838,-0.0020945002,17847,0.196804,-3.6801171,0.089530244
301500,0.0275548,30150000,1995.8532366752625,500.0,603,45.02082276810692,0.019720914,0.9630126170814037,-0.0011658097,21482,0.29720992,-3.6935065,0.09004165
302000,0.015142932,30200000,1998.6721935272217,500.0,604,45.70287287918074,0.002737348,0.9890485452488065,-0.0014560543,20336,0.19533402,-3.714389,0.09140574
302500,0.02024073,30250000,2001.6391081809998,500.0,605,45.12594675156443,0.014482761,0.967819832265377,-0.0028180296,19383,0.235188,-3.7223022,0.09025189
303000,0.02207617,30300000,2004.5090746879578,499.46,606,45.09496816981075,0.035892144,0.9373236894607544,-0.0038910701,18236,0.22528997,-3.7216663,0.08969352
303500,0.022970991,30350000,2007.6342380046844,500.0,607,45.7005252853135,0.0077101006,0.9649406634271145,-0.0012180484,19996,0.273456,-3.7305622,0.091401055
304000,0.015833972,30400000,2010.5069661140442,500.0,608,46.12997043619429,0.004023563,0.9756872951984406,-0.0023856258,16773,0.19739798,-3.7394912,0.09225994
304500,0.027264247,30450000,2013.7847821712494,500.0,609,45.38650519167153,0.008325067,0.9717424064874649,0.0006923559,19260,0.30329204,-3.741963,0.090773016
305000,0.0213204,30500000,2016.9702258110046,500.0,610,45.488619030023926,0.009056278,0.9701516889035702,0.0005742766,16507,0.25948402,-3.7360237,0.09097724
305500,0.020221742,30550000,2020.327449798584,500.0,611,45.1889250994358,0.01057857,0.9720819257199764,-0.0041322047,19948,0.15375797,-3.7516756,0.09037785
306000,0.02491925,30600000,2023.2236750125885,499.54,612,45.69340532244618,0.027692085,0.9448460265994072,-0.0031529265,15721,0.237122,-3.7718487,0.090896934
306500,0.020287817,30650000,2026.8678221702576,500.0,613,45.609331188919825,0.002724692,0.9845704808831215,-0.0022277276,19659,0.25184798,-3.7891645,0.091218665
307000,0.021818371,30700000,2029.93399477005,500.0,614,45.70482993380583,0.0039028323,0.9844309333711863,-0.0011693768,14456,0.25898802,-3.7932394,0.091409646
307500,0.017481172,30750000,2033.9472880363464,500.0,615,45.72900735821033,0.005067478,0.9772838447242975,-0.0012945854,14987,0.220082,-3.7967346,0.09145801
308000,0.027148182,30800000,2037.8403317928314,500.0,616,45.7476128921236,0.003558805,0.9808304663747549,-0.0006541961,19408,0.296234,-3.7930377,0.09149522
308500,0.026836835,30850000,2040.846385717392,500.0,617,46.07816595220771,0.008772474,0.9625377058982849,2.6719572e-05,19378,0.28410804,-3.7791913,0.092156336
309000,0.016876329,30900000,2044.018718957901,500.0,618,46.227951977019366,0.0014464083,0.9902405412867665,-0.0022343611,15785,0.21185002,-3.771732,0.09245591
309500,0.03171314,30950000,2047.5971100330353,500.0,619,45.69007162313633,0.0057588904,0.9763595815747976,0.006452646,15514,0.29188004,-3.7795897,0.09138016
310000,0.023097798,31000000,2051.3094625473022,500.0,620,45.680668398544,0.0021730543,0.9890997409820557,-0.002004205,15333,0.28754205,-3.7908096,0.09136135
310500,0.018540198,31050000,2055.0638089179993,500.0,621,45.096987140977596,0.005499867,0.9835287481546402,-0.0021462177,20344,0.22294998,-3.7961502,0.090193965
311000,0.023213958,31100000,2057.7554335594177,500.0,622,46.04105278566629,0.005181688,0.9724820964038372,-0.0017072158,17554,0.27314803,-3.7895446,0.09208211
311500,0.022668933,31150000,2061.030157327652,500.0,623,45.62464330927871,0.0034107086,0.9814306423068047,-0.0026092369,17159,0.284048,-3.790789,0.091249295
312000,0.02347189,31200000,2064.406803369522,500.0,624,45.11313426846238,0.023401923,0.9586552791297436,-0.0028489423,16840,0.23967397,-3.7958028,0.09022627
312500,0.02356198,31250000,2067.6588089466095,500.0,625,45.573493012127095,0.0028563745,0.9861797410994768,-0.0004944988,17073,0.27055597,-3.7967997,0.09114698
313000,0.023189383,31300000,2071.1616163253784,500.0,626,45.62114945900184,0.012125057,0.9630464389920235,-0.000821874,15595,0.267066,-3.7992704,0.0912423
313500,0.031620763,31350000,2074.619517803192,499.22,627,45.752592026322034,0.030232577,0.9420792460441589,-0.0033995465,17985,0.20298195,-3.797614,0.09083654
314000,0.019538205,31400000,2077.891124486923,500.0,628,45.89293132454346,0.0056986725,0.9704143181443214,-0.0023962734,18638,0.25151402,-3.808401,0.09178587
314500,0.027581003,31450000,2081.1319541931152,500.0,629,45.70416839365944,0.0036312684,0.9834121651947498,0.0005053244,15738,0.30562004,-3.8132641,0.09140833
315000,0.026960934,31500000,2084.928053855896,500.0,630,45.44697570393204,0.015827147,0.9582537859678268,-0.0029809675,18185,0.28115797,-3.8084147,0.090893954
315500,0.018940613,31550000,2088.2212789058685,500.0,631,45.98035680702982,0.0033448476,0.9776882398873568,-0.0026692587,18005,0.23048998,-3.7985914,0.09196072
316000,0.019487413,31600000,2091.335701227188,500.0,632,46.28992410766509,0.001808736,0.987512762658298,-0.0016094934,16695,0.237898,-3.7945411,0.09257984
316500,0.027041003,31650000,2094.791345834732,500.0,633,45.8362418525266,0.0047847102,0.976313890889287,-0.0016565525,14819,0.31679395,-3.798951,0.09167247
317000,0.015825707,31700000,2098.6161966323853,500.0,634,46.23101689875919,0.0027415443,0.984197711572051,-0.0024809681,17629,0.20164806,-3.7996798,0.09246203
317500,0.019799592,31750000,2101.9038350582123,500.0,635,45.56162193362965,0.0069160135,0.9710751548409462,-0.0020338746,18193,0.23799805,-3.8065095,0.091123246
318000,0.018480882,31800000,2104.9826352596283,500.0,636,46.213749425686764,0.0032899308,0.9808138087391853,-0.0020231528,18211,0.22576198,-3.811854,0.0924275
318500,0.01816864,31850000,2107.951390504837,500.0,637,45.61300429805604,0.0046631307,0.9761807881295681,-0.0013676152,19072,0.20242794,-3.8082147,0.091226004
319000,0.02752401,31900000,2111.1296508312225,500.0,638,45.62974761358255,0.0058699576,0.9781871493905783,-0.0016792115,15506,0.30201998,-3.8127103,0.091259494
319500,0.032199338,31950000,2114.831223487854,500.0,639,45.90111099677497,0.0054450226,0.9719960037618876,-0.0010961425,20013,0.34282807,-3.8174317,0.091802225
320000,0.03939892,32000000,2117.754005908966,499.32,640,45.239284558830335,0.04205526,0.9389357417821884,-0.0028598465,18371,0.21820194,-3.8163023,0.089912936
320500,0.022408994,32050000,2120.9566457271576,500.0,641,45.25525278246112,0.0063978136,0.9777381755411625,-0.0019948964,17062,0.260408,-3.820327,0.09051051
321000,0.017049575,32100000,2124.4795005321503,500.0,642,45.99346089632818,0.0071043484,0.9593868255615234,-0.002756386,18874,0.21347995,-3.8174293,0.09198692
321500,0.03506823,32150000,2127.336830854416,499.36,643,44.87686635980288,0.058129545,0.9201435819268227,-0.0021941718,15820,0.20363003,-3.828105,0.089177854
322000,0.019974288,32200000,2131.0862658023834,500.0,644,45.70190950608807,0.02011702,0.9411331191658974,0.0010405299,15568,0.23387603,-3.8399954,0.09140382
322500,0.016330678,32250000,2134.7350573539734,500.0,645,45.91407708735096,0.017040825,0.9462851099669933,-0.0027690527,18290,0.19044404,-3.8502228,0.09182815
323000,0.02470892,32300000,2138.037901878357,500.0,646,45.839116502917534,0.0038705212,0.9801836423575878,0.00014251124,20930,0.26515803,-3.8552516,0.09167823
323500,0.029090416,32350000,2140.9526224136353,500.0,647,45.02547459036126,0.0062242337,0.9839686825871468,-0.0025665816,18665,0.322404,-3.8614738,0.09005095
324000,0.026498618,32400000,2144.2440750598907,500.0,648,45.32880260568141,0.0057058423,0.9812624994665384,-0.0014210286,17991,0.302848,-3.8739135,0.09065761
324500,0.018207144,32450000,2147.3265113830566,500.0,649,46.31092058294737,0.001726017,0.9873204715549946,0.00018672027,17951,0.21980001,-3.8845975,0.09262183
325000,0.019449087,32500000,2150.4669988155365,500.0,650,45.85933639571073,0.0067177955,0.9706282634288073,-0.0032001673,16001,0.21938597,-3.8934772,0.09171868
325500,0.01905705,32550000,2153.8421819210052,500.0,651,45.745814450705986,0.0059802653,0.9765870161354542,-0.0039173877,15914,0.23542209,-3.896397,0.091491625
326000,0.02992215,32600000,2157.548522233963,499.43,652,45.66098398310731,0.038733896,0.9234611988067627,-0.0032448166,16546,0.244696,-3.910673,0.09080888
326500,0.022634916,32650000,2161.026378631592,500.0,653,45.32106021046326,0.023370106,0.9515740238130093,-0.0019200306,17313,0.263086,-3.9351263,0.09064212
327000,0.021069614,32700000,2164.397589445114,500.0,654,45.26781968895506,0.0069338167,0.9747044816613197,-0.0036100894,17630,0.24664001,-3.9394236,0.09053565
327500,0.022774635,32750000,2167.695375442505,500.0,655,45.575811532275914,0.021341143,0.9551293551921844,-0.0026496006,17294,0.19381401,-3.933761,0.09115162
328000,0.033929225,32800000,2170.925675868988,499.47,656,45.52428772094099,0.025166715,0.9470200762152672,-0.0012887369,17518,0.2942781,-3.930762,0.09059089
328500,0.06656941,32850000,2174.314526796341,500.0,657,45.73394895447396,0.01603457,0.9419268891215324,4.4007917e-05,18987,0.42895,-3.9462976,0.0914679
329000,0.018252999,32900000,2177.4580767154694,500.0,658,45.87648620081145,0.0036369849,0.9846099372953176,-0.0027045377,16320,0.21784395,-3.9656136,0.091752976
329500,0.022728117,32950000,2180.9477150440216,500.0,659,45.328839223152706,0.0058415686,0.9751609954982996,-0.001344172,21217,0.26140592,-3.9741476,0.090657674
330000,0.05450376,33000000,2183.824611186981,499.44,660,45.441369478053836,0.036209904,0.9271971732378006,-0.0010482054,17436,0.38811806,-3.9806497,0.09040172
330500,0.038308226,33050000,2187.057644844055,499.34,661,44.99546790975117,0.042223673,0.9411997422575951,-0.0014224391,18525,0.36686996,-3.982263,0.08947368
331000,0.036507543,33100000,2190.148673772812,499.32,662,45.16883665340234,0.037022293,0.9432037249207497,-0.0018321857,16425,0.265648,-3.9886866,0.089819245
331500,0.02224375,33150000,2193.623127222061,499.33,663,45.15104244900271,0.040383045,0.9457797892391682,-0.0038454127,19150,0.18215396,-3.9959075,0.08976507
332000,0.025347129,33200000,2196.820616722107,500.0,664,45.799541482719576,0.011441792,0.9553211443126202,0.00023795968,16345,0.296742,-4.006928,0.091599084
332500,0.036044348,33250000,2200.4473316669464,499.35,665,45.89291007539116,0.027157888,0.946186289191246,-0.0010498666,19413,0.283908,-4.016084,0.09120074
333000,0.020689417,33300000,2203.5911343097687,500.0,666,45.2351380290807,0.011662665,0.9711431562900543,0.00013757053,17121,0.24017802,-4.019993,0.09047028
333500,0.01662528,33350000,2207.1374616622925,500.0,667,46.24203358102699,0.0019139684,0.9858015812933445,-0.0020633272,18350,0.21382397,-4.0088067,0.09248407
334000,0.02144456,33400000,2210.403499364853,500.0,668,44.785497671352644,0.009917557,0.9726102650165558,-0.0023008827,17960,0.23847003,-4.011476,0.089571
334500,0.022832353,33450000,2213.822601556778,500.0,669,45.05992090380163,0.014848682,0.9723462425172329,-0.0028242972,17614,0.20231195,-4.0227394,0.090119846
335000,0.03197893,33500000,2217.3110268115997,500.0,670,44.87083519939893,0.03168086,0.9500920623540878,-0.0013628061,16712,0.29521003,-4.026137,0.08974168
335500,0.0255746,33550000,2220.7589094638824,499.19,671,45.77351435515951,0.031570703,0.9443715661764145,-0.0026092632,18663,0.21586604,-4.032175,0.090955265
336000,0.021595933,33600000,2223.682133436203,500.0,672,44.96233955562444,0.0071989773,0.9795278497040272,-0.002843816,17163,0.24712801,-4.0459757,0.08992467
336500,0.017563337,33650000,2227.0313415527344,500.0,673,46.026184272172834,0.0031573249,0.983873488381505,-0.001911607,18519,0.21933001,-4.0471587,0.09205236
337000,0.027258899,33700000,2230.2272822856903,500.0,674,45.451127751136156,0.007206829,0.970627348870039,0.00068669824,20025,0.30146205,-4.0368266,0.090902254
337500,0.02744598,33750000,2233.249592781067,499.34,675,45.60808224459797,0.032351963,0.9420376941561699,-0.0030983877,17059,0.24511199,-4.017983,0.09067706
338000,0.029621067,33800000,2236.7863001823425,500.0,676,45.34495192284681,0.02041794,0.9464128650724888,-0.00033172037,17782,0.32030803,-4.021245,0.09068991
338500,0.01861811,33850000,2239.9662199020386,500.0,677,45.48067936789392,0.0030595574,0.9888937110081315,-0.002028895,17214,0.22939003,-4.0079746,0.09096136
339000,0.021545164,33900000,2243.2001650333405,500.0,678,44.99744452370493,0.014859122,0.967045146971941,-0.0010231786,16912,0.22733796,-3.9911773,0.08999489
339500,0.017612664,33950000,2246.4838531017303,500.0,679,45.472841358093646,0.004987832,0.9829367697238922,-0.0020119015,17070,0.21774,-3.9749727,0.09094568
340000,0.044761397,34000000,2249.8996896743774,499.45,680,45.348145712334535,0.0633128,0.9148370251059532,-0.0032093308,17084,0.18758206,-3.9697244,0.090114355
340500,0.025229068,34050000,2253.213119029999,499.42,681,45.550582140888835,0.04847937,0.9115314483642578,-0.0037384096,18810,0.17881602,-3.99215,0.09047887
341000,0.021708801,34100000,2256.3253746032715,500.0,682,45.48093483535211,0.007867205,0.9703861083835363,-0.0007501965,18737,0.26648402,-4.0018587,0.090961866
341500,0.024167981,34150000,2259.300238132477,500.0,683,44.992248257026894,0.02304367,0.9633163660764694,-0.0021128848,18090,0.17953598,-3.983999,0.089984484
342000,0.02615943,34200000,2262.388831138611,500.0,684,45.64626318948467,0.003273221,0.9840126894414425,-0.0012265067,19168,0.300278,-3.9732199,0.09129253
342500,0.028099565,34250000,2265.365381002426,499.19,685,45.415721469048734,0.02742613,0.9490733705461025,-0.0031768144,17563,0.19526,-3.961505,0.090240955
343000,0.019176967,34300000,2268.697245836258,500.0,686,45.68597368585726,0.0019526562,0.9912116453051567,-0.002579181,17929,0.22853197,-3.9730237,0.091371946
343500,0.021892326,34350000,2272.1379115581512,500.0,687,45.71117250490708,0.004397213,0.9811257161200047,-0.0030164677,18769,0.25909406,-3.9904644,0.09142236
344000,0.027748933,34400000,2275.2592267990112,499.31,688,46.11649623620499,0.025598584,0.9467757046222687,-0.0035482228,18357,0.21068203,-4.000146,0.091690555
344500,0.023117201,34450000,2278.524926185608,500.0,689,45.75343379458886,0.0034609316,0.9865366462618113,-0.0013390824,15127,0.26693597,-4.0133452,0.09150687
345000,0.022455785,34500000,2282.1974346637726,500.0,690,45.73402884850179,0.00906236,0.965332642197609,-0.001107032,20608,0.254606,-4.003119,0.09146806
345500,0.024674904,34550000,2285.091408252716,500.0,691,45.39406421279098,0.029633932,0.9462849274277687,-0.0014747024,17299,0.23140402,-4.000398,0.09078813
346000,0.026796503,34600000,2288.237354516983,499.31,692,45.282949223159015,0.042559166,0.9395605660974979,-0.0032241333,18103,0.22488396,-4.0100317,0.09002443
346500,0.020037837,34650000,2291.6073899269104,500.0,693,45.574681788640156,0.013806602,0.9561986699700356,-0.0030628687,18234,0.22014,-4.0222054,0.09114935
347000,0.022613779,34700000,2294.848656654358,500.0,694,45.716110334235,0.012496264,0.9621644392609596,-0.0035031545,14780,0.22322996,-4.04086,0.091432214
347500,0.024731472,34750000,2298.828285217285,500.0,695,45.34307426308435,0.0073780334,0.9754884745925665,-0.0017502584,17966,0.293154,-4.063646,0.09068614
348000,0.026084296,34800000,2302.206202030182,500.0,696,44.89596471715973,0.01619274,0.9559032879769802,-0.0015621027,15423,0.26747602,-4.0659094,0.08979193
348500,0.018978734,34850000,2305.9144535064697,500.0,697,45.66742094986505,0.0070581627,0.9752030875533819,-0.003006089,18256,0.19879194,-4.0643,0.09133484
349000,0.023312561,34900000,2309.0594959259033,500.0,698,45.00574222524863,0.005764535,0.9796065334230661,0.00069397583,17806,0.259362,-4.0626707,0.090011485
349500,0.03021132,34950000,2312.4272623062134,500.0,699,45.424533016669415,0.0038455813,0.9853762211278081,-0.00083885924,17352,0.330186,-4.0521455,0.09084907
350000,0.021194614,35000000,2315.8958897590637,500.0,700,45.239078689503074,0.0039466177,0.987897364422679,-0.0028199556,17432,0.24504595,-4.0405645,0.09047817
350500,0.020429112,35050000,2319.135624885559,500.0,701,45.58254949105818,0.006528345,0.9712251462042332,-0.0014790753,18900,0.23128794,-4.044213,0.091165096
351000,0.018700939,35100000,2322.1000912189484,500.0,702,46.1677575239219,0.002999491,0.9834549725055695,-0.0019708022,20033,0.22640595,-4.05643,0.09233551
351500,0.026830314,35150000,2325.150071144104,500.0,703,45.243471254004675,0.006889561,0.9789593573659658,-0.0010379457,16742,0.28978595,-4.0634093,0.090486936
352000,0.018496366,35200000,2328.726094484329,500.0,704,45.99563259976108,0.0030483413,0.9801655542105436,-0.0036202522,19314,0.21132599,-4.0636177,0.09199127
352500,0.019500937,35250000,2331.6243526935577,500.0,705,45.6243373899966,0.005346401,0.9782805908471346,-0.0008342259,18298,0.23341006,-4.076412,0.09124867
353000,0.021129305,35300000,2334.680431842804,500.0,706,46.06833258400761,0.0052756206,0.9743149969726801,-0.00327248,18856,0.264238,-4.0739827,0.09213666
353500,0.03265246,35350000,2337.623443365097,499.4,707,44.83398323961943,0.042956766,0.9434799365699291,-0.0012298815,15354,0.23790398,-4.068676,0.08916599
354000,0.020785656,35400000,2341.346892118454,500.0,708,46.21056230684924,0.0023421617,0.9848125949501991,-0.0021898488,18631,0.25988805,-4.061935,0.092421114
