time_elapsed,approxkl,clipfrac,serial_timesteps,true_reward,ep_reward_mean,explained_variance,ep_len_mean,policy_entropy,policy_loss,value_loss,total_timesteps,fps,n_updates
954.4471600055695,0.006480043,0.07918001,71000,0.20528299,12.685408969552373,0.9652750976383686,70.1,2.5470612,-0.00817705,0.9781732,7100000,7923,142
961.2677371501923,0.00622388,0.07474001,71500,0.20758905,11.964832569591817,0.9666344821453094,67.53,2.5200188,-0.0074327714,1.0055709,7150000,8183,143
967.9235773086548,0.0060645663,0.072682016,72000,0.1911584,9.405985384384403,0.9640781246125698,59.09,2.5059764,-0.007989365,0.9582843,7200000,7849,144
974.8707242012024,0.0061654453,0.074524,72500,0.20526457,10.004637677667198,0.9677467010915279,67.88,2.4943578,-0.007351796,0.9228919,7250000,7819,145
981.8561253547668,0.005715854,0.06632,73000,0.2033294,11.594429015064089,0.9669748656451702,68.8,2.479432,-0.007899142,0.9504972,7300000,8092,146
988.613392829895,0.006230805,0.07574,73500,0.21602885,13.334184105302848,0.9704755991697311,73.56,2.4625657,-0.008749086,0.8646617,7350000,7999,147
995.422080039978,0.0064198263,0.078058004,74000,0.2088743,10.041156454762385,0.9693303555250168,62.72,2.436733,-0.00801995,0.8932952,7400000,7718,148
1002.456629037857,0.0073420517,0.09373602,74500,0.19879541,11.866569908926321,0.971324734389782,70.49,2.4084618,-0.0086314315,0.8199386,7450000,8078,149
1009.1353948116302,0.006017719,0.07207201,75000,0.20982568,11.029536945840228,0.9656585454940796,61.66,2.3872428,-0.007921393,1.057851,7500000,8097,150
1015.7180457115173,0.0064158784,0.07892399,75500,0.21491107,10.333314695505106,0.9701874107122421,56.23,2.3744385,-0.007886457,0.9196244,7550000,7939,151
1022.5941624641418,0.0061081313,0.07283799,76000,0.21129398,13.536784998813964,0.9668544046580791,68.31,2.3582077,-0.007908618,0.9731325,7600000,7842,152
1029.3970198631287,0.006020734,0.07182197,76500,0.20717129,12.012069522124074,0.9655938968062401,70.4,2.33845,-0.007739101,1.0462464,7650000,7957,153
1035.9764075279236,0.0064703403,0.07965201,77000,0.21317978,12.356214749274077,0.9683406911790371,69.4,2.321907,-0.00838418,0.97829,7700000,7936,154
1042.7832922935486,0.0062018074,0.07540599,77500,0.21084245,10.161540867828736,0.9680771455168724,63.1,2.3092835,-0.00844394,1.0108408,7750000,8048,155
1049.2855751514435,0.006809293,0.084346,78000,0.21179111,12.20248913017349,0.9720776900649071,64.69,2.2893846,-0.008955347,0.9000227,7800000,8113,156
1055.9798052310944,0.005956124,0.069248006,78500,0.21246977,14.491513718635252,0.9696210883557796,81.76,2.261063,-0.0083883805,0.99526405,7850000,7934,157
1062.7225704193115,0.006585281,0.08135999,79000,0.2060054,13.146934288319608,0.9673841297626495,73.15,2.2329016,-0.008648516,1.0140132,7900000,7915,158
1069.5934348106384,0.0064248573,0.078374,79500,0.22015294,13.173037440517218,0.9697834197431803,71.28,2.2134495,-0.00833505,0.9783217,7950000,8136,159
1076.369645357132,0.0064362413,0.07930199,80000,0.21130185,12.551248595437828,0.9701517261564732,69.89,2.1998007,-0.008706757,0.9442766,8000000,7915,160
1083.3094019889832,0.0066752876,0.082441986,80500,0.20664002,13.039095476394795,0.9697739630937576,74.48,2.1819956,-0.008770186,0.94340485,8050000,7987,161
1090.1221387386322,0.006667393,0.082190014,81000,0.21170844,12.559321069533762,0.967863567173481,67.43,2.1615164,-0.007706474,1.0514855,8100000,8089,162
1096.8964023590088,0.006450367,0.07883401,81500,0.21177961,15.57852230917546,0.964182261377573,79.15,2.137998,-0.008216613,1.1346148,8150000,8011,163
1103.5701985359192,0.006192054,0.07458601,82000,0.20801757,15.346533955545747,0.9669088274240494,85.72,2.1219997,-0.008087071,1.0397582,8200000,8046,164
1110.4273283481598,0.0070520537,0.087400004,82500,0.21239889,15.047750199535658,0.9676400013267994,75.2,2.093583,-0.008316811,1.0292983,8250000,8200,165
