n_updates,true_reward,serial_timesteps,explained_variance,time_elapsed,ep_reward_mean,fps,policy_entropy,approxkl,value_loss,policy_loss,ep_len_mean,total_timesteps,clipfrac
4031,0.1437292,2015500,0.8861654326319695,27370.41934776306,1.9929095537954709,7723,-7.30773,0.029885095,2.475026,-4.179554e-05,46.82,201550000,0.3224
4032,0.124964885,2016000,0.8884587585926056,27377.363471746445,1.57930133703936,7911,-7.303936,0.026512347,2.5469944,-0.0022730008,45.47,201600000,0.30113402
4033,0.14543685,2016500,0.8957911357283592,27384.147154808044,2.7375806360392745,7893,-7.301616,0.027351964,2.2145753,-0.000872152,53.17,201650000,0.30932805
4034,0.14235432,2017000,0.9070382118225098,27391.010609149933,2.9042574721740677,8018,-7.2995696,0.029575132,2.014631,3.09248e-05,50.43,201700000,0.32369003
4035,0.14010379,2017500,0.8929249942302704,27397.50711965561,2.9930283043987584,7991,-7.292378,0.029147232,2.2658815,0.0002904797,50.36,201750000,0.32593602
4036,0.14111742,2018000,0.9012647867202759,27404.263643026352,2.5998861434032734,8132,-7.29557,0.027890118,2.1875353,-0.0015854079,47.67,201800000,0.31444994
4037,0.13556212,2018500,0.8947145715355873,27410.860926628113,2.2564294756045276,7964,-7.303471,0.028453017,2.306038,-0.0010243186,46.76,201850000,0.31175798
4038,0.14787485,2019000,0.8905505165457726,27417.71171116829,2.3495961893053026,7745,-7.306092,0.027625732,2.4599779,-0.0010260739,46.35,201900000,0.31318203
4039,0.1384035,2019500,0.8989098742604256,27424.674912929535,2.7053017908436594,8257,-7.3060126,0.027174624,2.2596886,-0.0010272623,50.54,201950000,0.30890402
4040,0.14400415,2020000,0.9014023542404175,27431.155139684677,3.0783996409202516,7919,-7.299386,0.02825179,2.19992,-0.0009996211,53.07,202000000,0.31733802
4041,0.13927619,2020500,0.8806099146604538,27437.826659679413,1.9504810327822633,7776,-7.2991138,0.028850945,2.64695,-0.002013449,50.64,202050000,0.31425393
4042,0.14510211,2021000,0.894193559885025,27444.773387908936,1.5687956584600034,7965,-7.28887,0.031445567,2.3625383,0.00011596366,45.07,202100000,0.340268
4043,0.14021878,2021500,0.86776964366436,27451.50837302208,2.8966016529213086,7733,-7.2854643,0.027407307,2.7679868,-0.003092692,51.52,202150000,0.30669802
4044,0.14456716,2022000,0.8890643939375877,27458.41951417923,2.9097550789348317,8016,-7.2899733,0.028205018,2.499518,-0.0026100555,46.06,202200000,0.314246
4045,0.15064795,2022500,0.8742598742246628,27465.208671808243,2.186758481260922,8078,-7.293869,0.024473332,2.553921,-0.0034627265,51.56,202250000,0.29377198
4046,0.13548307,2023000,0.8942744955420494,27471.99298977852,2.2011199237035908,7823,-7.294002,0.024983654,2.2766778,-0.0020955943,49.79,202300000,0.29283002
4047,0.15449788,2023500,0.8940084129571915,27478.823047876358,2.302706555644036,7982,-7.2922945,0.029271254,2.1890185,-0.00092311,45.36,202350000,0.32272395
4048,0.14285424,2024000,0.8979184404015541,27485.338365793228,2.0409722192632036,8204,-7.2929597,0.02766832,2.1302843,-0.0012016278,48.21,202400000,0.31583998
4049,0.1337502,2024500,0.8753545880317688,27491.855017900467,2.1368651525326277,7897,-7.3012266,0.025596645,2.840997,-0.003185212,50.39,202450000,0.2952
4050,0.14405484,2025000,0.9028646945953369,27498.818597078323,2.649693960925506,7959,-7.308849,0.026414184,2.174226,-0.0031577032,51.55,202500000,0.30257
4051,0.14221615,2025500,0.8782466500997543,27505.62011408806,2.015272084255703,8000,-7.3127294,0.02929404,2.4682333,-0.0019202877,47.67,202550000,0.320894
4052,0.14246675,2026000,0.9018320441246033,27512.347917318344,1.360794762140722,7920,-7.3210716,0.028241385,2.1700563,-0.0020018527,41.16,202600000,0.31141606
4053,0.15109,2026500,0.8634093254804611,27519.095416545868,1.8774770101186733,7926,-7.3142548,0.028524749,2.9473069,-0.00071787415,48.48,202650000,0.315418
4054,0.14567824,2027000,0.8936288803815842,27525.99590086937,2.0178658593361614,7919,-7.302284,0.027826965,2.180552,-0.0012266665,47.81,202700000,0.31288198
4055,0.13717657,2027500,0.8723731338977814,27532.838980674744,1.2443599258066387,7658,-7.2973065,0.03017508,2.7397397,-0.00018331798,46.72,202750000,0.325734
4056,0.14087479,2028000,0.8693001568317413,27539.86691403389,1.8112698759292833,7799,-7.293606,0.02509972,2.7505674,-0.002355936,45.93,202800000,0.29113796
4057,0.13352205,2028500,0.9008660912513733,27546.780589342117,2.4571649919335323,7675,-7.298021,0.027769137,2.1733177,-0.00066568004,48.03,202850000,0.30943403
4058,0.14671324,2029000,0.8943050652742386,27553.868225812912,2.1420883435968427,7815,-7.301776,0.026923403,2.4115603,-0.0022230311,46.73,202900000,0.306798
4059,0.14601173,2029500,0.8912938833236694,27560.501288414,2.175676886080764,7961,-7.300062,0.030172568,2.2450325,-0.001074421,51.09,202950000,0.32540005
4060,0.14845493,2030000,0.886769488453865,27567.186141729355,2.7758298363165888,8007,-7.30329,0.030286184,2.3318124,-0.0009379555,53.12,203000000,0.32902604
4061,0.14250135,2030500,0.9014261066913605,27573.94636774063,2.3728221035018944,7710,-7.308116,0.026399637,2.0892675,-0.0024144677,50.82,203050000,0.30494794
4062,0.1463678,2031000,0.8977586701512337,27580.99090075493,2.3127576860821866,7880,-7.3045826,0.030451195,2.3483775,7.20255e-05,45.81,203100000,0.327096
4063,0.14474139,2031500,0.8923358842730522,27587.87291622162,2.0515903932488437,7872,-7.2939982,0.027675577,2.2263706,-0.0005334522,46.32,203150000,0.31178397
4064,0.13653158,2032000,0.8921509683132172,27594.74332022667,2.4410038146167063,8124,-7.2839108,0.028257614,2.367061,-0.0015005809,53.52,203200000,0.31630796
4065,0.15495248,2032500,0.8777781501412392,27601.261812210083,2.5348173642996334,7894,-7.277775,0.030022884,2.538185,6.4454507e-06,47.22,203250000,0.32690194
4066,0.1424676,2033000,0.8746910989284515,27608.136976480484,2.447615804122324,7958,-7.2788124,0.027718661,2.7578416,-0.0014678619,47.44,203300000,0.31215003
4067,0.13942426,2033500,0.8882973119616508,27614.84558224678,2.3124825334514028,7949,-7.2796125,0.027142065,2.5117905,-0.0023458714,49.98,203350000,0.3068921
4068,0.14516309,2034000,0.8875535577535629,27621.694541454315,1.4656120457989164,7928,-7.271929,0.029992126,2.35274,-0.0012522687,46.36,203400000,0.3296339
4069,0.14795955,2034500,0.8895245641469955,27628.284663915634,2.5255467138620586,7900,-7.2712593,0.027447471,2.219131,-0.0021299473,47.78,203450000,0.310154
4070,0.13684608,2035000,0.8833786472678185,27635.231849193573,2.1740731801374933,7920,-7.276897,0.025094802,2.5344355,-0.0029164231,50.8,203500000,0.293776
4071,0.14453413,2035500,0.8787936940789223,27642.150378227234,2.0144357530646086,7961,-7.274649,0.026821837,2.5480561,-0.0022400822,54.2,203550000,0.302484
4072,0.1338721,2036000,0.8755861148238182,27649.066297769547,2.714805334350531,7910,-7.2720294,0.028614197,2.6535223,-0.0013904914,50.69,203600000,0.31777802
4073,0.14942394,2036500,0.8913954272866249,27655.76568198204,2.8990389303295525,7824,-7.2643566,0.028470848,2.1511536,-0.0021620644,48.9,203650000,0.316222
4074,0.1391222,2037000,0.8690297901630402,27662.681316137314,2.7242558159973123,8200,-7.259399,0.028273983,2.724374,-0.0018971735,53.04,203700000,0.311476
4075,0.13501255,2037500,0.879628449678421,27669.168792009354,2.379400737266551,8030,-7.2515373,0.028738676,2.5337195,-0.0018427498,47.55,203750000,0.31736398
4076,0.14057416,2038000,0.8676011562347412,27676.005471229553,1.4873480737718636,8076,-7.2435484,0.02682961,2.9184835,-0.0029629692,43.19,203800000,0.303964
4077,0.1456742,2038500,0.8814889341592789,27682.744141817093,2.3253909834893784,8129,-7.244477,0.02698561,2.4494257,-0.0018880747,45.36,203850000,0.30744398
4078,0.14071783,2039000,0.8809034451842308,27689.467149734497,2.928736445170216,7809,-7.2396936,0.028917212,2.4914575,-0.0016891415,48.36,203900000,0.31624803
4079,0.13453864,2039500,0.8923567980527878,27696.44774746895,2.705102685753809,8004,-7.2448554,0.029814899,2.3676736,-0.0028297936,52.33,203950000,0.325172
4080,0.13721538,2040000,0.8879685401916504,27703.13013458252,2.430933325889673,8117,-7.251678,0.028822202,2.390423,-0.0011432878,49.18,204000000,0.32108393
4081,0.14054345,2040500,0.9016766250133514,27709.716463327408,2.7770904996662282,7859,-7.250032,0.027004495,2.2177415,-0.001266627,51.87,204050000,0.31019
4082,0.13397396,2041000,0.907060831785202,27716.514877796173,2.2736012608156306,7954,-7.2524085,0.027977997,2.1191044,-0.0019019502,47.38,204100000,0.31614798
4083,0.14594185,2041500,0.8775442615151405,27723.25216603279,1.704742889514964,8030,-7.2537856,0.026301613,2.7648275,-0.0008815485,48.66,204150000,0.3031461
4084,0.14002828,2042000,0.8925414904952049,27730.138713359833,0.9801273498890442,8153,-7.257368,0.025524369,2.417369,-0.0033440497,43.84,204200000,0.29685003
4085,0.13976963,2042500,0.8908451795578003,27736.73452448845,2.325355768020163,7792,-7.2546415,0.026395943,2.2159061,-0.002886334,49.62,204250000,0.303368
4086,0.1490329,2043000,0.8850124999880791,27743.626166582108,1.7821692441779304,8339,-7.257429,0.02810938,2.4248893,-0.0012002639,41.25,204300000,0.31048793
4087,0.1407533,2043500,0.8828235268592834,27749.986772060394,2.1628442644126697,8156,-7.261318,0.027053319,2.535386,-0.001431519,48.43,204350000,0.30794194
4088,0.14607811,2044000,0.8904243633151054,27756.556542873383,1.8143738817518897,7861,-7.261107,0.02694989,2.3274107,-0.001811235,47.39,204400000,0.30594993
4089,0.14956959,2044500,0.8758233413100243,27763.387165784836,2.797144782650721,8099,-7.2611523,0.029546672,2.7150128,0.0006799168,52.82,204450000,0.32672
4090,0.1403166,2045000,0.881706990301609,27770.090814590454,2.789326030349912,8056,-7.2657957,0.031895984,2.714979,0.00044699816,53.36,204500000,0.33780998
4091,0.12836075,2045500,0.9090847447514534,27776.78317117691,2.045749431766526,7843,-7.272347,0.029166427,1.9159751,-0.0012220419,46.45,204550000,0.322246
4092,0.14054023,2046000,0.8843554705381393,27783.715149641037,1.8606517492144485,7939,-7.275087,0.026164968,2.5834079,-0.0011067374,48.64,204600000,0.30211997
4093,0.13629186,2046500,0.8987691476941109,27790.471363782883,2.367325086718483,7884,-7.2688694,0.027999615,2.1261663,0.00027245202,44.98,204650000,0.310852
4094,0.14404792,2047000,0.8889913707971573,27797.3683283329,2.0162606359651547,8052,-7.262912,0.028824925,2.3010488,-0.00043470718,49.9,204700000,0.31735596
4095,0.14925376,2047500,0.8697933256626129,27804.111961126328,2.626355826947365,7970,-7.268482,0.027273571,2.7719529,-0.001845297,48.64,204750000,0.306526
4096,0.1499264,2048000,0.8897836804389954,27810.783041000366,1.973428922289895,7912,-7.274729,0.026852308,2.2689683,-0.0012942496,46.7,204800000,0.30619004
4097,0.13971992,2048500,0.9035470932722092,27817.6496219635,2.3957746884896185,7861,-7.2719836,0.02779828,2.1383946,-0.0012629848,50.03,204850000,0.3120999
4098,0.14352934,2049000,0.8926709592342377,27824.33438038826,1.971690029647725,7934,-7.2757435,0.029862499,2.4662855,-0.001048237,50.17,204900000,0.32320598
4099,0.13607386,2049500,0.8841666132211685,27831.193104982376,2.6990301541674127,8080,-7.2799187,0.026759917,2.5623183,-0.0016376727,51.2,204950000,0.30194798
4100,0.13596869,2050000,0.8883518353104591,27837.904725790024,2.252208169438163,7918,-7.2768984,0.027211493,2.470967,-0.0024464012,48.04,205000000,0.30936795
4101,0.14298274,2050500,0.8925820887088776,27844.793879508972,2.413891615702596,8028,-7.272271,0.025548976,2.2559862,-0.0021031187,51.24,205050000,0.294394
4102,0.13056597,2051000,0.8960384055972099,27851.627884864807,2.7074444390446297,7761,-7.269931,0.026008291,2.215819,-0.0020430847,53.3,205100000,0.302932
4103,0.13949904,2051500,0.8865592405200005,27858.616834163666,2.7168862610452926,7917,-7.2655163,0.02859077,2.482526,-0.00082323136,49.43,205150000,0.32052
4104,0.14784533,2052000,0.8636098355054855,27865.575976133347,1.828057219202892,7892,-7.263031,0.02743705,3.017538,-0.00056537206,48.48,205200000,0.30885
4105,0.13831559,2052500,0.8912118375301361,27872.363071918488,3.0182640444886055,7754,-7.265411,0.030817904,2.4768398,0.000150074,46.89,205250000,0.328698
4106,0.14774969,2053000,0.8770437985658646,27879.404926776886,2.280832965611771,7941,-7.2651753,0.029439427,2.5819387,-0.0012907066,45.44,205300000,0.31901398
4107,0.14201733,2053500,0.8910893946886063,27886.26449227333,2.9939265513585998,7631,-7.2722306,0.024284232,2.2219872,-0.0046878313,54.79,205350000,0.282386
4108,0.13586606,2054000,0.8729322552680969,27893.270459890366,2.581850101010059,7894,-7.276092,0.02876319,2.8053231,-0.0012802191,50.38,205400000,0.319502
4109,0.1344056,2054500,0.8899934440851212,27900.111967802048,1.9424820853407436,8148,-7.2790284,0.026827004,2.4308436,-0.0017249839,45.99,205450000,0.30244
4110,0.14294335,2055000,0.8774798959493637,27906.802468061447,2.2191640880954218,7938,-7.280912,0.027951315,2.5266368,-0.00152378,56.09,205500000,0.311158
4111,0.13656811,2055500,0.8783703446388245,27913.682141304016,2.1745810509743753,7793,-7.280752,0.027870571,2.6558878,-0.0022534824,42.94,205550000,0.31153798
4112,0.14835538,2056000,0.8922436535358429,27920.630012750626,2.693299410398613,8088,-7.273165,0.029896433,2.2427807,0.0004658849,46.26,205600000,0.32918194
4113,0.13364503,2056500,0.8751711547374725,27927.29096198082,3.072338530710258,7963,-7.2784925,0.027921671,2.6599462,-0.00122442,51.29,205650000,0.31072798
4114,0.1434571,2057000,0.8446193486452103,27933.86170578003,2.4441964834340615,7976,-7.290006,0.02911885,3.4023438,-0.0011751265,51.3,205700000,0.3202159
4115,0.14288045,2057500,0.885278083384037,27940.643732070923,1.748363024762075,7902,-7.297024,0.028575014,2.5392547,-0.0006149951,48.89,205750000,0.317186
4116,0.1321829,2058000,0.8967033550143242,27947.229704618454,2.6290910231973976,7976,-7.3037343,0.02624948,2.3442934,-0.0034249187,54.0,205800000,0.300768
4117,0.14328247,2058500,0.8829902037978172,27954.070643663406,2.4618948366123368,7825,-7.3062115,0.02526922,2.573959,-0.0022290668,51.59,205850000,0.294918
4118,0.1380657,2059000,0.8835122659802437,27960.97692155838,2.539837952964299,8166,-7.308534,0.02811713,2.6015224,-0.0013634866,51.19,205900000,0.31190804
4119,0.15664741,2059500,0.8538488298654556,27967.77075791359,2.400959749741014,7768,-7.3065186,0.027234152,2.9775383,-0.00058969954,47.46,205950000,0.30806398
4120,0.14534166,2060000,0.851788654923439,27974.731122493744,2.2191747427203516,7991,-7.299294,0.028475448,2.927354,-0.002109389,44.76,206000000,0.31318995
4121,0.14286844,2060500,0.8625893145799637,27981.58653998375,2.294203888439806,7887,-7.2901626,0.027649703,2.9820385,-0.00064997154,42.51,206050000,0.31266
4122,0.12907256,2061000,0.8831354156136513,27988.46360707283,2.6120524175550965,7970,-7.3054457,0.028738096,2.5288372,-0.0015627311,58.33,206100000,0.31874198
4123,0.13808832,2061500,0.873995766043663,27995.003680467606,1.7132569641551527,7867,-7.311665,0.030464547,2.5346127,0.00063705264,45.23,206150000,0.330844
4124,0.1572567,2062000,0.8951450958848,28002.017862558365,2.6838065901375376,7951,-7.312563,0.027921524,2.1815658,-0.002606803,49.17,206200000,0.31428802
4125,0.13502073,2062500,0.8875230476260185,28008.750748872757,2.7460060732925924,7825,-7.3091655,0.029074576,2.3954844,-0.001470401,55.93,206250000,0.319948
4126,0.14895728,2063000,0.8875336349010468,28015.653012752533,2.466025199483411,7888,-7.306281,0.030040734,2.3348615,-0.0014148273,49.28,206300000,0.32689804
4127,0.13722453,2063500,0.8834389075636864,28022.531740665436,3.0175006161024793,7991,-7.305196,0.029252054,2.7607963,-0.0013149608,53.27,206350000,0.32346
4128,0.14673248,2064000,0.8899032697081566,28029.331718683243,2.411889591994841,8103,-7.305934,0.027315939,2.315804,-0.0009803851,46.26,206400000,0.31057203
4129,0.13249181,2064500,0.8984260931611061,28036.02707695961,3.3561300114787445,7991,-7.3140345,0.028351057,2.313807,-0.0017961893,50.84,206450000,0.31285405
4130,0.14852709,2065000,0.897555485367775,28042.761068105698,2.4178475867063387,7835,-7.3259563,0.025603615,2.3024805,-0.0028387872,46.9,206500000,0.29668403
4131,0.15557876,2065500,0.8773628622293472,28049.805806159973,2.338803236263193,8063,-7.3273234,0.028173842,2.569469,-0.0019681528,53.18,206550000,0.31425598
4132,0.14198065,2066000,0.8634867370128632,28056.385055541992,2.224529760161531,7939,-7.3279004,0.026704578,2.8936334,-0.0013394057,45.87,206600000,0.305422
4133,0.13380332,2066500,0.8905280232429504,28063.180959939957,2.017413555149578,7999,-7.3365717,0.027473137,2.4767525,-0.0021115087,46.02,206650000,0.31092203
4134,0.14673148,2067000,0.8843045309185982,28070.056622982025,2.207572998443502,7840,-7.3364415,0.027528832,2.4033434,-0.0018550094,46.9,206700000,0.31115004
4135,0.14349024,2067500,0.8897698447108269,28077.07428598404,2.476629864992719,7989,-7.340413,0.02796862,2.2840202,-0.0020096283,51.75,206750000,0.31496403
4136,0.13835007,2068000,0.8899498879909515,28083.73763847351,2.0840715733668187,7737,-7.3433156,0.02758788,2.3721764,-0.0014191265,46.44,206800000,0.31099403
4137,0.1468686,2068500,0.8701404333114624,28090.816839694977,2.238808795284858,7947,-7.3361773,0.031137813,2.8717804,-0.0006420316,47.85,206850000,0.33431405
4138,0.1342195,2069000,0.9004632607102394,28097.48928284645,2.3851668006871476,8068,-7.3234224,0.03086181,2.121471,0.0010472839,49.37,206900000,0.33533597
4139,0.15060474,2069500,0.8738376796245575,28104.348533153534,1.5197142372980306,7875,-7.322171,0.028618226,2.5138624,-0.0014777402,50.88,206950000,0.316786
4140,0.13755308,2070000,0.8644353747367859,28111.139622449875,2.7074848219844716,7967,-7.324191,0.027291577,2.881379,-0.00024965405,52.05,207000000,0.30846795
4141,0.14492849,2070500,0.9113307520747185,28117.99515891075,2.9177220433492765,7713,-7.325943,0.02853523,1.898125,-0.0013791728,50.83,207050000,0.31908202
4142,0.13729508,2071000,0.8845366686582565,28125.066825389862,1.9471002154102461,7771,-7.3228426,0.027443152,2.477983,-0.001841045,45.9,207100000,0.30860198
4143,0.13967155,2071500,0.8470063805580139,28132.098308086395,3.308461784729734,7889,-7.3202696,0.02714147,3.2631323,-0.0020178012,51.35,207150000,0.30436793
4144,0.1502266,2072000,0.8930337950587273,28138.696749925613,2.6203867300388812,7753,-7.3232594,0.027938854,2.1819668,-0.0006432654,47.82,207200000,0.31290603
4145,0.1478166,2072500,0.8996903225779533,28145.68548488617,2.0041340960070375,8067,-7.329256,0.027165286,2.1522934,-0.0012249141,45.82,207250000,0.30514398
4146,0.15099452,2073000,0.8898315280675888,28152.22212100029,2.590573712342739,7738,-7.3308544,0.027459562,2.3019915,-0.0009921548,47.26,207300000,0.31370202
