fps,time_elapsed,policy_loss,true_reward,total_timesteps,approxkl,explained_variance,value_loss,serial_timesteps,policy_entropy,n_updates,ep_reward_mean,ep_len_mean,clipfrac
7712,1177.4399592876434,-0.007621797,0.059356496,8750000,0.0060823625,0.9870478259399533,0.073087305,87500,2.06826,175,10.242530433408684,152.88,0.07135802
7896,1184.5080769062042,-0.007711262,0.061925463,8800000,0.006358753,0.9855699464678764,0.08406934,88000,2.0476172,176,8.495055874866956,120.35,0.076950006
8066,1191.1906065940857,-0.007948076,0.060659632,8850000,0.005920489,0.9838436599820852,0.09442642,88500,2.02491,177,9.668352916126315,141.75,0.068036005
8062,1197.7782399654388,-0.007364723,0.062242158,8900000,0.005893431,0.9809063039720058,0.121518135,89000,2.0124013,178,7.926559364402565,108.95,0.069754
7970,1204.5162374973297,-0.0069956956,0.06381038,8950000,0.0057510026,0.9856858830899,0.08983827,89500,2.0082216,179,10.058660232537369,130.01,0.06730401
8042,1211.243373632431,-0.009040421,0.061805625,9000000,0.0065246294,0.9830932505428791,0.098554716,90000,1.9926744,180,9.151380226844886,137.77,0.07840399
7963,1218.1579220294952,-0.008829441,0.061472926,9050000,0.0058764326,0.985786184668541,0.083579645,90500,1.9848801,181,9.655504931422575,133.32,0.069872
8115,1225.037405014038,-0.008489527,0.061560795,9100000,0.006516573,0.9841625429689884,0.09151674,91000,1.9796357,182,10.391369507083581,139.01,0.078807995
8056,1231.755558013916,-0.008896896,0.062624976,9150000,0.0063409912,0.983148455619812,0.10378094,91500,1.980457,183,10.286160094526931,134.71,0.075986005
8192,1238.4907586574554,-0.008146332,0.06964263,9200000,0.0059536383,0.9903694409877062,0.06278668,92000,1.9717923,184,9.752449924992579,126.71,0.069369994
8084,1245.1350700855255,-0.008429184,0.063155636,9250000,0.0059838947,0.9820553548634052,0.10339714,92500,1.944882,185,9.895698431295022,139.14,0.06908402
7937,1251.8384771347046,-0.007149926,0.06185744,9300000,0.005630546,0.9815014265477657,0.10580128,93000,1.9281747,186,9.919290403410523,143.38,0.06528399
8217,1258.7563433647156,-0.009022721,0.06065235,9350000,0.0061135404,0.9820636361837387,0.1086384,93500,1.9203306,187,10.100187512525473,142.61,0.0729
8205,1265.2090346813202,-0.008134361,0.061859228,9400000,0.0056816996,0.9862173339352012,0.083836704,94000,1.9072697,188,9.554060913501017,130.38,0.066291995
8297,1271.850563287735,-0.008413767,0.0638135,9450000,0.006185479,0.987954705953598,0.07623451,94500,1.8912017,189,8.972615288900542,127.53,0.07440801
7849,1278.523163318634,-0.0089055775,0.06022334,9500000,0.0068157725,0.9858163092285395,0.07918253,95000,1.8836734,190,8.58445175685034,133.4,0.083387986
7940,1285.3531770706177,-0.008844611,0.065154485,9550000,0.0063220863,0.9875844111666083,0.08136318,95500,1.8703902,191,10.660922475445695,130.92,0.07495799
8091,1292.207469701767,-0.008063391,0.061586708,9600000,0.0062075043,0.9815351478755474,0.114456885,96000,1.8585759,192,10.260171756537165,146.48,0.074214004
8084,1298.9714996814728,-0.008198936,0.06351454,9650000,0.0063008205,0.981593506410718,0.1164356,96500,1.8524281,193,9.56342302904115,134.68,0.07415199
8184,1305.692131280899,-0.008054251,0.061544225,9700000,0.005994882,0.9859721204265952,0.08222169,97000,1.8438034,194,8.699341946836721,127.22,0.07160601
8021,1312.2593567371368,-0.00823675,0.0645252,9750000,0.0065817107,0.9836088474839926,0.10006557,97500,1.831986,195,8.025380837117154,107.75,0.079569995
7783,1318.8340940475464,-0.0076805786,0.06617347,9800000,0.005921865,0.9883168740198016,0.07100615,98000,1.8251748,196,10.336175907676989,142.18,0.06958999
8356,1325.7591207027435,-0.0075807143,0.06655035,9850000,0.0064369165,0.9871313851326704,0.07898637,98500,1.8197244,197,9.120425169256015,120.88,0.078792
8191,1332.23131108284,-0.007868449,0.06689022,9900000,0.0065710307,0.9890755182132125,0.065636545,99000,1.8093667,198,10.042834892620812,134.72,0.07963998
8012,1338.9104280471802,-0.0066865264,0.06522024,9950000,0.006280853,0.9879122357815504,0.07301293,99500,1.8029487,199,7.506103541980447,110.5,0.076695964
8122,1345.6908195018768,-0.008088856,0.06420429,10000000,0.006080428,0.9771425127983093,0.14678721,100000,1.8060486,200,9.227447866774565,120.26,0.072862
8026,1352.1009771823883,-0.008071094,0.068036295,10050000,0.0064576264,0.9904259936884046,0.06107727,100500,1.8083241,201,12.840671911038807,174.02,0.07861399
7718,1358.9020376205444,-0.00824793,0.061346825,10100000,0.005864861,0.983037369325757,0.0988513,101000,1.7975842,202,9.777617168182623,128.31,0.068982
7900,1365.7569370269775,-0.008351481,0.0643761,10150000,0.0063364035,0.9865248072892427,0.08497445,101500,1.7895076,203,7.460494813308469,105.8,0.07716001
7915,1372.5377435684204,-0.008412062,0.06505841,10200000,0.00676775,0.9886761652305722,0.07122994,102000,1.7789335,204,8.898784979209449,116.36,0.082777984
8146,1379.4229316711426,-0.0077378917,0.065869376,10250000,0.005986644,0.9883594140410423,0.07161642,102500,1.775538,205,9.24110634654964,137.13,0.07288
8045,1385.9427552223206,-0.008055535,0.06578042,10300000,0.006344855,0.9890614068135619,0.06528483,103000,1.7658811,206,8.960490490139454,130.71,0.07592001
7898,1392.6067564487457,-0.0090246005,0.06974683,10350000,0.0065034125,0.9851395022124052,0.09471325,103500,1.7491874,207,10.185531250163804,121.99,0.07741
7821,1399.5154650211334,-0.009335419,0.066211365,10400000,0.0070876656,0.9882675735279918,0.07138698,104000,1.7391058,208,8.68341568549411,114.66,0.088003986
8188,1406.452440738678,-0.0077526234,0.06342807,10450000,0.0068672253,0.9855412365868688,0.09051934,104500,1.7337955,209,9.111551589313095,124.32,0.08395999
8128,1413.0229096412659,-0.007827294,0.06791795,10500000,0.006291055,0.9843946313485503,0.0948379,105000,1.7302349,210,9.43851817792598,120.62,0.07593602
7971,1419.6530895233154,-0.00747841,0.06644044,10550000,0.00638066,0.9860194781795144,0.08836148,105500,1.7238922,211,10.328928138564516,125.74,0.07744199
7912,1426.2861034870148,-0.0081277415,0.068569705,10600000,0.006586609,0.9849975816905499,0.09498528,106000,1.7207468,212,9.101744543229733,123.86,0.08063801
8066,1433.0287227630615,-0.008341837,0.06619995,10650000,0.0065666274,0.9879978531971574,0.0802943,106500,1.7203991,213,9.131750070695562,123.82,0.080230005
8229,1439.6971695423126,-0.0087423185,0.06470457,10700000,0.006219778,0.9892677068710327,0.06317388,107000,1.7037212,214,8.509379164001658,122.99,0.074346006
8161,1446.1647596359253,-0.008704052,0.07083768,10750000,0.0073125237,0.9859327338635921,0.092761256,107500,1.689587,215,9.093083750351434,113.82,0.09179202
8401,1452.9139819145203,-0.0077269617,0.06799094,10800000,0.0064958828,0.9852945823222399,0.09575125,108000,1.6792803,216,8.68417747934418,111.89,0.07815799
8488,1459.4302661418915,-0.008261077,0.0664486,10850000,0.0067634117,0.9901430169120431,0.060544454,108500,1.6594135,217,8.701852010153889,122.65,0.08312801
8136,1465.809371471405,-0.008706732,0.06642996,10900000,0.006970606,0.9886985057964921,0.070048496,109000,1.6352748,218,7.865593093677307,111.96,0.08532002
8223,1472.4447884559631,-0.008003924,0.06716871,10950000,0.0063313423,0.9885400291532278,0.06789035,109500,1.6226419,219,9.568958466287803,127.93,0.07692999
8281,1479.0623226165771,-0.007058354,0.06693679,11000000,0.006615073,0.9911177009344101,0.057854157,110000,1.6241361,220,9.798740887574132,125.64,0.07980201
8244,1485.636531829834,-0.0082719745,0.066313826,11050000,0.006620388,0.9858031868934631,0.0933155,110500,1.6176534,221,9.018029490572589,120.03,0.08109399
8229,1492.152500152588,-0.008628932,0.06548789,11100000,0.006910465,0.985880178399384,0.087702535,111000,1.605388,222,9.13882982219322,126.79,0.08354801
8314,1498.6810586452484,-0.0071562342,0.06944225,11150000,0.0065785497,0.9900277806445956,0.06487694,111500,1.5880908,223,9.430612664630917,127.97,0.079204
8199,1505.2042422294617,-0.0073010097,0.066327676,11200000,0.005939946,0.9827957134693861,0.107090324,112000,1.5785974,224,8.851839593389668,118.35,0.070035994
8126,1511.6569619178772,-0.0076493626,0.0689683,11250000,0.0065700244,0.9896011408418417,0.06909738,112500,1.5724183,225,8.195601476810989,108.05,0.079950005
8139,1518.264264345169,-0.008488301,0.0714559,11300000,0.0069184317,0.9881283845752478,0.08334549,113000,1.5628674,226,10.251178090922222,122.76,0.08468598
8125,1524.9046230316162,-0.008314087,0.06907992,11350000,0.007400362,0.9874591799452901,0.084418565,113500,1.5530602,227,8.665757603975253,113.95,0.09419599
8661,1531.5899002552032,-0.006856773,0.0695577,11400000,0.006529384,0.9874232355505228,0.085321166,114000,1.541503,228,8.39062573510746,110.78,0.079229996
7956,1537.8657352924347,-0.008130974,0.0701667,11450000,0.006338575,0.9866715176030993,0.090679795,114500,1.5333645,229,10.141093947474365,119.15,0.07670799
8363,1544.7504379749298,-0.007857694,0.06783144,11500000,0.0066064894,0.9857627348974347,0.09678678,115000,1.5288755,230,9.256416159123182,124.1,0.08093401
8106,1551.149594783783,-0.008037374,0.06923104,11550000,0.007021993,0.9889156399294734,0.07337971,115500,1.5132239,231,9.09293875619296,124.28,0.086465985
8246,1557.6893906593323,-0.008041709,0.067526616,11600000,0.006961823,0.9892747877165675,0.07155554,116000,1.5048211,232,8.632697858304745,117.36,0.08583798
8289,1564.3123240470886,-0.00786132,0.06961012,11650000,0.0072100484,0.9848561361432076,0.09722297,116500,1.5016333,233,8.006099265341764,103.02,0.08931
7857,1570.8948788642883,-0.009445926,0.07017048,11700000,0.007384351,0.9899691930040717,0.06547138,117000,1.4951342,234,9.192161271648729,119.56,0.09073598
8050,1577.8208289146423,-0.008122173,0.06725542,11750000,0.006670328,0.9847552124410868,0.096393526,117500,1.485101,235,7.7273406109427745,101.08,0.08152399
8434,1584.2332491874695,-0.008292872,0.06828011,11800000,0.0069724964,0.9877987671643496,0.08159287,118000,1.4884899,236,8.603792312661898,109.96,0.08632799
7829,1590.7254140377045,-0.0070617385,0.070531614,11850000,0.006514132,0.9860721277073026,0.09415139,118500,1.4855624,237,9.183585248905583,108.93,0.07827801
8310,1597.665867805481,-0.007629657,0.07032808,11900000,0.006292571,0.9872312778607011,0.084919386,119000,1.471424,238,8.32839447092325,109.15,0.074714005
8053,1604.071757555008,-0.008528243,0.07290048,11950000,0.0067357826,0.9908302426338196,0.061233293,119500,1.4502022,239,6.800555305898015,91.54,0.08296399
7876,1610.841313123703,-0.008201698,0.066162504,12000000,0.006788103,0.9867511307820678,0.07964557,120000,1.438682,240,9.80706643440706,123.85,0.08167601
8072,1617.5920321941376,-0.0080162855,0.07143311,12050000,0.0072354255,0.9916408024728298,0.05364106,120500,1.4416847,241,8.858497047193742,109.57,0.089427985
7976,1624.3932645320892,-0.008245342,0.06829602,12100000,0.0069341715,0.9853062648326159,0.09804795,121000,1.4436969,242,8.814485957527104,108.54,0.08480399
8234,1631.283262014389,-0.00850129,0.067679964,12150000,0.007176236,0.9871138753369451,0.08438199,121500,1.4469327,243,8.350286129618762,113.99,0.08813801
8250,1637.5641083717346,-0.008082561,0.06882615,12200000,0.007042001,0.9885004321113229,0.0743377,122000,1.4428691,244,7.85423660407614,102.53,0.087214
8074,1644.0471413135529,-0.008241927,0.06653152,12250000,0.007352067,0.985315672121942,0.099970624,122500,1.4387429,245,8.301801242741858,114.86,0.09114201
8121,1650.6673696041107,-0.008361939,0.07256413,12300000,0.0068850745,0.9905769368633628,0.06532714,123000,1.4403119,246,9.430249937674926,109.19,0.085726015
8105,1657.5099744796753,-0.007621537,0.07191339,12350000,0.007016512,0.9907808881253004,0.06297872,123500,1.4311845,247,8.504552585999699,112.61,0.086828
8265,1664.1444449424744,-0.008979985,0.07191594,12400000,0.0071519315,0.9889438729733229,0.07818661,124000,1.4151196,248,9.233039664635434,113.86,0.08752801
7998,1670.6755833625793,-0.008123639,0.07334502,12450000,0.0073751933,0.9822266548871994,0.12665027,124500,1.4132779,249,8.925234924585057,108.87,0.093683995
8094,1677.3712632656097,-0.008564933,0.0719168,12500000,0.006885437,0.9917129436507821,0.055377774,125000,1.4060551,250,7.20102881274177,102.58,0.08362399
8171,1684.1375205516815,-0.0075944667,0.07108928,12550000,0.006865135,0.9896422829478979,0.06656541,125500,1.3929826,251,8.26894708471693,101.14,0.083412
7883,1690.6285071372986,-0.007696748,0.06909625,12600000,0.0072414847,0.9885379746556282,0.07563483,126000,1.39286,252,7.667020496601344,100.8,0.090152
7838,1697.4970846176147,-0.008614903,0.0717599,12650000,0.006930464,0.99350142525509,0.04519517,126500,1.3916867,253,8.89212458600292,114.77,0.08567799
8040,1704.4882609844208,-0.008209138,0.07248793,12700000,0.0075651444,0.9902972849085927,0.067533106,127000,1.3760475,254,8.330142338193474,102.23,0.09349199
7772,1711.2477519512177,-0.008327127,0.06903558,12750000,0.0072669364,0.9899336975067854,0.06955369,127500,1.366353,255,10.271823850960791,118.44,0.09087199
7821,1718.2025518417358,-0.0076589976,0.072437614,12800000,0.0070100725,0.9864913569763303,0.08999391,128000,1.3634233,256,8.249026719519025,108.92,0.08655801
7971,1725.0097825527191,-0.0082096895,0.06955365,12850000,0.007452817,0.9888483369722962,0.08122879,128500,1.3570857,257,8.130273751279455,101.24,0.09303999
7979,1731.8575966358185,-0.008404776,0.06963084,12900000,0.007119863,0.9891034439206123,0.07090303,129000,1.3454226,258,9.269809991790025,111.52,0.08647
8092,1738.5839972496033,-0.007827006,0.062019184,12950000,0.006789704,0.9881065431982279,0.082315445,129500,1.3391522,259,9.298279306739351,125.58,0.082954004
7867,1745.2504942417145,-0.0076475115,0.07190965,13000000,0.0071814894,0.9884946215897799,0.07921131,130000,1.3371344,260,8.031380215508761,104.47,0.089049995
8094,1752.089539527893,-0.008905869,0.07157632,13050000,0.006766164,0.9911205228418112,0.060273007,130500,1.3344077,261,9.356408612494633,114.74,0.08333799
7919,1758.837594985962,-0.00935643,0.070174344,13100000,0.0067698765,0.9918686170130968,0.052729726,131000,1.3185778,262,8.104032124252043,102.0,0.081938
8035,1765.6495566368103,-0.007678841,0.071198866,13150000,0.007411273,0.9882013276219368,0.07752831,131500,1.3042663,263,8.593645379920053,106.91,0.09173801
8218,1772.3121118545532,-0.007991517,0.07141716,13200000,0.007019103,0.9884947724640369,0.078273125,132000,1.2975023,264,8.170317390074487,98.9,0.08656601
7828,1778.8197209835052,-0.008172551,0.06944847,13250000,0.007225513,0.9905742621049285,0.06292197,132500,1.2929406,265,6.989590798012286,93.47,0.09040799
8073,1785.835021495819,-0.008126494,0.074257985,13300000,0.0069636973,0.9903094656765461,0.061749924,133000,1.2880042,266,8.17103934272367,104.7,0.08602
7745,1792.6536297798157,-0.007587171,0.07375691,13350000,0.0077601243,0.9890449205413461,0.077995926,133500,1.2699791,267,7.859744882957675,98.34,0.09797798
7868,1799.7541501522064,-0.0069894814,0.07007106,13400000,0.0072456403,0.9893934950232506,0.06911374,134000,1.2605796,268,7.864686285363932,94.27,0.08976202
8247,1806.6061434745789,-0.0073700296,0.07354956,13450000,0.0067446916,0.9897791296243668,0.069479235,134500,1.2568865,269,7.250858011618857,94.53,0.08347001
7984,1813.207035779953,-0.009631069,0.07240502,13500000,0.0073935497,0.9877060828730464,0.08732398,135000,1.267393,270,8.383109790179878,111.15,0.092292026
7597,1820.0242187976837,-0.008178601,0.07288743,13550000,0.0070710443,0.987329987809062,0.08578858,135500,1.2659491,271,7.837678380645011,104.21,0.08796001
8128,1827.0686597824097,-0.007979429,0.07421305,13600000,0.0071555483,0.9880127785727382,0.0780058,136000,1.2676443,272,9.440563672464632,113.27,0.089802
7912,1833.6571106910706,-0.008457848,0.07592744,13650000,0.0070124445,0.9894352657720447,0.07191637,136500,1.268907,273,8.677467534283005,95.46,0.08696001
8032,1840.5607645511627,-0.0073211966,0.07393204,13700000,0.006723434,0.9897815100848675,0.072567366,137000,1.2569215,274,9.184553673911214,107.99,0.082476
7940,1847.2415628433228,-0.008526124,0.07220076,13750000,0.007980004,0.9909937065094709,0.06058013,137500,1.2389212,275,8.838338245537816,104.33,0.10001199
8116,1854.1034512519836,-0.00816556,0.07577547,13800000,0.007368999,0.9891560822725296,0.08058714,138000,1.2414945,276,9.097967291742098,106.5,0.09326799
8225,1860.6666750907898,-0.00860857,0.07580124,13850000,0.007292509,0.9934210777282715,0.044948827,138500,1.2376313,277,7.958069478539837,97.31,0.09020001
8085,1867.277925491333,-0.008537952,0.07519501,13900000,0.007924158,0.9934712937101722,0.044473805,139000,1.2158619,278,10.024139091894575,121.8,0.100264005
7645,1873.9010436534882,-0.007857807,0.074138395,13950000,0.006840706,0.986800279468298,0.09187791,139500,1.2088891,279,9.218896456448856,116.52,0.084047996
8027,1880.9285159111023,-0.008559536,0.07450415,14000000,0.007264895,0.9931210810318589,0.047146156,140000,1.2114455,280,9.099804847236374,106.66,0.089320004
7811,1887.7348217964172,-0.007184829,0.07587465,14050000,0.0075927163,0.9897468136623502,0.07046624,140500,1.2064738,281,8.812779672897905,115.2,0.09484801
8087,1894.6247403621674,-0.007199603,0.074982345,14100000,0.008188191,0.9908404964953661,0.063498385,141000,1.1985993,282,7.695124889684448,94.37,0.10473003
7903,1901.2956850528717,-0.007939201,0.07229907,14150000,0.0075079314,0.9903839100152254,0.06879292,141500,1.1952534,283,8.026941861195082,102.13,0.093453996
8185,1908.1849873065948,-0.007618907,0.07443833,14200000,0.0077759204,0.990858000703156,0.064635254,142000,1.1931756,284,7.850608786739612,90.93,0.096173994
7899,1914.8381600379944,-0.007996094,0.07479993,14250000,0.0070999833,0.9913141680881381,0.05902045,142500,1.2008452,285,8.801638220475215,105.02,0.08839199
7950,1921.7961387634277,-0.008957407,0.073743,14300000,0.007388811,0.9891576636582613,0.075405605,143000,1.2120245,286,8.50963817762975,102.44,0.09262201
7956,1928.777274608612,-0.007585941,0.07334877,14350000,0.007579026,0.9935831385664642,0.04461675,143500,1.21584,287,8.279997703844984,105.21,0.09379001
7935,1935.6901879310608,-0.0064416886,0.07691273,14400000,0.006976469,0.9896534737199545,0.07381276,144000,1.2162741,288,10.246673011370586,113.47,0.086116
7950,1942.5620942115784,-0.0076842965,0.07304441,14450000,0.007788681,0.9915181137621403,0.055654373,144500,1.2095966,289,8.186289452499132,98.59,0.09898401
8010,1949.3214814662933,-0.0077445377,0.07658444,14500000,0.0077767614,0.9917154144495726,0.06186924,145000,1.1968473,290,9.308590722028748,101.69,0.09713201
