fps,serial_timesteps,explained_variance,time_elapsed,policy_loss,ep_len_mean,total_timesteps,n_updates,clipfrac,approxkl,true_reward,policy_entropy,ep_reward_mean,value_loss
8203,32000,0.9159341230988503,424.99217653274536,-0.0073828236,39.23,3200000,64,0.05680801,0.0051743733,0.01740811,4.286653,1.4399830800539348,0.30440524
8094,32500,0.9103345349431038,431.6259574890137,-0.007451187,48.86,3250000,65,0.056997996,0.005236632,0.018404976,4.2612147,1.879466338063794,0.3474434
8055,33000,0.9116493314504623,438.1939232349396,-0.0074752164,42.27,3300000,66,0.058228,0.005255808,0.023037322,4.235679,0.8910562840025523,0.35080105
7889,33500,0.9229703396558762,444.99368929862976,-0.007526018,40.06,3350000,67,0.055857994,0.0051671313,0.027971748,4.2031283,1.483905444964148,0.34800035
8278,34000,0.920616902410984,451.75229048728943,-0.0069185947,48.49,3400000,68,0.048378002,0.004681756,0.022242606,4.176177,1.7776178084529237,0.35786238
8103,34500,0.9210061430931091,458.3271143436432,-0.007769385,53.18,3450000,69,0.059851993,0.0053409715,0.027204538,4.155524,2.4485194329141087,0.36028498
7952,35000,0.9264598116278648,464.9634048938751,-0.0074936096,38.73,3500000,70,0.055820003,0.0050730496,0.032530546,4.1342077,1.2945218833958643,0.36214703
8023,35500,0.9200840219855309,471.8517417907715,-0.007940391,43.09,3550000,71,0.059154,0.0053473483,0.027992813,4.1038823,1.5910326629316114,0.36290675
8087,36000,0.9288015812635422,478.6883509159088,-0.007539849,48.2,3600000,72,0.059913993,0.0053099818,0.030932866,4.082794,1.6808320193250257,0.33115035
7722,36500,0.927461065351963,485.4442558288574,-0.0070959413,49.81,3650000,73,0.051320013,0.004853582,0.032310717,4.060605,1.6598855628757883,0.36011174
7814,37000,0.9216668233275414,492.48009848594666,-0.007815736,50.26,3700000,74,0.055979986,0.0051415246,0.034264352,4.033873,2.0160921851516105,0.36281127
7983,37500,0.9342417940497398,499.4687623977661,-0.007465078,47.58,3750000,75,0.057519995,0.005181144,0.032160174,4.0145855,2.4481233152911592,0.3466307
7872,38000,0.930818147957325,506.2423150539398,-0.0076867198,44.25,3800000,76,0.05898001,0.005292243,0.032228626,3.9922457,1.8416954652230197,0.33926314
8003,38500,0.9263345673680305,513.1334528923035,-0.0073847882,47.58,3850000,77,0.054905992,0.0051322146,0.03949118,3.9601328,2.3685300027097402,0.37320054
7813,39000,0.9336069971323013,519.7877638339996,-0.008017963,52.23,3900000,78,0.06268801,0.00546208,0.03882993,3.9368732,2.390687748651835,0.3583029
8258,39500,0.9332752749323845,526.7427778244019,-0.007690521,49.87,3950000,79,0.060205992,0.005258243,0.029853689,3.9289727,1.4836971706061741,0.35102317
8060,40000,0.9369506537914276,533.3528461456299,-0.0075091254,53.8,4000000,80,0.055797998,0.0050531346,0.042391572,3.9097445,2.2119851490331346,0.34652492
7893,40500,0.9348909929394722,540.2069177627563,-0.007996757,51.54,4050000,81,0.060879994,0.0053750277,0.039941136,3.8851993,2.50167730550922,0.3491428
7966,41000,0.9351961985230446,546.9798486232758,-0.007766301,53.17,4100000,82,0.058263995,0.005267484,0.044236924,3.8592834,3.447636187408352,0.37404442
8047,41500,0.93946697935462,553.7122399806976,-0.007821011,53.3,4150000,83,0.058824,0.005265553,0.043742742,3.8319514,2.985616576271896,0.35625297
7561,42000,0.9354036673903465,560.4045834541321,-0.008169994,51.23,4200000,84,0.062400006,0.0055265827,0.042181637,3.8032455,2.2839627957955235,0.37338966
8070,42500,0.938150230795145,567.6018781661987,-0.008069208,62.59,4250000,85,0.062164005,0.0054652006,0.04499907,3.7792184,3.125960797268635,0.36850297
8124,43000,0.9428567886352539,574.3369009494781,-0.0074748015,58.25,4300000,86,0.06506601,0.0056451345,0.046688817,3.764839,3.058699037965489,0.33548382
7794,43500,0.9447330012917519,580.8524551391602,-0.008007508,50.86,4350000,87,0.06538201,0.0056258463,0.046746127,3.7444959,2.471530648685002,0.34107167
7943,44000,0.9388156048953533,587.7619848251343,-0.008352911,53.92,4400000,88,0.068101995,0.005891059,0.046923842,3.7123325,2.785806421288653,0.38674396
8054,44500,0.9469327740371227,594.7171993255615,-0.007667048,56.39,4450000,89,0.058152005,0.005233688,0.04858094,3.6828492,3.0868495937650007,0.34702516
8067,45000,0.9395908005535603,601.3468070030212,-0.008594384,55.36,4500000,90,0.065174006,0.005631698,0.04536136,3.6630874,3.14638664723243,0.37222603
7914,45500,0.9399762786924839,608.162859916687,-0.00799271,55.04,4550000,91,0.06293201,0.0055236383,0.05254711,3.6416168,2.6383380368280633,0.36474362
7828,46000,0.9415061771869659,614.8344171047211,-0.0077742278,57.93,4600000,92,0.06389,0.0055724834,0.048800826,3.6197453,2.79126637271911,0.38227397
8216,46500,0.9374851509928703,621.8236336708069,-0.0083882,57.63,4650000,93,0.065502,0.005707195,0.048376534,3.5867114,2.788295625908286,0.39905304
8260,47000,0.9437448717653751,628.4545314311981,-0.0078036403,55.81,4700000,94,0.062876,0.005559859,0.05255589,3.547004,3.014121924558203,0.38189197
7930,47500,0.9453026354312897,635.0669169425964,-0.008150249,59.4,4750000,95,0.060579997,0.005414659,0.049515996,3.519967,3.2660835508477613,0.36141068
8082,48000,0.9485605657100677,641.8105816841125,-0.008291246,53.77,4800000,96,0.06450201,0.0056446297,0.05139341,3.4978962,3.0684801265937858,0.36128002
7892,48500,0.9438407234847546,648.3994624614716,-0.008148763,55.82,4850000,97,0.06400999,0.0055881566,0.05660621,3.4788437,3.227561817511014,0.36624992
8274,49000,0.9468978755176067,654.9650070667267,-0.008295969,60.65,4900000,98,0.066312,0.0057057873,0.05924284,3.4607034,3.7202686724788507,0.37254956
8001,49500,0.9476444907486439,661.4659461975098,-0.0086342,48.55,4950000,99,0.063694015,0.00552037,0.052396573,3.4419909,2.550961321809591,0.36615825
7967,50000,0.9490203000605106,668.1781220436096,-0.0080860965,59.07,5000000,100,0.06377,0.005575289,0.05819177,3.4197693,3.2356787345885825,0.3402787
8198,50500,0.9497268609702587,674.6916513442993,-0.007828164,56.03,5050000,101,0.06284799,0.005522332,0.060951054,3.3987043,3.3652736279255624,0.3482538
8109,51000,0.9451673105359077,681.1358089447021,-0.008715397,60.67,5100000,102,0.070588015,0.0059774844,0.054863155,3.3739824,2.7186795792423073,0.37044352
8123,51500,0.9502492770552635,687.9316940307617,-0.008787781,55.19,5150000,103,0.069749996,0.0059088804,0.05980933,3.3526423,3.652612186448678,0.3441925
8160,52000,0.9501295275986195,694.6092777252197,-0.008060056,57.49,5200000,104,0.07018199,0.005962714,0.060172774,3.328259,2.960978577125206,0.3360043
7724,52500,0.9512815400958061,701.1592092514038,-0.008625094,52.48,5250000,105,0.069894016,0.0059127603,0.06346774,3.3059263,3.0452236701884248,0.34371144
8233,53000,0.9487913139164448,708.1100161075592,-0.008250444,58.46,5300000,106,0.06482199,0.005606856,0.05879032,3.2824,3.3237693763102287,0.33412126
8048,53500,0.9479926116764545,714.7767980098724,-0.008256169,58.07,5350000,107,0.06867201,0.0058393143,0.062170345,3.2644153,3.553944955292209,0.35779554
8129,54000,0.9523322358727455,721.4752295017242,-0.008603084,64.44,5400000,108,0.068895996,0.005876464,0.066067845,3.2417388,3.6468538435910705,0.3483944
8192,54500,0.9505981467664242,728.0567798614502,-0.0085990615,61.56,5450000,109,0.070762016,0.005974786,0.06598658,3.2161233,4.122121126186539,0.34697315
8109,55000,0.950638584792614,734.7879922389984,-0.007989697,58.56,5500000,110,0.06458399,0.005645884,0.06671948,3.19863,3.4726675500610145,0.34551772
8211,55500,0.9495819881558418,741.5639796257019,-0.008609246,66.22,5550000,111,0.06520199,0.005680623,0.0653443,3.1739702,3.464028979128343,0.35016918
8126,56000,0.9549409449100494,748.2007448673248,-0.00907389,64.44,5600000,112,0.076382,0.006286292,0.07040458,3.1639657,3.995284494651423,0.32713574
8273,56500,0.9499057605862617,754.6883268356323,-0.0089765955,58.97,5650000,113,0.07733801,0.006324083,0.07000057,3.1515877,2.812779802593868,0.3567237
7868,57000,0.9506527446210384,761.1315388679504,-0.008603567,61.86,5700000,114,0.07233401,0.006122376,0.069309235,3.127646,3.520477378445794,0.32968715
8146,57500,0.9520037285983562,767.978191614151,-0.008023359,52.79,5750000,115,0.068647996,0.005855258,0.06898305,3.1018739,3.154054181682586,0.36608788
7990,58000,0.9523805007338524,774.64426612854,-0.008786921,57.68,5800000,116,0.069471985,0.0059357206,0.071041144,3.0777798,3.665600056998519,0.3086754
8274,58500,0.9560839012265205,781.4513647556305,-0.007969104,55.8,5850000,117,0.069374,0.0058751935,0.06598986,3.0508752,3.248397411190017,0.32502702
7864,59000,0.9550615921616554,787.942617893219,-0.00843837,63.49,5900000,118,0.067908004,0.0058030183,0.0727093,3.031666,4.167395070792845,0.31265223
8215,59500,0.9570241943001747,794.7441058158875,-0.008551361,62.33,5950000,119,0.069974005,0.005952916,0.06810871,3.0104733,3.665261497042666,0.3235359
8031,60000,0.9601270221173763,801.2410690784454,-0.008792428,57.11,6000000,120,0.069736004,0.0059012454,0.0717326,2.9898653,3.697031782978156,0.29706952
8399,60500,0.9617895558476448,807.8932235240936,-0.009058369,68.0,6050000,121,0.07639799,0.006320976,0.071417026,2.966456,4.320455642871821,0.28783733
7869,61000,0.9552702829241753,814.131284236908,-0.0077456967,66.92,6100000,122,0.06358999,0.005581916,0.07331028,2.9431493,4.200632708210324,0.32323673
8032,61500,0.9606465585529804,820.9662506580353,-0.008573035,70.32,6150000,123,0.07292001,0.0060577523,0.07854434,2.9247575,4.512596302102611,0.29264146
7890,62000,0.9581524282693863,827.6864883899689,-0.008942085,65.52,6200000,124,0.074279994,0.0061840825,0.0769999,2.906662,3.7956761057927726,0.28641412
8021,62500,0.9616430252790451,834.4109017848969,-0.008351148,57.36,6250000,125,0.07113399,0.005966447,0.07334994,2.886017,3.6344400123984086,0.294903
7805,63000,0.9538599178195,841.2657752037048,-0.008725677,62.6,6300000,126,0.07203001,0.00602845,0.07678061,2.8671286,3.4298771346738794,0.33303246
8117,63500,0.9605710357427597,848.1000411510468,-0.009083613,58.27,6350000,127,0.076189995,0.0061938735,0.07963717,2.8504236,3.3433521053392905,0.2788296
7844,64000,0.9551462940871716,854.7195498943329,-0.00879803,58.25,6400000,128,0.07768,0.006322925,0.07962586,2.8301816,3.3605864588603436,0.3416282
7862,64500,0.9590847194194794,861.4514784812927,-0.008644716,70.77,6450000,129,0.07158401,0.005974351,0.08019015,2.8092797,4.454516913950065,0.28192756
8174,65000,0.960264042019844,868.20942902565,-0.009214264,66.09,6500000,130,0.06874201,0.0058678263,0.08235012,2.784726,3.8713711225891894,0.29727522
7907,65500,0.9576275683939457,874.8303685188293,-0.00854091,68.91,6550000,131,0.079391986,0.0065063443,0.079504475,2.7548242,5.206995145355759,0.303428
8242,66000,0.9625299610197544,881.7391610145569,-0.00876806,60.57,6600000,132,0.077149995,0.0062559503,0.08016527,2.7306595,4.122379961562401,0.2705026
8345,66500,0.9615264423191547,888.1141214370728,-0.009295112,60.6,6650000,133,0.083958,0.0067295837,0.075083554,2.7105877,2.6915823432141224,0.27890947
7844,67000,0.9612152427434921,894.6396279335022,-0.0091278665,51.51,6700000,134,0.07444999,0.0061574616,0.08825702,2.6924791,3.2472970005506068,0.27325457
7755,67500,0.9628315791487694,901.453085899353,-0.008562915,58.0,6750000,135,0.08119,0.0065921037,0.08687144,2.6678643,3.8913462310424074,0.26690516
8463,68000,0.9617397785186768,908.4189267158508,-0.009477418,63.2,6800000,136,0.080638,0.006541812,0.08457383,2.6506522,3.879143628617239,0.26540837
8235,68500,0.9602021537721157,914.8307700157166,-0.008696823,65.6,6850000,137,0.08049199,0.006567867,0.08736476,2.635724,3.955495569942577,0.26258278
7998,69000,0.9629902355372906,921.2822661399841,-0.008336908,66.5,6900000,138,0.07649,0.0062948596,0.085087724,2.6208296,4.075561294727159,0.26011932
7878,69500,0.9642605632543564,928.0020642280579,-0.008466659,65.78,6950000,139,0.074640006,0.0061819786,0.09055823,2.6039984,3.6268981948759027,0.2420962
8081,70000,0.9596210420131683,934.9249315261841,-0.0090983175,63.53,7000000,140,0.07681401,0.0062847133,0.07961069,2.5859387,3.8022318030892346,0.2943672
7777,70500,0.9630682393908501,941.6958160400391,-0.009479029,66.04,7050000,141,0.07420599,0.0061309147,0.0814475,2.568964,4.062518508048815,0.25587833
7893,71000,0.9642853438854218,948.7240362167358,-0.008389009,65.65,7100000,142,0.07354403,0.0061286436,0.08697802,2.5561914,4.047967664260359,0.2362595
8311,71500,0.9608191065490246,955.5772666931152,-0.009250297,56.8,7150000,143,0.07946202,0.006441149,0.084027305,2.5429163,3.508579652013432,0.2801656
7976,72000,0.9652987495064735,961.9892013072968,-0.008650703,58.15,7200000,144,0.07999001,0.006485294,0.09226014,2.525991,3.7023478378482104,0.2402161
8016,72500,0.9611780866980553,968.611097574234,-0.008956137,61.15,7250000,145,0.07520799,0.0062167714,0.092919715,2.5115669,4.014537890808133,0.25273514
8187,73000,0.9668995030224323,975.1075315475464,-0.008919818,63.07,7300000,146,0.07643201,0.006295841,0.0931571,2.495181,3.2419273887161397,0.2334663
7983,73500,0.9621494114398956,981.6723165512085,-0.007740513,61.64,7350000,147,0.072468,0.0061153793,0.09596691,2.4749262,4.222879501510469,0.2560481
8196,74000,0.9671870432794094,988.5264966487885,-0.008811147,60.07,7400000,148,0.08006399,0.0065161847,0.090161726,2.4522843,3.570242370603519,0.22884786
8059,74500,0.9551257453858852,995.0643455982208,-0.008852323,62.71,7450000,149,0.078165986,0.006393213,0.08904721,2.4350402,3.6958664109386152,0.2967481
8011,75000,0.9640851765871048,1001.6643218994141,-0.0077043106,70.28,7500000,150,0.078482,0.0063951225,0.09218954,2.4242237,4.267547785631032,0.2439431
8143,75500,0.9680173583328724,1008.4233968257904,-0.009125044,71.91,7550000,151,0.079836,0.006556653,0.091182336,2.3988628,5.540318164356576,0.22344759
7834,76000,0.964891541749239,1015.0349791049957,-0.008768217,67.09,7600000,152,0.080422,0.006574141,0.089954436,2.373919,4.077454489543161,0.25442865
8026,76500,0.9645586535334587,1021.8110570907593,-0.008788513,67.01,7650000,153,0.078428,0.0063871,0.09292195,2.3609977,4.58364853370731,0.26330164
8268,77000,0.9594298787415028,1028.3480908870697,-0.007639202,66.36,7700000,154,0.0844,0.0067749177,0.09776663,2.3518896,4.374721835805685,0.29034382
8161,77500,0.9684858806431293,1034.8318905830383,-0.008533904,74.63,7750000,155,0.07745999,0.006386234,0.09510199,2.3358529,4.822117794901933,0.21741433
8354,78000,0.9671224467456341,1041.5367534160614,-0.008506932,68.94,7800000,156,0.08616799,0.0068475693,0.09301378,2.3194282,4.15781606542645,0.2306264
8090,78500,0.9674470387399197,1047.8525116443634,-0.008830942,73.95,7850000,157,0.078042,0.0064446335,0.09112419,2.2950218,5.1181757568178,0.23129341
8194,79000,0.9642835520207882,1054.5482239723206,-0.008674309,66.81,7900000,158,0.085528,0.0068515134,0.08946053,2.2709777,4.677389200798862,0.26126933
7954,79500,0.9640914537012577,1061.063369512558,-0.00891909,59.65,7950000,159,0.087650016,0.00696912,0.09325279,2.2509477,3.6603805722968534,0.26276952
7900,80000,0.9516273699700832,1067.8583118915558,-0.0077324044,64.65,8000000,160,0.08096199,0.006608701,0.09514679,2.2332602,3.944163476540125,0.3454578
7932,80500,0.9632137715816498,1074.7417974472046,-0.00889104,71.27,8050000,161,0.083934,0.006703185,0.09726266,2.2198992,4.370532223216578,0.2574175
8196,81000,0.9672412760555744,1081.3582763671875,-0.008865349,57.87,8100000,162,0.084279984,0.006810423,0.09840054,2.1971285,3.9897651363367914,0.21870068
7910,81500,0.9617409408092499,1088.0378375053406,-0.009232906,62.67,8150000,163,0.091632,0.0072225137,0.08924559,2.1773903,3.3819077611120885,0.25957397
8022,82000,0.9676777794957161,1094.8590490818024,-0.00917676,64.7,8200000,164,0.08700799,0.0069561647,0.09441243,2.1640053,4.122831024493935,0.2405886
8149,82500,0.9627315811812878,1101.4555268287659,-0.008240411,62.23,8250000,165,0.07879801,0.0064725517,0.097293,2.1577191,3.4277180515111105,0.26166865
8085,83000,0.9686697274446487,1108.1775438785553,-0.008850126,69.59,8300000,166,0.08976799,0.0070750643,0.09535732,2.1529484,4.713111358089373,0.22020987
8028,83500,0.9674945436418056,1114.935411453247,-0.009167546,60.44,8350000,167,0.08535199,0.0068053766,0.09883098,2.1468444,4.832697614701974,0.23145476
8109,84000,0.9678581766784191,1121.6981637477875,-0.00932792,63.15,8400000,168,0.08677998,0.0070239347,0.101327255,2.125403,5.20319741142579,0.23045158
7956,84500,0.966390460729599,1128.4546496868134,-0.0092657255,80.77,8450000,169,0.09288001,0.007327703,0.095808245,2.0999312,5.178476022300311,0.24138486
7779,85000,0.9672434665262699,1135.2451713085175,-0.008491144,60.96,8500000,170,0.078802004,0.006482573,0.09871327,2.0847368,3.7057133279988195,0.22895303
8076,85500,0.9686634428799152,1142.228845357895,-0.009004585,62.23,8550000,171,0.08756801,0.0070387423,0.09897501,2.0641646,3.9543569324853163,0.22793055
7890,86000,0.962595995515585,1148.965077161789,-0.008432007,67.74,8600000,172,0.09411801,0.007296741,0.099944,2.0500116,4.883206595963929,0.2506373
7989,86500,0.9680783413350582,1155.730110168457,-0.008644771,64.47,8650000,173,0.08717,0.006899159,0.09472753,2.031431,3.8338644725514315,0.23429844
7948,87000,0.9687014259397984,1162.4764115810394,-0.00914426,73.23,8700000,174,0.08971203,0.00715124,0.102203585,2.009389,5.205980017726397,0.21336745
8179,87500,0.9660840965807438,1169.3425269126892,-0.008912589,66.65,8750000,175,0.082474016,0.006684539,0.096521944,1.987446,4.68381227930091,0.24246074
7942,88000,0.9684178717434406,1175.9221351146698,-0.008762363,63.25,8800000,176,0.095068,0.00743559,0.10518274,1.9737713,4.409830478832882,0.21105237
7890,88500,0.9698503166437149,1182.626749753952,-0.009496569,57.22,8850000,177,0.09561,0.0074212663,0.09989951,1.963939,3.7607226477453515,0.21083853
8055,89000,0.9619231708347797,1189.4086105823517,-0.008735399,65.02,8900000,178,0.08667601,0.006995343,0.098360784,1.9417218,4.873019988915621,0.26929083
7996,89500,0.9433868825435638,1196.087666273117,-0.0064186323,56.84,8950000,179,0.090720005,0.007173931,0.103578724,1.9263729,4.062629338920597,0.41693658
8040,90000,0.9634122624993324,1202.9148890972137,-0.008194826,69.98,9000000,180,0.087246,0.006928908,0.099524766,1.9203557,4.652845796973124,0.26978767
8088,90500,0.9716387782245874,1209.5840783119202,-0.009039969,64.98,9050000,181,0.08635,0.0068880958,0.10787484,1.9175248,5.104113606449101,0.19778436
8153,91000,0.9648529849946499,1216.1370351314545,-0.008524326,58.96,9100000,182,0.090943985,0.007153321,0.10133331,1.9073437,3.9599202034645713,0.24288973
8113,91500,0.9674954526126385,1222.8118298053741,-0.0078189755,69.29,9150000,183,0.07953399,0.0065103006,0.10204738,1.8923076,5.190300698959036,0.23769534
7794,92000,0.9694686271250248,1229.3738179206848,-0.008462915,56.56,9200000,184,0.09046998,0.007136387,0.10358827,1.8798637,3.7430432336669766,0.2216715
8093,92500,0.9702341593801975,1236.2669150829315,-0.008526259,65.47,9250000,185,0.078208014,0.006463604,0.10483248,1.8605504,4.3531346768942605,0.21195932
7982,93000,0.946833610534668,1243.0411875247955,-0.006988383,58.66,9300000,186,0.097059965,0.0075206263,0.108029746,1.8430095,3.4920659765219897,0.3812511
8014,93500,0.9683994874358177,1249.8960916996002,-0.008626956,63.05,9350000,187,0.094022,0.007308088,0.1066184,1.8299745,4.7116199121180395,0.22422977
7858,94000,0.9670972898602486,1256.6987252235413,-0.009116384,66.75,9400000,188,0.09252597,0.007285936,0.10707653,1.8153219,4.312215663873067,0.2302176
7968,94500,0.9672161601483822,1263.5859637260437,-0.008602417,62.81,9450000,189,0.09257204,0.0073350277,0.10272771,1.7934549,5.001595747970423,0.22892988
8120,95000,0.9711625576019287,1270.3763616085052,-0.00812247,69.24,9500000,190,0.08625002,0.0069395383,0.102768645,1.7687074,4.608942096380633,0.21391422
8311,95500,0.9697482101619244,1277.106155872345,-0.008507958,66.11,9550000,191,0.087883994,0.007031213,0.105420545,1.7466147,4.646293150589627,0.21171978
8058,96000,0.9721174351871014,1283.6646904945374,-0.009295586,54.54,9600000,192,0.094374,0.0074574067,0.10277019,1.7326912,3.7461996836095204,0.19329886
7886,96500,0.9706610329449177,1290.4432682991028,-0.008976334,63.56,9650000,193,0.090289995,0.0071601546,0.10709916,1.7151254,4.466417674958357,0.199852
8007,97000,0.9681755006313324,1297.1822559833527,-0.008309766,62.82,9700000,194,0.098670006,0.0076726787,0.110922635,1.6996939,4.685899306752836,0.2213384
8048,97500,0.9718891605734825,1303.966892004013,-0.009081764,56.99,9750000,195,0.09520401,0.0074478574,0.10878028,1.6769794,3.7591287929846295,0.20503683
8406,98000,0.971480505540967,1310.5775394439697,-0.0082860645,60.99,9800000,196,0.090183996,0.007185746,0.11249651,1.6529564,5.026301641541795,0.19927305
8034,98500,0.9679548889398575,1317.0143501758575,-0.008742867,60.63,9850000,197,0.09679599,0.0075727697,0.10899245,1.633291,4.347537177239574,0.22259896
8208,99000,0.9687069468200207,1323.6976647377014,-0.008621754,55.32,9900000,198,0.09172998,0.007195946,0.10862865,1.618716,3.144760980584833,0.22562332
7890,99500,0.9590343683958054,1330.1641263961792,-0.006890054,61.87,9950000,199,0.088088,0.0069893803,0.10509893,1.6091218,3.707758693275391,0.2990245
7920,100000,0.9736885596066713,1337.0198256969452,-0.008941139,66.89,10000000,200,0.097118,0.007529723,0.107882015,1.5969847,5.6119379055616445,0.17890203
8297,100500,0.9674036540091038,1343.817034959793,-0.008762948,56.46,10050000,201,0.100028,0.0077642878,0.10571079,1.5774838,3.315772609963751,0.2195844
7896,101000,0.9748062379658222,1350.2240843772888,-0.009036416,58.87,10100000,202,0.094384,0.007374944,0.11167886,1.558731,4.148041492624179,0.18084085
7953,101500,0.970312362536788,1357.1299347877502,-0.0088003,56.26,10150000,203,0.09643398,0.0075590466,0.11213013,1.5393292,4.109938000223046,0.20836292
8483,102000,0.9632140807807446,1363.715121269226,-0.0071236487,60.92,10200000,204,0.09724399,0.007534393,0.111823544,1.5156372,4.645274378111062,0.25103694
8331,102500,0.9628842882812023,1370.1505327224731,-0.008339398,68.01,10250000,205,0.08963401,0.0071162498,0.1080889,1.5027199,4.4816545727307675,0.2579088
8031,103000,0.9714389368891716,1376.6620099544525,-0.008679357,67.02,10300000,206,0.09102199,0.0072072716,0.109580055,1.4890729,4.18210490148369,0.18766755
8232,103500,0.9707156866788864,1383.4188685417175,-0.009063471,64.72,10350000,207,0.101262,0.0078062485,0.10658848,1.4780154,4.78358448191997,0.20509721
8357,104000,0.9717185795307159,1389.9772562980652,-0.009433153,61.84,10400000,208,0.1,0.0077125956,0.1058738,1.4661554,4.485732653837476,0.18724398
8264,104500,0.9727287162095308,1396.5046699047089,-0.009208198,66.42,10450000,209,0.101788,0.007887363,0.111090794,1.4460901,4.143609104674688,0.18606906
7823,105000,0.9687538202852011,1403.0704550743103,-0.00808157,69.79,10500000,210,0.09358399,0.0073105656,0.1077747,1.4301196,5.259361429770906,0.22332314
7822,105500,0.9713692851364613,1409.8870134353638,-0.00838996,56.91,10550000,211,0.101665996,0.007857719,0.115160905,1.4138403,4.487957454399948,0.1866834
8119,106000,0.9729582574218512,1416.7540996074677,-0.00916883,64.9,10600000,212,0.095743984,0.007493372,0.112920664,1.3899547,4.246511474136205,0.18070005
7699,106500,0.9645318053662777,1423.4637632369995,-0.007646883,60.34,10650000,213,0.099598,0.007813909,0.1137042,1.362004,4.07294478358006,0.23696752
7839,107000,0.9720481261610985,1430.4238975048065,-0.009300368,67.21,10700000,214,0.11503199,0.008648008,0.108223066,1.3362167,4.58507864883999,0.18757172
7959,107500,0.978695223107934,1437.4086441993713,-0.009428588,63.7,10750000,215,0.104302004,0.007982828,0.11436363,1.3203299,5.534578230884217,0.14684068
7751,108000,0.9752063378691673,1444.049306154251,-0.008542082,57.99,10800000,216,0.098670006,0.0076264795,0.11514754,1.3025165,4.162939173521299,0.16140291
7822,108500,0.9695716109126806,1450.8297872543335,-0.009062745,59.42,10850000,217,0.10477598,0.008080893,0.11101049,1.2775278,4.273633042457659,0.21930218
8264,109000,0.970289209857583,1457.8466086387634,-0.0072099795,61.75,10900000,218,0.10648201,0.008095708,0.11626085,1.2595768,4.676462120474062,0.21127272
8205,109500,0.9710749909281731,1464.2809731960297,-0.008316367,71.92,10950000,219,0.10555601,0.008058388,0.11352928,1.243495,5.035270541171194,0.18758053
8063,110000,0.9692237842828035,1470.8803024291992,-0.008747052,59.77,11000000,220,0.10317799,0.007878148,0.10994226,1.2359073,4.173443443082797,0.21296547
8052,110500,0.9672965332865715,1477.6315166950226,-0.007863506,66.41,11050000,221,0.09950201,0.0077099465,0.110454075,1.2341595,4.96623434580848,0.23358256
7983,111000,0.9722435902804136,1484.0846621990204,-0.008012285,61.47,11100000,222,0.10182,0.007856411,0.11454496,1.2231125,4.56298298224574,0.19687603
8157,111500,0.9685294143855572,1490.8850674629211,-0.008551561,63.59,11150000,223,0.10415199,0.007976752,0.10919792,1.206239,4.247585935453972,0.22836502
7993,112000,0.9717846103012562,1497.6556544303894,-0.00931826,65.34,11200000,224,0.11263,0.008466807,0.11617382,1.1925268,4.900391524940932,0.18510179
7995,112500,0.9750228710472584,1504.3973441123962,-0.0091701755,69.83,11250000,225,0.109624006,0.008323055,0.11553579,1.1812563,5.324556236167264,0.17127453
7963,113000,0.9635063968598843,1511.0475645065308,-0.007255603,56.63,11300000,226,0.09867199,0.007614492,0.11201875,1.1691402,3.914836131492775,0.2651551
7757,113500,0.9618207067251205,1517.8113391399384,-0.006173807,75.07,11350000,227,0.10949599,0.008236499,0.11658639,1.1582496,6.241702525743204,0.30002496
7986,114000,0.9719273261725903,1524.5671668052673,-0.008457295,68.37,11400000,228,0.105984,0.008141531,0.112141035,1.1428919,5.007592429158977,0.2032658
8193,114500,0.9690268542617559,1531.267196893692,-0.008521419,62.11,11450000,229,0.101351984,0.0078540025,0.113409616,1.1250004,4.240992756034102,0.21058592
7965,115000,0.9658541902899742,1537.8250045776367,-0.007843357,59.11,11500000,230,0.11352402,0.008489412,0.110002756,1.1154735,4.585606104745384,0.257444
8322,115500,0.9668140932917595,1544.553124666214,-0.0070337467,59.22,11550000,231,0.11204001,0.008448663,0.11964568,1.1091149,4.721732669363555,0.2298669
7990,116000,0.9746887255460024,1550.887645483017,-0.008401802,55.4,11600000,232,0.100696,0.007881697,0.11868335,1.0939806,4.865050993607437,0.16507545
8050,116500,0.9702267982065678,1557.626371383667,-0.007693766,63.42,11650000,233,0.104857996,0.008076178,0.11814775,1.0711478,4.626858487869467,0.20499651
8065,117000,0.9595368951559067,1564.3638405799866,-0.0076669063,65.47,11700000,234,0.10742001,0.008251061,0.11783215,1.0422727,5.316320183522766,0.2796151
8112,117500,0.9743936378508806,1571.0702188014984,-0.008861445,68.21,11750000,235,0.110202,0.008381977,0.11117792,1.0158763,4.653693367835949,0.18306118
8125,118000,0.9254528284072876,1577.7124044895172,-0.005685809,61.82,11800000,236,0.106656015,0.008215692,0.11887776,1.002718,4.674915989337896,0.5406058
7825,118500,0.9646699391305447,1584.3835935592651,-0.008335826,62.89,11850000,237,0.10832999,0.0082752,0.11540984,0.9873731,4.671823323132848,0.24505296
8202,119000,0.9687663111835718,1591.3596036434174,-0.007964511,63.93,11900000,238,0.108547986,0.008307526,0.11954096,0.9736663,4.3492651365745765,0.20947461
8232,119500,0.9609442353248596,1597.9231486320496,-0.007772405,62.34,11950000,239,0.10175,0.00790395,0.11758627,0.96052516,4.562134871340677,0.27923462
