true_reward,explained_variance,time_elapsed,policy_loss,value_loss,policy_entropy,n_updates,clipfrac,ep_reward_mean,fps,ep_len_mean,total_timesteps,approxkl,serial_timesteps
0.09216384,0.9658359214663506,17644.288677692413,-0.003195942,0.0035137548,-3.6733768,3964,0.053296,46.08191940942365,12814,500.0,198200000,0.0049900464,1982000
0.091098025,0.962264358997345,17648.247910022736,-0.003626775,0.006542982,-3.6763196,3965,0.043136,45.54901583309958,11219,500.0,198250000,0.0044091525,1982500
0.091483556,0.9844429781660438,17652.75412583351,-0.0039497335,0.0019057036,-3.6756682,3966,0.023636,45.741777429630766,10810,500.0,198300000,0.0029565431,1983000
0.09226278,0.9643266722559929,17657.433121681213,-0.0036256749,0.0036352314,-3.6739483,3967,0.026899999,46.131391617003395,12031,500.0,198350000,0.0033306975,1983500
0.09144599,0.9774300176650286,17661.640019893646,-0.003798904,0.0034625456,-3.6715748,3968,0.026822,45.72298901424976,12180,500.0,198400000,0.0034024217,1984000
0.09110434,0.9111978337168694,17665.79440522194,-0.003332243,0.022757482,-3.6683197,3969,0.044214,45.552168243647486,11627,500.0,198450000,0.00501969,1984500
0.09136037,0.9371611773967743,17670.1591258049,-0.0034824715,0.012033271,-3.6620765,3970,0.031958003,45.68018461780448,11669,500.0,198500000,0.0038771809,1985000
0.090588845,0.9370112493634224,17674.498183488846,-0.0035301414,0.026776377,-3.6568637,3971,0.077076,45.294426657184744,12084,500.0,198550000,0.00691403,1985500
0.09243608,0.9744452107697725,17678.69643855095,-0.0029552828,0.002772311,-3.6552777,3972,0.041606,46.218041455076346,10617,500.0,198600000,0.0043391287,1986000
0.08995897,0.9277006387710571,17683.452652931213,-0.004077104,0.051289935,-3.657536,3973,0.038523998,45.235561871138344,10883,499.45,198650000,0.0044656834,1986500
0.09145855,0.9221395552158356,17688.097309350967,-0.0025233645,0.038748425,-3.6634662,3974,0.030394,46.04430771123716,11819,499.36,198700000,0.0036151572,1987000
0.0906817,0.9735947865992785,17692.375867843628,-0.00302234,0.007005046,-3.6675944,3975,0.047663998,45.34084692006407,11090,500.0,198750000,0.004928866,1987500
0.09128462,0.9233423843979836,17696.940052986145,-0.0028616101,0.015848566,-3.6707973,3976,0.031306002,45.64231281529435,11461,500.0,198800000,0.0036608323,1988000
0.090876475,0.9290583431720734,17701.351184129715,-0.0024139374,0.019300306,-3.6656635,3977,0.04946,45.43823912397529,12738,500.0,198850000,0.004862331,1988500
0.090447165,0.9097896963357925,17705.323464870453,-0.0034407314,0.05219417,-3.660569,3978,0.052512,45.492460407419856,12436,499.37,198900000,0.0054122843,1989000
0.09170885,0.9397142343223095,17709.392783880234,-0.003145507,0.010284553,-3.658444,3979,0.028042,45.8544283899406,11675,500.0,198950000,0.0035499446,1989500
0.09125491,0.9547622539103031,17713.725842237473,-0.0034040834,0.00843087,-3.6608377,3980,0.025503999,45.627454488842574,11938,500.0,199000000,0.0029639706,1990000
0.09101074,0.9484451673924923,17717.967384815216,-0.0038908056,0.031112205,-3.6629734,3981,0.038022,45.897491079509365,10950,499.01,199050000,0.0041173445,1990500
0.09170539,0.9830452986061573,17722.584344387054,-0.00364617,0.002293711,-3.6671326,3982,0.040748004,45.852688950278605,11734,500.0,199100000,0.0041145217,1991000
0.0908078,0.9288347288966179,17726.892344236374,-0.0033803969,0.03048424,-3.6727214,3983,0.027181998,45.65588754248125,11300,499.43,199150000,0.0032773982,1991500
0.090030305,0.9535680115222931,17731.3674659729,-0.0039944956,0.028376216,-3.6733372,3984,0.033798,45.01515278601641,11034,500.0,199200000,0.004057954,1992000
0.09110903,0.9499143026769161,17735.94817852974,-0.003196756,0.014885394,-3.6734326,3985,0.031206,45.554516983095894,10982,500.0,199250000,0.003637658,1992500
0.09185345,0.9661057740449905,17740.55157327652,-0.0030306352,0.003936755,-3.6741517,3986,0.047426,45.92672329650937,11470,500.0,199300000,0.0047163805,1993000
0.09154444,0.9723844770342112,17744.96482849121,-0.003342582,0.0040066843,-3.6746528,3987,0.059596002,45.772217383127426,10954,500.0,199350000,0.005520782,1993500
0.09031665,0.9076053723692894,17749.577870368958,-0.0031419036,0.046875995,-3.6761658,3988,0.055865996,45.40982466342972,11472,499.41,199400000,0.0058701127,1994000
0.090588614,0.9345159456133842,17753.99408698082,-0.0038766481,0.042837672,-3.6769116,3989,0.027142,45.528965102821346,10812,499.43,199450000,0.0034511045,1994500
0.091172546,0.9088424071669579,17758.67295193672,-0.0031353557,0.020173622,-3.6717026,3990,0.026126001,45.586276566359196,10850,500.0,199500000,0.0031846222,1995000
0.091190085,0.9616308026015759,17763.33025455475,-0.0030539436,0.0061520655,-3.6675332,3991,0.055392005,45.59504209859282,12133,500.0,199550000,0.005131622,1995500
0.09048087,0.9651657268404961,17767.502809524536,-0.00411664,0.0066099754,-3.6674514,3992,0.033552,45.24043536879015,11994,500.0,199600000,0.0036534467,1996000
0.09040064,0.9218718707561493,17771.729714870453,-0.0032822422,0.03501548,-3.669627,3993,0.056496,45.44346102339974,11735,499.54,199650000,0.0055280356,1996500
0.09198489,0.9858892038464546,17776.037660121918,-0.004144645,0.0014926941,-3.6754696,3994,0.034087997,45.99244277990832,11343,500.0,199700000,0.0039790096,1997000
0.09164448,0.9824823997914791,17780.496938943863,-0.0036977574,0.0021009909,-3.684361,3995,0.030472,45.82224190344234,11069,500.0,199750000,0.003450866,1997500
0.09126216,0.9816226027905941,17785.065813541412,-0.0040464364,0.0023584056,-3.688336,3996,0.029792,45.6310794809115,12081,500.0,199800000,0.003203132,1998000
0.09172399,0.9707849305123091,17789.253794908524,-0.004022981,0.003553639,-3.693161,3997,0.079059996,45.86199235476126,11679,500.0,199850000,0.0064034513,1998500
0.09117709,0.9693657420575619,17793.585151672363,-0.0038077454,0.0047738934,-3.6997979,3998,0.034266002,45.58854736545414,9829,500.0,199900000,0.003847468,1999000
0.09101377,0.9375283941626549,17798.720739603043,-0.0034557015,0.01822898,-3.7011101,3999,0.043103997,45.50688706087794,10919,500.0,199950000,0.0046621077,1999500
0.0900942,0.9267345145344734,17803.350288152695,-0.0037478842,0.037869766,-3.7001789,4000,0.042474,45.35178115827681,11690,499.24,200000000,0.0050776694,2000000
0.09144373,0.9849196197465062,17807.67832350731,-0.004458683,0.001926346,-3.6938248,4001,0.026902001,45.721862098994826,10668,500.0,200050000,0.003442273,2000500
0.09106718,0.9608199633657932,17812.419627189636,-0.002838315,0.0070086317,-3.6934333,4002,0.034555998,45.533594997741474,10763,500.0,200100000,0.0038332646,2001000
0.08920606,0.9136691838502884,17817.112689971924,-0.003607006,0.062752485,-3.6950116,4003,0.042531997,44.910451952343735,10878,498.78,200150000,0.004643048,2001500
0.09087552,0.9455471932888031,17821.76122689247,-0.0032650873,0.021683577,-3.6921697,4004,0.070332006,45.65409952735174,11630,499.56,200200000,0.006484586,2002000
0.09055404,0.9163460433483124,17826.117334365845,-0.0037541501,0.034819536,-3.6925292,4005,0.047162,45.277022503279824,13059,500.0,200250000,0.00474413,2002500
0.089519665,0.9208527654409409,17829.996072530746,-0.0035667506,0.085628994,-3.6941597,4006,0.053293996,45.37378340979151,11539,498.65,200300000,0.005224845,2003000
0.09160458,0.9799316599965096,17834.38245010376,-0.0035996079,0.0027656704,-3.6952682,4007,0.024264,45.80229014295245,12386,500.0,200350000,0.00327428,2003500
0.09221838,0.9269588068127632,17838.467977046967,-0.0030635544,0.010444905,-3.697166,4008,0.056688003,46.10918355593256,12953,500.0,200400000,0.005160268,2004000
0.09094086,0.9028675705194473,17842.37836289406,-0.0031538256,0.02258184,-3.6972992,4009,0.058142,45.47042792210706,11760,500.0,200450000,0.0057436205,2004500
0.09055223,0.9670086726546288,17846.68274331093,-0.0036396869,0.006490411,-3.6962943,4010,0.058006,45.27611786246238,12843,500.0,200500000,0.0054772957,2005000
0.091251105,0.9566084109246731,17850.624177217484,-0.00318109,0.006205041,-3.7004485,4011,0.036266,45.62555524509606,11938,500.0,200550000,0.0039764433,2005500
0.09122099,0.9580400101840496,17854.860394716263,-0.003225122,0.005924971,-3.7057374,4012,0.032272,45.61049020045701,11857,500.0,200600000,0.003394173,2006000
0.09112785,0.9505467116832733,17859.129831314087,-0.0026374883,0.0076792324,-3.7112033,4013,0.042450003,45.563927474635,12087,500.0,200650000,0.004198468,2006500
0.090049095,0.9352394118905067,17863.31646180153,-0.004314564,0.027977943,-3.7137063,4014,0.070584,45.02454555033139,12348,500.0,200700000,0.0069916532,2007000
0.09187362,0.9751327987760305,17867.430407762527,-0.0031237763,0.0027085273,-3.7149215,4015,0.057864,45.93681422584772,11992,500.0,200750000,0.005275048,2007500
0.09098963,0.9245400354266167,17871.657576322556,-0.0030231923,0.031646207,-3.7210777,4016,0.050769996,45.80450362775877,11334,499.32,200800000,0.0051020873,2008000
0.09039439,0.9647679254412651,17876.125946760178,-0.0035582255,0.013835326,-3.7252564,4017,0.061910003,45.197196994624264,11571,500.0,200850000,0.005675816,2008500
0.09074169,0.9573753625154495,17880.497263669968,-0.003073605,0.007858438,-3.731121,4018,0.024484001,45.37084557494749,11670,500.0,200900000,0.0029334172,2009000
0.09104292,0.9613626636564732,17884.876799821854,-0.003853279,0.00693966,-3.737096,4019,0.029680002,45.521461996419454,10802,500.0,200950000,0.0032721744,2009500
0.090477444,0.9658524617552757,17889.55295109749,-0.0039518108,0.006754934,-3.740992,4020,0.0217,45.238723473467836,10853,500.0,201000000,0.0026414888,2010000
0.091783874,0.9446172341704369,17894.209187984467,-0.0031742635,0.008957872,-3.743018,4021,0.047410004,45.89193894407891,11132,500.0,201050000,0.004591389,2010500
0.09225446,0.9731998853385448,17898.755630254745,-0.004229829,0.0028361338,-3.748876,4022,0.027781999,46.12722991261915,11419,500.0,201100000,0.0033830781,2011000
0.090597585,0.9160048365592957,17903.1839966774,-0.00367614,0.021075513,-3.7541358,4023,0.037038002,45.29879084225395,12626,500.0,201150000,0.0038546422,2011500
0.08962427,0.8949095606803894,17907.194155454636,-0.0034310329,0.07531236,-3.75763,4024,0.052936,45.09887274661947,10845,499.11,201200000,0.005416381,2012000
0.09139763,0.9627379477024078,17911.851933717728,-0.0029957823,0.005898432,-3.7571435,4025,0.038282,45.698813310988264,12211,500.0,201250000,0.004133032,2012500
0.090856165,0.9761175569146872,17916.00221991539,-0.004252416,0.004003467,-3.7612045,4026,0.032748003,45.42808389732507,11212,500.0,201300000,0.0039010271,2013000
0.091138005,0.9476129747927189,17920.51292157173,-0.0031854175,0.02001379,-3.7647395,4027,0.032662,45.56900289153811,12019,500.0,201350000,0.003885453,2013500
0.08976709,0.916908748447895,17924.72288775444,-0.0036331925,0.05557988,-3.7601547,4028,0.039958,45.15526909842347,10954,499.37,201400000,0.004564641,2014000
0.09191674,0.9775773286819458,17929.33660888672,-0.003944934,0.0032617822,-3.753905,4029,0.037809998,45.95836973007857,11255,500.0,201450000,0.004002123,2014500
0.09132157,0.961615439504385,17933.82968235016,-0.0034881264,0.0054785362,-3.7519183,4030,0.037674,45.660780561846494,11819,500.0,201500000,0.0040267427,2015000
0.09069258,0.9081931710243225,17938.113241910934,-0.0030262223,0.052844055,-3.7516162,4031,0.046118,45.71353767937944,11615,498.96,201550000,0.004961498,2015500
0.0912397,0.9557930268347263,17942.465924263,-0.0037201908,0.008430715,-3.7522995,4032,0.048901998,45.619848574995,10899,500.0,201600000,0.0048739878,2016000
0.0911165,0.9464920200407505,17947.10277223587,-0.0034024566,0.016155984,-3.754905,4033,0.038046,45.558248738009894,11579,500.0,201650000,0.0041127405,2016500
0.09114413,0.9810337126255035,17951.476244449615,-0.0038306073,0.0033452853,-3.753542,4034,0.036158003,45.57206743256425,11702,500.0,201700000,0.003972212,2017000
0.09121876,0.9883548626676202,17955.7988345623,-0.003868065,0.001481109,-3.754371,4035,0.025260001,45.609383875207804,10988,500.0,201750000,0.0029172285,2017500
0.09149141,0.9651637822389603,17960.39926815033,-0.0036677488,0.004576613,-3.7539482,4036,0.036721997,45.74570635547643,10627,500.0,201800000,0.0042233597,2018000
0.09070154,0.9490074664354324,17965.1544713974,-0.0024496655,0.014510119,-3.7531838,4037,0.053962,45.35077321753597,11073,500.0,201850000,0.005265434,2018500
0.09075032,0.9688278175890446,17969.718414068222,-0.0033514635,0.009575547,-3.7531605,4038,0.034488,45.3751595810395,10637,500.0,201900000,0.0038727175,2019000
0.090730846,0.9165823459625244,17974.471376419067,-0.002640052,0.033809762,-3.7539182,4039,0.055480003,45.632520480497696,11423,499.5,201950000,0.0057510464,2019500
0.09150359,0.982467720285058,17978.899468660355,-0.0035091615,0.0024538154,-3.754774,4040,0.023479998,45.751798107382584,11396,500.0,202000000,0.002942146,2020000
0.08952679,0.9363171085715294,17983.33630299568,-0.0042617684,0.04840011,-3.7581334,4041,0.033696003,44.76339000090768,12847,500.0,202050000,0.0037734737,2020500
0.090065286,0.9550481103360653,17987.27710199356,-0.003747632,0.01847073,-3.7578018,4042,0.05984,45.03264316208246,10851,500.0,202100000,0.0061466694,2021000
0.090694755,0.945308730006218,17991.93448996544,-0.004282548,0.044334345,-3.7543278,4043,0.048506003,46.003146214989755,11980,498.52,202150000,0.0056799836,2021500
0.091216005,0.9753484986722469,17996.158012628555,-0.003874116,0.0038456894,-3.7515628,4044,0.026251998,45.60800103055104,11531,500.0,202200000,0.003421042,2022000
0.09115839,0.9612351171672344,18000.551104307175,-0.0032081753,0.0054747327,-3.753553,4045,0.035986,45.57920021088161,11033,500.0,202250000,0.003903643,2022500
0.09215125,0.9868521215394139,18005.132756710052,-0.0032738254,0.0015166155,-3.7545521,4046,0.02444,46.07562676194934,12093,500.0,202300000,0.0028784391,2023000
0.090626016,0.9564315155148506,18009.318864107132,-0.0043836692,0.009777406,-3.7567525,4047,0.033,45.313011270625154,11586,500.0,202350000,0.0038457923,2023500
0.09099855,0.9574783407151699,18013.68619799614,-0.002960572,0.00831237,-3.7564278,4048,0.067102,45.49928091686008,11721,500.0,202400000,0.0055959793,2024000
0.091117814,0.948207437992096,18017.999688386917,-0.0040817535,0.011075258,-3.7546973,4049,0.064578,45.55890588129347,12264,500.0,202450000,0.0057534603,2024500
0.09176036,0.9761096853762865,18022.124305963516,-0.003913743,0.003677791,-3.7540271,4050,0.048295997,45.88018204031827,11178,500.0,202500000,0.004753013,2025000
0.091133684,0.9438077323138714,18026.65681195259,-0.0032506895,0.012463255,-3.7595305,4051,0.018642,45.56683949190899,12117,500.0,202550000,0.0026734876,2025500
0.09101925,0.9866567803546786,18030.83132982254,-0.0038988641,0.0021251463,-3.764185,4052,0.027411997,45.50962528705389,12467,500.0,202600000,0.0033849094,2026000
0.09014132,0.916827417910099,18034.896313667297,-0.0034199625,0.048090585,-3.7655945,4053,0.032114,45.0706551319141,12433,500.0,202650000,0.003800185,2026500
0.09235543,0.9848714517429471,18038.978579044342,-0.0040831245,0.0014663282,-3.7637036,4054,0.022682002,46.17771597660387,11742,500.0,202700000,0.002802321,2027000
0.091148466,0.9387340843677521,18043.285659074783,-0.0037695128,0.02313259,-3.76372,4055,0.03954,45.83985443763413,11642,499.49,202750000,0.0043206774,2027500
0.090896055,0.9666010923683643,18047.629451274872,-0.0029510176,0.0059914375,-3.7641094,4056,0.051888,45.44802867072074,11637,500.0,202800000,0.0048004785,2028000
0.09169416,0.9773356802761555,18051.97330069542,-0.0035445218,0.0031766496,-3.7643733,4057,0.040036,45.847080226576146,12178,500.0,202850000,0.0040229065,2028500
0.0904001,0.9635924771428108,18056.12695646286,-0.0040168283,0.0120601,-3.7641068,4058,0.05307599,45.20004837215924,12303,500.0,202900000,0.005487612,2029000
0.091804974,0.9794241935014725,18060.241721868515,-0.003689856,0.0033661611,-3.7641282,4059,0.026587998,45.902485668348746,11916,500.0,202950000,0.0032018155,2029500
0.09187943,0.9817402996122837,18064.48912549019,-0.0036287557,0.0021528038,-3.7660148,4060,0.025120001,45.93971071822346,11947,500.0,203000000,0.003403185,2030000
0.09153374,0.9692474994808435,18068.73045372963,-0.0034941416,0.0040316423,-3.769857,4061,0.061557997,45.766866068872716,11154,500.0,203050000,0.0056657023,2030500
0.09165283,0.9813103005290031,18073.266940116882,-0.004104774,0.0023167985,-3.7735279,4062,0.017239999,45.826414796726404,11670,500.0,203100000,0.0026089998,2031000
0.09211127,0.9855849733576179,18077.601481199265,-0.0037817587,0.0014100126,-3.7808895,4063,0.023582,46.055635120645036,11193,500.0,203150000,0.0026919162,2031500
0.09180059,0.9203897640109062,18082.11614203453,-0.0036250115,0.011647632,-3.7887688,4064,0.029978001,45.900302337505416,11553,500.0,203200000,0.0035923566,2032000
0.09134422,0.9039262011647224,18086.493981838226,-0.0029812036,0.034928486,-3.7929578,4065,0.0351,45.91483846556075,11045,499.41,203250000,0.0040850225,2032500
0.09113412,0.981233136728406,18091.068152189255,-0.003264879,0.0036667376,-3.7954211,4066,0.018948,45.56705976453028,10843,500.0,203300000,0.0024256022,2033000
0.091710925,0.9761803988367319,18095.733199119568,-0.0035264932,0.0027370756,-3.799684,4067,0.037709996,45.855462136202256,12269,500.0,203350000,0.0042765206,2033500
0.09050213,0.917476199567318,18099.859783649445,-0.0035593882,0.033179976,-3.8053951,4068,0.038032,45.516708614217514,11568,499.39,203400000,0.0043683928,2034000
0.0913437,0.9819729551672935,18104.23200058937,-0.0033546141,0.00272375,-3.8092856,4069,0.025082001,45.67185025392453,11457,500.0,203450000,0.0031750984,2034500
0.09118304,0.9551195129752159,18108.65017056465,-0.0035020406,0.009781729,-3.8154037,4070,0.026464,45.59151852925666,11594,500.0,203500000,0.0035002772,2035000
0.09034995,0.9314539879560471,18113.02506327629,-0.0032889291,0.031916026,-3.8188958,4071,0.038172,45.174973981526726,11760,500.0,203550000,0.0047167977,2035500
0.09087186,0.9685272835195065,18117.3259036541,-0.0033618335,0.0061682058,-3.820285,4072,0.042778,45.43592735317768,12566,500.0,203600000,0.0044028265,2036000
