total_timesteps,serial_timesteps,ep_reward_mean,ep_len_mean,true_reward,policy_entropy,explained_variance,approxkl,policy_loss,fps,value_loss,clipfrac,n_updates,time_elapsed
213750000,2137500,46.32489912595303,489.11,0.09408833,-1.8804331,0.9744895286858082,0.0051331213,-0.0037630722,10004,0.021802923,0.049048003,4275,21612.847583055496
213800000,2138000,45.97618473597562,490.32,0.09330415,-1.8806651,0.9801160655915737,0.00740605,-0.002049496,9938,0.017942151,0.083583996,4276,21617.913234949112
213850000,2138500,46.74296565392055,492.1,0.09455396,-1.8831514,0.9844514839351177,0.005516698,-0.0027311165,9937,0.010104226,0.057504006,4277,21623.010096549988
213900000,2139000,46.24509759270872,490.79,0.09378052,-1.8840306,0.9694466907531023,0.0105422605,-0.0008846448,10005,0.024519514,0.13695201,4278,21628.106418848038
213950000,2139500,46.153069657335294,489.26,0.09366586,-1.8830855,0.9761095810681581,0.009849425,-0.0006352579,9987,0.022180798,0.120842,4279,21633.172097682953
214000000,2140000,46.17869734202591,491.09,0.09352433,-1.8841652,0.9769120048731565,0.012072963,0.00073554146,9918,0.0191865,0.15936598,4280,21638.24071097374
214050000,2140500,46.349695725967464,490.06,0.09405102,-1.8851076,0.9741454087197781,0.0114997355,-0.0002386797,9972,0.02284272,0.14915001,4281,21643.34662914276
214100000,2141000,45.9245384772581,493.64,0.092741035,-1.8855242,0.9651791155338287,0.019310823,-0.0031399678,10002,0.055297524,0.062206008,4282,21648.424383878708
214150000,2141500,46.119694805072214,489.47,0.093691766,-1.8843616,0.9774496778845787,0.005861777,-0.004532359,10071,0.021477588,0.061535995,4283,21653.486371040344
214200000,2142000,46.45998348568333,493.84,0.09382239,-1.8841597,0.969308277592063,0.005309219,-0.002910167,9995,0.018330429,0.053712,4284,21658.515103578568
214250000,2142500,46.24600844439578,493.23,0.09341037,-1.8867283,0.9724565353244543,0.005726818,-0.0039271875,9918,0.018781643,0.051958002,4285,21663.58472275734
214300000,2143000,46.565764709722934,492.3,0.09417539,-1.8905872,0.9768329486250877,0.004740243,-0.0036160103,9931,0.01690143,0.044418,4286,21668.705890893936
214350000,2143500,45.77392495859145,483.82,0.09153319,-1.8942906,0.9641498662531376,0.011569172,-0.0021085683,9960,0.08727606,0.083256,4287,21673.826272010803
214400000,2144000,46.197047212479085,492.42,0.09340866,-1.8955753,0.9754343498498201,0.005308909,-0.0045031086,9909,0.01883361,0.053549998,4288,21678.932480573654
214450000,2144500,45.820183263319215,490.79,0.09297477,-1.8998005,0.9715143516659737,0.007528501,-0.0018678503,9974,0.025751347,0.084014,4289,21684.041863441467
214500000,2145000,46.51719963616684,493.41,0.09395935,-1.9015682,0.9733878131955862,0.0086654015,-0.00030960102,9988,0.016907766,0.1049,4290,21689.11883544922
214550000,2145500,46.3377695558517,493.34,0.09359634,-1.9018326,0.9775995146483183,0.009117225,-0.00023668646,9967,0.014807755,0.114521995,4291,21694.20045399666
214600000,2146000,46.1714741787588,492.51,0.0933446,-1.901832,0.9733139909803867,0.007384757,-0.0019582678,9933,0.020151254,0.082658,4292,21699.28846526146
214650000,2146500,45.475263533385736,489.58,0.09244771,-1.9004284,0.9779408778995275,0.006381493,-0.0030726811,9968,0.021252176,0.072817996,4293,21704.38836669922
214700000,2147000,45.997865336336254,488.64,0.09342732,-1.9004482,0.9756226353347301,0.006883882,-0.004565767,9979,0.024375856,0.077234,4294,21709.48121237755
214750000,2147500,45.87284818664908,490.25,0.093104616,-1.8987652,0.9772591143846512,0.013689965,0.0014795451,9927,0.021073274,0.17663601,4295,21714.55699276924
214800000,2148000,45.97253930231498,490.84,0.093054265,-1.8971074,0.9657963365316391,0.01298635,-0.0006113475,9914,0.02672798,0.14995798,4296,21719.669629096985
214850000,2148500,46.25876405874022,490.19,0.09374506,-1.8936561,0.9676946960389614,0.012853029,-0.00016571555,9924,0.0239025,0.149434,4297,21724.78345990181
214900000,2149000,46.328488964523366,491.31,0.09379713,-1.8915646,0.9661524146795273,0.007745743,-0.0034745007,10021,0.026213411,0.08471,4298,21729.889890909195
214950000,2149500,46.34034275089187,491.59,0.09385366,-1.8920949,0.9817120283842087,0.0060273046,-0.0032975015,9965,0.013333023,0.063030005,4299,21734.94349217415
215000000,2150000,46.21428503277479,491.01,0.093679726,-1.8923784,0.970513604581356,0.007031873,-0.0019552044,9932,0.023633985,0.069912,4300,21740.02797484398
215050000,2150500,46.339696129485674,491.85,0.09382962,-1.892067,0.9779627304524183,0.0060625537,-0.003528885,9953,0.016222637,0.062686004,4301,21745.136897087097
215100000,2151000,45.783211914876304,487.94,0.09320081,-1.8885689,0.9694477673619986,0.0066859312,-0.00305174,10049,0.030803684,0.077302,4302,21750.228997707367
215150000,2151500,46.31524522776919,490.38,0.09394141,-1.8863688,0.98315853998065,0.009874759,-0.00028826174,9948,0.014764224,0.121488,4303,21755.27276945114
215200000,2152000,46.06311028795899,490.71,0.09345539,-1.8872868,0.9815037790685892,0.0109205395,5.6699246e-05,9884,0.0201523,0.129578,4304,21760.37750697136
215250000,2152500,46.4437217601231,491.96,0.09395011,-1.8861923,0.9741885010153055,0.010448068,-0.0013233989,9987,0.021374226,0.126162,4305,21765.50353717804
215300000,2153000,46.42700579918921,491.89,0.09399492,-1.8828179,0.9805124532431364,0.0048021777,-0.0036265585,9941,0.015931059,0.046922006,4306,21770.580296278
215350000,2153500,46.59312393547967,493.82,0.09406751,-1.8822562,0.9506169222295284,0.00501094,-0.004463279,9987,0.024920428,0.040090002,4307,21775.685752391815
215400000,2154000,46.116234125853154,489.77,0.09352066,-1.881539,0.9766166564077139,0.006216041,-0.0032514953,9982,0.020473156,0.065118,4308,21780.75243282318
215450000,2154500,45.91222081285392,489.4,0.093328044,-1.8779732,0.9661366008222103,0.0054120757,-0.0044323606,9903,0.029284555,0.055908002,4309,21785.832302331924
215500000,2155000,46.54634272517484,494.02,0.09391831,-1.8753557,0.9742606617510319,0.008156498,-0.0027347477,9879,0.01402507,0.098472,4310,21790.964307785034
215550000,2155500,46.26734854276168,492.94,0.09355245,-1.8758112,0.959732212126255,0.0076721534,-0.0026275273,9931,0.025401007,0.08944,4311,21796.091589927673
215600000,2156000,46.692774823241926,493.38,0.09429529,-1.8752296,0.9645430631935596,0.006908226,-0.0036865447,9980,0.020646164,0.06781,4312,21801.19610261917
215650000,2156500,46.429879150353955,491.54,0.09404654,-1.875693,0.964078214019537,0.0062791184,-0.002935322,9933,0.025048286,0.066006,4313,21806.28360056877
215700000,2157000,46.51592265423649,493.47,0.09395472,-1.8771051,0.9769134260714054,0.0050971396,-0.0030609309,9971,0.013664961,0.048732,4314,21811.390173196793
215750000,2157500,46.1559335475837,491.37,0.0935155,-1.8772055,0.9689084719866514,0.005700645,-0.0039813677,10040,0.02331836,0.056576002,4315,21816.466757774353
215800000,2158000,46.49439432569081,490.6,0.0943121,-1.8792245,0.972192220389843,0.005023629,-0.0048572915,9952,0.019998467,0.044781998,4316,21821.525591373444
215850000,2158500,46.13933905386075,490.4,0.093602404,-1.8824139,0.983230996876955,0.0069618314,-0.0033165738,9984,0.01396365,0.07817,4317,21826.6126434803
215900000,2159000,46.09631792993692,490.31,0.09351736,-1.885408,0.9719390459358692,0.006627696,-0.0038445871,9962,0.022997899,0.063814,4318,21831.6988363266
215950000,2159500,46.25073692428938,492.5,0.093547024,-1.8809712,0.9708056319504976,0.013060805,-0.00038170407,9977,0.02026877,0.15708001,4319,21836.79762196541
216000000,2160000,46.263777834704015,491.66,0.0936996,-1.8776147,0.9775032848119736,0.0108964695,-0.00030350263,9953,0.016520154,0.13289602,4320,21841.874720335007
216050000,2160500,45.81209035630425,488.19,0.09327048,-1.8753484,0.9668586291372776,0.006825811,-0.0021553705,9950,0.032968674,0.071256,4321,21846.95960855484
216100000,2161000,45.95015067150962,488.75,0.0933901,-1.8760993,0.9631805568933487,0.004875302,-0.004430697,9955,0.03413989,0.043172,4322,21852.052654504776
216150000,2161500,45.43378915741829,487.54,0.092457324,-1.8812485,0.9678598716855049,0.0058354987,-0.0031702209,9954,0.03319141,0.055794,4323,21857.14483308792
216200000,2162000,46.30168196870298,491.09,0.093803905,-1.8865979,0.9784540235996246,0.005750774,-0.0038763185,9934,0.01617865,0.058509998,4324,21862.237161159515
216250000,2162500,46.41944828175503,493.23,0.093787774,-1.8904654,0.9592228420078754,0.0063151135,-0.003161113,9849,0.024250448,0.06818201,4325,21867.34320616722
216300000,2163000,46.205303626712414,489.59,0.09382781,-1.8936777,0.9768082108348608,0.0054071443,-0.0037706022,9938,0.01939188,0.05327,4326,21872.484496593475
216350000,2163500,46.07503094908723,489.98,0.09339934,-1.8992285,0.9559234417974949,0.0062538674,-0.0034108541,9920,0.02892821,0.067334004,4327,21877.593928337097
216400000,2164000,45.73048955051345,487.61,0.09336255,-1.9017918,0.9657003581523895,0.010686319,-0.0023344797,9948,0.028749803,0.14193198,4328,21882.698870420456
216450000,2164500,46.0265256459004,492.7,0.09305408,-1.8999102,0.9720642101019621,0.004178661,-0.0036857321,9964,0.027325133,0.036426,4329,21887.792868614197
216500000,2165000,46.36859404879657,492.01,0.09385752,-1.8986753,0.9749191589653492,0.00757789,-0.0022141188,9930,0.017358737,0.077892005,4330,21892.883447170258
216550000,2165500,46.23292760166514,488.65,0.09396711,-1.8995149,0.9660515934228897,0.0062846662,-0.0031234168,9953,0.030061802,0.06710599,4331,21897.982157468796
216600000,2166000,46.1589538499515,490.53,0.09365179,-1.9028295,0.9662411250174046,0.0035593964,-0.004776816,9947,0.027156148,0.031816,4332,21903.08017230034
216650000,2166500,46.14296834624707,493.6,0.093182325,-1.9063597,0.9750575870275497,0.0059228167,-0.0043242453,9938,0.017294532,0.06363399,4333,21908.172748088837
216700000,2167000,46.090955658112286,490.47,0.09349857,-1.9114869,0.9815728142857552,0.007449241,-0.0037186444,9964,0.015111262,0.089636005,4334,21913.26740384102
216750000,2167500,46.00636322613718,487.67,0.09362841,-1.915418,0.9727367330342531,0.014974478,0.0004742151,9919,0.02519757,0.192102,4335,21918.35585665703
216800000,2168000,46.065447777338846,491.72,0.0932973,-1.9161923,0.971306687220931,0.004678716,-0.004308359,9960,0.021255532,0.041091997,4336,21923.460422754288
216850000,2168500,46.35959260767326,491.65,0.09379255,-1.9185112,0.9630855619907379,0.005546746,-0.0037817485,9905,0.025369907,0.058323998,4337,21928.54594898224
216900000,2169000,46.471603152517055,492.57,0.094043486,-1.9211242,0.9621068313717842,0.01235941,-0.0037287995,10041,0.020821655,0.179854,4338,21933.68914937973
216950000,2169500,46.40728473576135,492.95,0.09380693,-1.9279311,0.982753686606884,0.0073830383,-0.0038662993,9987,0.01122969,0.080678,4339,21938.73660635948
217000000,2170000,45.77560951904736,489.29,0.093070656,-1.9327314,0.9791004024446011,0.0057805795,-0.0036171707,9954,0.02121402,0.054821998,4340,21943.805376052856
217050000,2170500,46.00951271670783,489.03,0.0934887,-1.9341999,0.9635652340948582,0.00838495,-0.0031559304,9969,0.027114874,0.10794399,4341,21948.900529384613
217100000,2171000,46.13112793421955,491.59,0.09341838,-1.938936,0.9815157353878021,0.004695282,-0.003907189,9982,0.013741101,0.040904,4342,21953.98125720024
217150000,2171500,45.99212525829487,491.61,0.09323994,-1.9442877,0.9574619829654694,0.0072863,-0.0024522261,9894,0.02750111,0.084802,4343,21959.058013916016
217200000,2172000,46.41618694321165,492.43,0.09386095,-1.9470398,0.9798156097531319,0.0045665726,-0.0041445103,9890,0.013126346,0.041046,4344,21964.17845225334
217250000,2172500,46.115138319611376,491.8,0.0933686,-1.9489053,0.9775705356150866,0.004252595,-0.00468913,9887,0.015758578,0.044832002,4345,21969.308854818344
217300000,2173000,46.20656155203236,490.54,0.0937006,-1.9520156,0.9679978303611279,0.00599502,-0.0034538843,9893,0.02555714,0.06843,4346,21974.436043977737
217350000,2173500,46.3523743155432,492.32,0.09372863,-1.952062,0.9725981708616018,0.0061180606,-0.0039019939,9864,0.01864869,0.06706,4347,21979.558069229126
217400000,2174000,46.196734193752675,492.67,0.09341088,-1.9500968,0.967816349118948,0.008799607,-0.0016082659,9934,0.021840926,0.108500004,4348,21984.71438908577
217450000,2174500,46.20644119514734,490.87,0.093674265,-1.9469223,0.9765599966049194,0.0066974736,-0.0016641179,9900,0.019202244,0.072714,4349,21989.818408727646
217500000,2175000,46.30741457707714,492.75,0.093606465,-1.9476516,0.9646561332046986,0.005457473,-0.0033507138,9942,0.021740507,0.051904,4350,21994.93233346939
217550000,2175500,46.63592059097369,494.04,0.094119385,-1.9473566,0.9726378638297319,0.0073117604,-0.0014524905,9890,0.016203856,0.082818,4351,22000.046155929565
217600000,2176000,46.27039622205391,491.02,0.093801014,-1.9472044,0.9822950754314661,0.007241556,-0.00229737,9949,0.013547552,0.084974006,4352,22005.175699472427
217650000,2176500,45.95984052137006,488.41,0.093575925,-1.9473469,0.9585129208862782,0.0052587623,-0.0046831407,9982,0.03585899,0.049163997,4353,22010.263845920563
217700000,2177000,46.37318757027999,493.3,0.093695246,-1.9518404,0.9785533435642719,0.004537067,-0.0028149134,9943,0.013199667,0.044033997,4354,22015.336298942566
217750000,2177500,45.632720714260216,490.65,0.09256817,-1.9548199,0.969205291941762,0.008095746,-0.0021686652,9950,0.027622348,0.089692,4355,22020.430792808533
217800000,2178000,46.70013355148374,492.82,0.09439072,-1.958472,0.9757518414407969,0.0045466395,-0.005053433,9958,0.013738533,0.04462,4356,22025.526650428772
217850000,2178500,45.87888118513336,488.76,0.09318938,-1.9645815,0.9723395593464375,0.007666239,-0.0040677823,9945,0.025797337,0.091186,4357,22030.656306266785
217900000,2179000,46.10664466498471,491.08,0.09344826,-1.9699707,0.9638086818158627,0.0055817356,-0.004074111,9980,0.02747013,0.056218006,4358,22035.783146858215
217950000,2179500,46.37397129920217,491.81,0.093936786,-1.9742502,0.9638931825757027,0.0048783855,-0.0052740835,9937,0.024729539,0.044724,4359,22040.901369333267
218000000,2180000,45.815209024601735,489.59,0.093061775,-1.9851586,0.9694818146526814,0.0072815507,-0.00429913,9974,0.027709818,0.083764,4360,22045.995352506638
218050000,2180500,46.427183157343244,492.81,0.09386117,-1.9963413,0.9781743139028549,0.0049985526,-0.0034840615,9917,0.013685025,0.045923997,4361,22051.07300925255
218100000,2181000,46.05719726813719,490.2,0.0934808,-2.0052507,0.9588651992380619,0.004930172,-0.0047095236,9940,0.031312466,0.046011996,4362,22056.17591404915
218150000,2181500,45.78793511132186,488.65,0.09298385,-2.0081944,0.9740084875375032,0.004908973,-0.0036847412,9818,0.028712412,0.04459,4363,22061.27964067459
218200000,2182000,46.19726761685131,488.91,0.093822666,-2.0065365,0.9756236877292395,0.004860828,-0.0038945773,9923,0.020876868,0.046822,4364,22066.45436358452
218250000,2182500,46.75673025528226,492.55,0.094564535,-2.0052629,0.9821779765188694,0.005323724,-0.0037555557,9901,0.0109629845,0.05201,4365,22071.568269968033
218300000,2183000,46.819595169611276,493.99,0.09449247,-2.0085485,0.9757025577127934,0.005977583,-0.002628123,9830,0.01342303,0.061690003,4366,22076.685971021652
218350000,2183500,46.53912483391556,493.93,0.09389771,-2.0106206,0.9754092693328857,0.0054733097,-0.003775692,9975,0.013773164,0.051256,4367,22081.841902017593
218400000,2184000,45.95176623583422,489.95,0.093294464,-2.0133317,0.9706356339156628,0.004911613,-0.003249657,9953,0.026507065,0.044614002,4368,22086.92072701454
218450000,2184500,46.25681107954122,490.36,0.093719706,-2.0154712,0.9791270215064287,0.007664883,-0.003684265,9939,0.01669899,0.083583996,4369,22092.01717352867
218500000,2185000,46.495281947563925,492.14,0.094086386,-2.0154223,0.9675888232886791,0.006175124,-0.0027636152,9950,0.023283683,0.06265,4370,22097.11194872856
218550000,2185500,45.87514427211421,486.51,0.0925766,-2.017372,0.957313384860754,0.007727994,-0.0023914005,9950,0.06656028,0.053636003,4371,22102.21170759201
218600000,2186000,46.218161384795096,490.71,0.09314847,-2.0170214,0.964066069573164,0.018228082,-0.002184024,9987,0.03231826,0.076624,4372,22107.30020213127
218650000,2186500,46.58617548571958,491.98,0.09432123,-2.0156627,0.9739106521010399,0.0060128956,-0.003493756,9948,0.018235248,0.061372,4373,22112.377703666687
218700000,2187000,46.70339143491612,493.54,0.09432937,-2.0148132,0.9757121615111828,0.0051064743,-0.0033783827,9959,0.015237438,0.050718002,4374,22117.477350234985
218750000,2187500,46.48314087550032,492.11,0.09396842,-2.017636,0.9697327017784119,0.00532253,-0.004498709,9986,0.023018077,0.051984,4375,22122.558703899384
218800000,2188000,46.14068595931305,491.64,0.09344123,-2.0196562,0.9816387537866831,0.005546073,-0.0026343479,9981,0.014626628,0.061202,4376,22127.642403125763
218850000,2188500,46.39820237308006,492.06,0.09386129,-2.0217092,0.9632201232016087,0.00549694,-0.0042268676,9974,0.02657159,0.050544,4377,22132.733288764954
218900000,2189000,46.78055889345618,492.59,0.094605334,-2.023009,0.9800819009542465,0.0044629695,-0.003088945,9978,0.013568829,0.037182,4378,22137.817901611328
218950000,2189500,46.59818387948355,492.8,0.094216526,-2.0235732,0.9719123300164938,0.005347246,-0.004139617,9930,0.018338207,0.048773997,4379,22142.89931821823
219000000,2190000,46.165265886128985,488.98,0.093863904,-2.0170362,0.9739218801259995,0.0046959864,-0.0048838994,9890,0.024667213,0.041333996,4380,22148.02211713791
219050000,2190500,46.26637945762166,490.44,0.09371462,-2.0119934,0.9712581112980843,0.0068619833,-0.00498785,9975,0.02332687,0.064482,4381,22153.15425515175
219100000,2191000,46.239790695214325,492.5,0.09346258,-2.013999,0.967865627259016,0.004233855,-0.004270493,9953,0.023067836,0.03856,4382,22158.26053071022
219150000,2191500,45.96040929772389,489.36,0.09326169,-2.0183024,0.9685489684343338,0.0064342907,-0.0026105023,10004,0.028337842,0.065355994,4383,22163.351936101913
219200000,2192000,46.66853678787011,494.21,0.094135575,-2.0200124,0.9816958587616682,0.0063491724,-0.004156078,9902,0.010355065,0.067150004,4384,22168.43169426918
