fps,time_elapsed,approxkl,policy_entropy,value_loss,explained_variance,clipfrac,serial_timesteps,ep_len_mean,n_updates,ep_reward_mean,policy_loss,true_reward,total_timesteps
7935,6487.795531988144,0.019636977,-3.6133492,0.028447395,0.9941403609700501,0.24842799,479000,41.73,958,0.6890514559846178,-0.0048502856,0.00076369714,47900000
7724,6494.678810834885,0.017709794,-3.6127245,0.021711767,0.9955453351140022,0.227532,479500,42.87,959,1.2486855222545636,-0.005976587,0.0037360287,47950000
7894,6501.797071218491,0.018585356,-3.6234832,0.027923943,0.9941993104293942,0.23614801,480000,44.91,960,1.4200389838277625,-0.0055688275,0.004376122,48000000
7896,6508.732399225235,0.018828517,-3.6343637,0.023323763,0.9953549518249929,0.23839602,480500,49.3,961,0.7352130453539121,-0.005225916,-0.0017867694,48050000
8050,6515.606500387192,0.019290172,-3.6361265,0.035728358,0.9929226883687079,0.244756,481000,41.78,962,0.6185370071900251,-0.0061556036,0.0011723238,48100000
7873,6522.301872730255,0.017733734,-3.6376925,0.028156316,0.9942987426184118,0.230632,481500,51.12,963,0.9104193042481984,-0.0057325177,0.0044053835,48150000
7876,6529.1854746341705,0.017957885,-3.6389174,0.028939756,0.9939508154056966,0.23136392,482000,43.47,964,0.919630730973904,-0.0072336043,0.0053143324,48200000
7804,6536.12833070755,0.018206906,-3.6364698,0.028757269,0.9946872629225254,0.23426194,482500,44.02,965,0.3618580539654977,-0.0077486797,0.0025236434,48250000
7975,6542.970216035843,0.019010387,-3.6419573,0.027182443,0.9944015191867948,0.24004005,483000,48.53,966,1.0462797656444673,-0.00537143,0.006354003,48300000
7928,6549.852262496948,0.019263249,-3.6570566,0.028181985,0.9944281200878322,0.24319199,483500,42.18,967,0.4836215333607379,-0.0056788,0.002431432,48350000
7753,6556.740480899811,0.01889679,-3.6611722,0.030704565,0.9940169439651072,0.23988603,484000,46.08,968,0.4226460565456728,-0.006357694,0.0032814369,48400000
7693,6563.812344312668,0.018701281,-3.656978,0.027372984,0.9944561743177474,0.24043792,484500,44.28,969,0.7917438251604836,-0.007155234,-0.0022677043,48450000
7616,6570.729416847229,0.017397223,-3.651784,0.02533241,0.9947964046150446,0.22586405,485000,46.88,970,1.1302883262605246,-0.0066613164,0.0056095887,48500000
8078,6577.765682935715,0.019415202,-3.6586325,0.028117083,0.9945757077075541,0.24742399,485500,46.69,971,0.7166547650562552,-0.0062594987,4.4028853e-05,48550000
8156,6584.468820095062,0.017875228,-3.664356,0.024131201,0.9951602159999311,0.23343201,486000,42.73,972,1.1632889980549226,-0.0059534814,0.0041032583,48600000
7866,6591.109752655029,0.018512582,-3.6720922,0.030709812,0.9938994040712714,0.23951799,486500,45.46,973,0.4181084707846094,-0.006188767,-0.0018561094,48650000
8027,6598.074517965317,0.019105757,-3.66446,0.022601172,0.9954240471124649,0.24043204,487000,45.54,974,0.8936928447836544,-0.007303707,0.006010089,48700000
8430,6604.824659109116,0.019495774,-3.6620853,0.024915254,0.9949710019864142,0.24520601,487500,45.44,975,0.9357158230866844,-0.006267298,0.0037147973,48750000
7980,6611.195663690567,0.018915666,-3.6594343,0.031780284,0.993976463098079,0.24121405,488000,46.38,976,1.3656902093291046,-0.006993711,0.0012854579,48800000
7984,6617.8982400894165,0.019819131,-3.672021,0.033781413,0.9933673124760389,0.247444,488500,45.11,977,1.1633877575064617,-0.0065845214,0.0012856944,48850000
7967,6624.824306726456,0.018843196,-3.6781964,0.02877635,0.994314702693373,0.24226198,489000,43.5,978,0.5037006932863278,-0.005168252,0.0016377298,48900000
7750,6631.603868961334,0.01878775,-3.6763117,0.026785662,0.9947287063114345,0.24166603,489500,46.08,979,0.9025056006308568,-0.0064736055,0.0025496166,48950000
8220,6638.578719377518,0.018347735,-3.6755533,0.03670157,0.9924989612773061,0.23313002,490000,43.82,980,1.183825491914713,-0.006555564,0.004906684,49000000
7732,6645.236280202866,0.020585384,-3.6835,0.02555901,0.9949948084540665,0.25495404,490500,45.71,981,0.9374583734040062,-0.0049101464,0.0008141002,49050000
7991,6652.281245708466,0.019070836,-3.689433,0.026930006,0.994708517100662,0.24185401,491000,50.7,982,1.142335819579057,-0.006467063,0.0052548866,49100000
7721,6659.106011629105,0.018675206,-3.6987283,0.028955882,0.9943331517279148,0.23621593,491500,48.47,983,0.8635965479867991,-0.0062823845,0.0030376276,49150000
7929,6666.128080129623,0.0170814,-3.706414,0.021931957,0.9955338737927377,0.22310399,492000,47.15,984,1.2875138607370082,-0.006464598,0.005940407,49200000
8016,6672.94935131073,0.01868983,-3.6983106,0.03114727,0.9937565787695348,0.23917203,492500,43.52,985,0.31601131146377154,-0.0067843013,0.001391849,49250000
7908,6679.497091770172,0.019412342,-3.692129,0.032345798,0.9934832649305463,0.24432604,493000,45.31,986,0.8112164228809979,-0.0059507173,-0.0023682152,49300000
8039,6686.421598911285,0.018914424,-3.703329,0.023303928,0.9952698657289147,0.240914,493500,43.37,987,1.0767433125021035,-0.00614198,0.003946177,49350000
7862,6693.183282852173,0.020657737,-3.7070813,0.032627653,0.9932200154289603,0.257136,494000,50.58,988,1.053436234401961,-0.005084741,0.002909719,49400000
7746,6700.056647062302,0.01859832,-3.704347,0.030199578,0.9937464105896652,0.23553598,494500,48.15,989,1.293513291390409,-0.005167122,0.0033640414,49450000
7904,6707.1205196380615,0.019227937,-3.714788,0.030779785,0.9935500267893076,0.24547005,495000,45.89,990,0.7701983278466923,-0.005680389,-0.004498313,49500000
8159,6713.938276767731,0.019987585,-3.7219706,0.0324929,0.9930965905077755,0.24873602,495500,46.23,991,0.7113563299272573,-0.0078100474,0.0062023597,49550000
7838,6720.557001590729,0.018216996,-3.722751,0.032983653,0.993289967533201,0.23273197,496000,42.0,992,0.7309799421858406,-0.005284195,-0.0013356761,49600000
7821,6727.241480350494,0.018970756,-3.716292,0.027305432,0.9947162307798862,0.24160604,496500,49.32,993,0.7475550541815391,-0.006569842,0.0016094208,49650000
7986,6734.159171104431,0.018725714,-3.7081506,0.03183125,0.9935281351208687,0.239908,497000,48.24,994,0.7229450887153871,-0.007560073,0.0040670875,49700000
7787,6740.849757432938,0.018691264,-3.7079399,0.03981606,0.9917869148775935,0.23735605,497500,42.22,995,0.5417092783847965,-0.0059809317,0.0060253046,49750000
7967,6747.76421546936,0.018308967,-3.714699,0.024968464,0.9950427119620144,0.234724,498000,39.97,996,0.7478003333514789,-0.0064038876,0.003335401,49800000
7884,6754.659729003906,0.020190852,-3.71746,0.036835156,0.9926228006370366,0.249362,498500,46.29,997,0.6378485037828796,-0.0061316127,-0.00060162257,49850000
7894,6761.49823474884,0.019522475,-3.716588,0.032462575,0.9934791447594762,0.24855398,499000,48.17,998,1.3625916502312976,-0.0046693315,0.0009863953,49900000
7767,6768.419495344162,0.018407729,-3.7272782,0.024943234,0.9950584657490253,0.2350139,499500,47.44,999,0.5993769814734696,-0.0066100215,0.003619124,49950000
7946,6775.431200504303,0.019120334,-3.745406,0.028169332,0.9945055604912341,0.24317598,500000,49.43,1000,1.034681483197346,-0.0072541703,0.0018468258,50000000
7988,6782.206852436066,0.017830286,-3.7535915,0.021989174,0.995540211442858,0.231666,500500,49.55,1001,1.4262924473639487,-0.0070073414,0.0053796973,50050000
8002,6788.753019571304,0.019280609,-3.7579412,0.02914125,0.9939656350761652,0.24402803,501000,49.02,1002,0.9863524487518589,-0.006478684,-0.0015452087,50100000
7959,6795.569131135941,0.017800879,-3.7615247,0.022179315,0.995600248221308,0.23087993,501500,46.2,1003,1.2738030852760063,-0.0057935924,0.005524827,50150000
7978,6802.4422516822815,0.01899892,-3.7724826,0.020761695,0.9957570773549378,0.24108596,502000,47.04,1004,0.9598893825030246,-0.0073103867,0.0051203575,50200000
7728,6809.360380411148,0.018515581,-3.7800078,0.02916876,0.9938521459698677,0.23460202,502500,48.88,1005,1.0278615196691316,-0.005399485,0.0035653422,50250000
7836,6816.19215130806,0.018694552,-3.786619,0.022182519,0.9957392662763596,0.238728,503000,47.5,1006,1.2105069464802727,-0.0051194197,0.0028756207,50300000
7894,6823.099226474762,0.01965035,-3.7999399,0.033883072,0.99360595876351,0.24578196,503500,43.32,1007,0.6594400942419452,-0.0052325632,0.00013043323,50350000
8204,6830.030480861664,0.018211424,-3.8088992,0.02171113,0.9956072992645204,0.233072,504000,46.76,1008,1.0072808544488725,-0.0071115512,0.0025155877,50400000
8060,6836.591796875,0.01886098,-3.8069506,0.02328526,0.9957459270954132,0.24202,504500,50.38,1009,1.2269615869187964,-0.0070853196,0.0013624888,50450000
7736,6843.318429470062,0.018800708,-3.8084137,0.027307238,0.9944808166474104,0.24120799,505000,44.54,1010,0.5649875181685274,-0.00772343,0.00032243165,50500000
7981,6850.32882809639,0.019561145,-3.8198328,0.026476331,0.9947370085865259,0.24712199,505500,43.73,1011,1.2882623269825855,-0.0059353136,0.0023664788,50550000
7976,6857.152698993683,0.01839824,-3.8250484,0.026123118,0.9944732277654111,0.23737808,506000,50.94,1012,1.1306645283780017,-0.0068258373,0.0032720468,50600000
7739,6863.911105632782,0.019533692,-3.8271515,0.025266785,0.9950212119147182,0.24594401,506500,44.57,1013,0.6005435880935692,-0.00583732,1.9288293e-05,50650000
8124,6870.946777105331,0.019061675,-3.831687,0.026669817,0.9944961271248758,0.23895401,507000,46.5,1014,0.5003738920858722,-0.0059111943,-0.0030398578,50700000
7890,6877.702435970306,0.018566178,-3.8413754,0.02300444,0.9953405647538602,0.23659599,507500,41.75,1015,0.901546366933535,-0.0063503846,0.0034635388,50750000
7620,6884.617994070053,0.019255213,-3.853849,0.02488627,0.9948882265016437,0.24550396,508000,41.4,1016,1.0871755466600734,-0.005440319,0.006919753,50800000
7612,6891.741336107254,0.01841494,-3.8643026,0.020732872,0.9960321765393019,0.23577794,508500,45.97,1017,0.9549798277476657,-0.0056209327,0.007183349,50850000
8029,6898.720318078995,0.020560406,-3.8760786,0.022243349,0.9955251910723746,0.256188,509000,42.43,1018,1.0950123325916343,-0.0046494864,0.0049642385,50900000
7876,6905.591281414032,0.019797299,-3.8925824,0.025611188,0.9945403598248959,0.24759203,509500,44.63,1019,0.9170814457056826,-0.0071422826,0.004825457,50950000
8006,6912.512831687927,0.01882047,-3.9042046,0.026456678,0.9945802022702992,0.24069998,510000,45.09,1020,0.6763010360216504,-0.006417157,0.0033442096,51000000
7998,6919.233381509781,0.020415137,-3.8966498,0.026389534,0.9948635380715132,0.25681597,510500,45.84,1021,0.18214994719786773,-0.005942775,0.0013521996,51050000
7811,6925.881176948547,0.019952001,-3.8954315,0.027093574,0.9945225929841399,0.25071603,511000,50.33,1022,0.999521939171027,-0.0046674693,0.0052478383,51100000
7794,6932.7368285655975,0.01830921,-3.9016461,0.018778931,0.9964719775598496,0.23417799,511500,44.36,1023,1.2231936967649744,-0.006418021,0.0010045344,51150000
8088,6939.696182489395,0.020382242,-3.909035,0.022788413,0.9955338416621089,0.25387597,512000,45.98,1024,1.0313575160770414,-0.003266173,0.0066988003,51200000
7875,6946.277131795883,0.01958678,-3.9230247,0.034175765,0.9931545346044004,0.24797998,512500,41.16,1025,0.9871682600248096,-0.005087405,0.0012036671,51250000
8043,6953.100693225861,0.01961441,-3.929668,0.023301505,0.99544667173177,0.24831201,513000,43.93,1026,1.3049297375660172,-0.0035295165,0.0062984475,51300000
7858,6959.847293615341,0.018861087,-3.9334235,0.023133919,0.9955343259498477,0.24240404,513500,43.92,1027,0.6924154057156193,-0.0064945878,0.00013845028,51350000
8353,6966.629390716553,0.019120395,-3.9565513,0.020573802,0.9959992179647088,0.24338804,514000,48.6,1028,1.0514535296468603,-0.0056493618,0.0029840667,51400000
8208,6973.079797744751,0.019450646,-3.9629853,0.024660224,0.9947538464330137,0.24682605,514500,45.33,1029,0.5470642817423049,-0.005780265,0.0002498624,51450000
8229,6979.520089387894,0.020546718,-3.9725027,0.029402118,0.9941579750739038,0.25735006,515000,49.36,1030,0.8308441868426893,-0.0048878496,0.002457243,51500000
8038,6986.2265639305115,0.019956935,-3.9835992,0.028298996,0.9946044096723199,0.25290194,515500,47.28,1031,0.8884745522464255,-0.006295129,0.0050982274,51550000
7620,6992.973001003265,0.019902326,-3.9869745,0.027746553,0.9945297013036907,0.25189394,516000,43.78,1032,0.3735006317042644,-0.0065997676,-0.0008394983,51600000
7796,7000.049432277679,0.01960334,-3.9939802,0.026212854,0.9948414494283497,0.24423005,516500,45.62,1033,0.317822954544572,-0.005728176,-0.00051434326,51650000
7994,7006.891049146652,0.018832248,-4.0050373,0.021115575,0.9958368600346148,0.24123594,517000,46.9,1034,1.1146731401845318,-0.0056832368,0.0016845206,51700000
7802,7013.602252244949,0.019065198,-4.010163,0.027516758,0.9947226368822157,0.24200597,517500,46.39,1035,1.1670158077952146,-0.006523751,0.0057562334,51750000
7882,7020.5747237205505,0.018844055,-4.014904,0.02339103,0.9952663932926953,0.23975194,518000,48.39,1036,0.9387455794679772,-0.0060430528,0.0047080196,51800000
8127,7027.36429977417,0.019455798,-4.0289245,0.023532929,0.9954650192521513,0.24573801,518500,45.2,1037,0.9885423575685399,-0.0071640164,0.0034408588,51850000
7827,7033.8768191337585,0.018760266,-4.042413,0.020353518,0.9959965166635811,0.24006805,519000,54.29,1038,1.1192010739440956,-0.0067517273,0.0034635803,51900000
7714,7040.801753282547,0.020516098,-4.055082,0.024453716,0.9952352303080261,0.253944,519500,44.39,1039,1.001366474312299,-0.003771622,0.0048641064,51950000
7881,7047.90020775795,0.020007636,-4.059504,0.019787421,0.9957923018373549,0.252496,520000,47.06,1040,1.0712314088034691,-0.0052188663,0.0031572448,52000000
7956,7054.80415892601,0.01985789,-4.0603514,0.025828896,0.9946565078571439,0.25029197,520500,46.4,1041,0.6612542446095176,-0.004573757,0.0015006852,52050000
8027,7061.39733672142,0.020659197,-4.0564237,0.028818643,0.9941962119191885,0.257448,521000,46.01,1042,0.6998213035081722,-0.006032142,0.0017273509,52100000
7966,7068.111024856567,0.019108795,-4.066117,0.023976216,0.9951566839590669,0.24267402,521500,47.5,1043,1.2237582174505133,-0.006112824,0.0033135507,52150000
7951,7074.949791431427,0.021767108,-4.0668135,0.028385816,0.9942546505481005,0.26649404,522000,43.0,1044,0.068032779680143,-0.0043391394,0.000243652,52200000
8139,7081.838688611984,0.018940086,-4.0656896,0.023297856,0.9952226290479302,0.242854,522500,46.13,1045,1.0995641849358362,-0.006564127,0.0028504813,52250000
8147,7088.465837240219,0.020416552,-4.0654964,0.02862271,0.9942419016733766,0.25431997,523000,47.36,1046,0.628801376751644,-0.0049026995,0.0050904863,52300000
7988,7095.159986972809,0.019859634,-4.0710435,0.024004593,0.9948883331380785,0.24941796,523500,44.99,1047,0.8911256773086279,-0.0048192744,0.0011554491,52350000
8410,7101.910028457642,0.019926026,-4.080617,0.026009856,0.9951112964190543,0.24971199,524000,48.22,1048,0.9385309272734139,-0.004705478,0.0031526007,52400000
8042,7108.235469818115,0.020958982,-4.0865016,0.025906222,0.9947073017247021,0.25798202,524500,40.19,1049,0.4798741883460025,-0.0060474887,0.0011238266,52450000
8422,7114.903344869614,0.019665802,-4.105955,0.027450252,0.9945305800065398,0.24807997,525000,42.29,1050,1.2821458623591753,-0.0050504906,0.004753224,52500000
7950,7121.412113904953,0.01990044,-4.1074286,0.02597694,0.9944546381011605,0.249756,525500,45.5,1051,0.44534048308697494,-0.0072166948,-0.001193776,52550000
8096,7128.184536457062,0.018485576,-4.112918,0.021301262,0.9959436431527138,0.23808397,526000,47.6,1052,0.8703769743431258,-0.005441129,0.0001971375,52600000
8225,7134.996185302734,0.020838039,-4.1251082,0.02551704,0.9942847150377929,0.25888002,526500,43.94,1053,0.5235238298660625,-0.004847364,-0.0021837996,52650000
8110,7141.609169006348,0.019881913,-4.131051,0.024094064,0.9950626194477081,0.24904794,527000,43.72,1054,0.8123861352500898,-0.0043065907,0.0014504532,52700000
7958,7148.189839839935,0.02066004,-4.1370378,0.024820508,0.9950378956273198,0.25734803,527500,47.78,1055,0.9743853205465348,-0.0061967247,0.0057950984,52750000
7812,7154.980313539505,0.019748047,-4.1378937,0.019059796,0.9959306828677654,0.24928007,528000,43.56,1056,0.5823822805850432,-0.005058175,0.0025499375,52800000
8216,7161.9112050533295,0.020605804,-4.142212,0.022836657,0.9953126008622348,0.25643194,528500,48.8,1057,0.559199021759232,-0.0059623774,0.0032911843,52850000
7725,7168.654811859131,0.020453071,-4.1533065,0.024852607,0.9949742583557963,0.25471205,529000,36.49,1058,0.5370065441488987,-0.005329535,-0.0022590093,52900000
7786,7175.362234354019,0.022219796,-4.151013,0.024233595,0.9951534452848136,0.27196798,529500,46.09,1059,0.8051501532565726,-0.0029919841,-0.002499976,52950000
7927,7182.373610973358,0.020515569,-4.148119,0.02459287,0.9951632879674435,0.256516,530000,39.26,1060,0.21317603890583087,-0.0057375785,0.0028130868,53000000
7889,7188.941078424454,0.020316858,-4.148636,0.025809495,0.9946016687899828,0.252552,530500,46.26,1061,1.0949455237863368,-0.0048382906,0.0031196505,53050000
7986,7195.855135202408,0.020354448,-4.150922,0.018333117,0.9962695292197168,0.25676793,531000,42.38,1062,0.20721766255974217,-0.0055185966,0.0010158195,53100000
8100,7202.622857093811,0.02090757,-4.145216,0.026027339,0.9944341434165835,0.26179597,531500,42.65,1063,0.8216355643113274,-0.0052025192,0.0021421106,53150000
7618,7209.374136924744,0.021339577,-4.1478558,0.024329722,0.9952505179680884,0.26436597,532000,41.05,1064,0.5824210066252544,-0.0055192965,0.0030056094,53200000
7888,7216.339028835297,0.020689456,-4.153136,0.022662725,0.9952714270912111,0.2599,532500,44.8,1065,0.5601383873308714,-0.0056893635,-0.0018671445,53250000
7977,7223.237380981445,0.019032957,-4.155425,0.028411685,0.9942744337022305,0.24325201,533000,45.71,1066,0.9286637241895732,-0.0056924913,0.004887495,53300000
7897,7230.0889937877655,0.021479283,-4.1588683,0.030201606,0.994476122315973,0.26446402,533500,44.44,1067,0.8401672724180753,-0.0061034006,0.0023730567,53350000
7992,7236.984846830368,0.020533448,-4.1636095,0.022456935,0.9953228789381683,0.2553439,534000,42.61,1068,0.9756958236878926,-0.0061241593,0.0036923147,53400000
7967,7243.882061719894,0.020344956,-4.169902,0.021178896,0.9957778076641262,0.254416,534500,44.78,1069,1.490961916422566,-0.005785748,0.008210077,53450000
8034,7250.481230258942,0.020351503,-4.1722975,0.023078427,0.9952841214835644,0.25511405,535000,45.8,1070,1.0621569071396153,-0.0070139254,0.0071724425,53500000
7868,7257.2691259384155,0.020225633,-4.1748343,0.022059886,0.9953778744675219,0.25058803,535500,42.2,1071,0.5758043932518467,-0.0056424737,-0.00044400082,53550000
