fps,value_loss,true_reward,clipfrac,policy_entropy,explained_variance,approxkl,serial_timesteps,n_updates,ep_len_mean,time_elapsed,policy_loss,total_timesteps,ep_reward_mean
8255,0.04248999,0.07914893,0.065994,2.6791973,0.9784787762910128,0.00585876,86500,173,500.0,1152.4779968261719,-0.0043200813,8650000,39.57446614796879
8324,0.08402089,0.07695117,0.076514,2.6629832,0.9732905738055706,0.0063328748,87000,174,497.97,1159.0316278934479,-0.005528544,8700000,39.42188801954976
7971,0.07217822,0.07772836,0.076402016,2.6488802,0.9783512968569994,0.0064463173,87500,175,497.55,1165.6349442005157,-0.00511464,8750000,39.91663805062366
8187,0.097874574,0.07291217,0.05534398,2.623717,0.9719052165746689,0.0051818113,88000,176,499.39,1172.293098449707,-0.005588022,8800000,36.70592242426111
8232,0.08422399,0.07502695,0.061686017,2.6031806,0.9758088104426861,0.0055994024,88500,177,498.47,1178.927402973175,-0.005159586,8850000,38.27118921918825
8008,0.10422986,0.074607976,0.07181601,2.578703,0.9758902080357075,0.0060929544,89000,178,498.28,1185.5160882472992,-0.005754816,8900000,38.10881158782915
7933,0.16856512,0.07197262,0.05262399,2.5632617,0.9647386446595192,0.004997293,89500,179,496.31,1192.231683254242,-0.005549429,8950000,37.90870849689083
8475,0.06250492,0.08039198,0.09249,2.5442724,0.9703826252371073,0.007171927,90000,180,499.45,1198.8889019489288,-0.0036058677,9000000,40.485309752851954
8237,0.07671307,0.077831626,0.078742005,2.5261374,0.9742319732904434,0.0065377275,90500,181,498.07,1205.339863538742,-0.004975855,9050000,39.88853766433981
7924,0.075564414,0.07828134,0.11276798,2.518881,0.9738377500325441,0.008407962,91000,182,497.17,1211.8431513309479,-0.0035908879,9100000,40.45278621392734
8037,0.13653369,0.072069146,0.058316004,2.5135148,0.9721662867814302,0.005388783,91500,183,495.91,1218.5638377666473,-0.005640141,9150000,37.97036312832833
8202,0.09809531,0.07904262,0.13335201,2.507561,0.9674452058970928,0.0095664365,92000,184,497.7,1225.3884000778198,-0.004039815,9200000,40.62079333333106
8052,0.08467028,0.07679905,0.06664401,2.4989963,0.9729717671871185,0.005815815,92500,185,498.44,1232.0416142940521,-0.004564606,9250000,39.12089388913397
8063,0.033580784,0.08311623,0.069406,2.478612,0.9772015083581209,0.0060627586,93000,186,500.0,1238.7880437374115,-0.005272749,9300000,41.55811423794434
8381,0.19503176,0.07396466,0.07806201,2.4484746,0.9568832814693451,0.0064262394,93500,187,496.72,1245.4183599948883,-0.0050426517,9350000,38.67751054562332
8025,0.03777138,0.07866018,0.095805995,2.4321992,0.9812669865787029,0.0075763436,94000,188,499.45,1251.8425459861755,-0.0055165445,9400000,39.58449882409195
7962,0.108629294,0.07610576,0.09614801,2.4072275,0.9697269834578037,0.0074583036,94500,189,496.24,1258.6497695446014,-0.0047858623,9450000,39.55846966475856
8178,0.089562595,0.077170976,0.09786799,2.3941174,0.9671894237399101,0.007547362,95000,190,498.1,1265.3457903862,-0.005462289,9500000,39.46848195227021
7877,0.070853636,0.07946271,0.085693985,2.3756397,0.9674554355442524,0.0068904283,95500,191,498.83,1272.0121369361877,-0.003877514,9550000,40.308707860825685
7989,0.18577294,0.07094217,0.064286,2.364757,0.9662157595157623,0.005888758,96000,192,494.42,1278.798688173294,-0.0062459637,9600000,38.148315221763205
8030,0.045975015,0.08074354,0.095613964,2.3641965,0.9749613329768181,0.007351871,96500,193,498.75,1285.503017425537,-0.0042424332,9650000,40.864901787805245
8265,0.10375251,0.077159956,0.088168,2.3376827,0.9697828758507967,0.007100222,97000,194,497.2,1292.279098033905,-0.0048251166,9700000,39.75222861621031
7901,0.1000548,0.08120262,0.09577996,2.321937,0.9658844582736492,0.0076479204,97500,195,497.82,1298.798885345459,-0.0060169306,9750000,41.865154426451554
8089,0.16501468,0.07556605,0.07271399,2.3188293,0.9638972394168377,0.006182683,98000,196,494.85,1305.6586775779724,-0.0047880746,9800000,39.99441967150771
8368,0.18184966,0.07703691,0.083894014,2.3168337,0.9488166347146034,0.0068468517,98500,197,497.13,1312.227239370346,-0.0044463067,9850000,39.8907260942078
8076,0.12815467,0.076078616,0.06887801,2.3078616,0.9647025354206562,0.0058918404,99000,198,497.71,1318.733149766922,-0.0036839861,9900000,39.266413453651786
8375,0.036567423,0.08299321,0.112424,2.289722,0.9787347316741943,0.008445706,99500,199,498.81,1325.4441828727722,-0.004198578,9950000,42.04342400751662
7882,1.2005503,0.06154591,0.038016,2.2843604,0.8778877183794975,0.004588881,100000,200,493.88,1331.9785227775574,-0.0055939495,10000000,35.587590981075294
7776,0.120074555,0.07797208,0.113715984,2.2945375,0.9577235132455826,0.008543303,100500,201,499.47,1338.8414216041565,-0.0049677812,10050000,39.37562050200369
8081,0.062432364,0.07783657,0.145578,2.2912536,0.9744841754436493,0.010208578,101000,202,499.52,1345.7476472854614,-0.0058531608,10100000,39.174559573584936
8169,0.10235448,0.07967514,0.11942202,2.270793,0.9622316025197506,0.008838691,101500,203,497.85,1352.4939277172089,-0.0047100517,10150000,40.911162010309326
8195,0.0126243485,0.08333845,0.10707001,2.267383,0.9881215989589691,0.00798588,102000,204,500.0,1359.1059892177582,-0.0051340978,10200000,41.66922133533723
8122,0.083172776,0.07717001,0.09871998,2.256912,0.972774600610137,0.0076942528,102500,205,498.06,1365.632487297058,-0.0054531014,10250000,39.599891316488005
8297,0.072757356,0.07738998,0.08691003,2.2557607,0.9761424995958805,0.006973893,103000,206,498.62,1372.3989987373352,-0.0053663566,10300000,39.41073237449951
8111,0.045607675,0.08111091,0.10340201,2.2570713,0.9736661519855261,0.007913934,103500,207,499.49,1378.8741002082825,-0.006186094,10350000,40.82506307918182
8378,0.058449935,0.07959035,0.07898001,2.2513893,0.9761518947780132,0.0064950134,104000,208,498.95,1385.5695033073425,-0.004221054,10400000,40.25756565776199
8060,0.24074444,0.07504518,0.077076,2.2391121,0.946973592042923,0.006483649,104500,209,496.53,1391.9508907794952,-0.0052854028,10450000,39.47365977266383
8064,0.09846357,0.08038711,0.07236202,2.24213,0.9630747847259045,0.006267217,105000,210,497.79,1398.6389117240906,-0.005172101,10500000,41.374721134918325
8014,0.043567732,0.081011154,0.07837201,2.2305193,0.9707353338599205,0.0064424123,105500,211,499.45,1405.407292842865,-0.005057216,10550000,40.77150674648727
8103,0.0676387,0.079787835,0.092112,2.2107198,0.9675726927816868,0.0072525535,106000,212,499.45,1412.1120698451996,-0.0043864865,10600000,40.194385842358635
8076,0.1619248,0.07609092,0.07337801,2.212441,0.94794762134552,0.0062601953,106500,213,498.91,1418.7740063667297,-0.004292126,10650000,38.77629020316732
8093,0.18439887,0.07731923,0.049199995,2.220021,0.952939823269844,0.0047472958,107000,214,496.85,1425.4264042377472,-0.004615665,10700000,40.33178356867549
7953,0.22927448,0.074861266,0.042235993,2.214073,0.9528294950723648,0.00474518,107500,215,497.13,1432.1147592067719,-0.0050314814,10750000,39.42045309031641
7771,0.7704645,0.07149847,0.045158,2.2236767,0.8778357058763504,0.0050772307,108000,216,496.17,1438.9280679225922,-0.0047090896,10800000,38.74205842213596
8264,0.07923902,0.07715328,0.054936007,2.2430367,0.9741675015538931,0.0051030414,108500,217,498.64,1445.9214735031128,-0.005137231,10850000,39.23834983069823
8089,0.09152477,0.08068219,0.071294,2.2486713,0.955133717507124,0.0060664844,109000,218,498.33,1452.4116501808167,-0.005233831,10900000,41.165425255542814
8042,0.03065482,0.079787314,0.06635998,2.2339265,0.9851155942305923,0.0059529943,109500,219,498.82,1458.9487941265106,-0.0053674877,10950000,40.43794693572172
8134,0.25804356,0.072013274,0.070632,2.2130647,0.9519342556595802,0.0061273957,110000,220,493.8,1465.7145111560822,-0.005118292,11000000,39.06193452067909
8145,0.03931665,0.0817832,0.10854599,2.2107208,0.9742844868451357,0.008059769,110500,221,500.0,1472.3767220973969,-0.004643519,11050000,40.8915982242425
7864,0.06361978,0.08009273,0.08168398,2.2082763,0.9679448679089546,0.006659431,111000,222,498.16,1479.0564069747925,-0.004450507,11100000,40.880902612696445
8142,0.050990663,0.08132934,0.085923985,2.196845,0.9710143245756626,0.0069715297,111500,223,498.92,1486.012389421463,-0.0046304525,11150000,41.150959928754574
7990,0.04858181,0.07834542,0.061554004,2.1688805,0.9812989812344313,0.0056519452,112000,224,498.2,1492.732918024063,-0.0051853526,11200000,40.043398893589085
8220,0.12047536,0.076238185,0.04921601,2.1690223,0.9657937698066235,0.0047127665,112500,225,498.39,1499.5723741054535,-0.005960313,11250000,38.91688191926299
7802,0.057334997,0.08095577,0.092707984,2.1792724,0.973546052351594,0.007244098,113000,226,498.52,1506.0550134181976,-0.0050006025,11300000,41.191966574637696
8125,0.028426249,0.08342556,0.08435402,2.181665,0.9751149918884039,0.0067370813,113500,227,500.0,1512.716848373413,-0.005016805,11350000,41.712777922679415
8195,0.05267411,0.08073358,0.093302004,2.1765766,0.9744663201272488,0.0073026028,114000,228,499.4,1519.2066960334778,-0.0049076704,11400000,40.62583890088632
8236,0.07948905,0.07994803,0.095268,2.1729374,0.9612751007080078,0.007490093,114500,229,498.09,1525.877783536911,-0.0047087776,11450000,40.800473272830416
8081,0.05971829,0.08050175,0.094161995,2.178252,0.9729989990592003,0.007394529,115000,230,498.71,1532.49551653862,-0.005812613,11500000,40.808335107444584
8252,0.26646772,0.07324471,0.059183992,2.1764154,0.9455828480422497,0.0057388507,115500,231,495.84,1539.0517659187317,-0.0061431946,11550000,38.97417624455215
8298,0.23515533,0.07774987,0.06376,2.1909318,0.937582790851593,0.005644104,116000,232,497.95,1545.5789151191711,-0.0028728948,11600000,40.32518790800432
7929,0.07657677,0.08097054,0.06553999,2.193685,0.9584668464958668,0.005870985,116500,233,499.24,1551.94593667984,-0.0048446166,11650000,40.81576373764392
8376,0.025652261,0.08311216,0.085517995,2.1632812,0.9802880734205246,0.0069635725,117000,234,499.57,1558.741801738739,-0.004681054,11700000,41.84271914588673
8097,0.18964916,0.07745843,0.06496398,2.1353972,0.9465644881129265,0.005919554,117500,235,497.64,1565.3130311965942,-0.0050960123,11750000,40.111214773962004
8656,0.014525179,0.08453041,0.13165799,2.108061,0.9783714059740305,0.009441439,118000,236,500.0,1572.0079061985016,-0.005529131,11800000,42.26520706785966
8213,0.06732298,0.078790694,0.051055994,2.0882425,0.9702848102897406,0.004985074,118500,237,498.79,1578.3124854564667,-0.004514413,11850000,39.92219671899683
8128,0.09443085,0.076798156,0.07238799,2.0942063,0.9713775273412466,0.0062112003,119000,238,498.37,1584.7874069213867,-0.0049151317,11900000,39.098395223820404
8509,0.09934562,0.07968131,0.08220999,2.0835278,0.9595774933695793,0.006790848,119500,239,498.39,1591.525562286377,-0.0047382247,11950000,40.690275171695994
8529,0.11208282,0.077254675,0.050547995,2.0862513,0.9668280109763145,0.00495949,120000,240,496.18,1597.8160285949707,-0.005605363,12000000,40.40805943395171
8208,0.04299839,0.084471524,0.11551203,2.0914037,0.960125669836998,0.0086330585,120500,241,499.42,1604.1962223052979,-0.0039992724,12050000,42.520045460265756
8305,0.093409665,0.07886005,0.089494,2.0817084,0.9556064680218697,0.007481217,121000,242,498.41,1610.6542074680328,-0.005388356,12100000,40.16084179061496
8272,0.13852873,0.07421227,0.075975984,2.0664096,0.964133758097887,0.006396621,121500,243,497.93,1617.0205178260803,-0.004732914,12150000,38.280775191525024
8161,0.08951952,0.079352126,0.06341398,2.0513406,0.9614709168672562,0.005818105,122000,244,498.4,1623.47895860672,-0.004570358,12200000,40.49567259065787
7846,0.09493002,0.07817953,0.05489199,2.0432606,0.9678020961582661,0.005224919,122500,245,498.34,1630.0074350833893,-0.0038126619,12250000,39.8753640819198
7879,0.21702328,0.072999954,0.06501401,2.0438862,0.9557056240737438,0.0057818573,123000,246,495.63,1636.9568076133728,-0.0054392084,12300000,38.87617868723013
8032,0.10498827,0.078855656,0.107686006,2.045557,0.9561118111014366,0.008348649,123500,247,500.0,1643.8064270019531,-0.0056737983,12350000,39.42782632075396
8409,0.049821034,0.08099875,0.110524006,2.0457742,0.9765310473740101,0.00828941,124000,248,498.73,1650.4139528274536,-0.0046402616,12400000,41.005816906125204
8390,0.14013755,0.077148944,0.086880006,2.0496035,0.9574156664311886,0.0070496635,124500,249,496.76,1656.974808216095,-0.005954883,12450000,40.10851369408089
8034,0.02810594,0.08489136,0.078476004,2.0284588,0.9669178500771523,0.0065692747,125000,250,500.0,1663.36643576622,-0.0050216108,12500000,42.44568143034745
8046,0.10337015,0.08146604,0.058796003,2.004093,0.9586260840296745,0.005451372,125500,251,497.55,1670.1477818489075,-0.005451517,12550000,41.82482486796282
8249,0.06801458,0.07970801,0.051559992,2.012465,0.9742981605231762,0.004983619,126000,252,497.81,1676.6481511592865,-0.005611903,12600000,40.891005787218035
8380,0.18019111,0.078073926,0.062894,2.0334797,0.9460503906011581,0.0058845473,126500,253,497.97,1683.3309853076935,-0.0056075198,12650000,40.41578392813006
8145,0.28986028,0.069154315,0.052603994,2.0352514,0.9577712491154671,0.0052726497,127000,254,493.01,1689.7690823078156,-0.0051634596,12700000,38.1958273908778
8072,0.16333807,0.08116805,0.067324,2.0479462,0.9491188488900661,0.005993383,127500,255,497.27,1696.4461691379547,-0.004781518,12750000,42.05651805541247
8002,0.03250881,0.082635745,0.09584603,2.0478225,0.9759775958955288,0.007280066,128000,256,499.56,1703.1487312316895,-0.005324607,12800000,41.55314239592601
8263,0.0901443,0.080012366,0.07014601,2.0300078,0.9599880240857601,0.0060990094,128500,257,499.35,1709.8951590061188,-0.005400827,12850000,40.23101027793109
7907,0.14967287,0.07621145,0.08152001,2.0389006,0.9608704522252083,0.0067384862,129000,258,497.25,1716.5207033157349,-0.005064689,12900000,39.5408224784169
8199,0.032987904,0.08164432,0.05399599,2.040045,0.981113551184535,0.0051567336,129500,259,498.9,1723.137423992157,-0.005393743,12950000,41.34965934075701
7943,0.06550481,0.07711538,0.049369987,2.0201411,0.9791251122951508,0.004904063,130000,260,498.8,1729.7333343029022,-0.00557602,13000000,39.138940759439464
8244,0.17354168,0.073759705,0.05351399,2.0051484,0.9604900255799294,0.00534193,130500,261,497.22,1736.5223579406738,-0.0062282356,13050000,38.40401578896095
7790,0.5443424,0.06782413,0.059666015,2.006105,0.9285160154104233,0.006046992,131000,262,495.26,1743.2022268772125,-0.0063818074,13100000,37.089926649512705
8043,0.039359923,0.08201264,0.09240202,1.9987766,0.9757430981844664,0.0072934343,131500,263,498.97,1750.1475493907928,-0.004990408,13150000,41.45536178935861
8143,0.036090832,0.083593465,0.068424,1.9632417,0.9643569029867649,0.006053325,132000,264,500.0,1756.7314286231995,-0.0049775844,13200000,41.79673215728748
8111,0.011161314,0.08295819,0.08849801,1.9282461,0.9891030443832278,0.0070223715,132500,265,500.0,1763.34303689003,-0.0044372506,13250000,41.47909545168399
8067,0.026201932,0.083763056,0.083234,1.8944917,0.9763382002711296,0.0068565006,133000,266,499.51,1770.0468463897705,-0.004578768,13300000,42.136426144774816
8126,0.14311013,0.07869564,0.06553199,1.8725114,0.9579136408865452,0.0058749523,133500,267,497.35,1776.875158071518,-0.0061591254,13350000,40.81327616219089
8201,0.095734246,0.08161412,0.08615399,1.8757069,0.9609513282775879,0.0071866876,134000,268,498.21,1783.4852273464203,-0.005823573,13400000,41.74686426243274
8255,0.0698069,0.080149226,0.10349399,1.8682083,0.9715346563607454,0.007878504,134500,269,497.81,1790.2428364753723,-0.0052884477,13450000,41.1357739781155
7898,0.11924529,0.077459045,0.07226999,1.8598572,0.9651844762265682,0.0063350676,135000,270,497.76,1796.8905193805695,-0.0049254047,13500000,39.98203758281492
8197,0.09289441,0.07783166,0.09041199,1.8567817,0.9666292630136013,0.007287092,135500,271,498.84,1803.7983059883118,-0.0048431717,13550000,39.594985594651696
8330,0.050396755,0.08053343,0.07302201,1.846558,0.9738361295312643,0.0062660184,136000,272,500.0,1810.3571193218231,-0.0048905476,13600000,40.26671444264506
8122,0.027814457,0.083814085,0.09172199,1.8260342,0.977913411334157,0.0073417304,136500,273,500.0,1816.9214446544647,-0.00561823,13650000,41.90703720086642
8134,2.314957,0.06925767,0.041165996,1.8113153,0.7601536959409714,0.009140879,137000,274,497.34,1823.6981549263,-0.005924987,13700000,38.458851858763026
8298,0.080931455,0.08358535,0.095858,1.8071376,0.94743412733078,0.00760382,137500,275,498.92,1830.407322883606,-0.0045489417,13750000,42.30882559269399
7978,0.1104099,0.07936058,0.06290001,1.8049163,0.9591303206980228,0.00563972,138000,276,498.15,1836.9018354415894,-0.0059873033,13800000,40.61046672739987
8002,0.050187048,0.08209694,0.06373,1.802261,0.9739507306367159,0.00590517,138500,277,498.94,1843.5667369365692,-0.005639298,13850000,41.661622590505885
8365,0.12699176,0.08328806,0.077294014,1.7906119,0.9421074725687504,0.007577922,139000,278,498.41,1850.2825155258179,-0.0051521314,13900000,42.80495606462957
8409,0.020501325,0.081798054,0.11621198,1.7892623,0.9865746600553393,0.0086840065,139500,279,499.57,1856.4846804141998,-0.004874406,13950000,41.13352123565724
7871,0.08267761,0.082178675,0.095506,1.7728885,0.9546269103884697,0.0075180475,140000,280,498.98,1862.8470368385315,-0.0052246577,14000000,41.71379790171822
8328,0.060586005,0.08169624,0.082644016,1.7509685,0.9623972252011299,0.0068489956,140500,281,499.45,1869.682214975357,-0.0042000525,14050000,41.25743162266155
7978,0.05794505,0.08071663,0.09166602,1.7386079,0.9771153051406145,0.0074271746,141000,282,498.3,1876.289221048355,-0.0057469443,14100000,41.166074698763516
8126,0.04547181,0.0809753,0.067002,1.7404518,0.9752111416310072,0.0060397,141500,283,499.02,1882.7511110305786,-0.0054646223,14150000,40.934900609949565
8135,0.1261339,0.07926731,0.09152599,1.7423886,0.9532929733395576,0.007344946,142000,284,498.72,1889.4655239582062,-0.00441937,14200000,40.369038813141266
7988,0.053479183,0.08291352,0.06533401,1.745461,0.9731498137116432,0.005785661,142500,285,498.17,1896.1446125507355,-0.005281444,14250000,42.25175575377654
8317,0.06342347,0.080053926,0.09997198,1.7405505,0.9748971238732338,0.007912941,143000,286,498.77,1902.73504114151,-0.0061539346,14300000,40.556685207644165
8022,0.07857068,0.08439297,0.110483974,1.7454748,0.9357720464468002,0.0084521985,143500,287,498.84,1909.1223411560059,-0.0044583566,14350000,42.722971553963546
7843,0.10586671,0.08224993,0.077174,1.7521081,0.9584211260080338,0.006480879,144000,288,497.72,1915.7631359100342,-0.005912101,14400000,42.16859909610534
8165,0.15395603,0.07687614,0.062457994,1.779843,0.9633629061281681,0.005657053,144500,289,497.17,1922.6581485271454,-0.0048966375,14450000,39.97699719757897
7911,0.03581442,0.085318,0.08735802,1.8014967,0.9701186567544937,0.007015709,145000,290,499.46,1929.2388162612915,-0.0049360455,14500000,42.99784715021949
7786,0.09085603,0.07715457,0.083822004,1.7866008,0.970726702362299,0.0069196224,145500,291,498.71,1936.1122033596039,-0.0052549825,14550000,39.30498606990379
