fps,ep_reward_mean,serial_timesteps,value_loss,time_elapsed,explained_variance,total_timesteps,ep_len_mean,true_reward,n_updates,policy_entropy,approxkl,clipfrac,policy_loss
15936,1.1231393468379975,339000,2.259934e-05,2466.8634531497955,0.9998108605504967,33900000,24.32,0.057975747,678,-5.306687,0.052731287,0.42428806,0.008001461
19069,1.1460386782884597,339500,4.0750787e-05,2470.6811587810516,0.9996572622912936,33950000,24.59,0.057978712,679,-5.295294,0.039603483,0.36287394,0.004846304
16691,1.1047690671682358,340000,8.130963e-06,2473.9081795215607,0.9999316638859455,34000000,24.11,0.057956886,680,-5.3021216,0.04377278,0.39052796,0.009399472
17835,1.095437754392624,340500,5.0171394e-07,2477.645600795746,0.9999957504319354,34050000,24.0,0.05791425,681,-5.3137016,0.024360364,0.24949998,0.0052702534
15455,1.0998069542646407,341000,3.9685383e-06,2481.0257246494293,0.9999672422673029,34100000,24.05,0.057952248,682,-5.326058,0.04489032,0.388028,0.012270259
15984,1.097377296090126,341500,1.9400586e-06,2484.707715034485,0.9999846131522645,34150000,24.02,0.05795637,683,-5.3377037,0.038832787,0.32709798,0.010984198
16195,1.0991157650947572,342000,3.2223907e-06,2488.5031123161316,0.9999727059312136,34200000,24.04,0.057962045,684,-5.3364215,0.040405925,0.37355,0.009650248
19627,1.1478273695707322,342500,4.1932013e-05,2491.932191848755,0.9996432014741004,34250000,24.61,0.05798217,685,-5.3248334,0.051132537,0.37654594,0.005643398
16060,1.256368094086647,343000,0.000118743665,2494.761949777603,0.9989978767698631,34300000,25.87,0.05798197,686,-5.3094335,0.034686618,0.299674,0.010050345
18455,1.4596764889359475,343500,0.00022440868,2498.4067566394806,0.9980771413538605,34350000,28.07,0.05796732,687,-5.298615,0.019269995,0.22146599,0.0019866384
16040,1.1930890893936157,344000,7.930158e-05,2501.8533596992493,0.9992193324142136,34400000,25.14,0.05797897,688,-5.2960668,0.018415073,0.22173801,0.005446258
17383,1.195734184384346,344500,7.668249e-05,2505.459176301956,0.9993394708144478,34450000,25.17,0.05797813,689,-5.303362,0.031175228,0.30541596,0.007466421
19423,1.1854210466146469,345000,6.9206624e-05,2508.98566699028,0.9994092770502903,34500000,25.05,0.057978068,690,-5.3011675,0.0369449,0.328518,0.0098543875
18723,1.1270554453134536,345500,2.6560732e-05,2512.2180008888245,0.9997793039801763,34550000,24.37,0.057973534,691,-5.2947707,0.044440225,0.36265603,0.010955231
17090,1.1219983404874803,346000,2.353897e-05,2515.361786365509,0.9998154184722807,34600000,24.31,0.057974413,692,-5.3073444,0.056708425,0.42445603,0.008558585
14943,1.0981802242994307,346500,2.588342e-06,2518.698176383972,0.9999781853530294,34650000,24.03,0.057941247,693,-5.3146205,0.037781924,0.34583798,0.010448281
14148,1.0974948394298554,347000,1.910433e-06,2522.5802211761475,0.9999843669866095,34700000,24.02,0.05794575,694,-5.32465,0.034099344,0.34592202,0.008967533
16182,1.1016833984851837,347500,5.3599365e-06,2526.705027103424,0.999955541046802,34750000,24.07,0.057959154,695,-5.332844,0.05289898,0.41550195,0.011278473
16950,1.0975309705734253,348000,1.8617003e-06,2530.4378187656403,0.999984435749866,34800000,24.02,0.05795153,696,-5.3476024,0.040284798,0.35683003,0.010617184
16920,1.0974782025814056,348500,1.9232536e-06,2533.865938425064,0.999984674868756,34850000,24.02,0.057946075,697,-5.3693733,0.034951266,0.3409239,0.011701149
15439,1.137803869843483,349000,3.411622e-05,2537.2926239967346,0.999712048942456,34900000,24.49,0.057987675,698,-5.3790584,0.04966111,0.39517605,0.008522944
16903,1.095891386270523,349500,6.494862e-07,2541.143366098404,0.9999960802924761,34950000,24.0,0.05793984,699,-5.380206,0.026126549,0.27771398,0.008865051
18078,1.1035075354576112,350000,6.655443e-06,2544.6772122383118,0.9999439856983372,35000000,24.09,0.05795799,700,-5.3695116,0.06920657,0.47068405,0.015183712
16688,1.0982289534807206,350500,2.4996514e-06,2547.8214387893677,0.99997844428799,35050000,24.03,0.05793419,701,-5.3627586,0.039653506,0.36599994,0.01097109
19916,1.0967513239383697,351000,1.1295118e-06,2551.190522670746,0.9999902926165305,35100000,24.01,0.05795207,702,-5.3737836,0.039151922,0.32640597,0.016189747
18176,1.1334032428264618,351500,6.1160106e-05,2554.2127339839935,0.9997423185268417,35150000,24.44,0.05797953,703,-5.386072,0.054393746,0.40493608,0.008322115
17934,1.0957831871509551,352000,5.3260837e-06,2557.67448759079,0.9999777232660563,35200000,24.0,0.057940304,704,-5.376372,0.020817537,0.24488196,0.009903147
17668,1.1162107038497924,352500,1.6950991e-05,2561.1391112804413,0.9998564796551364,35250000,24.24,0.057967115,705,-5.368572,0.07104978,0.46617204,0.009434976
19371,1.095234625339508,353000,5.780904e-07,2564.6016216278076,0.9999956723249852,35300000,24.0,0.05786843,706,-5.357732,0.024422906,0.252352,0.006692567
18159,1.0956757026910782,353500,4.558568e-07,2567.6922698020935,0.9999931980037218,35350000,24.0,0.057921723,707,-5.365111,0.020258777,0.22683197,0.0060223006
15554,1.0956684738397597,354000,4.5203575e-07,2571.0058324337006,0.9999961554822221,35400000,24.0,0.05791701,708,-5.38225,0.01877983,0.20824394,0.0016879033
16474,1.108551539182663,354500,1.0772775e-05,2574.8239459991455,0.999908642443188,35450000,24.15,0.057973072,709,-5.3949666,0.07746998,0.4649061,0.014894966
14612,1.1066259437799453,355000,9.433268e-06,2578.2927391529083,0.999920871850918,35500000,24.13,0.057960443,710,-5.404621,0.07017696,0.47073996,0.014974582
15763,1.2249126809835433,355500,9.7004224e-05,2582.3439617156982,0.9991658114595339,35550000,25.51,0.05797765,711,-5.4067683,0.0294919,0.293918,0.0037449035
14388,1.3256203965842723,356000,0.00015609644,2586.0971031188965,0.9986615086672828,35600000,26.67,0.057974122,712,-5.3988323,0.02814441,0.28167397,0.006883847
19305,1.137301914691925,356500,3.4947876e-05,2590.1536927223206,0.9996540677093435,35650000,24.49,0.057977777,713,-5.4029155,0.026813703,0.255,0.007845873
19017,1.101372372508049,357000,7.515864e-06,2593.319671154022,0.9999499108416785,35700000,24.07,0.057957973,714,-5.4150014,0.0328411,0.34262604,0.011541133
14355,1.1065510183572769,357500,9.620447e-06,2596.545609474182,0.9999183783511398,35750000,24.13,0.057975065,715,-5.4117284,0.054477107,0.4189659,0.011138358
16718,1.1013987892866135,358000,5.3845406e-06,2600.473851442337,0.9999529060878558,35800000,24.07,0.05797717,716,-5.406148,0.04922448,0.40624595,0.012498192
18417,1.0969779789447784,358500,1.8298628e-06,2603.9552421569824,0.9999842739707674,35850000,24.02,0.057951763,717,-5.412222,0.02876586,0.30417,0.0079328455
20692,1.1098203241825104,359000,1.2345052e-05,2607.0627546310425,0.9998957986099413,35900000,24.17,0.057986908,718,-5.418704,0.054623622,0.41759193,0.0089022005
20304,1.2867654451727868,359500,0.00014005325,2609.997040748596,0.9988017091527581,35950000,26.23,0.05799163,719,-5.4097304,0.0198963,0.21404193,0.0011939052
18202,1.2571194475889207,360000,0.00011848123,2612.9387595653534,0.9989851372083649,36000000,25.89,0.057994287,720,-5.402956,0.025635693,0.27992997,0.005353682
17031,1.2148595744371413,360500,9.229265e-05,2616.1875789165497,0.9992156972293742,36050000,25.4,0.058000367,721,-5.408946,0.027717669,0.29496598,0.004485612
19213,1.3567268449068068,361000,0.0001754635,2619.583063840866,0.9984806176507846,36100000,27.03,0.057989936,722,-5.4190564,0.028105563,0.27328,0.006638131
16358,1.273735219836235,361500,0.00012865002,2622.8132083415985,0.9988886582432315,36150000,26.08,0.05799581,723,-5.4279256,0.021405486,0.24204405,0.0041485806
15047,1.1918533229827881,362000,7.597102e-05,2626.3446192741394,0.9993482189602219,36200000,25.13,0.05800104,724,-5.4297457,0.029012669,0.31015202,0.006144366
15438,1.143870729804039,362500,4.082704e-05,2630.258458852768,0.9996597362041939,36250000,24.57,0.0580018,725,-5.434222,0.046618596,0.37637204,0.009440936
17185,1.125899554491043,363000,2.6019243e-05,2633.8930401802063,0.9997811095236102,36300000,24.36,0.057997845,726,-5.4323134,0.049760167,0.40720594,0.008728531
18751,1.0969030278921128,363500,2.4976287e-06,2637.36421751976,0.9999822472218511,36350000,24.02,0.057950888,727,-5.4348726,0.039222356,0.35938603,0.013425257
18527,1.1073335802555084,364000,1.16691335e-05,2640.5502891540527,0.9999127963892533,36400000,24.14,0.057982404,728,-5.4466944,0.040677156,0.383828,0.008730781
20257,1.0963618177175523,364500,1.2749541e-06,2643.662850379944,0.9999894437269177,36450000,24.01,0.057973452,729,-5.451398,0.024219252,0.276006,0.0059021544
19150,1.1117911505699158,365000,1.3799357e-05,2646.6901199817657,0.9998836892191321,36500000,24.19,0.057992056,730,-5.45957,0.055746567,0.42483407,0.009418419
16275,1.114190337061882,365500,1.6078691e-05,2649.920993089676,0.9998653117072536,36550000,24.22,0.057993654,731,-5.4616313,0.059185795,0.44758403,0.009996286
13480,1.162767391204834,366000,5.5224795e-05,2653.6492731571198,0.9995376505539753,36600000,24.79,0.058004916,732,-5.449578,0.04023404,0.34919,0.004138034
17403,1.1414046812057494,366500,3.7747966e-05,2658.036545753479,0.999675037804991,36650000,24.54,0.058002353,733,-5.4307966,0.04320032,0.37296,0.00830971
18217,1.113162997364998,367000,1.5932417e-05,2661.390968322754,0.9998688224586658,36700000,24.21,0.057993457,734,-5.418762,0.057144806,0.44764203,0.015785249
17680,1.098696704506874,367500,3.4245538e-06,2664.6298744678497,0.9999713638371759,36750000,24.04,0.057967164,735,-5.4151783,0.03577264,0.34458205,0.0105395885
16839,1.1056563782691955,368000,9.016347e-06,2667.8873794078827,0.999923850336927,36800000,24.12,0.057983425,736,-5.4227505,0.052167878,0.41948596,0.010995176
15794,1.1013915526866913,368500,9.277068e-06,2671.3169362545013,0.9999543691556028,36850000,24.07,0.057975035,737,-5.423147,0.051034037,0.40431798,0.0145965135
15361,1.0950855940580368,369000,1.6419463e-06,2674.8586242198944,0.99998146670805,36900000,24.0,0.057893477,738,-5.434608,0.020519288,0.236628,0.009723356
16043,1.0952214998006822,369500,6.593802e-07,2678.671446323395,0.9999946656330394,36950000,24.0,0.05791692,739,-5.443846,0.036028866,0.31496993,0.02044946
17292,1.0950652039051056,370000,6.279858e-07,2682.4446823596954,0.9999909769303486,37000000,24.0,0.05788276,740,-5.448321,0.026330104,0.27478993,0.009181883
18626,1.0951615583896637,370500,5.758916e-07,2685.938055753708,0.9999951717254589,37050000,24.0,0.05791878,741,-5.45927,0.02491423,0.262596,0.007215828
18387,1.0951903015375137,371000,6.7281064e-07,2689.2276697158813,0.999995316042714,37100000,24.0,0.057954125,742,-5.47814,0.023444913,0.25385806,0.003298687
16043,1.1958564162254333,371500,7.9001926e-05,2692.5990352630615,0.9993215501308441,37150000,25.18,0.058007155,743,-5.4880595,0.035879534,0.334602,0.0065476717
19409,1.1694755482673644,372000,5.929207e-05,2696.1812558174133,0.9994952616398223,37200000,24.87,0.058006525,744,-5.4818773,0.03707212,0.35506603,0.005762607
15450,1.1105973184108735,372500,1.3593968e-05,2699.23304772377,0.9998837483435636,37250000,24.18,0.05799079,745,-5.4770885,0.044679765,0.384704,0.010571355
17685,1.1038610249757768,373000,8.2905735e-06,2702.8857922554016,0.9999343581366702,37300000,24.1,0.05798219,746,-5.471451,0.06808712,0.47010604,0.014698119
16429,1.0977769327163696,373500,2.7572223e-06,2706.282826423645,0.9999766448363516,37350000,24.03,0.057968993,747,-5.4670777,0.034075603,0.35621196,0.011603522
20105,1.1002292013168335,374000,4.760986e-06,2709.782169818878,0.9999598728245473,37400000,24.06,0.057979193,748,-5.476696,0.047961198,0.39127797,0.011134453
16849,1.09846550822258,374500,3.3680478e-06,2712.9897689819336,0.9999719502866355,37450000,24.04,0.057966646,749,-5.481095,0.037011977,0.358344,0.009672612
14996,1.1017044961452485,375000,6.4459086e-06,2716.440881729126,0.9999483814863197,37500000,24.08,0.057972174,750,-5.4796376,0.05486129,0.43182603,0.012215477
16489,1.217261833846569,375500,9.498505e-05,2720.092079639435,0.9991913132253103,37550000,25.43,0.05800841,751,-5.4882073,0.02969039,0.30609193,0.0048410916
17113,1.171099928021431,376000,6.099225e-05,2723.5167288780212,0.9994827484479174,37600000,24.89,0.05800856,752,-5.4994483,0.039682887,0.35997394,0.008865986
17063,1.1098035353422164,376500,1.3215313e-05,2726.6726591587067,0.9998877894468023,37650000,24.17,0.05798803,753,-5.5060906,0.035998475,0.34637606,0.010080837
15591,1.0997428405284881,377000,4.174831e-06,2730.287388086319,0.9999625751333951,37700000,24.05,0.057984367,754,-5.498427,0.040871974,0.34630793,0.011549598
15159,1.1406064170598984,377500,3.7339556e-05,2734.006652355194,0.9996833834738936,37750000,24.53,0.058005873,755,-5.4967523,0.046784334,0.39928,0.0054219426
15755,1.1151023375988007,378000,2.5071575e-05,2737.9631745815277,0.9998560500680469,37800000,24.23,0.058000553,756,-5.515222,0.04534735,0.3899081,0.0095254565
16290,1.097980208992958,378500,2.6132582e-06,2741.750053167343,0.999977749406753,37850000,24.03,0.05797238,757,-5.512973,0.048146997,0.388498,0.014329251
15747,1.096563948392868,379000,1.1384687e-06,2745.4809334278107,0.9999905437871348,37900000,24.01,0.05797605,758,-5.5134,0.033396263,0.32061005,0.009999485
15402,1.1229573553800583,379500,2.285144e-05,2749.2867646217346,0.999807289976161,37950000,24.32,0.0580006,759,-5.527935,0.074998505,0.475644,0.013013874
16271,1.1104582065343858,380000,1.2796116e-05,2753.015897989273,0.9998960002048989,38000000,24.17,0.05799143,760,-5.5372815,0.049964394,0.4209761,0.009259192
17207,1.0977806502580643,380500,2.0182715e-06,2756.534104347229,0.9999794048853801,38050000,24.02,0.057963643,761,-5.543021,0.03101704,0.32565004,0.0134427305
15708,1.10455113530159,381000,7.757096e-06,2759.9596059322357,0.9999369578508777,38100000,24.1,0.057975102,762,-5.5666394,0.04467973,0.39148998,0.00949834
17244,1.095677974820137,381500,5.080377e-07,2763.4712347984314,0.9999927194980955,38150000,24.0,0.057917837,763,-5.5742016,0.022308579,0.24730998,0.0055478024
16414,1.0974678707122802,382000,1.9268164e-06,2766.9574081897736,0.9999837862669665,38200000,24.02,0.05796062,764,-5.5693035,0.049308244,0.39039403,0.016844368
16954,1.132701746225357,382500,3.1809417e-05,2770.6116335392,0.9997443606844172,38250000,24.43,0.057998188,765,-5.555573,0.061519757,0.4626341,0.01155041
14728,1.1136401677131653,383000,1.538391e-05,2774.0203161239624,0.99986729498778,38300000,24.21,0.057991132,766,-5.5419507,0.047623646,0.39522412,0.010153231
14315,1.1666552394628524,383500,5.6729135e-05,2777.858994960785,0.9995152824849356,38350000,24.83,0.058003355,767,-5.5502324,0.033591166,0.34089196,0.0052757766
15878,1.0955068945884705,384000,5.561879e-07,2781.9757006168365,0.9999937749907986,38400000,24.0,0.05794106,768,-5.5663066,0.022662511,0.24531601,0.0077626132
15229,1.0954699116945266,384500,5.3037945e-07,2785.5942080020905,0.9999960426262078,38450000,24.0,0.057950668,769,-5.580846,0.024951397,0.267922,0.006040693
16208,1.1009260988235474,385000,4.7670546e-06,2789.2363283634186,0.9999607794597978,38500000,24.06,0.057986934,770,-5.580866,0.05968894,0.43042016,0.0150306355
16062,1.0954636228084564,385500,5.228045e-07,2792.882348537445,0.9999958009948386,38550000,24.0,0.057937935,771,-5.572787,0.024889832,0.2773019,0.005322367
19374,1.0973498260974883,386000,1.8574312e-06,2796.466490983963,0.9999843435198272,38600000,24.02,0.0579649,772,-5.5789876,0.038733758,0.34688607,0.011988078
14492,1.0964937901496887,386500,1.1322701e-06,2799.5458426475525,0.9999905095446593,38650000,24.01,0.0579576,773,-5.5773354,0.03226188,0.30782798,0.0089677
15729,1.0954774940013885,387000,4.379252e-07,2803.242634534836,0.99999629457011,38700000,24.0,0.05795591,774,-5.581305,0.025105044,0.27257806,0.006130538
17109,1.0955289655923843,387500,4.35976e-07,2807.0601687431335,0.9999964347441619,38750000,24.0,0.05795643,775,-5.591453,0.029132051,0.294284,0.009609521
16541,1.1023294419050216,388000,6.022056e-06,2810.4726901054382,0.999949215703964,38800000,24.08,0.057984557,776,-5.5908747,0.06315445,0.44961202,0.0135600595
13813,1.0962452012300492,388500,1.2157928e-06,2813.882458925247,0.999989788881976,38850000,24.01,0.057956334,777,-5.598135,0.03789083,0.34837803,0.013377465
14220,1.1013792431354523,389000,5.441635e-06,2818.117087364197,0.9999547260267718,38900000,24.07,0.057984512,778,-5.5993395,0.049328227,0.41309795,0.011402106
14369,1.0955370688438415,389500,4.737927e-07,2822.3566069602966,0.9999960400868986,38950000,24.0,0.057969835,779,-5.599959,0.025481395,0.25670996,0.005941633
17019,1.0997810810804367,390000,4.200643e-06,2826.348758459091,0.9999663878334104,39000000,24.05,0.057989407,780,-5.609549,0.050451394,0.41597405,0.0133857485
16018,1.09521711230278,390500,5.262173e-07,2829.86549448967,0.9999947361484374,39050000,24.0,0.05796747,781,-5.614198,0.025011336,0.25302196,0.005505302
15218,1.1039237642288209,391000,7.933295e-06,2833.3946528434753,0.99993695847661,39100000,24.1,0.057995934,782,-5.6346025,0.07908331,0.48993,0.014979426
14886,1.1056321090459824,391500,8.961344e-06,2837.107313632965,0.9999246231163852,39150000,24.12,0.05798745,783,-5.6447473,0.05671872,0.43702593,0.009749357
14492,1.096345939040184,392000,1.2089313e-06,2841.1804518699646,0.999989859427842,39200000,24.01,0.057964735,784,-5.6472807,0.03266652,0.313956,0.008329325
15505,1.1287802416086197,392500,2.7801723e-05,2845.178443670273,0.9997660295193782,39250000,24.39,0.05800703,785,-5.6611843,0.053629413,0.41981795,0.007969618
14195,1.0980075997114183,393000,2.5712359e-06,2848.906857252121,0.9999783057028253,39300000,24.03,0.057971034,786,-5.6739197,0.043278947,0.37474194,0.010498698
16331,1.0988104385137558,393500,3.2484388e-06,2852.7193977832794,0.9999727624035586,39350000,24.04,0.0579811,787,-5.669367,0.05299416,0.41991413,0.011724322
15860,1.098711109161377,394000,3.3120946e-06,2856.230500936508,0.9999723481378169,39400000,24.04,0.05798511,788,-5.667463,0.047376547,0.40515596,0.013040484
14424,1.095043249130249,394500,4.9042546e-07,2859.9436962604523,0.9999959047322591,39450000,24.0,0.057948995,789,-5.6743646,0.023480237,0.258414,0.0027898836
14086,1.0949765312671662,395000,4.899006e-07,2863.713245868683,0.9999961377629916,39500000,24.0,0.05795887,790,-5.686561,0.02783242,0.25891602,0.007974472
15548,1.0948559606075288,395500,4.8815787e-07,2867.683142900467,0.9999961851012813,39550000,24.0,0.057949394,791,-5.6970825,0.019899638,0.212858,0.0011099264
15797,1.095774277448654,396000,1.2272486e-06,2871.4942705631256,0.9999901143046372,39600000,24.01,0.057968844,792,-5.714939,0.035707086,0.33196804,0.009918093
13593,1.102514587044716,396500,6.9729485e-06,2875.200793981552,0.9999419729429064,39650000,24.09,0.057994425,793,-5.726665,0.07171018,0.468774,0.012908922
14991,1.094570904970169,397000,4.846105e-07,2879.492830514908,0.9999963915690842,39700000,24.0,0.057929438,794,-5.7391167,0.029356383,0.271702,0.009343704
13818,1.0981916815042496,397500,4.8851134e-06,2883.528450012207,0.99997182145853,39750000,24.04,0.057986096,795,-5.7467303,0.040960222,0.37231392,0.011178098
14448,1.1422168147563934,398000,4.4514374e-05,2887.6957137584686,0.9996565177862067,39800000,24.56,0.058016386,796,-5.7449036,0.064593785,0.43434197,0.010799481
14163,1.1005978333950042,398500,5.4576703e-06,2891.9008872509003,0.9999530223321926,39850000,24.07,0.05799171,797,-5.738126,0.06963128,0.46669403,0.018014284
15141,1.1285599768161774,399000,2.8620472e-05,2895.905965566635,0.9997573275031755,39900000,24.4,0.05801458,798,-5.741726,0.061818127,0.43231595,0.009352099
14619,1.1015349340438843,399500,6.2581776e-06,2899.833801984787,0.999946785683278,39950000,24.08,0.058000024,799,-5.749588,0.042157006,0.37024006,0.010789216
14518,1.1186359715461731,400000,2.0253445e-05,2903.9432721138,0.9998280699364841,40000000,24.28,0.05801656,800,-5.7520666,0.088802315,0.50657195,0.013304807
14039,1.0956879276037217,400500,1.1537992e-06,2908.1174194812775,0.999990193564372,40050000,24.01,0.057972714,801,-5.767945,0.03856048,0.354588,0.014764663
14079,1.0946938055753708,401000,4.3334106e-07,2912.2240042686462,0.9999966547145505,40100000,24.0,0.057949357,802,-5.7846174,0.019644815,0.22382802,0.0027488216
15504,1.0982799124717713,401500,3.3531696e-06,2916.1294074058533,0.999972076211634,40150000,24.04,0.057983004,803,-5.796362,0.05693507,0.423134,0.015595768
14496,1.1018556374311448,402000,6.044238e-06,2920.070517063141,0.9999491212729481,40200000,24.08,0.057987638,804,-5.8141856,0.05751493,0.4457701,0.011768971
16202,1.0983913731575012,402500,3.4131415e-06,2924.0056326389313,0.9999728434722783,40250000,24.04,0.05798541,805,-5.825166,0.055295035,0.40762,0.015668755
12311,1.0988875097036361,403000,4.011931e-06,2927.7225971221924,0.9999658992637706,40300000,24.05,0.057984237,806,-5.822506,0.045609888,0.4010281,0.011217239
15597,1.1149107086658478,403500,1.7428003e-05,2932.4433495998383,0.9998525942501146,40350000,24.24,0.05800792,807,-5.8172803,0.06582051,0.45862806,0.009221171
15602,1.0981685107946395,404000,3.2451821e-06,2936.0923087596893,0.9999724430199421,40400000,24.04,0.057993744,808,-5.817151,0.041421577,0.38877204,0.01024979
13925,1.0951658922433853,404500,1.10474e-06,2939.9853553771973,0.9999897305024206,40450000,24.01,0.057947423,809,-5.8223066,0.024859257,0.27827203,0.0073527773
15068,1.094513389468193,405000,4.2112208e-07,2944.1135613918304,0.9999962488939218,40500000,24.0,0.05795939,810,-5.8262978,0.026431784,0.26821002,0.008042699
15100,1.0988644683361053,405500,3.9976117e-06,2947.948412179947,0.9999660932626284,40550000,24.05,0.057993203,811,-5.834312,0.047518536,0.39861202,0.013448029
14409,1.094404979944229,406000,4.0154308e-07,2951.800772190094,0.9999966227035202,40600000,24.0,0.057958815,812,-5.8473577,0.03998166,0.31205004,0.018416258
15376,1.0951400411128998,406500,1.0808996e-06,2955.862781763077,0.9999909232847131,40650000,24.01,0.057961058,813,-5.85342,0.04096947,0.336988,0.01426292
13760,1.0962114053964616,407000,1.7903508e-06,2959.4176959991455,0.9999848560773898,40700000,24.02,0.057977587,814,-5.8597317,0.039435416,0.36252594,0.012323404
14079,1.0971502923965455,407500,2.7128374e-06,2963.6367716789246,0.9999787315155118,40750000,24.03,0.05799523,815,-5.8695707,0.0596103,0.4249501,0.015165096
13605,1.1807487726211547,408000,6.897122e-05,2967.8806092739105,0.9994114085566252,40800000,25.01,0.058017988,816,-5.8705144,0.040304188,0.35929805,0.0102559
14131,1.0970688724517823,408500,3.0984424e-06,2972.128767967224,0.999974138017933,40850000,24.03,0.057980414,817,-5.869203,0.030684188,0.30985594,0.013279503
13846,1.1063944160938264,409000,1.02617e-05,2976.3073189258575,0.9999130005307961,40900000,24.14,0.057995934,818,-5.8804646,0.07693241,0.49243206,0.016043518
13538,1.1005513656139374,409500,5.4077664e-06,2980.4973657131195,0.9999550091924903,40950000,24.07,0.05799518,819,-5.8799896,0.06841838,0.47288188,0.013072687
14484,1.1091315573453904,410000,1.2488172e-05,2984.8070697784424,0.9998941630183253,41000000,24.17,0.058005936,820,-5.8734193,0.100187644,0.51344395,0.01813506
13372,1.1022339755296706,410500,6.8368554e-06,2988.7923061847687,0.9999422642176796,41050000,24.09,0.05800098,821,-5.8787856,0.08127772,0.48003784,0.014384904
14040,1.1117348885536193,411000,1.4488123e-05,2992.9285745620728,0.9998775131971342,41100000,24.2,0.05800605,822,-5.880001,0.080882914,0.48567787,0.012825124
14871,1.133892918229103,411500,3.2964534e-05,2997.0901556015015,0.9997241871315055,41150000,24.46,0.058005746,823,-5.873472,0.06579599,0.43276802,0.010808686
15390,1.118711096048355,412000,2.044771e-05,3000.9819869995117,0.999827676001587,41200000,24.28,0.058014326,824,-5.867236,0.04796307,0.39319205,0.009378892
16365,1.1290881532430648,412500,2.8850118e-05,3004.8944907188416,0.9997567009413615,41250000,24.4,0.05801705,825,-5.8607802,0.06668012,0.44755995,0.013659518
14280,1.1725784787535667,413000,6.3196705e-05,3008.614189863205,0.9994637776399031,41300000,24.91,0.058019683,826,-5.8588605,0.041820217,0.35328197,0.008522307
15382,1.0982031553983689,413500,3.7402842e-06,3012.4991748332977,0.9999701109973103,41350000,24.04,0.057990104,827,-5.864585,0.042799816,0.384238,0.014006019
14224,1.0969819629192352,414000,2.793261e-06,3016.4011974334717,0.9999785147283546,41400000,24.03,0.057982687,828,-5.8777785,0.04183327,0.3678239,0.012831384
18689,1.0961709094047547,414500,1.9318222e-06,3020.5551478862762,0.9999831960358279,41450000,24.02,0.05798528,829,-5.8919277,0.042979818,0.37500003,0.015610159
18432,1.094198105931282,415000,4.2681626e-07,3023.671661376953,0.9999958428984428,41500000,24.0,0.057949882,830,-5.907561,0.025248418,0.264736,0.005967413
20623,1.0951857882738114,415500,1.1410564e-06,3026.872214078903,0.999990364711266,41550000,24.01,0.057980586,831,-5.914442,0.04682416,0.37186795,0.01636798
15157,1.120787694454193,416000,2.2722217e-05,3029.8853142261505,0.9998096646886552,41600000,24.31,0.05802468,832,-5.921155,0.06952745,0.46696213,0.010980769
18276,1.1037741488218307,416500,8.297734e-06,3033.691588163376,0.9999300219496945,41650000,24.11,0.058008388,833,-5.9289246,0.06853396,0.46835998,0.013115133
15887,1.094245015978813,417000,5.354843e-07,3036.967301607132,0.9999965755157518,41700000,24.0,0.057968676,834,-5.9386387,0.02293524,0.25473195,0.0041499836
16229,1.0985324877500533,417500,3.973303e-06,3040.4407076835632,0.9999653874074284,41750000,24.05,0.05800143,835,-5.950306,0.07400961,0.46249196,0.020479035
16042,1.0941888284683228,418000,4.189469e-07,3044.1384615898132,0.9999964607457059,41800000,24.0,0.05796186,836,-5.9651375,0.033200543,0.30386397,0.015850985
14930,1.0940139693021775,418500,4.320014e-07,3047.682464361191,0.9999961666467243,41850000,24.0,0.057933986,837,-5.970149,0.02622684,0.273858,0.0068871193
16600,1.0939903181791306,419000,3.9779482e-07,3051.385979413986,0.9999966693926581,41900000,24.0,0.057941124,838,-5.9696937,0.021166692,0.23643002,0.0039799176
16657,1.0939103907346726,419500,4.017473e-07,3054.798410177231,0.9999966740565469,41950000,24.0,0.057944726,839,-5.97712,0.020233555,0.23287006,0.0036485547
14203,1.0940665054321288,420000,4.1036137e-07,3058.214959859848,0.9999966874556776,42000000,24.0,0.057960562,840,-5.990524,0.024310522,0.26972005,0.007626678
15799,1.0966920322179794,420500,2.7008498e-06,3062.200722694397,0.9999787363285577,42050000,24.03,0.057994716,841,-6.0074944,0.047841858,0.39808396,0.011585058
15809,1.094168848991394,421000,4.21939e-07,3065.9052634239197,0.9999963661530273,42100000,24.0,0.057977173,842,-6.018552,0.022804577,0.257624,0.003961168
16677,1.1119917184114456,421500,1.54344e-05,3069.519064426422,0.9998697249393445,42150000,24.21,0.05801305,843,-6.0213184,0.06742057,0.468512,0.009617512
14595,1.0971668136119843,422000,2.5833474e-06,3073.0817770957947,0.9999771405946376,42200000,24.03,0.057993915,844,-6.0123153,0.051903762,0.3969299,0.014479444
14809,1.095572025179863,422500,1.3602547e-06,3077.067546606064,0.9999909236121312,42250000,24.01,0.057994116,845,-6.018839,0.042034224,0.35467803,0.015192173
15924,1.1268178164958953,423000,2.7554066e-05,3081.0206735134125,0.9997642635280499,42300000,24.38,0.058023658,846,-6.0197797,0.065443926,0.45388803,0.008190701
14740,1.096320753097534,423500,1.8765702e-06,3084.7266335487366,0.9999832235644135,42350000,24.02,0.05798896,847,-6.0129576,0.04102242,0.36099198,0.014246915
14569,1.0946449542045593,424000,3.8786365e-07,3088.891044616699,0.9999967849632867,42400000,24.0,0.057968605,848,-6.0280647,0.024132013,0.26022,0.0063564507
