policy_entropy,approxkl,true_reward,explained_variance,policy_loss,time_elapsed,clipfrac,n_updates,serial_timesteps,fps,ep_len_mean,total_timesteps,value_loss,ep_reward_mean
2.2646751,0.0062921606,0.045881037,0.9812863729894161,-0.008434603,1155.9439294338226,0.07566799,171,85500,7971,205.25,8550000,0.09444298,10.320965639073748
2.249401,0.006024182,0.048532892,0.9820581804960966,-0.008176059,1162.8021793365479,0.07095601,172,86000,7949,182.34,8600000,0.09522686,10.54115717894867
2.2294667,0.0058264215,0.051176265,0.9811198581010103,-0.008593017,1169.644767522812,0.068689995,173,86500,8039,154.01,8650000,0.10347039,10.654394670797629
2.214618,0.006234706,0.049257614,0.9858327591791749,-0.008575636,1176.4647998809814,0.073793985,174,87000,8145,171.78,8700000,0.07280373,9.28574892976103
2.2007222,0.0067653297,0.045858018,0.9826336912810802,-0.008935448,1183.137716293335,0.08144198,175,87500,8036,216.65,8750000,0.09360855,10.704364210304666
2.1956568,0.006236558,0.05162572,0.9839691929519176,-0.008889489,1189.914145231247,0.074357994,176,88000,8396,182.74,8800000,0.07850435,11.864577867495536
2.173392,0.0061750584,0.049845118,0.9837550055235624,-0.008921535,1196.3606238365173,0.07305,177,88500,8180,165.62,8850000,0.07998169,11.1626925253865
2.1516416,0.005836804,0.052634574,0.9788464568555355,-0.008183379,1203.0109145641327,0.067508,178,89000,8214,165.73,8900000,0.118222974,10.735164910425866
2.140256,0.0058738156,0.04862019,0.9845655877143145,-0.008690778,1209.5952248573303,0.068622,179,89500,8042,177.72,8950000,0.07768695,9.42714165072377
2.1290858,0.006112292,0.053069625,0.9820579458028078,-0.009265005,1216.2930510044098,0.072744,180,90000,8007,170.8,9000000,0.09814425,10.926319029693168
2.1171029,0.00640987,0.053062025,0.9857311425730586,-0.008960097,1223.05428981781,0.07747399,181,90500,7899,144.49,9050000,0.0788482,9.701731218854038
2.1037393,0.00570757,0.04896418,0.9826966617256403,-0.008375365,1229.9109992980957,0.066154025,182,91000,8269,164.66,9100000,0.09435049,9.675667916863967
2.090917,0.006431097,0.04798041,0.9836182668805122,-0.007943135,1236.4182298183441,0.07653398,183,91500,8126,184.49,9150000,0.07954573,9.429680336999517
2.0687644,0.005963162,0.054324806,0.9814685806632042,-0.00801395,1243.0960586071014,0.069267996,184,92000,8396,169.0,9200000,0.10347391,11.158355822317976
2.0595777,0.005611863,0.057226587,0.9852224737405777,-0.008372389,1249.6148376464844,0.065576,185,92500,8088,162.17,9250000,0.08359387,10.719260511347565
2.0560124,0.0062338477,0.04799444,0.9879488861188293,-0.009590493,1256.0877952575684,0.075874,186,93000,7981,228.36,9300000,0.06314629,10.876717271300913
2.0419211,0.006648138,0.055677403,0.9835600685328245,-0.008334345,1262.9698810577393,0.08052401,187,93500,7960,167.68,9350000,0.08846249,10.459703570332394
2.021484,0.007754639,0.043837544,0.983800146728754,-0.008959305,1269.819237947464,0.10035999,188,94000,8000,245.18,9400000,0.08474344,10.442540359030353
2.0121582,0.0063426606,0.052066986,0.9772291909903288,-0.0084816925,1276.6954081058502,0.076473996,189,94500,7915,140.97,9450000,0.11651631,8.919887136872939
2.0078385,0.0061908835,0.04880499,0.9831863977015018,-0.008410591,1283.5431547164917,0.073594004,190,95000,7883,174.95,9500000,0.09457126,9.997799264148362
2.0014558,0.0060505257,0.056686725,0.9832392763346434,-0.008549458,1290.4100785255432,0.07176001,191,95500,8182,159.3,9550000,0.103620216,11.123574732274465
1.9876912,0.00630106,0.053049926,0.9869546368718147,-0.009345264,1297.0835309028625,0.074208006,192,96000,7995,163.47,9600000,0.0691453,10.62850001793213
1.9687059,0.005895347,0.055494886,0.9834347628057003,-0.0073093157,1303.8225107192993,0.07099801,193,96500,8312,157.85,9650000,0.08875691,10.299921475971168
1.9523642,0.0060141105,0.05699687,0.9850116083398461,-0.0074081533,1310.354885816574,0.07093,194,97000,7772,151.68,9700000,0.081254624,10.229940786749575
1.9371878,0.0057702847,0.056627546,0.9843280538916588,-0.00776611,1317.2176609039307,0.067778006,195,97500,8087,156.82,9750000,0.08266716,10.143294464905994
1.9232476,0.006330688,0.056487333,0.984606672078371,-0.008688958,1324.0430228710175,0.075252,196,98000,8285,140.82,9800000,0.088086784,10.203098175772102
1.9044831,0.007236546,0.042027842,0.987696791999042,-0.00939998,1330.5360016822815,0.08959199,197,98500,7878,271.16,9850000,0.06157766,10.674939038122748
1.8834195,0.0062931683,0.056639258,0.9843756100162864,-0.008343174,1337.4710614681244,0.07577599,198,99000,8282,138.27,9900000,0.08622905,9.67013443502241
1.8720403,0.006433638,0.06244429,0.9882452432066202,-0.008057112,1343.8166313171387,0.07764801,199,99500,8376,158.08,9950000,0.07323474,11.43864833803971
1.8638108,0.006237724,0.061590526,0.9840757679194212,-0.008504707,1350.3791358470917,0.07458199,200,100000,8321,163.62,10000000,0.094108,11.87054158560577
1.8457882,0.00636724,0.0634211,0.9858585707843304,-0.008679617,1356.89297413826,0.076586016,201,100500,8161,150.01,10050000,0.087019175,10.392742852073644
1.8314307,0.006810521,0.058981508,0.9831599220633507,-0.008526147,1363.581223487854,0.082263984,202,101000,8213,151.3,10100000,0.09668396,10.395835350000635
1.8219099,0.0065365327,0.05570557,0.9829698111861944,-0.009594926,1370.291630744934,0.078466,203,101500,7911,147.78,10150000,0.09965643,10.3934937151313
1.8071551,0.0064410935,0.05943165,0.9820818323642015,-0.008558339,1377.22882437706,0.078463994,204,102000,8084,145.64,10200000,0.10921062,9.413727352372861
1.8028064,0.0068131085,0.05945723,0.9868497084826231,-0.008821258,1384.01877784729,0.08354398,205,102500,8267,142.52,10250000,0.0829245,10.86902994869073
1.7823013,0.0063491273,0.06112014,0.986501601524651,-0.0088962605,1390.5360891819,0.07521801,206,103000,7941,156.15,10300000,0.08067584,10.812081467766038
1.7580088,0.00627344,0.058828827,0.987305985763669,-0.008427183,1397.416357755661,0.07439001,207,103500,8054,147.2,10350000,0.077935606,10.84530130172545
1.7499231,0.0065871347,0.058750734,0.9863601541146636,-0.008972252,1404.1152348518372,0.079005994,208,104000,8002,123.13,10400000,0.08217709,8.541640965681655
1.7454212,0.0064146775,0.060146663,0.9892484126612544,-0.00837379,1410.8619801998138,0.07724,209,104500,7910,140.72,10450000,0.06556539,10.669975319326259
1.7375593,0.006323928,0.05901723,0.9833728205412626,-0.008545921,1417.7846703529358,0.076481976,210,105000,8151,135.47,10500000,0.09639349,9.177499188783894
1.7174016,0.00619925,0.06041909,0.9887759378179908,-0.008493061,1424.4469475746155,0.07311202,211,105500,8059,135.71,10550000,0.06586491,9.32903948210609
1.6917582,0.0066303317,0.059538517,0.9840583577752113,-0.008323324,1431.1851878166199,0.07963801,212,106000,7735,131.67,10600000,0.09118952,8.711878489043889
1.6778727,0.0063573145,0.061777763,0.9861796284094453,-0.008483561,1438.0824539661407,0.076262,213,106500,7838,134.85,10650000,0.08224844,9.562766563578114
1.6725236,0.006518882,0.06036592,0.9845529207959771,-0.008920645,1445.0056364536285,0.07964198,214,107000,8190,126.94,10700000,0.09422739,8.998547555552069
1.6692913,0.0068297912,0.06304585,0.992418616078794,-0.0089657875,1451.5716910362244,0.084056005,215,107500,7909,120.48,10750000,0.045953542,8.77993065450304
1.6476315,0.0066147726,0.06333206,0.9883447559550405,-0.008104729,1458.411013841629,0.07963601,216,108000,7771,143.35,10800000,0.07086235,9.87232140215725
1.6404619,0.006787521,0.059201743,0.9861954413354397,-0.008297307,1465.4719047546387,0.08273998,217,108500,8200,170.61,10850000,0.081320375,10.128324973572889
1.6416159,0.0066178115,0.06220318,0.9839537497609854,-0.00866308,1472.124083995819,0.08042401,218,109000,7792,110.26,10900000,0.10386354,7.431584112353957
1.6327285,0.006876273,0.061151627,0.9867629986256361,-0.008955536,1479.146948337555,0.083922006,219,109500,7783,129.43,10950000,0.08127167,9.84130111896935
1.6124686,0.0074860672,0.06556551,0.9888301519677043,-0.008175624,1486.07506108284,0.09297399,220,110000,8133,135.03,11000000,0.07116464,9.96453113858588
1.5932717,0.006952126,0.06365149,0.9862004602327943,-0.008656907,1492.8148279190063,0.08462798,221,110500,7897,120.82,11050000,0.08792616,8.191716737866445
1.5795113,0.006977436,0.062917136,0.9888338074088097,-0.00835544,1499.7002527713776,0.08444603,222,111000,7883,139.45,11100000,0.07578188,10.019654418821956
1.5748311,0.0065498394,0.062723435,0.9849021453410387,-0.008638621,1506.6345987319946,0.080128,223,111500,8119,129.41,11150000,0.09488961,8.966325212628654
1.570224,0.00637897,0.06410057,0.9903425890952349,-0.007678287,1513.268681049347,0.07686201,224,112000,7950,132.06,11200000,0.059387695,8.647162631902901
1.5613478,0.0067991526,0.059289176,0.9838039129972458,-0.008460511,1519.9556677341461,0.08326599,225,112500,7955,122.79,11250000,0.101873286,9.391025087777216
1.5619394,0.006953792,0.060245987,0.9833272267132998,-0.009237618,1526.8133401870728,0.086997986,226,113000,8015,111.34,11300000,0.10961383,7.651961772437135
1.5511959,0.0072216038,0.06426616,0.9849972948431969,-0.008956904,1533.537394285202,0.08861002,227,113500,8276,108.72,11350000,0.09786179,7.739666972858722
1.5334407,0.007073575,0.06337494,0.9895470608025789,-0.007914638,1539.9068024158478,0.08687599,228,114000,7924,134.22,11400000,0.0650258,9.991249671447148
1.5194201,0.0066291974,0.06376978,0.9914421942085028,-0.009153104,1546.7649593353271,0.08015802,229,114500,7878,117.46,11450000,0.05600473,8.755699135107498
1.5104518,0.0069118286,0.065444745,0.9877948462963104,-0.0093245115,1553.7557127475739,0.085021995,230,115000,7955,121.65,11500000,0.080004215,8.648464195477045
1.4971306,0.0069827377,0.064310394,0.9913142202422023,-0.009331375,1560.4896726608276,0.08565998,231,115500,7861,113.5,11550000,0.05926873,8.260238059794938
1.4886917,0.007546021,0.06514772,0.9845802672207355,-0.008461451,1567.4000778198242,0.093956,232,116000,8197,130.29,11600000,0.09622223,9.562998780542076
1.4810127,0.0067759436,0.06620047,0.9907665122300386,-0.007994812,1573.9741432666779,0.08252599,233,116500,7710,124.88,11650000,0.063102946,9.679571353742377
1.4647771,0.0067149377,0.063788675,0.9887465666979551,-0.009197072,1580.9208273887634,0.08063401,234,117000,7873,128.28,11700000,0.072409995,9.480643698258282
1.4487576,0.0066895443,0.063799694,0.9888286991044879,-0.008293425,1587.555688381195,0.08101999,235,117500,7961,123.4,11750000,0.07026418,9.48362610364271
1.4367527,0.006596668,0.062468227,0.989362477324903,-0.008808397,1594.0823163986206,0.07993598,236,118000,7821,127.9,11800000,0.06669017,9.742221966334883
1.4360448,0.0069586397,0.06342147,0.986632633022964,-0.008457136,1600.870971918106,0.085418016,237,118500,7681,177.44,11850000,0.0902185,11.465574208208164
1.4412395,0.0069728806,0.062423963,0.985944015905261,-0.008367699,1607.783495426178,0.08675399,238,119000,8251,127.08,11900000,0.09218881,8.964944848215818
1.458467,0.0073264134,0.061393358,0.9807740747928619,-0.008600945,1614.3684298992157,0.09215402,239,119500,7711,124.98,11950000,0.11668914,8.954521599361232
1.4711682,0.0068018497,0.06357124,0.9885778175666928,-0.0075890897,1621.2592334747314,0.08342802,240,120000,7954,130.27,12000000,0.073388,9.858495322742748
1.4625071,0.006527718,0.06509202,0.9877664279192686,-0.008538946,1628.0581653118134,0.07926999,241,120500,8257,117.59,12050000,0.08191452,8.778687732148319
1.4488558,0.0069212737,0.06032007,0.9868120169267058,-0.0078730825,1634.5116953849792,0.08511198,242,121000,7960,133.77,12100000,0.08424766,9.536252320027998
1.430754,0.0071531017,0.06387084,0.9870531875640154,-0.007611001,1641.358951807022,0.086357996,243,121500,7818,137.98,12150000,0.081211016,10.370509673704182
1.4202483,0.007479513,0.062559396,0.9876583591103554,-0.008908919,1648.391190290451,0.093044035,244,122000,8295,115.28,12200000,0.07788441,8.126934045175549
1.4076438,0.007579678,0.06250301,0.9848558278754354,-0.009087325,1654.909230709076,0.09614399,245,122500,7974,123.15,12250000,0.095955074,8.470200048519036
1.3913188,0.006898387,0.064576305,0.9851563740521669,-0.00882519,1661.7106523513794,0.08519201,246,123000,7986,126.42,12300000,0.10038971,9.691853527681223
1.373123,0.007338322,0.06641501,0.9895477062091231,-0.008566955,1668.568517446518,0.089162,247,123500,8060,132.1,12350000,0.06739544,10.125634387917744
1.3559068,0.0069160336,0.06353687,0.9825817570090294,-0.008933092,1675.294192314148,0.083430015,248,124000,7937,136.75,12400000,0.11331253,9.710457819632683
1.349162,0.0072610206,0.06493971,0.9866026546806097,-0.010065176,1682.1369316577911,0.08915602,249,124500,7890,120.87,12450000,0.08897932,8.14891910866394
1.3516262,0.007089723,0.06626353,0.987398742698133,-0.007873902,1688.981241941452,0.088649996,250,125000,7737,124.81,12500000,0.084244005,9.941886097094102
1.3461576,0.007269321,0.06709529,0.9882255112752318,-0.008913804,1695.9733347892761,0.09050198,251,125500,8020,120.21,12550000,0.080509394,8.749318439868876
1.3397533,0.007034877,0.06367703,0.9881525188684464,-0.0084180785,1702.722505569458,0.08725599,252,126000,8018,117.35,12600000,0.081731625,8.391775622436725
1.3398973,0.007628479,0.06479643,0.9878186536952853,-0.009156335,1709.5499665737152,0.09480999,253,126500,7947,161.72,12650000,0.07972742,11.61050693764777
1.3270197,0.007035586,0.067252666,0.9897181922569871,-0.007981323,1716.3682823181152,0.085566,254,127000,8030,121.56,12700000,0.07294557,8.991218599155145
1.3152375,0.0066567003,0.065678254,0.9855748014524579,-0.008061088,1723.190443277359,0.08097799,255,127500,7826,122.43,12750000,0.100194305,8.623049861679947
1.3024195,0.0072309584,0.06846707,0.9892419278621674,-0.008637542,1730.0868754386902,0.08887399,256,128000,7873,112.45,12800000,0.07055577,8.585348283772474
1.2878468,0.006909428,0.066510856,0.9909658133983612,-0.008986764,1737.0645668506622,0.08399198,257,128500,7981,114.68,12850000,0.062436737,8.070347412538068
1.2710142,0.0077455984,0.06631795,0.9884339887648821,-0.008765647,1743.8947322368622,0.098220035,258,129000,7995,115.66,12900000,0.07881327,9.091417977480232
1.2694789,0.006673572,0.06769783,0.9836250375956297,-0.0076556285,1750.6977334022522,0.08128799,259,129500,7944,124.03,12950000,0.11054793,9.391624002536064
1.2725434,0.0073591624,0.066165276,0.9857422858476639,-0.008808293,1757.472713470459,0.09219598,260,130000,8242,118.28,13000000,0.094869524,8.850068509182165
1.2722065,0.0072890087,0.06622184,0.9879788532853127,-0.008769463,1764.0122401714325,0.091079995,261,130500,7766,114.23,13050000,0.08022632,8.46133071850989
1.2694725,0.0073744925,0.065621406,0.9873929796740413,-0.008850249,1770.9888291358948,0.093142,262,131000,8268,122.24,13100000,0.08050887,10.002958252506723
1.2602483,0.007059031,0.06562823,0.985341222025454,-0.009046544,1777.5922410488129,0.08832201,263,131500,7855,120.0,13150000,0.09614645,9.463387516757502
1.2469152,0.0068460773,0.06428255,0.988990293815732,-0.008660387,1784.3893642425537,0.084472,264,132000,7839,105.79,13200000,0.0709922,7.878349789012427
1.2329261,0.007660104,0.06437299,0.9901489308103919,-0.009278607,1791.3463354110718,0.096264,265,132500,7912,105.56,13250000,0.06685684,7.319838319666596
1.2184192,0.007530029,0.06632227,0.9857109189033508,-0.0069789994,1798.0990285873413,0.093196005,266,133000,7856,119.31,13300000,0.093856096,8.906845286079625
1.2056928,0.0073820935,0.06969347,0.9907919447869062,-0.0088629145,1805.0375561714172,0.09229801,267,133500,8063,122.27,13350000,0.055827703,9.427551407828469
1.2033004,0.006978557,0.06884804,0.987867034971714,-0.008365635,1811.4760167598724,0.08628599,268,134000,7823,99.52,13400000,0.07919572,7.624920620540797
1.2045792,0.0075556184,0.06744024,0.9875788018107414,-0.009260824,1818.216187953949,0.09492799,269,134500,7990,137.69,13450000,0.07949935,10.341620249516364
1.2002368,0.0075543933,0.06477592,0.9879959030076861,-0.008852041,1824.840514421463,0.09478599,270,135000,7916,107.58,13500000,0.08461113,8.104714792503819
1.1904129,0.007418875,0.06844515,0.9903117045760155,-0.008189152,1831.50359582901,0.09245402,271,135500,8068,122.75,13550000,0.06642501,9.326162922956282
1.1815647,0.007819419,0.07072185,0.991129033267498,-0.008213307,1838.18852353096,0.09851997,272,136000,8249,104.71,13600000,0.061826225,8.52897051840977
1.169076,0.00783999,0.06864662,0.9873124454170465,-0.008104281,1844.7397849559784,0.097851984,273,136500,8203,133.59,13650000,0.08819322,10.91597258226495
1.1709331,0.007341722,0.0692845,0.9871669858694077,-0.0073178667,1851.405146598816,0.09148001,274,137000,8208,90.33,13700000,0.08842686,7.158468036236155
1.1649351,0.008038643,0.06802365,0.9888729080557823,-0.008536707,1858.0379190444946,0.10178801,275,137500,8146,110.43,13750000,0.07892118,8.783565135517856
1.1684495,0.0072423606,0.06590623,0.9890216756612062,-0.008478646,1864.8384053707123,0.091318004,276,138000,8086,118.91,13800000,0.074982285,8.55695796404496
1.171452,0.007838894,0.06745789,0.9886938789859414,-0.009002559,1871.6543445587158,0.09708598,277,138500,7909,102.43,13850000,0.07658467,8.286245793542767
1.1706486,0.0067755985,0.06762263,0.9859326481819153,-0.008257301,1878.553745508194,0.08373399,278,139000,7966,105.63,13900000,0.09810714,8.744906174008465
1.1828367,0.007059105,0.069855064,0.9903374500572681,-0.007860121,1885.37180519104,0.087391995,279,139500,7954,106.23,13950000,0.06620737,8.41207979974417
1.1846831,0.0070616608,0.07001766,0.9924637470394373,-0.008950587,1892.1757655143738,0.08747601,280,140000,7803,106.79,14000000,0.05285789,7.793641431300239
1.1675265,0.0071692294,0.06713243,0.9871838036924601,-0.0077201035,1899.2066996097565,0.08823799,281,140500,7997,120.4,14050000,0.086449385,9.510527348079123
1.1597679,0.008132018,0.06887301,0.9886921523138881,-0.0088169025,1905.979496717453,0.10373201,282,141000,8036,110.81,14100000,0.07971744,8.674399800017781
1.1575291,0.007258673,0.06853764,0.9909498477354646,-0.0082136,1912.8291783332825,0.089222,283,141500,8044,107.37,14150000,0.063162826,8.541228413962527
1.1511405,0.007435805,0.06837753,0.9864085260778666,-0.007955548,1919.6985068321228,0.092209995,284,142000,7843,113.55,14200000,0.09824654,8.980047703434247
1.141287,0.007598293,0.06840945,0.9906337736174464,-0.0080247605,1926.6617183685303,0.09572401,285,142500,7992,106.92,14250000,0.060813613,8.10764110807666
1.1301223,0.007423509,0.07165806,0.9894076129421592,-0.00889763,1933.4140887260437,0.09166002,286,143000,8059,115.72,14300000,0.07742609,9.10962401308526
1.1187633,0.007137496,0.06936833,0.9897734113037586,-0.0077487435,1940.163906097412,0.08763399,287,143500,8094,109.67,14350000,0.073170036,8.487590512500173
1.115326,0.007665681,0.07199723,0.9927084613591433,-0.009186393,1946.8111643791199,0.09672799,288,144000,8206,97.39,14400000,0.053104706,7.699427157701393
1.1049153,0.007830179,0.07063494,0.9909890666604042,-0.008392436,1953.4098982810974,0.09727201,289,144500,8252,105.16,14450000,0.06198302,7.986308649536695
1.1020072,0.008025852,0.07223393,0.9917514603585005,-0.007719302,1959.8839263916016,0.101724,290,145000,7973,104.78,14500000,0.056955546,8.20866854018277
1.1232076,0.007441395,0.06807471,0.9870278015732765,-0.008349791,1966.7442119121552,0.09458999,291,145500,8104,105.11,14550000,0.09044253,7.727203721295337
