value_loss,true_reward,clipfrac,explained_variance,total_timesteps,ep_len_mean,time_elapsed,ep_reward_mean,policy_loss,fps,serial_timesteps,approxkl,policy_entropy,n_updates
0.032816242,0.0468777,0.18361999,0.9953851164318621,66850000,383.83,8802.031394720078,15.152165938776575,-0.0067537185,8236,668500,0.018567203,-2.8264234,1337
0.012631054,0.044501893,0.18411802,0.9979959109332412,66900000,429.36,8808.508794546127,16.298323218157698,-0.0040051667,8022,669000,0.016689219,-2.833523,1338
0.029668065,0.051729087,0.19446798,0.9961097429040819,66950000,329.68,8815.221212148666,14.739883349787393,-0.0057313526,7959,669500,0.017239014,-2.8464139,1339
0.022943866,0.050561085,0.22038202,0.9968429317232221,67000000,323.71,8822.039027929306,13.049411987960045,-0.0018141739,8153,670000,0.019504003,-2.8574543,1340
0.020724563,0.04657555,0.16704802,0.9968109424225986,67050000,401.81,8828.701486110687,14.83514070597856,-0.0055914777,8242,670500,0.014901432,-2.85506,1341
0.015437185,0.039003287,0.18680595,0.997369637247175,67100000,446.12,8835.003744602203,14.598961293363388,-0.0066630794,8218,671000,0.01750372,-2.858512,1342
0.031017585,0.043036856,0.165724,0.9952903017401695,67150000,432.6,8841.548899412155,15.231576161413257,-0.0045677433,8194,671500,0.018145775,-2.860952,1343
0.009389736,0.04294527,0.19214003,0.998504486400634,67200000,421.94,8847.87096452713,15.163418445756708,-0.0048574316,8485,672000,0.017586164,-2.860579,1344
0.016378235,0.040465195,0.196018,0.9970888292882591,67250000,435.45,8854.094648599625,15.054681096290933,-0.0035080423,8200,672500,0.018233793,-2.8695803,1345
0.020976022,0.03640821,0.17970799,0.9961157250218093,67300000,457.38,8860.68175458908,14.814430358769586,-0.008613939,8256,673000,0.019018944,-2.8623054,1346
0.013039064,0.038391132,0.18674605,0.99773029377684,67350000,454.38,8867.015833377838,16.1443428372565,-0.0065474566,8208,673500,0.016089339,-2.8601532,1347
0.0323486,0.036604818,0.16458602,0.993890315759927,67400000,458.78,8873.522767782211,14.674369121819902,-0.005147181,8087,674000,0.018537873,-2.8554335,1348
0.013705479,0.03868619,0.19934593,0.9974243845790625,67450000,447.39,8880.205248594284,14.729879625015005,-0.0068581207,8374,674500,0.017504519,-2.8643277,1349
0.010151427,0.042140704,0.173662,0.9983698790892959,67500000,443.27,8886.608844995499,15.946871995374645,-0.0046856464,7973,675000,0.015266251,-2.8774073,1350
0.026672306,0.040489413,0.19571204,0.9956124844029546,67550000,440.44,8893.268516540527,15.56678596208852,-0.0061750175,8573,675500,0.0199689,-2.875739,1351
0.02185488,0.040158495,0.20422797,0.9965441997628659,67600000,451.39,8899.505776166916,15.606190011318859,-0.003427479,8163,676000,0.020778043,-2.8763206,1352
0.025109535,0.037972987,0.19238402,0.9956331606954336,67650000,449.68,8906.152299642563,15.043461221880325,-0.006419467,8292,676500,0.02053101,-2.8711088,1353
0.005321989,0.036593243,0.183786,0.9988809131318703,67700000,462.76,8912.741558551788,14.96667577718604,-0.004628748,8181,677000,0.015415124,-2.87894,1354
0.009438631,0.038971014,0.16649997,0.9982386787887663,67750000,441.31,8919.170016288757,14.836589589834203,-0.0066595697,7717,677500,0.014470957,-2.895459,1355
0.02483479,0.039165843,0.16240805,0.9960339753888547,67800000,449.83,8926.152505636215,15.289637070602454,-0.005872624,7936,678000,0.018162372,-2.9001348,1356
0.0075332318,0.041382246,0.18577403,0.9987469939514995,67850000,453.27,8932.797238826752,16.554611578646885,-0.0064173597,8086,678500,0.015505693,-2.911729,1357
0.04259079,0.052874364,0.23445398,0.9942292207852006,67900000,254.58,8939.564352989197,13.00526633090015,-0.004960708,8140,679000,0.02447564,-2.9172852,1358
0.012742882,0.041468672,0.16944401,0.997924514580518,67950000,441.96,8946.088588953018,15.827403533531376,-0.0073353113,8085,679500,0.015537808,-2.9012792,1359
0.025861533,0.047668297,0.224578,0.9962540480773896,68000000,289.67,8952.789697408676,12.429447021088093,-0.0046090377,8114,680000,0.020174876,-2.9069178,1360
0.028788773,0.044637036,0.20244606,0.9956084666773677,68050000,419.79,8959.504097938538,15.28642008770758,-0.0032,8128,680500,0.019319082,-2.9108694,1361
0.03336427,0.04344296,0.18101795,0.9950234503485262,68100000,394.16,8965.88262963295,14.590185725611766,-0.0059161796,8062,681000,0.0178506,-2.9116204,1362
0.009522189,0.03387344,0.21641001,0.9979790083598346,68150000,468.98,8972.678656339645,14.159822334822463,-0.0068171173,8079,681500,0.018749086,-2.912859,1363
0.005237792,0.041569367,0.20169401,0.9990724534727633,68200000,436.51,8979.295418977737,15.138319454377202,-0.0061484766,8077,682000,0.018234996,-2.9361794,1364
0.016084379,0.039017152,0.21496597,0.9972590110264719,68250000,456.41,8986.048157215118,16.002164342460343,-0.0028849237,8350,682500,0.019621877,-2.9548922,1365
0.017438397,0.042593375,0.17110199,0.9971163712907583,68300000,413.09,8992.463860273361,14.718803429540436,-0.0068640364,8143,683000,0.016753677,-2.9620368,1366
0.013726137,0.042765986,0.18321604,0.9978815934155136,68350000,429.48,8999.131025075912,15.54966985632951,-0.0039082463,7917,683500,0.017258856,-2.9586008,1367
0.0037225147,0.03669188,0.15368204,0.9992368030361831,68400000,453.23,9005.97778725624,14.556060229483096,-0.0055152755,8217,684000,0.014062811,-2.960875,1368
0.025659645,0.042539332,0.18287201,0.9959443332627416,68450000,431.86,9012.63775062561,15.083910679171003,-0.005695859,8264,684500,0.020305539,-2.9633858,1369
0.04335664,0.037803166,0.18868403,0.9927496737800539,68500000,451.52,9019.143743991852,15.206063749542782,-0.0025131784,8131,685000,0.024134634,-2.956547,1370
0.007870448,0.043159667,0.17337199,0.9987203518394381,68550000,417.2,9025.923117160797,15.56479359791232,-0.005940827,7965,685500,0.014344741,-2.9578211,1371
0.03263577,0.03810479,0.17037602,0.9947204501368105,68600000,453.86,9032.623171329498,15.261232499094708,-0.0055849575,8115,686000,0.020944554,-2.9434369,1372
0.02605083,0.04111928,0.17117397,0.995852351654321,68650000,447.5,9039.284940958023,15.580611437896819,-0.0048420983,8112,686500,0.017733969,-2.9419181,1373
0.017047022,0.03561481,0.16866797,0.9969358646776527,68700000,467.59,9045.669996738434,15.092707234777514,-0.005168513,8149,687000,0.022556601,-2.9489532,1374
0.0033872223,0.036336742,0.18267198,0.9992744802730158,68750000,469.07,9052.446494340897,15.057358482370645,-0.0067411815,8394,687500,0.015117335,-2.9702177,1375
0.015413523,0.042040255,0.15544797,0.9975379414390773,68800000,444.68,9058.882120847702,16.32974072700615,-0.0065374416,8443,688000,0.015750129,-2.9892182,1376
0.020499816,0.04069283,0.16444002,0.9965617500711232,68850000,450.23,9065.040354728699,15.748510829300006,-0.006214005,8805,688500,0.017769814,-2.9919543,1377
0.026788747,0.03742345,0.22178002,0.995480926707387,68900000,467.23,9071.174135684967,15.940196509654475,-0.005208147,8443,689000,0.024577506,-3.0029187,1378
0.030418549,0.038387727,0.16399401,0.9949828065000474,68950000,456.41,9077.402636528015,15.214507135962588,-0.0061359876,8773,689500,0.018257665,-3.012247,1379
0.01017989,0.036798052,0.18528807,0.998018020298332,69000000,466.14,9083.429432868958,15.043870936326098,-0.004404476,8377,690000,0.019341908,-3.0193343,1380
0.008856483,0.03707396,0.17950802,0.9982619805959985,69050000,463.87,9089.94005537033,15.386213451930466,-0.0059907455,8221,690500,0.01683036,-3.0248249,1381
0.016030684,0.036913082,0.17266203,0.9971291499678046,69100000,467.22,9096.311801671982,15.731173630562084,-0.0063367826,8290,691000,0.017307132,-3.0297952,1382
0.012517695,0.038728923,0.17807797,0.9978383271954954,69150000,454.64,9102.576706409454,14.999747746059274,-0.005900206,8347,691500,0.01625774,-3.0452547,1383
0.015480112,0.038726997,0.20046403,0.9972992667462677,69200000,454.12,9108.799731731415,15.702302640071089,-0.0028272877,8651,692000,0.019175183,-3.0477548,1384
0.011719073,0.036967777,0.18441398,0.99786605569534,69250000,464.76,9115.106239318848,14.980771641801244,-0.00583697,8059,692500,0.019518767,-3.0469728,1385
0.04079927,0.04022764,0.177372,0.9935910906642675,69300000,435.5,9121.597471952438,15.947992799789715,-0.0034097596,7967,693000,0.022714885,-3.0600626,1386
0.013561512,0.036680028,0.17649803,0.997560583986342,69350000,463.11,9128.325065851212,15.32088580890952,-0.005434553,7883,693500,0.01751342,-3.06458,1387
0.017549578,0.040268183,0.18500605,0.9971647106576711,69400000,431.9,9135.225723981857,15.356023286011895,-0.0057388092,8107,694000,0.017492948,-3.0621407,1388
0.018835878,0.038000893,0.16176601,0.996734939981252,69450000,455.69,9141.974720954895,15.217503556213796,-0.0027372283,8039,694500,0.016454851,-3.0605454,1389
0.032301802,0.040185355,0.192752,0.9946912098675966,69500000,442.21,9148.59598851204,14.899190311771806,-0.005828746,8185,695000,0.02003603,-3.0503843,1390
0.02561727,0.03701427,0.17508997,0.9952412159182131,69550000,454.48,9155.27278637886,14.988544046455822,-0.006916227,8046,695500,0.02016959,-3.0538538,1391
0.02142594,0.03961282,0.19588403,0.9964044587686658,69600000,438.65,9161.89356303215,15.277148203127288,-0.0044917897,8009,696000,0.018748084,-3.063134,1392
0.025599677,0.040188063,0.194798,0.9955195682123303,69650000,399.98,9168.65262746811,14.184016355250446,-0.0042204107,8217,696500,0.01833526,-3.0591047,1393
0.030767733,0.04224202,0.195614,0.9950883155688643,69700000,429.14,9175.22043466568,15.809451407334013,-0.0047963923,8271,697000,0.018903736,-3.0557919,1394
0.0096640745,0.03772126,0.17245601,0.9981570719974115,69750000,451.2,9181.688771486282,14.96259042623307,-0.0064399266,7945,697500,0.016305167,-3.0669296,1395
0.013239246,0.038996235,0.16061604,0.9977561652194709,69800000,456.3,9188.56577038765,15.892887504114496,-0.0059951562,8382,698000,0.014515165,-3.0791996,1396
0.0053750575,0.039260607,0.171582,0.9990986215416342,69850000,459.07,9194.881680250168,15.872210383742795,-0.005559032,8270,698500,0.014877549,-3.105095,1397
0.0150084635,0.03818442,0.180062,0.9973848147783428,69900000,435.68,9201.447873830795,15.047144903686739,-0.006584091,8102,699000,0.017011696,-3.1080544,1398
0.015825666,0.038493067,0.187992,0.9973225200083107,69950000,426.38,9208.022188901901,14.503531055799614,-0.004067011,8219,699500,0.019926436,-3.103779,1399
0.0109793935,0.038260095,0.17342798,0.998102986603044,70000000,454.03,9214.592524528503,15.74446055605787,-0.0045060264,8237,700000,0.01667444,-3.1064637,1400
0.04156225,0.041770108,0.177864,0.993892652913928,70050000,442.98,9221.059381484985,16.261808206096546,-0.0039146217,8161,700500,0.018391328,-3.1102226,1401
0.02769851,0.03957148,0.21173401,0.9954356551170349,70100000,448.65,9227.67439198494,15.886570280831046,-0.004896838,8222,701000,0.020698538,-3.1063087,1402
0.0063066846,0.040824674,0.16755798,0.998869008035399,70150000,451.57,9234.11765742302,15.686922623351244,-0.0072202752,8170,701500,0.014492815,-3.1214461,1403
0.01914371,0.041572526,0.21309395,0.996861930238083,70200000,406.3,9240.703912734985,14.338692918696529,-0.005392546,8636,702000,0.019484442,-3.1443632,1404
0.020497618,0.037547514,0.18355003,0.9964357649441808,70250000,457.94,9247.076315641403,14.673705598857637,-0.004815064,8323,702500,0.019053273,-3.158963,1405
0.021553168,0.038121004,0.18628405,0.9962827735580504,70300000,458.27,9253.578757286072,15.428699639986313,-0.005599173,8473,703000,0.020796545,-3.1584592,1406
0.010551516,0.03649703,0.19931799,0.9980491001624614,70350000,456.26,9259.97868514061,14.363828370379105,-0.0055262214,8604,703500,0.018288964,-3.160307,1407
0.034810446,0.038440797,0.22061604,0.9942352352663875,70400000,450.06,9266.116228818893,15.122697706334794,-0.004702879,8385,704000,0.026578143,-3.1547372,1408
0.01708248,0.040421553,0.19014397,0.9972998653538525,70450000,455.0,9272.666681051254,16.155729366643094,-0.0034247225,8590,704500,0.019581808,-3.1677816,1409
0.020883212,0.037587944,0.22480401,0.9961948224809021,70500000,445.86,9278.93655371666,14.377193214409724,-0.004979536,8444,705000,0.024127493,-3.1756146,1410
0.022822237,0.036619507,0.203254,0.9960880917496979,70550000,473.22,9285.357700109482,16.138340031311603,-0.0045428867,8159,705500,0.021572607,-3.1768942,1411
0.0463914,0.037927333,0.15739198,0.9927423279732466,70600000,449.54,9291.935755729675,15.199152930055556,-0.003731457,8600,706000,0.022675317,-3.1656487,1412
0.025700849,0.038615756,0.17634799,0.9956889604218304,70650000,456.73,9298.281076192856,15.721713001285007,-0.003333776,8315,706500,0.017497133,-3.1539614,1413
0.009869387,0.03849048,0.20469004,0.9982385217444971,70700000,437.55,9304.844710826874,15.07546785311198,-0.0049431417,8315,707000,0.018276097,-3.1618676,1414
0.018459255,0.039729774,0.19329002,0.9968472826294601,70750000,442.85,9311.445133447647,15.00964307671909,-0.004943117,8381,707500,0.01951878,-3.1730185,1415
0.037324127,0.03971456,0.18512003,0.994018436409533,70800000,446.2,9317.850461483002,15.23641537074148,-0.005275958,8269,708000,0.018467603,-3.1734521,1416
0.03340371,0.042472344,0.18808399,0.9950898000970483,70850000,445.86,9324.409569501877,15.909491589490521,-0.004915213,8035,708500,0.018747415,-3.1778574,1417
0.029930796,0.04221692,0.18657802,0.995654602535069,70900000,429.36,9331.166501283646,16.051824658576912,-0.0045409855,8537,709000,0.02402434,-3.1951933,1418
0.010927963,0.03874709,0.20070596,0.9979657169897109,70950000,436.2,9337.449377298355,15.191444369087005,-0.006661926,8023,709500,0.020524934,-3.192033,1419
0.010695644,0.03621895,0.21274804,0.9979600380174816,71000000,467.26,9344.28017783165,15.309477181149859,-0.004810079,8066,710000,0.01868285,-3.198163,1420
0.01468627,0.039748885,0.19430803,0.9974744687788188,71050000,443.56,9350.8715467453,15.476105304370913,-0.004769427,8033,710500,0.018463554,-3.1959867,1421
0.0046591605,0.040382765,0.17280999,0.9991833527456038,71100000,452.07,9357.584206581116,15.834544430615537,-0.006669892,7884,711000,0.01448578,-3.2025232,1422
0.03089237,0.03950124,0.22075203,0.9950471795164049,71150000,426.05,9364.457759141922,15.16242851538907,-0.005825538,7989,711500,0.023356743,-3.2112339,1423
0.016350266,0.04049426,0.22993203,0.9972799539100379,71200000,431.32,9371.16092133522,14.912121915598199,-0.0051376843,8066,712000,0.02231853,-3.2143471,1424
0.010233412,0.040016815,0.20849004,0.9982023579068482,71250000,438.8,9377.94792842865,15.306388696331645,-0.0059213163,8027,712500,0.018740274,-3.210332,1425
0.017645063,0.036087316,0.17101997,0.9965465567074716,71300000,461.04,9384.741573572159,14.838223952521115,-0.005263944,8291,713000,0.024092691,-3.2080157,1426
0.021098297,0.03676031,0.17217195,0.9962352882139385,71350000,457.0,9391.27508187294,15.513059259095101,-0.0068060183,8070,713500,0.018053971,-3.2060883,1427
0.012409939,0.042152494,0.21544,0.9979019109159708,71400000,376.82,9397.892479896545,14.231254273339113,-0.004988132,8287,714000,0.018580047,-3.2156115,1428
0.009902485,0.040043246,0.21160403,0.9983160045230761,71450000,436.0,9404.180536031723,14.480223636407493,-0.0036594984,8027,714500,0.019154964,-3.2251794,1429
0.043997508,0.045658726,0.19970603,0.9936099220067263,71500000,354.94,9410.885286092758,14.052589609729653,-0.004957881,8070,715000,0.024558052,-3.232047,1430
0.019152967,0.04307293,0.19081397,0.9968952860217541,71550000,393.37,9417.60333275795,14.129354615633167,-0.0045597623,8005,715500,0.018880805,-3.231614,1431
0.03304503,0.044266168,0.20889404,0.9948058766312897,71600000,323.56,9424.216490268707,12.358848950522956,-0.005409313,8449,716000,0.02101986,-3.23051,1432
0.014722636,0.03942413,0.18947606,0.9974475887138397,71650000,451.21,9430.58341217041,15.494961361205334,-0.0033167088,8196,716500,0.020105772,-3.2329223,1433
0.005381412,0.04112273,0.17581004,0.9990179808810353,71700000,439.66,9437.08502316475,15.954412945614594,-0.0063072564,8009,717000,0.015260206,-3.2448251,1434
0.045742285,0.040044874,0.19385599,0.9928796282038093,71750000,442.69,9443.83174419403,15.594382451836932,-0.0027542962,8206,717500,0.031140648,-3.2419431,1435
0.011756681,0.038754635,0.17845201,0.9979602075181901,71800000,457.08,9450.416493415833,15.75645442178294,-0.0048657916,8012,718000,0.017815042,-3.2447467,1436
0.016037164,0.0376968,0.16698796,0.9971443023532629,71850000,452.84,9457.274126291275,15.306531312363235,-0.0060067363,8264,718500,0.019755062,-3.2553463,1437
0.031440977,0.037433006,0.21660995,0.9947779290378094,71900000,459.1,9463.882091283798,15.615246251421263,-0.00414124,8282,719000,0.022878133,-3.2615824,1438
0.020800719,0.04119719,0.17960802,0.9966333853080869,71950000,424.34,9470.443407773972,15.569482733716264,-0.0056791343,8077,719500,0.01718241,-3.2708209,1439
0.026876168,0.04098521,0.21997797,0.9956858428195119,72000000,436.15,9476.834001541138,15.383480004859026,-0.0034834107,8122,720000,0.027557239,-3.2753549,1440
0.025221307,0.039491016,0.20656803,0.9955343957990408,72050000,450.08,9483.602516651154,15.652002233627853,-0.004881372,8159,720500,0.023722203,-3.2701545,1441
0.024242168,0.03955741,0.18957798,0.9957796894013882,72100000,444.64,9490.138804912567,15.613216685304874,-0.0050116857,8240,721000,0.018944643,-3.2700315,1442
0.013387892,0.0371493,0.19239597,0.9975230759009719,72150000,457.03,9496.41600728035,14.868322261309851,-0.0036287762,8003,721500,0.019164259,-3.2800589,1443
0.0067281066,0.037625145,0.169196,0.9987075936514884,72200000,458.39,9502.948320150375,15.296212585398859,-0.00655325,8189,722000,0.015697133,-3.295454,1444
0.009732796,0.037019268,0.20093198,0.9981782491086051,72250000,457.69,9509.703738927841,15.436252404369553,-0.005899849,8853,722500,0.019447746,-3.3032198,1445
0.019197904,0.044292763,0.22749597,0.9970376309938729,72300000,343.48,9515.928973436356,13.043914257429623,-0.005828632,7905,723000,0.020597106,-3.3128066,1446
0.010367803,0.040102594,0.16306797,0.9982786836335436,72350000,451.62,9522.85522699356,15.932305377102189,-0.0062677986,7990,723500,0.016665585,-3.3147798,1447
