serial_timesteps,policy_loss,approxkl,ep_reward_mean,n_updates,fps,ep_len_mean,explained_variance,true_reward,total_timesteps,clipfrac,value_loss,policy_entropy,time_elapsed
345000,-0.0017262185,0.037452113,37.359677207888964,690,9939,473.5,0.9965991238132119,0.05415827,34500000,0.32117203,0.04689254,-1.7071191,3808.2733573913574
345500,0.0009000913,0.032739643,37.77471394672577,691,9873,474.77,0.9962917012162507,0.055870682,34550000,0.29834205,0.048301082,-1.700063,3813.5413496494293
346000,-0.0036388645,0.076786146,36.489484469885866,692,9910,467.0,0.9925680994056165,0.046886295,34600000,0.29172,0.12791342,-1.6981014,3819.1826589107513
346500,-0.0029673413,0.04159584,36.10408768165467,693,9895,463.62,0.9956474243663251,0.04428922,34650000,0.35396203,0.07943253,-1.6950004,3824.7517640590668
347000,-0.0035403778,0.078084916,37.5964971228038,694,9947,468.01,0.9933231570757926,0.05011329,34700000,0.268776,0.11229525,-1.6873894,3830.255444049835
347500,-0.0003139431,0.09756552,37.26532413142425,695,9908,466.65,0.9910918390378356,0.04807823,34750000,0.338412,0.16282856,-1.7143861,3835.6552464962006
348000,-0.00097106287,0.035145696,35.904662959508784,696,9917,474.32,0.9950925870798528,0.052074008,34800000,0.32318997,0.06974025,-1.7271488,3841.2813062667847
348500,-0.0023580974,0.03535862,36.210830795065355,697,9919,467.24,0.9967169018927962,0.046582337,34850000,0.31997797,0.054878812,-1.7245479,3846.9478924274445
349000,-0.00015268144,0.04781856,37.126796548802595,698,9890,471.06,0.9945942088961601,0.052321386,34900000,0.26522395,0.08390335,-1.7205498,3852.4653906822205
349500,-0.003641116,0.046985302,38.94069077417407,699,9882,471.95,0.9960425705648959,0.05582662,34950000,0.27699605,0.054190464,-1.6987071,3858.0414538383484
350000,-0.0005748749,0.04343195,36.35742924605936,700,9944,468.49,0.9945523850619793,0.048103534,35000000,0.26894403,0.09096794,-1.7032707,3863.637919187546
350500,-8.192282e-05,0.035939924,37.52686901226996,701,9921,472.41,0.9980510270688683,0.054511752,35050000,0.31862196,0.025425086,-1.7225064,3868.969334125519
351000,-0.002183652,0.038213294,35.8353963050355,702,9962,473.6,0.993918165564537,0.05107696,35100000,0.32792586,0.09726118,-1.7212253,3874.357564687729
351500,-0.004766918,0.073548645,36.48420781788933,703,9904,472.47,0.9845833238214254,0.050743047,35150000,0.31331,0.24995857,-1.7270207,3879.918492794037
352000,-0.0038865723,0.54851645,35.026507806049196,704,9930,468.0,0.9462817274034023,0.042483725,35200000,0.26222998,1.1442949,-1.747399,3885.591027736664
352500,-0.0031929708,0.04537683,34.90470771667144,705,9922,465.44,0.9926123209297657,0.043100912,35250000,0.33300397,0.13691917,-1.7610519,3890.917044878006
353000,-0.00012075076,0.06588939,37.14592014279893,706,9929,478.44,0.9893329693004489,0.05720239,35300000,0.318412,0.13716187,-1.7774119,3896.4617173671722
353500,-0.0011768584,0.056354944,35.647573206901306,707,9946,466.72,0.9910998502746224,0.044741273,35350000,0.29781795,0.17067331,-1.7915555,3902.0544772148132
354000,-0.001019428,0.038558587,37.371995658737845,708,9926,464.85,0.9969810482580215,0.047716297,35400000,0.34885383,0.049860165,-1.816134,3907.384932279587
354500,-0.0025451672,0.06568109,36.888507924975656,709,9952,468.09,0.9937235144898295,0.04800036,35450000,0.24230807,0.10687972,-1.814603,3913.0122451782227
355000,-0.0018060533,0.06229426,36.36235853418003,710,9856,478.46,0.9947386495769024,0.05541748,35500000,0.3700361,0.07157894,-1.8007873,3918.604540348053
355500,-0.0023658643,0.04643376,36.18258738933329,711,9926,471.31,0.9891433380544186,0.049062025,35550000,0.31728804,0.17903218,-1.800934,3924.2158031463623
356000,0.00046751386,0.047988605,37.82072787607054,712,9914,476.58,0.9967619020026177,0.057740908,35600000,0.41094807,0.03757225,-1.8350351,3929.8583192825317
356500,-0.0019619642,0.04080153,37.27022008753829,713,9868,469.07,0.9956502886489034,0.050350215,35650000,0.33585796,0.07041186,-1.8490055,3935.3649842739105
357000,-0.0048400215,0.085463144,35.240802543020415,714,9819,471.96,0.9894818346947432,0.048418462,35700000,0.23801996,0.1857951,-1.8449191,3940.866547346115
357500,-0.0031244108,0.04504601,36.12101261771463,715,9937,472.37,0.9928351142443717,0.050971996,35750000,0.34652606,0.11285658,-1.8678173,3946.5191168785095
358000,-0.0019139749,0.043637604,33.04352934803481,716,9915,455.72,0.936520405113697,0.045325644,35800000,0.39297596,1.1742005,-1.8820294,3951.930053949356
358500,-0.004278946,0.038878523,33.476181253671555,717,9886,466.06,0.9660124816000462,0.04594038,35850000,0.363054,0.6175106,-1.8649132,3957.2876648902893
359000,-0.0016666609,0.085000925,37.47437503863519,718,9882,465.37,0.9902144614607096,0.04643443,35900000,0.2838,0.18249434,-1.8496073,3962.5577182769775
359500,-0.002023942,0.06133854,36.537867911273025,719,9894,471.94,0.9925169791094959,0.05032531,35950000,0.3035181,0.121230505,-1.8496822,3967.9193348884583
360000,-0.0012569716,0.044476155,35.1253766789043,720,9854,465.27,0.9913054788485169,0.043060143,36000000,0.33868802,0.16854663,-1.8520632,3973.4025254249573
360500,-0.00022690701,0.047461115,38.040470224487834,721,9916,471.54,0.9895319007337093,0.053345658,36050000,0.32815993,0.1640119,-1.8677493,3979.0398845672607
361000,-0.0013807778,0.046941105,35.02272788016185,722,9916,468.45,0.9925799216143787,0.044804666,36100000,0.32499206,0.1300128,-1.8614155,3984.4986307621
361500,-0.0043052603,0.114872724,35.806347667179764,723,9938,479.8,0.97637839615345,0.054811884,36150000,0.24170806,0.34365118,-1.8535607,3990.052859544754
362000,0.0009247815,0.04550343,37.45545839592198,724,9926,469.82,0.9937551477923989,0.051403593,36200000,0.38894406,0.09976864,-1.8779044,3995.616547346115
362500,-0.0020410344,0.14562377,35.74184869043889,725,9960,469.08,0.9873157888650894,0.048432108,36250000,0.38432804,0.2086544,-1.8718598,4001.189419031143
363000,-0.0028124135,0.060507666,34.909783905147066,726,9931,466.56,0.9916918417438865,0.04355201,36300000,0.32701004,0.15641281,-1.8874377,4006.8198964595795
363500,0.0007030573,0.056755938,35.0380840095496,727,9896,468.32,0.9913027323782444,0.04578996,36350000,0.332396,0.15756936,-1.8857776,4012.2901699543
364000,-0.0016327463,0.04398502,37.07440403709525,728,9967,471.68,0.9895382504910231,0.052301254,36400000,0.29159808,0.1640996,-1.866265,4017.9215104579926
364500,-0.002020259,0.085659154,37.758660497225826,729,9915,478.55,0.9900404876098037,0.058743447,36450000,0.40027806,0.13365516,-1.8811232,4023.5382821559906
365000,-0.0041025523,0.14398897,37.81989011025036,730,9875,476.66,0.9796637501567602,0.05700421,36500000,0.24903801,0.28225866,-1.9077646,4029.106733560562
365500,-0.0012027707,0.05160624,38.70813675408063,731,9955,470.38,0.9935307991690934,0.054145157,36550000,0.31510004,0.10153983,-1.9189917,4034.7402486801147
366000,-0.0034402246,0.050541982,35.54373520704843,732,9955,471.49,0.9855286730453372,0.048758034,36600000,0.245194,0.24864668,-1.9276865,4040.3958945274353
366500,0.0015537553,0.05276125,35.95495982318907,733,9936,484.33,0.9936822094023228,0.059927113,36650000,0.37213802,0.07379693,-1.9400254,4045.8550753593445
367000,-0.00054908544,0.043952774,34.151079689470464,734,9957,475.29,0.9942212705500424,0.048619628,36700000,0.26004004,0.09200857,-1.9107622,4051.403904438019
367500,-0.0023502363,0.053332716,33.49272670474816,735,9977,476.77,0.9872342320159078,0.049048003,36750000,0.2878021,0.21688184,-1.9051697,4056.924570083618
368000,-0.0032998438,0.036550622,36.09274186677254,736,9955,478.55,0.9914736589416862,0.05528811,36800000,0.296054,0.11565198,-1.9072788,4062.2797656059265
368500,-0.00139573,0.039870694,36.610906545053695,737,9930,473.62,0.9923895713873208,0.052721728,36850000,0.28866002,0.1177174,-1.9087323,4067.778745174408
369000,-0.004186837,0.039708845,35.65913220695387,738,9924,465.47,0.990301912650466,0.044557977,36900000,0.28525603,0.19157553,-1.910406,4073.456224679947
369500,-0.00091049867,0.04702512,35.84405994349752,739,9976,474.77,0.9940738854929805,0.051875457,36950000,0.30429807,0.08948394,-1.9178913,4079.058886528015
370000,0.001721084,0.068842165,36.41333377887836,740,9951,470.76,0.994803415145725,0.04969612,37000000,0.3622341,0.08232906,-1.9142985,4084.406226158142
370500,-0.0031478608,0.035016306,35.765402739892444,741,9968,473.81,0.9940557773225009,0.05122264,37050000,0.238406,0.091024525,-1.9018772,4089.6547544002533
371000,-0.0033233436,0.085822925,36.790161258594324,742,9931,475.32,0.9896852653473616,0.05382512,37100000,0.23334807,0.16187023,-1.8874799,4095.0349237918854
371500,-0.002411177,0.17258719,37.79036199700582,743,9918,472.49,0.984096746891737,0.05316371,37150000,0.280316,0.2553853,-1.9021997,4100.455382108688
372000,-0.0051794164,0.07188989,37.34139715026146,744,9900,475.28,0.9808982964605093,0.053911783,37200000,0.24783398,0.31392625,-1.9316792,4105.844946861267
372500,-0.0032844946,0.0842401,36.547433044376646,745,9918,469.28,0.9928888906724751,0.048797484,37250000,0.21017203,0.12242785,-1.9475055,4111.428315877914
373000,-0.00092156755,0.117757484,34.78636116032446,746,9904,477.96,0.9856947483494878,0.05231948,37300000,0.29256207,0.21804814,-1.9387774,4116.7909898757935
373500,-0.0025355637,0.05919261,37.19821064666891,747,9897,470.77,0.9924583360552788,0.051121704,37350000,0.29617798,0.12257691,-1.9295638,4122.089201211929
374000,-0.0022219406,0.07938787,33.75728335376812,748,9881,475.57,0.9863313222303987,0.047668483,37400000,0.329554,0.24567114,-1.924887,4127.7210302352905
374500,-0.0037830912,0.04802442,34.37107749629505,749,9919,466.13,0.9901444315910339,0.042050097,37450000,0.30466405,0.18888855,-1.9402289,4133.131930589676
375000,0.0011152815,0.05408691,35.47706401468517,750,9882,467.64,0.9910390768200159,0.046205737,37500000,0.38391,0.15520237,-1.9297318,4138.712789773941
375500,-0.005161057,0.14797334,33.06060275696129,751,9877,473.34,0.9736008923500776,0.044594623,37550000,0.35364807,0.5219917,-1.9169751,4144.267535686493
376000,-0.0016350574,0.03871331,34.544938613496576,752,9901,462.61,0.9938856521621346,0.039263297,37600000,0.27695203,0.12725669,-1.9314127,4149.693716049194
376500,-0.0027575367,0.040059466,35.52156681385037,753,9862,472.31,0.9916442250832915,0.04880283,37650000,0.25538197,0.14403243,-1.9477568,4155.209762811661
377000,-0.0059223366,0.19205436,35.070179543313024,754,9930,465.54,0.9753559362143278,0.040062293,37700000,0.207516,0.5529283,-1.9577214,4160.83327794075
377500,0.0008593768,0.046308614,35.80926256405046,755,9889,473.31,0.99120132625103,0.050086454,37750000,0.313174,0.1440197,-1.9702548,4166.142960548401
378000,-0.004369397,0.27692553,37.38954360095284,756,9887,478.65,0.9758756533265114,0.05524183,37800000,0.264466,0.3888862,-1.9720763,4171.718354940414
378500,-0.006378991,0.3536482,37.86615021514091,757,9954,477.49,0.9376902021467686,0.05296385,37850000,0.21811602,1.2119486,-2.0232892,4177.349325180054
379000,-0.0024848534,0.15849258,36.31089717967597,758,9908,467.82,0.9857676066458225,0.045020927,37900000,0.25143605,0.29542866,-2.0507486,4182.834628582001
379500,-0.0025427416,1.3577281,33.05012963709267,759,9931,465.93,0.9292043074965477,0.03369967,37950000,0.23908602,2.0638459,-2.079838,4188.338381052017
380000,-0.008199631,0.7371545,36.161352789786925,760,9920,465.29,0.9007010906934738,0.035445087,38000000,0.259974,3.063829,-2.1387208,4193.843038320541
380500,-0.0016127406,0.1415758,36.712130214318584,761,9889,469.09,0.974662447348237,0.04554563,38050000,0.32626998,0.549381,-2.1825297,4199.36278128624
381000,0.0013459257,0.06524232,36.89058771176549,762,9948,472.89,0.9878610661253333,0.05164266,38100000,0.30277202,0.20354706,-2.2175434,4204.8512279987335
381500,-0.0015891404,0.050695747,35.94948590375176,763,9975,478.41,0.991582210175693,0.055261407,38150000,0.30566204,0.11449368,-2.2199225,4210.379400253296
382000,-0.0006130956,0.05490495,35.01008414217053,764,9995,479.6,0.9900227459147573,0.054007687,38200000,0.316276,0.15681088,-2.2214005,4215.973571777344
382500,-0.0055358643,0.09025199,36.84344995804274,765,9913,471.57,0.9736973475664854,0.049443536,38250000,0.25991595,0.5141948,-2.2298422,4221.55649471283
383000,-0.003893693,0.12591113,36.48869958757801,766,9920,474.75,0.9727756511420012,0.049586527,38300000,0.40710998,0.5410011,-2.2704182,4227.157893896103
383500,-0.00061493565,0.06500921,38.36796209776335,767,9877,478.11,0.9873077319934964,0.05848102,38350000,0.28036198,0.17708969,-2.2686255,4232.688261985779
384000,-0.0017288423,0.059554145,36.07467815421028,768,9768,461.68,0.984143815934658,0.042289503,38400000,0.31513596,0.31750232,-2.2501805,4237.98811173439
384500,-0.0019690231,0.06959979,36.01163906010005,769,9892,479.9,0.9939529979601502,0.056561343,38450000,0.37262592,0.076447085,-2.2608514,4243.646352529526
385000,0.0003034466,0.060309287,35.43905299004771,770,9960,464.97,0.9915859922766685,0.042527862,38500000,0.41235405,0.17046061,-2.2819927,4249.099182367325
385500,-0.0025898495,0.19375452,34.742961290973994,771,9898,450.18,0.9808856341987848,0.03139793,38550000,0.37627208,0.5037311,-2.2696428,4254.626509428024
386000,0.0010926755,0.060016993,35.910314760698924,772,9945,470.41,0.9935634788125753,0.048471138,38600000,0.43787992,0.11073451,-2.282966,4260.202195644379
386500,-0.0020620031,0.07317203,36.970774455832455,773,9874,472.86,0.9850797103717923,0.051742584,38650000,0.31634,0.24995908,-2.3170218,4265.7145392894745
387000,-0.0029871343,0.6405809,34.58420108855173,774,9945,474.03,0.9763466380536556,0.046968497,38700000,0.299512,0.44236022,-2.3297231,4271.110500097275
387500,-0.0010937707,0.8939506,33.556878754963506,775,9920,474.34,0.9754115585237741,0.046955194,38750000,0.35266197,0.50109774,-2.3488364,4276.642375946045
388000,-0.0014840473,0.07121663,34.07678658164319,776,9910,468.55,0.9872658709064126,0.042319123,38800000,0.362868,0.25266922,-2.366186,4281.950165271759
388500,-0.0049920958,0.21039921,37.454487373123285,777,9901,476.05,0.9708780348300934,0.05418013,38850000,0.294268,0.46636224,-2.385644,4287.219133138657
389000,-0.0024084968,0.0541736,35.69885343008117,778,9904,470.98,0.9909657565876842,0.04833668,38900000,0.3729861,0.15688866,-2.4137812,4292.817404508591
389500,-0.0025719667,0.064165294,36.766687714351136,779,9916,468.46,0.9914040537551045,0.04907324,38950000,0.34447202,0.14070818,-2.4183908,4298.38937163353
390000,-0.0013980675,2.108511,33.470361791303965,780,9910,468.42,0.9714834950864315,0.03710856,39000000,0.2889799,0.797727,-2.441704,4304.018397331238
390500,0.001015835,0.07257899,35.22863847464208,781,9906,467.4,0.9904156839475036,0.04584583,39050000,0.41825798,0.1616642,-2.446863,4309.697077989578
391000,0.00034661882,0.061175726,34.40641521122899,782,9963,467.03,0.9846843751147389,0.04226054,39100000,0.26747593,0.31264812,-2.4090204,4315.209809303284
391500,-0.0013648362,0.047601275,36.65045606448746,783,9914,471.32,0.9913123017176986,0.051148433,39150000,0.299174,0.13683413,-2.4239,4320.697882652283
392000,-0.0012342015,0.086585134,35.94843048792232,784,9840,464.72,0.9778099805116653,0.044071957,39200000,0.266658,0.43865344,-2.4369485,4326.306250095367
392500,-0.0062113935,0.08997147,35.15052634236943,785,9915,460.95,0.9787705596536398,0.03606129,39250000,0.264944,0.5504222,-2.4569137,4331.99844455719
393000,-0.0037641632,0.06964099,34.193844193085255,786,9930,465.49,0.9712614472955465,0.039720707,39300000,0.32081807,0.6478876,-2.4602547,4337.5299191474915
393500,-0.0017438175,0.057621643,36.37328594261121,787,9935,470.51,0.9871555073186755,0.048715863,39350000,0.3359781,0.23074938,-2.490878,4342.959075212479
394000,-5.582762e-05,0.1479571,36.66772848908742,788,9921,472.61,0.9847452836111188,0.051022023,39400000,0.40556416,0.26186103,-2.511193,4348.479327440262
394500,0.0002500831,0.16218936,36.806254258840454,789,9936,473.92,0.9749668873846531,0.052927945,39450000,0.38417205,0.42010674,-2.5106058,4353.961625814438
395000,-0.00094016944,0.07956192,36.19694485013533,790,9972,471.19,0.9827825389802456,0.04985485,39500000,0.30339,0.2942706,-2.4943466,4359.44122672081
395500,0.00023975484,0.076648146,34.06314821545937,791,9921,463.61,0.9907798413187265,0.039843928,39550000,0.293176,0.1874015,-2.4822185,4364.913487195969
396000,0.0006367285,0.061250314,36.563754326311184,792,9942,470.23,0.983961084857583,0.04961888,39600000,0.29943204,0.29313734,-2.4809785,4370.4010598659515
396500,0.0005748209,0.061299857,34.99997819930564,793,9932,466.1,0.9906834131106734,0.044222012,39650000,0.3649499,0.17313726,-2.479261,4375.641488790512
397000,-0.00325748,0.053147934,35.63896885823596,794,9916,461.69,0.9829349890351295,0.040043417,39700000,0.27384803,0.3714096,-2.4844842,4381.256425142288
397500,0.0022746648,0.053203963,35.097063405608296,795,9893,468.2,0.9931125803850591,0.044978395,39750000,0.38820788,0.12307814,-2.4468472,4386.819667339325
398000,-0.0014567076,0.062753156,35.08048659164431,796,9989,478.89,0.9863739842548966,0.052724287,39800000,0.3322281,0.21858935,-2.4411743,4392.460795879364
398500,-0.0024910546,0.054008655,35.868406266697434,797,9945,473.71,0.9857555590569973,0.05102773,39850000,0.33799803,0.23104233,-2.4494283,4397.944468736649
399000,0.00080913235,0.05701189,36.30126623341737,798,9916,475.61,0.9931687298230827,0.05265696,39900000,0.34441593,0.109871715,-2.4726613,4403.343270778656
399500,-0.0007205565,0.05185474,36.100801042410424,799,9916,472.7,0.9917978812009096,0.0515186,39950000,0.35274997,0.13088328,-2.4906526,4408.922807693481
400000,5.843776e-05,0.043433696,37.56379032738708,800,9951,466.64,0.9968666085042059,0.049264044,40000000,0.31626597,0.04931469,-2.4924347,4414.41660284996
400500,-0.006823384,1.9203261,35.91568604131257,801,9882,468.9,0.8240280747413635,0.038428847,40050000,0.24891,5.7032757,-2.5176742,4419.878672838211
401000,-0.0004847291,0.05867396,34.135550954387234,802,9909,466.89,0.9917418230324984,0.042652626,40100000,0.39173588,0.15320964,-2.539326,4425.503786563873
401500,0.0005098901,0.056769468,35.4769917008242,803,9917,474.02,0.9879465429112315,0.04953064,40150000,0.33783206,0.19162546,-2.5578277,4431.071884870529
