serial_timesteps,clipfrac,ep_len_mean,n_updates,true_reward,total_timesteps,value_loss,ep_reward_mean,approxkl,policy_entropy,policy_loss,explained_variance,fps,time_elapsed
392000,0.32899392,497.12,784,0.073116,39200000,0.25320473,37.93460727254981,0.3237453,-4.2423797,0.0033584642,0.9456326253712177,8121,5138.336036205292
392500,0.31343797,493.56,785,0.074372664,39250000,0.21389668,40.08177561109948,0.1730363,-4.278535,-9.346582e-05,0.9606935121119022,8297,5144.732089042664
393000,0.39586207,498.62,786,0.079605326,39300000,0.07199338,40.3687884733269,0.091556676,-4.2504635,0.005042627,0.9688726980239153,8087,5151.037693500519
393500,0.39244193,494.92,787,0.07599508,39350000,0.27098054,40.436007989486434,0.16968551,-4.203188,0.002450562,0.9425152204930782,8035,5157.719089508057
394000,0.383504,498.07,788,0.07897749,39400000,0.090138264,40.286750730516,0.2324831,-4.177768,0.0018625199,0.9657837748527527,8043,5164.507454633713
394500,0.24840401,493.36,789,0.07334332,39450000,0.83013827,40.95476509760029,3.2654798,-4.213449,-0.0031815087,0.8896312639117241,8539,5171.205956697464
395000,0.24916601,493.47,790,0.0719842,39500000,0.21438321,39.389029877139144,0.23064333,-4.254458,0.0010004485,0.9687099754810333,8355,5177.524511575699
395500,0.281992,496.57,791,0.07450712,39550000,0.19230443,38.8564798775772,0.20316742,-4.2551885,-0.0003533043,0.9626483581960201,8440,5184.011587142944
396000,0.29817802,497.44,792,0.07798836,39600000,0.2145763,40.35003581498473,0.17832598,-4.27242,-0.00062969496,0.9421957321465015,8343,5190.474354982376
396500,0.3827721,495.56,793,0.07432159,39650000,0.1532187,39.45199248315084,0.14968525,-4.294443,0.00089097925,0.9674835205078125,8334,5197.0860714912415
397000,0.377606,495.82,794,0.074111,39700000,0.12755457,38.83860406327165,0.6246148,-4.2821994,0.007763597,0.9719845969229937,8259,5203.284654855728
397500,0.320444,497.75,795,0.07659942,39750000,0.38680252,40.09145518955689,0.31202742,-4.2776227,-0.0021836946,0.9192238003015518,8469,5209.88067317009
398000,0.43512207,495.89,796,0.07527196,39800000,0.119997025,39.53477433834736,0.12017961,-4.2937603,0.0019441603,0.9701713342219591,8465,5216.253474712372
398500,0.34754,499.08,797,0.074195094,39850000,0.1728304,37.57957371942331,0.17361216,-4.2976985,-0.00072069315,0.9573457650840282,7981,5222.672112941742
399000,0.3980021,496.42,798,0.07510581,39900000,0.27882686,39.23002827677279,1.3368973,-4.3377995,0.0021438866,0.9405817799270153,8395,5229.388442993164
399500,0.33028394,495.53,799,0.07232283,39950000,0.3270877,38.109239598065635,0.434912,-4.3622704,-0.0025625431,0.9411279372870922,8282,5235.839810848236
400000,0.360118,498.07,800,0.075036414,40000000,0.10593436,38.3972675745754,0.29783487,-4.3980136,0.0037003458,0.9736244790256023,8218,5242.2701587677
400500,0.39685398,497.5,801,0.075684704,40050000,0.08901068,38.982165792599076,0.12260888,-4.389867,0.00591847,0.9750113431364298,8143,5248.797985315323
401000,0.44711795,497.62,802,0.077578016,40100000,0.084961526,39.856572335746854,0.094384946,-4.3539977,0.0033888894,0.9723253361880779,8207,5255.423505783081
401500,0.35262,495.72,803,0.07669636,40150000,0.20278835,40.54035366695536,0.12963623,-4.350343,-0.000114349954,0.952319722622633,8033,5261.733015537262
402000,0.327996,497.68,804,0.076346174,40200000,0.16256708,39.29838698821164,0.10381839,-4.362093,-0.0016365476,0.9565715081989765,8566,5268.392395496368
402500,0.36733997,496.26,805,0.07277884,40250000,0.2413365,38.26811115000842,0.15535615,-4.3895497,-4.2920514e-05,0.9560341872274876,8142,5274.759137392044
403000,0.44454002,497.83,806,0.079142645,40300000,0.107744105,40.59424025688695,0.14005645,-4.4144444,0.0025544923,0.9645528458058834,8211,5281.456436395645
403500,0.42679995,496.44,807,0.07552908,40350000,0.13586016,39.220396642207795,0.1329887,-4.3854017,0.00238969,0.9622038714587688,8302,5288.137920379639
404000,0.29939803,496.76,808,0.07619838,40400000,0.17581064,39.795475932072,0.16951396,-4.4051905,-0.0020143234,0.9614173769950867,8587,5294.4282948970795
404500,0.29046,496.92,809,0.07791052,40450000,0.1817774,40.446552526347325,0.3134304,-4.425037,0.0021192424,0.950464840978384,8466,5300.58110833168
405000,0.32455802,495.11,810,0.0710033,40500000,0.21767607,37.60201210664217,0.13193317,-4.406509,0.0007073302,0.9644016809761524,8441,5306.7635889053345
405500,0.39372018,498.96,811,0.07861104,40550000,0.051260307,39.799663009411645,0.08692506,-4.4017,0.0028387108,0.9789940472692251,8347,5313.1613392829895
406000,0.294516,495.07,812,0.073898405,40600000,0.20342958,39.32433734286213,0.2119258,-4.397451,-3.5600577e-05,0.9607766978442669,8222,5319.560554742813
406500,0.349958,498.08,813,0.077439286,40650000,0.09955933,39.61177544663255,0.20724078,-4.4262586,0.0030460227,0.9707274418324232,8369,5325.867999076843
407000,0.394416,498.27,814,0.08105457,40700000,0.0644305,41.27644068938516,0.11623004,-4.4343014,0.0025898495,0.9709874335676432,8041,5332.340126991272
407500,0.32769588,496.23,815,0.074365534,40750000,0.20285992,38.86472692355668,0.1760573,-4.432933,0.0011962939,0.9562772251665592,8243,5338.949894666672
408000,0.42903587,497.92,816,0.07862384,40800000,0.050763894,40.227694672400794,0.10695873,-4.430345,0.0028654616,0.9788799118250608,8494,5345.567052125931
408500,0.35964406,498.24,817,0.07652269,40850000,0.113020666,39.057369600634495,0.14962235,-4.4249253,0.0016991982,0.9646742381155491,8357,5352.007529497147
409000,0.385696,495.2,818,0.075117975,40900000,0.25308266,39.99469529473318,0.21005392,-4.4472394,0.002093128,0.9386937730014324,8420,5358.559267759323
409500,0.44839412,498.13,819,0.076080866,40950000,0.123165,38.864617779384076,0.31895778,-4.4307804,0.007923827,0.9561934545636177,8359,5364.743431091309
410000,0.3307481,496.04,820,0.07311389,41000000,0.2574399,38.65436286196756,0.14714114,-4.4478493,-0.00027933408,0.9513105563819408,8468,5371.249380111694
410500,0.33465004,495.24,821,0.072501116,41050000,0.2540975,38.391759086132005,0.18416652,-4.4611135,-0.0011423773,0.9557679779827595,8090,5377.740708589554
411000,0.371766,494.34,822,0.074855044,41100000,0.16238825,40.08553858863724,0.21548958,-4.4643254,0.00025091803,0.9665061719715595,8219,5384.585916757584
411500,0.4010598,493.2,823,0.07255577,41150000,0.26394072,39.365981842100375,0.20235777,-4.4574733,0.0038409797,0.9563634768128395,8146,5391.045392274857
412000,0.33064803,496.85,824,0.07628444,41200000,0.12220866,39.56128424089991,0.13335891,-4.480208,0.0038189113,0.9666016288101673,8174,5397.463995695114
412500,0.38693807,497.28,825,0.0789573,41250000,0.09395293,40.6642830099889,0.12039566,-4.474624,0.00062199566,0.970827829092741,8030,5404.0679976940155
413000,0.34749803,496.17,826,0.078370236,41300000,0.17991734,41.2474249153038,0.30930594,-4.5194044,0.0011889574,0.9548274539411068,8362,5410.630534887314
413500,0.4131879,497.0,827,0.077607736,41350000,0.15366784,40.115222900388204,0.33387208,-4.552318,0.0028470943,0.9497357346117496,8233,5417.187704324722
414000,0.41005203,497.11,828,0.078385174,41400000,0.078568675,40.671865555587864,0.13110171,-4.59784,0.0026299069,0.9752312172204256,7827,5423.902705907822
414500,0.31928197,495.44,829,0.073780306,41450000,0.40528435,39.290956678874274,0.6779312,-4.631617,-0.0023153666,0.9339879080653191,8055,5430.514608860016
415000,0.348912,496.92,830,0.074857205,41500000,0.14633654,38.81099268934684,0.16487022,-4.6366096,0.0009406039,0.9652104377746582,8001,5437.116524219513
415500,0.3371579,496.77,831,0.07649982,41550000,0.29262975,40.40310284229652,0.41512433,-4.678381,-0.0020836452,0.9410626702010632,8499,5443.926140069962
416000,0.314218,492.07,832,0.07378191,41600000,0.34059495,40.54439877464649,0.31107154,-4.7041674,0.0005976222,0.9498793035745621,8021,5450.350960731506
416500,0.35178006,493.24,833,0.07051033,41650000,0.34019098,38.87268139364011,0.5860874,-4.7143254,0.0021508425,0.9622984379529953,7836,5457.063225030899
417000,0.38867,496.35,834,0.07627364,41700000,0.17952944,40.049637928474056,0.1708475,-4.7273803,0.003632492,0.9636174328625202,8393,5463.849942684174
417500,0.55780786,498.2,835,0.07799106,41750000,0.09462604,39.80554450437088,0.18033846,-4.6996317,0.011850839,0.9693784341216087,8288,5470.39618563652
418000,0.316738,494.1,836,0.07428143,41800000,0.17568903,39.99833436510552,0.38728648,-4.6864915,0.002471925,0.9638637565076351,8214,5476.841958522797
418500,0.4097162,496.8,837,0.07758154,41850000,0.1393986,40.41968223265423,0.337486,-4.698531,-0.0022368731,0.9656490050256252,8256,5483.473190069199
419000,0.55805403,497.87,838,0.077924214,41900000,0.12383358,39.86866589487967,0.34156334,-4.6963563,0.009197651,0.9578930363059044,8189,5490.087513208389
419500,0.35917586,496.89,839,0.07039181,41950000,0.29136807,36.56659048413976,0.21606098,-4.651504,0.0019858927,0.9531780257821083,8202,5496.743657588959
420000,0.3532359,498.23,840,0.078283854,42000000,0.114928246,39.91762225910964,0.15229633,-4.6753254,0.0012152243,0.9556480124592781,8469,5503.369702100754
420500,0.37431,495.78,841,0.07533305,42050000,0.2538233,39.47136018018722,0.28784034,-4.6939607,0.0023979153,0.945021491497755,8346,5509.694478034973
421000,0.38555005,495.28,842,0.076156266,42100000,0.22866523,40.41964533133886,0.4359775,-4.7153883,0.004285759,0.9547371752560139,8257,5516.051076889038
421500,0.35474604,497.33,843,0.07934966,42150000,0.0783762,40.999218311078984,0.23869294,-4.707346,0.0050222855,0.9748735278844833,8387,5522.440440893173
422000,0.39382598,497.69,844,0.07720291,42200000,0.13133769,39.73415848867469,0.14884797,-4.681257,0.0044070426,0.9663463570177555,8181,5528.883003950119
422500,0.48103797,496.48,845,0.079210214,42250000,0.054124594,41.16036406866102,0.1169599,-4.6460986,0.009653321,0.9848129330202937,8056,5535.660527229309
423000,0.45477,499.05,846,0.07864866,42300000,0.103989944,39.77155236418317,0.118179895,-4.626002,0.005840235,0.9638433121144772,8105,5542.31677365303
423500,0.38074598,497.57,847,0.077510454,42350000,0.18940136,39.83632451925638,0.55142564,-4.6069064,0.0037680415,0.9502477422356606,7864,5548.715429544449
424000,0.34574997,498.43,848,0.076958366,42400000,0.21265386,39.18445195916387,0.18888403,-4.6241326,0.008787745,0.9520778730511665,8261,5555.427356004715
424500,0.337716,495.99,849,0.075244054,42450000,0.24473341,39.9236667397147,0.58258337,-4.620303,-0.00019921781,0.9564866051077843,8391,5562.083486795425
425000,0.44186985,499.52,850,0.08072499,42500000,0.060182422,40.621014713590625,0.15499626,-4.613976,0.0070877825,0.9719534572213888,8264,5568.545733690262
425500,0.40532607,497.73,851,0.07435166,42550000,0.19237615,38.32145236037855,0.20132355,-4.5990853,0.004189313,0.9595601037144661,8137,5575.008595705032
426000,0.34319195,497.54,852,0.07937802,42600000,0.111928605,40.790151060172505,0.17333223,-4.5901217,0.0036177642,0.9642642326653004,8123,5581.693199872971
426500,0.37485418,497.95,853,0.07857249,42650000,0.09322093,40.26233949964329,0.13667956,-4.5819416,0.0017146773,0.9684042669832706,8298,5588.33002948761
427000,0.401208,495.21,854,0.071177125,42700000,0.26070774,38.13127323391847,0.12624882,-4.5930057,0.003125819,0.9573197811841965,8287,5594.646475076675
427500,0.39508003,493.78,855,0.077121384,42750000,0.23337467,41.62317989797361,0.20723501,-4.600137,0.00091057515,0.9554080180823803,8663,5601.191502094269
428000,0.49141598,498.79,856,0.07829509,42800000,0.09837146,39.67117073296964,0.116564825,-4.6166306,0.0039846213,0.9642970077693462,8246,5607.25648856163
428500,0.35954192,496.41,857,0.078034095,42850000,0.114791624,40.75067999860512,0.3762241,-4.601113,0.010804137,0.9718153923749924,8124,5613.73556470871
429000,0.34498796,497.54,858,0.074331224,42900000,0.23606203,38.25403453395407,0.8895657,-4.599413,0.0020348353,0.9514950811862946,8729,5620.390217065811
429500,0.44527602,498.17,859,0.07864838,42950000,0.10373807,40.15440641965522,0.25137174,-4.6078587,0.00362691,0.9667197279632092,8307,5626.466993331909
430000,0.40671596,498.78,860,0.08049955,43000000,0.07953975,40.8984156713817,0.25207177,-4.613721,0.004623733,0.9639584273099899,8695,5632.96551990509
430500,0.5589639,498.38,861,0.07715516,43050000,0.16971432,39.38021029271248,0.35745004,-4.5993586,0.008912836,0.9468497335910797,7931,5639.2657198905945
431000,0.35471204,498.8,862,0.078257516,43100000,0.12034414,39.83755876123927,0.11139307,-4.604144,0.00030416087,0.9600256010890007,8540,5646.008219718933
431500,0.33942205,498.06,863,0.079188704,43150000,0.14138976,40.447947922107794,0.24060707,-4.6139007,0.0004762388,0.9567678272724152,8151,5652.329041719437
432000,0.36470798,497.02,864,0.07991942,43200000,0.111173116,41.24653552032971,0.13193779,-4.6159954,0.002703057,0.9571822509169579,8091,5658.797644138336
432500,0.286244,494.6,865,0.0734733,43250000,0.30047855,39.22207375727539,0.24889182,-4.6326327,-2.549528e-06,0.9459611065685749,8080,5665.335746765137
433000,0.33782193,497.05,866,0.07556675,43300000,0.14482084,39.20066385223095,0.3956797,-4.6507254,0.0004235256,0.964505348354578,8251,5672.072771787643
433500,0.3995341,496.29,867,0.072182976,43350000,0.24575476,37.848452460797205,0.1653685,-4.662917,0.0007529581,0.9555341713130474,8132,5678.697202205658
434000,0.43112403,497.54,868,0.07512597,43400000,0.12610011,38.73800490684171,0.46029708,-4.677281,0.007639496,0.9694034084677696,8208,5685.302335739136
434500,0.30075398,496.62,869,0.075487375,43450000,0.23100199,39.26392054058766,0.21460643,-4.683079,0.00233485,0.9459309801459312,8058,5691.646301031113
435000,0.401884,498.22,870,0.075785644,43500000,0.17829986,38.78582128697151,0.17464438,-4.6601167,0.005333917,0.949403315782547,8339,5698.315042257309
435500,0.31726003,496.85,871,0.07537811,43550000,0.12152539,39.135969090359936,0.45423102,-4.6633854,0.004217974,0.9719147831201553,8510,5704.7537524700165
436000,0.38999996,497.29,872,0.07961422,43600000,0.12457451,41.06694149261226,0.5776861,-4.694878,0.00304524,0.9569394886493683,7917,5711.211008310318
436500,0.43038803,498.28,873,0.07913469,43650000,0.14490387,40.38424303058666,0.7455017,-4.68909,0.0054179877,0.9513945430517197,8207,5718.091278076172
437000,0.33876595,495.38,874,0.07362272,43700000,0.25307944,39.053662689601495,0.6389454,-4.6903195,0.0041299704,0.9537190496921539,8068,5724.780902147293
437500,0.34856397,497.79,875,0.07491987,43750000,0.28031215,38.882314259713404,1.1051573,-4.7178807,0.001890539,0.943207886070013,8386,5731.454383611679
438000,0.32776204,497.03,876,0.07169783,43800000,0.25310633,37.188082078495626,3.5551062,-4.718281,0.003426575,0.9565555341541767,8240,5737.880511760712
438500,0.31573597,495.05,877,0.07319923,43850000,0.4595192,39.86481839683576,1.347403,-4.726656,0.0005989992,0.9310822933912277,8129,5744.426807403564
439000,0.3132341,497.18,878,0.07512715,43900000,0.1805668,38.98845260709741,1.3045626,-4.757217,0.15377311,0.962973840534687,8144,5750.970100164413
439500,0.40552604,496.18,879,0.074179314,43950000,0.13218987,38.87447226048116,0.20771478,-4.758308,0.0063628335,0.972972497344017,8074,5757.508563280106
440000,0.36328006,498.14,880,0.07236794,44000000,0.13020928,37.043878997393584,0.28338578,-4.702583,0.010620725,0.975584527477622,8217,5763.939453363419
440500,0.42997196,496.87,881,0.07665988,44050000,0.19234131,40.02344152047121,0.40490016,-4.694017,0.003204124,0.9575848169624805,8135,5770.652621507645
441000,0.37682202,497.57,882,0.07749014,44100000,0.11305215,40.131585352052156,0.15082382,-4.6748495,0.003281456,0.9718996305018663,8145,5777.280309915543
441500,0.35386994,499.25,883,0.07468883,44150000,0.19046901,37.77495371362763,1.0749812,-4.6954083,0.008443602,0.9614590741693974,7958,5783.834577083588
442000,0.501442,497.99,884,0.079289645,44200000,0.095015414,40.47924612136226,0.124738455,-4.6718154,0.0071197683,0.963037833571434,8229,5790.36860370636
442500,0.33277798,497.61,885,0.07647626,44250000,0.122189835,39.330979904120106,0.10240296,-4.631963,0.0006911637,0.9656372778117657,8161,5797.02436208725
443000,0.35858005,495.72,886,0.07610338,44300000,0.16657862,39.977285814570024,0.13512465,-4.65288,0.0026122322,0.9603267908096313,8416,5803.58541059494
443500,0.32371402,496.97,887,0.07109654,44350000,0.34537074,37.107862258721035,2.010143,-4.66577,0.003961408,0.948148351162672,8389,5809.940396308899
444000,0.47897807,497.52,888,0.076197214,44400000,0.13233168,39.37872373460652,0.40471277,-4.699147,0.006494915,0.9658938013017178,8260,5816.465486288071
444500,0.34411195,497.92,889,0.07382491,44450000,0.24229315,37.99607484005397,0.7838822,-4.7088103,0.00040510646,0.956589512526989,8308,5823.036507368088
445000,0.34292796,496.16,890,0.072730295,44500000,0.24958715,38.21825583220797,0.37911853,-4.7663927,0.0032967327,0.9569159261882305,8060,5829.636947393417
445500,0.37725806,492.27,891,0.069188006,44550000,0.5395007,38.981769509830265,1.8873563,-4.7865906,0.0007048875,0.9424497187137604,8366,5836.337854385376
446000,0.410712,494.91,892,0.06698799,44600000,0.5702811,36.05520628997372,13.161638,-4.8202124,0.01016114,0.9270416796207428,7859,5842.7827689647675
446500,0.429694,497.4,893,0.07542091,44650000,0.21974477,38.99629380561842,0.66929907,-4.8440027,0.004424617,0.9508338160812855,8397,5849.718849658966
447000,0.4092561,498.57,894,0.07632945,44700000,0.18872774,38.93485745265496,0.1966276,-4.839461,0.004764231,0.9498664513230324,8109,5856.195221185684
447500,0.43328384,497.0,895,0.07503306,44750000,0.24051985,39.102536418583384,0.40602925,-4.8196235,0.0044885925,0.9487536735832691,8302,5862.778437137604
448000,0.37166,497.65,896,0.07606141,44800000,0.17609765,39.04812245571813,0.36185506,-4.8477497,0.0005017195,0.9582659639418125,8296,5869.288732051849
448500,0.438918,496.71,897,0.07382713,44850000,0.2969018,38.492101551390846,0.26629812,-4.8630695,0.0016958198,0.941607877612114,7993,5875.915894031525
449000,0.40468597,497.08,898,0.074410506,44900000,0.30761397,38.48399100332844,0.7026046,-4.8613815,0.014067127,0.9446634091436863,8147,5882.622598409653
449500,0.40057606,498.81,899,0.07748435,44950000,0.15686601,39.3613080531195,0.24043933,-4.8541613,0.004991036,0.9550945721566677,8163,5889.255545377731
