n_updates,policy_loss,policy_entropy,total_timesteps,approxkl,clipfrac,explained_variance,true_reward,ep_reward_mean,fps,value_loss,time_elapsed,ep_len_mean,serial_timesteps
173,-0.009096253,2.011126,8650000,0.0072497316,0.091331996,0.9697088412940502,0.09479972,4.58217472220349,8047,0.20763072,1158.5500016212463,60.11,86500
174,-0.00841129,1.9919037,8700000,0.0070175747,0.087397985,0.9726401325315237,0.09342192,4.221673848019709,7925,0.21026121,1165.2912771701813,60.91,87000
175,-0.009435674,1.9707975,8750000,0.0073213847,0.09306999,0.9736727476119995,0.09520556,4.2308171934112035,8082,0.18363796,1172.112069606781,57.55,87500
176,-0.008702493,1.9652114,8800000,0.007255341,0.093566,0.9740541893988848,0.093222186,5.263682474042216,7776,0.19335222,1178.7658669948578,69.78,88000
177,-0.009088292,1.9565662,8850000,0.006808966,0.084974006,0.9727885704487562,0.09832752,3.6412951624331615,8182,0.18667167,1185.6244909763336,58.65,88500
178,-0.009350119,1.9395342,8900000,0.0071157934,0.08901,0.9695231039077044,0.096011125,4.4975621709952245,8121,0.20148721,1192.3031167984009,63.11,89000
179,-0.009229497,1.9211884,8950000,0.00790754,0.10278001,0.9728340432047844,0.09034609,3.8646660813134806,7963,0.19108278,1199.0555703639984,58.57,89500
180,-0.008487236,1.9103286,9000000,0.0068652974,0.08725998,0.973130477592349,0.09228825,4.05245519449938,8015,0.19376299,1205.8266308307648,65.11,90000
181,-0.009566851,1.8932128,9050000,0.0072413487,0.091286,0.9685393199324608,0.09196376,4.202757176728228,8054,0.22051083,1212.6343863010406,62.25,90500
182,-0.009913539,1.8811356,9100000,0.0071861283,0.09177199,0.971570773050189,0.090375476,4.116813908045588,8132,0.21951036,1219.2753989696503,61.36,91000
183,-0.008601079,1.8672318,9150000,0.007482126,0.09518399,0.9736348092556,0.0906385,4.048088388368342,8012,0.20284891,1225.8953890800476,63.02,91500
184,-0.008543549,1.8498355,9200000,0.007135032,0.090222016,0.9739123303443193,0.0963815,4.583606289404852,7919,0.18099213,1232.6349158287048,62.0,92000
185,-0.009039823,1.8401703,9250000,0.0075177047,0.096684,0.9746864773333073,0.09305835,4.51548284135286,7860,0.17052642,1239.351812362671,66.59,92500
186,-0.010066279,1.8183625,9300000,0.0073903645,0.09372401,0.9766033831983805,0.096787184,3.875641316587571,8036,0.15996233,1246.2564594745636,58.61,93000
187,-0.008973544,1.7972053,9350000,0.007464474,0.095246,0.9749631397426128,0.09699895,3.5860788250183395,8052,0.18126671,1252.8949568271637,53.13,93500
188,-0.009869164,1.7820117,9400000,0.007148232,0.09027997,0.9758085235953331,0.093176804,4.144350026318862,8128,0.15572688,1259.6344780921936,60.99,94000
189,-0.009073341,1.7653674,9450000,0.0072657694,0.091400005,0.9750829562544823,0.10177022,4.012936723505045,8026,0.16928916,1266.3321492671967,57.52,94500
190,-0.009653137,1.7520801,9500000,0.0075299535,0.096363984,0.9734054002910852,0.09971797,4.622258600773639,8305,0.17808205,1272.9921662807465,59.11,95000
191,-0.0087235775,1.7322545,9550000,0.006851417,0.08530801,0.9760059285908937,0.09735039,4.310801540495959,8161,0.17158622,1279.4311532974243,64.08,95500
192,-0.0081709055,1.7224323,9600000,0.0071454667,0.09069,0.9753526877611876,0.10069459,4.300324683945073,8216,0.16948877,1286.072181224823,60.35,96000
193,-0.009661886,1.7059594,9650000,0.0074666124,0.095578,0.9760285876691341,0.10079585,3.9308462337176024,7842,0.17562944,1292.6026968955994,62.23,96500
194,-0.009221863,1.685937,9700000,0.007074143,0.089271985,0.9771704338490963,0.09520654,3.518829801929387,8253,0.16195752,1299.476514339447,57.25,97000
195,-0.009251266,1.6621557,9750000,0.0073052375,0.09308399,0.9754398129880428,0.096254006,4.907082439882652,8110,0.17355372,1305.9165318012238,63.86,97500
196,-0.009750303,1.6425117,9800000,0.007385271,0.09480002,0.9803975038230419,0.10325624,3.2968237553228392,7883,0.13913698,1312.4798362255096,56.8,98000
197,-0.00942688,1.628499,9850000,0.007301501,0.09314599,0.9806190580129623,0.10191985,3.8331959730546803,8275,0.13825542,1319.4264433383942,54.7,98500
198,-0.00982508,1.6122545,9900000,0.007776962,0.098789975,0.974996879696846,0.096568085,3.687449329466617,7684,0.17024204,1326.034725189209,63.38,99000
199,-0.0096777035,1.5996138,9950000,0.0074044224,0.09418599,0.9777938090264797,0.10078387,5.40308131274156,8285,0.14752671,1333.004409313202,69.18,99500
200,-0.008962885,1.5872383,10000000,0.007795854,0.10095198,0.9759543221443892,0.10124267,4.64973815218953,8262,0.16880178,1339.55868434906,63.37,100000
201,-0.008132303,1.5795376,10050000,0.0076996316,0.09991601,0.9779095742851496,0.09925086,4.512109490793518,8435,0.15810335,1345.9918756484985,61.86,100500
202,-0.009709632,1.5719702,10100000,0.0073621296,0.09451198,0.9788271896541119,0.09815692,4.51389272872264,8173,0.15442438,1352.2878363132477,57.64,101000
203,-0.008654123,1.5604326,10150000,0.0076097334,0.097632,0.9769517816603184,0.09852995,4.368818209377059,7900,0.1589542,1358.947824716568,66.05,101500
204,-0.008912969,1.5501312,10200000,0.0076063313,0.097644016,0.9778489805757999,0.09952652,3.49792187750907,8515,0.15761659,1365.844722032547,55.07,102000
205,-0.008689866,1.5347754,10250000,0.0071397205,0.08998001,0.9783666860312223,0.10062209,5.191916646575192,8317,0.15194173,1372.2810237407684,70.15,102500
206,-0.008690392,1.5204309,10300000,0.0070773847,0.089338,0.9743528068065643,0.09601977,4.221045274567732,8094,0.18651818,1378.7814507484436,60.51,103000
207,-0.008992312,1.5046903,10350000,0.0076416116,0.098650016,0.9772401992231607,0.100502364,4.188082069276424,7894,0.15019579,1385.4915342330933,61.04,103500
208,-0.008478574,1.494442,10400000,0.0074487734,0.09472599,0.9780601654201746,0.10056231,4.463366224164347,8274,0.15059416,1392.3106853961945,62.16,104000
209,-0.009481471,1.4790349,10450000,0.0076665883,0.09706798,0.9769987519830465,0.10097217,4.123152443062208,7707,0.1581779,1398.8989899158478,61.28,104500
210,-0.008966102,1.4580841,10500000,0.007172386,0.090274,0.9827496148645878,0.106976286,3.6877099211710447,8111,0.11180428,1406.0004980564117,53.93,105000
211,-0.008683824,1.4432178,10550000,0.0078092776,0.102193974,0.9755044225603342,0.10028618,4.179802974048871,8031,0.15943126,1412.718595981598,56.72,105500
212,-0.009490389,1.435077,10600000,0.0076423776,0.09731,0.9774073306471109,0.10198707,5.0456054212988235,8045,0.1662671,1419.323210477829,61.6,106000
213,-0.008793415,1.4272057,10650000,0.008300648,0.10899,0.9784473516047001,0.09992757,5.09381346322305,8124,0.15667453,1426.0239596366882,63.96,106500
214,-0.00979712,1.4129901,10700000,0.008115072,0.10577396,0.9782779309898615,0.10410707,4.674554505707784,7647,0.15834022,1432.6547992229462,68.35,107000
215,-0.008577375,1.4031837,10750000,0.00787036,0.10100401,0.9768248647451401,0.10100982,3.6850977055593104,7924,0.16400227,1439.5839416980743,52.82,107500
216,-0.008056205,1.3879231,10800000,0.00802205,0.10408599,0.98017125017941,0.10493861,4.252587505958799,8057,0.13415913,1446.477233171463,62.07,108000
217,-0.008771886,1.3692154,10850000,0.007762481,0.09983399,0.9762476067990065,0.10673426,3.4264232758240905,8010,0.15935974,1453.2615249156952,54.42,108500
218,-0.008772921,1.3412749,10900000,0.007891239,0.100608,0.9846842866390944,0.10848109,4.406375245398667,7878,0.10048271,1460.0497019290924,62.71,109000
219,-0.009408403,1.3280666,10950000,0.0075752633,0.097269975,0.9791456870734692,0.09987623,5.006788707741798,8078,0.1412505,1466.9174354076385,63.63,109500
220,-0.0082724225,1.3271942,11000000,0.0072218645,0.09271798,0.979772787541151,0.10655911,4.471384836302896,8281,0.12957405,1473.5929555892944,60.94,110000
221,-0.009215079,1.3199703,11050000,0.0075880247,0.098309994,0.9792215507477522,0.10441258,4.725668106717203,7684,0.14813437,1479.8901624679565,65.58,110500
222,-0.009178722,1.3108928,11100000,0.0079760365,0.103214,0.9766885992139578,0.10039645,4.132746369581073,8309,0.16272756,1486.768824338913,59.05,111000
223,-0.008332106,1.3106506,11150000,0.007864738,0.102368005,0.9814955908805132,0.10588153,3.7664928409655114,7875,0.13075443,1493.2334237098694,53.11,111500
224,-0.008698058,1.2998669,11200000,0.0077948864,0.101022,0.9802577625960112,0.10380439,3.968374387158474,8322,0.1387941,1500.1180799007416,73.61,112000
225,-0.008768291,1.2965084,11250000,0.0076994286,0.099609986,0.978645995259285,0.1016279,4.349251628631173,8063,0.1530403,1506.599455356598,58.06,112500
226,-0.008826491,1.2944318,11300000,0.008191066,0.108292,0.9803374130278826,0.10623427,4.425854482508185,8157,0.13755098,1513.2749724388123,59.61,113000
227,-0.008469316,1.2787653,11350000,0.0076111727,0.09706201,0.9772181324660778,0.10480595,4.714240150286496,7906,0.1519875,1519.8424336910248,61.95,113500
228,-0.008886787,1.2610891,11400000,0.008133698,0.10637801,0.982017369940877,0.10642689,4.822762048747609,7868,0.12187648,1526.6907918453217,61.47,114000
229,-0.009411957,1.239202,11450000,0.00784783,0.100594,0.9818597100675106,0.10634889,4.260288483485929,8136,0.12324619,1533.4946525096893,58.54,114500
230,-0.008416677,1.2306907,11500000,0.008230125,0.10796401,0.9782930053770542,0.106428474,4.481483431644446,8131,0.14022377,1540.2662098407745,60.17,115000
231,-0.008663817,1.2263798,11550000,0.007296168,0.093027994,0.9814656544476748,0.10670856,4.893880254836695,7975,0.13021322,1546.8899970054626,60.37,115500
232,-0.009153605,1.2298951,11600000,0.0076824464,0.09945799,0.9822854362428188,0.10612842,4.791245808631647,8242,0.1164462,1553.736995458603,62.97,116000
233,-0.008246801,1.2259395,11650000,0.0076511614,0.09789398,0.9806038066744804,0.10774045,4.3619257375540474,8265,0.12906574,1560.2496840953827,58.36,116500
234,-0.009074583,1.2167363,11700000,0.008396122,0.11062397,0.9826211743056774,0.107011296,4.493102067022992,7981,0.11498866,1566.85050034523,57.25,117000
235,-0.0081993975,1.1969591,11750000,0.0076632136,0.09850401,0.9802890717983246,0.102678105,4.270207958236569,7972,0.14049616,1573.6818208694458,61.51,117500
236,-0.0077126026,1.1820834,11800000,0.0074082925,0.094628,0.9797457158565521,0.101114444,5.023857842057696,8191,0.13723737,1580.5490016937256,65.34,118000
237,-0.009212181,1.1743748,11850000,0.0076777665,0.09825001,0.9836779404431581,0.10783143,3.764141510751506,8046,0.105182104,1587.1558437347412,54.93,118500
238,-0.008889174,1.1650188,11900000,0.007895323,0.10363799,0.9803941827267408,0.108420216,3.6031146128091494,8330,0.12694158,1593.8558130264282,49.86,119000
239,-0.008964721,1.1464219,11950000,0.00837281,0.10985198,0.9819889925420284,0.10727915,3.8092989564421442,7688,0.11731016,1600.3402242660522,59.68,119500
240,-0.008841688,1.134234,12000000,0.0074395146,0.09492202,0.9744855649769306,0.10036685,3.996977137188624,7776,0.1675565,1607.4231917858124,65.64,120000
241,-0.008897706,1.1154956,12050000,0.008076901,0.104034014,0.9852810353040695,0.11209715,3.901843334932528,7658,0.09565644,1614.3237245082855,59.37,120500
242,-0.009125337,1.1004144,12100000,0.0076547754,0.09866201,0.9782428499311209,0.101501375,4.327155963591504,8202,0.15447724,1621.375736951828,63.31,121000
243,-0.008458951,1.0909712,12150000,0.00837259,0.109147996,0.9786966778337955,0.105613075,4.831399231938776,7896,0.140655,1628.0573964118958,62.48,121500
244,-0.009798943,1.082178,12200000,0.008474577,0.111675985,0.9830823484808207,0.10284877,3.9845976776015597,7973,0.11516605,1634.9060189723969,53.15,122000
245,-0.008931233,1.0720742,12250000,0.008170928,0.107568,0.9827362801879644,0.10762969,4.733839441162527,8249,0.122639894,1641.721574306488,63.1,122500
246,-0.009376221,1.0564771,12300000,0.008188706,0.10735,0.9819514285773039,0.10988625,5.412481763289179,8159,0.1230384,1648.2819466590881,67.65,123000
247,-0.008552375,1.0333409,12350000,0.007984968,0.10322598,0.9818011205643415,0.106529795,4.494401267097783,8447,0.113501914,1654.9664270877838,63.29,123500
248,-0.0098173125,1.0187101,12400000,0.008070863,0.10517601,0.9831187520176172,0.105096005,4.9684968375653265,8132,0.113824174,1661.4414353370667,61.78,124000
249,-0.0104540065,0.9929968,12450000,0.008586821,0.11210602,0.9801461454480886,0.10400689,5.335577697504959,7955,0.12767673,1668.172923564911,67.21,124500
250,-0.009754911,0.97018546,12500000,0.008250865,0.107296,0.9844389734789729,0.113672756,4.825669712327726,7970,0.10767198,1675.0442011356354,60.02,125000
251,-0.009821959,0.965658,12550000,0.008536815,0.11206201,0.9852039273828268,0.11015665,4.213175537018978,7746,0.095124796,1681.6125960350037,57.75,125500
252,-0.009136404,0.9665869,12600000,0.008467505,0.11136599,0.9857917474582791,0.1099204,5.0668597350933124,8289,0.10620954,1688.5118594169617,61.44,126000
253,-0.009170772,0.9710265,12650000,0.008295123,0.108414024,0.9796975441277027,0.10813022,4.308897479286243,8083,0.12937653,1695.0004694461823,68.82,126500
254,-0.009122377,0.9601114,12700000,0.008077965,0.105094016,0.9844007752835751,0.105771214,4.64575680793554,8252,0.10498271,1701.5999042987823,65.42,127000
255,-0.00897301,0.94196486,12750000,0.0088770315,0.11797598,0.9851205479353666,0.11028301,4.913459851722,8072,0.097147726,1708.0510365962982,64.06,127500
256,-0.009083179,0.9292422,12800000,0.008185021,0.10699401,0.9816118273884058,0.107296966,5.083573442256457,8374,0.12652189,1714.6158709526062,63.73,128000
257,-0.008810494,0.9131481,12850000,0.008703794,0.11609,0.9803051594644785,0.108780615,4.98932219464652,7873,0.12674539,1721.0378177165985,72.77,128500
258,-0.008422212,0.8983335,12900000,0.007863728,0.10093799,0.9830854553729296,0.11059781,4.7827843313512854,8220,0.11196437,1727.9257123470306,61.14,129000
259,-0.008717023,0.8909666,12950000,0.008486392,0.11214198,0.984639479778707,0.10912482,6.393226832788351,8207,0.10218735,1734.3992636203766,68.7,129500
260,-0.008469834,0.8814716,13000000,0.00840571,0.110541984,0.9835957083851099,0.1107296,5.2764784818870245,8263,0.11306426,1741.1264910697937,57.15,130000
261,-0.009278056,0.86473817,13050000,0.008411317,0.109703995,0.979075949639082,0.10592177,3.6830537544241815,7869,0.13453233,1747.7140369415283,50.83,130500
262,-0.008466443,0.840932,13100000,0.008273566,0.107348025,0.9799199346452951,0.10972094,4.6243846339367884,8376,0.13115947,1754.441353559494,60.69,131000
263,-0.009685658,0.82733583,13150000,0.008171097,0.10639401,0.9808672107756138,0.108117096,4.278510506303864,7803,0.12606215,1760.918904542923,59.97,131500
264,-0.009529498,0.8148247,13200000,0.008741065,0.11500996,0.9854756062850356,0.10925057,4.683906684432222,7883,0.098963626,1767.8491697311401,62.71,132000
265,-0.008867578,0.8052347,13250000,0.00892375,0.11639601,0.9836514461785555,0.11440518,3.5107105323833094,8133,0.109008886,1774.7630627155304,51.84,132500
266,-0.008201304,0.79835504,13300000,0.008532945,0.111514024,0.9831117186695337,0.112065785,3.612634540752042,7410,0.116534755,1781.4122936725616,52.05,133000
267,-0.009094201,0.7916173,13350000,0.008286767,0.10797398,0.9823564440011978,0.10969542,4.6365809596654435,8098,0.11680798,1788.4958698749542,60.99,133500
268,-0.009273764,0.7897327,13400000,0.0083245905,0.10791595,0.9784832373261452,0.10844718,5.686103632484665,8061,0.1458272,1795.2041931152344,60.88,134000
269,-0.009487649,0.771925,13450000,0.008581316,0.112285994,0.9816001523286104,0.11337318,3.56548965300346,8211,0.12458329,1802.000872850418,55.79,134500
270,-0.008352158,0.75061905,13500000,0.008833722,0.11541403,0.9778027981519699,0.10587853,5.365228302043106,7816,0.14410521,1808.555172920227,63.59,135000
271,-0.00848866,0.7447102,13550000,0.00861469,0.11411199,0.9822221864014864,0.11254767,4.720089845146722,8238,0.11861328,1815.5745918750763,61.51,135500
272,-0.008139954,0.7320728,13600000,0.008550384,0.111204006,0.9791177269071341,0.10775888,3.7046593252594904,7796,0.13961217,1822.170711517334,58.88,136000
273,-0.00853175,0.7165846,13650000,0.008919114,0.116158,0.9855376221239567,0.11449136,4.185958007801236,7655,0.0929795,1829.1771652698517,56.57,136500
274,-0.007496236,0.70488685,13700000,0.008974913,0.11890599,0.9800950940698385,0.11114222,4.9010701837232045,8067,0.13454081,1836.1591885089874,57.96,137000
275,-0.009048687,0.6884084,13750000,0.009084859,0.11858401,0.9833157807588577,0.11229124,3.7143787344642623,8172,0.108497046,1842.8877594470978,56.5,137500
276,-0.00858402,0.671282,13800000,0.008769534,0.115363985,0.9844906963407993,0.112564206,4.3223288183117985,8051,0.103583984,1849.5199003219604,57.86,138000
277,-0.009418678,0.656046,13850000,0.008966046,0.117783986,0.9839154127985239,0.116108604,4.082001977378095,7949,0.09952024,1856.311912059784,55.26,138500
278,-0.008739055,0.65135866,13900000,0.00796775,0.10367002,0.9846177902072668,0.113064915,4.827140526209842,8090,0.10154778,1863.1291427612305,61.7,139000
279,-0.008830712,0.6514092,13950000,0.008460217,0.111927964,0.9821306448429823,0.1112554,3.251855045912962,7948,0.123277575,1869.84210729599,48.27,139500
280,-0.009128403,0.6396397,14000000,0.008764937,0.11408999,0.9842430744320154,0.11025363,4.088999563417892,8103,0.10886745,1876.5941977500916,58.26,140000
281,-0.008787248,0.63013947,14050000,0.008225544,0.10825199,0.9813937451690435,0.10632314,4.330377349054543,8049,0.1225564,1883.3595163822174,63.78,140500
282,-0.008978447,0.6278706,14100000,0.009116917,0.120168,0.9820840917527676,0.10968109,4.557771190836648,8023,0.11863374,1889.9854221343994,57.14,141000
283,-0.008963759,0.61709654,14150000,0.008638527,0.11310801,0.9816713910549879,0.10986061,4.8637563145194145,8044,0.12203158,1896.567393541336,63.98,141500
284,-0.008843455,0.59856546,14200000,0.008576555,0.11179,0.9809298571199179,0.108449265,4.683791808297101,8238,0.126882,1903.3243086338043,67.07,142000
285,-0.008971005,0.5790148,14250000,0.0096105095,0.12784198,0.9851706493645906,0.11161255,3.9872306323189695,8334,0.09669254,1909.9783086776733,59.53,142500
286,-0.0082713375,0.5683002,14300000,0.008896798,0.11833197,0.9816023912280798,0.110688545,5.194599456852448,8238,0.12174358,1916.2706551551819,61.87,143000
287,-0.009215167,0.5644847,14350000,0.009070165,0.120254,0.9828057214617729,0.11067461,4.336014590967243,8029,0.1183999,1922.9304399490356,50.47,143500
288,-0.008282725,0.55534637,14400000,0.009000996,0.11870599,0.9819684159010649,0.11198344,4.094415242367904,8299,0.116087615,1929.6461143493652,54.03,144000
289,-0.008995988,0.5466272,14450000,0.00927435,0.123506,0.9826580565422773,0.109491356,4.020226814139896,8204,0.113134645,1935.977412700653,59.15,144500
290,-0.008443508,0.5424292,14500000,0.008597515,0.11277802,0.9808894842863083,0.10956705,5.146208112611057,8215,0.13269429,1942.5879154205322,64.56,145000
291,-0.008788309,0.5392374,14550000,0.0089960275,0.119922,0.9870102880522609,0.113966346,4.0005362840851015,8259,0.087876216,1949.2546977996826,57.57,145500
292,-0.008669352,0.53519356,14600000,0.009014823,0.11998002,0.9849366014823318,0.11186069,3.8037634389568122,8122,0.1018075,1955.783817768097,52.99,146000
293,-0.009035559,0.5278294,14650000,0.00895021,0.119855985,0.9860215615481138,0.112163685,5.20226907145814,8371,0.08620704,1962.4414737224579,65.45,146500
