serial_timesteps,explained_variance,approxkl,ep_reward_mean,policy_entropy,value_loss,true_reward,policy_loss,fps,total_timesteps,time_elapsed,ep_len_mean,n_updates,clipfrac
497500,0.9609943814575672,0.012583051,42.195562597886145,-0.4095757,0.064765066,0.0833453,-0.003909552,8626,49750000,6499.44068479538,498.76,995,0.15945
498000,0.9785656165331602,0.011750494,42.92857021821954,-0.42634115,0.016948003,0.08585714,-0.0046655377,8384,49800000,6505.87024641037,500.0,996,0.15574801
498500,0.9630051217973232,0.00921733,40.67044082892258,-0.42156792,0.1418635,0.07911521,-0.0048236474,8255,49850000,6512.370708465576,498.31,997,0.094152
499000,0.9617267139256,0.011563319,43.14906770864611,-0.4295298,0.04961385,0.085545495,-0.006026077,8098,49900000,6519.047506093979,499.31,998,0.14628
499500,0.9664339944720268,0.013454522,42.387422508773,-0.43919718,0.048888348,0.08396131,-0.0038510605,8675,49950000,6525.770966291428,499.31,999,0.18176602
500000,0.9705432932823896,0.010656316,43.236780927984476,-0.43881404,0.031960938,0.08583679,-0.0056875097,8576,50000000,6532.071645021439,499.26,1000,0.13750201
500500,0.9611521176993847,0.014079051,42.61710742835196,-0.4481415,0.0638411,0.08466654,-0.0049133985,8140,50050000,6538.534614562988,499.41,1001,0.18683802
501000,0.9902605284005404,0.012935021,43.27802180988423,-0.45554993,0.0071317805,0.08655605,-0.0049810265,8454,50100000,6545.244515180588,500.0,1002,0.176376
501500,0.9431091845035553,0.009758013,42.69492734316818,-0.46380657,0.14683717,0.08338329,-0.0059020314,8236,50150000,6551.7327439785,498.28,1003,0.104584016
502000,0.9852710943669081,0.0113625685,42.71059105238594,-0.47602993,0.015779,0.08542119,-0.0044838395,7915,50200000,6558.42676949501,500.0,1004,0.15361999
502500,0.949288010597229,0.010783782,43.42452082991207,-0.4823404,0.09035978,0.08554021,-0.0034609046,8221,50250000,6565.198668718338,498.99,1005,0.13017799
503000,0.9779214132577181,0.017299587,43.17519924860535,-0.48552066,0.02080259,0.08579794,-0.0044537876,8319,50300000,6571.79750919342,499.44,1006,0.22623594
503500,0.968528725206852,0.011063204,42.67790630731552,-0.5013694,0.04809444,0.08449204,-0.006396858,8083,50350000,6578.358150482178,499.29,1007,0.13364996
504000,0.9670332297682762,0.015368582,41.74071079157979,-0.52102476,0.03840242,0.08348142,-0.003945836,8235,50400000,6585.127104997635,500.0,1008,0.20644404
504500,0.9530351646244526,0.012962798,42.9698345104739,-0.5227916,0.055900916,0.08539058,-0.0034898082,8425,50450000,6591.767521858215,499.38,1009,0.17603195
505000,0.9755964074283838,0.012506033,43.052926082239736,-0.5194197,0.032386277,0.085140705,-0.0054613496,8646,50500000,6598.23571896553,498.99,1010,0.17168802
505500,0.954072754830122,0.011252719,42.61112172710906,-0.53218055,0.07840793,0.08413568,-0.0056465585,8201,50550000,6604.371946334839,499.02,1011,0.13198002
506000,0.9390436299145222,0.011178945,43.652093818626945,-0.5591223,0.07972118,0.08621531,-0.0044967867,8034,50600000,6610.934214353561,498.82,1012,0.140902
506500,0.9612869434058666,0.012645905,43.124031750453796,-0.5781665,0.06921078,0.08461681,-0.0050063487,7958,50650000,6617.731096744537,498.53,1013,0.12577198
507000,0.9805865176022053,0.013244886,42.603975407224006,-0.5839509,0.028057082,0.08520795,-0.005329547,8193,50700000,6624.307047367096,500.0,1014,0.148794
507500,0.9870320847257972,0.010544419,43.84497964698461,-0.5845779,0.007590404,0.08768996,-0.004604797,8252,50750000,6630.950615167618,500.0,1015,0.147666
508000,0.9387355968356133,0.013342988,42.05139178583884,-0.5998653,0.12756604,0.08262542,-0.005692346,8353,50800000,6637.373013019562,498.44,1016,0.15465598
508500,0.950556393712759,0.009354025,42.331292822238105,-0.60151625,0.068174586,0.08401323,-0.0040526353,8192,50850000,6643.872793674469,499.5,1017,0.117717974
509000,0.9540263265371323,0.030621998,43.79956696607376,-0.6035141,0.039928045,0.08759913,-0.0026461964,8186,50900000,6650.584277868271,500.0,1018,0.34746802
509500,0.9392018839716911,0.011051581,41.88357671140118,-0.59546506,0.15008757,0.08256101,-0.0061771744,7928,50950000,6657.16764831543,498.91,1019,0.101765975
510000,0.9890790274366736,0.0127952555,43.48370314838164,-0.60606104,0.007248435,0.08696741,-0.0065573747,8611,51000000,6663.953051805496,500.0,1020,0.17745003
510500,0.9679823070764542,0.011689871,43.105596198415604,-0.6230855,0.03915067,0.085648134,-0.00474425,8512,51050000,6670.3430507183075,499.45,1021,0.14598401
511000,0.9371634349226952,0.017886346,42.988142987584794,-0.6166793,0.07790888,0.08540993,-0.004078943,8627,51100000,6676.777711868286,499.44,1022,0.23811199
511500,0.9235967472195625,0.012754168,43.2853785980782,-0.5976507,0.15155418,0.08457613,-0.0045949575,8179,51150000,6683.212588787079,497.97,1023,0.12603597
512000,0.9062687531113625,0.032333046,44.371182782368415,-0.59507364,0.082776375,0.08821802,-0.0034055589,8818,51200000,6689.8084053993225,499.32,1024,0.36512595
512500,0.9454516544938087,0.0113053275,42.05185454300545,-0.59851927,0.14263882,0.08227007,-0.007176325,8242,51250000,6696.09277844429,498.87,1025,0.11314001
513000,0.9546779468655586,0.011994685,42.389912995799826,-0.6091114,0.09312816,0.083094284,-0.0045131277,8045,51300000,6702.547574043274,498.26,1026,0.14763999
513500,0.9633495733141899,0.013047885,42.91925374786728,-0.6210167,0.044540774,0.085244134,-0.0019689314,8591,51350000,6709.235733747482,499.42,1027,0.17678
514000,0.9569506384432316,0.009845657,42.76268912785639,-0.63687927,0.07843555,0.08388573,-0.0042706286,8307,51400000,6715.667436599731,498.38,1028,0.10628999
514500,0.9657303877174854,0.0113737965,42.708684872665835,-0.6470611,0.050545864,0.08473974,-0.005189535,8279,51450000,6722.236661911011,499.46,1029,0.13267201
515000,0.9433603323996067,0.023841495,43.101028208939496,-0.66004616,0.08792282,0.0851073,-0.003064354,8979,51500000,6728.517042636871,498.84,1030,0.292604
515500,0.9391272850334644,0.011379954,42.71885863182254,-0.66062057,0.13450256,0.08393284,-0.006010833,8290,51550000,6734.503352165222,498.63,1031,0.116493985
516000,0.9722530134022236,0.009963087,43.53629767520386,-0.6729443,0.03757713,0.085847735,-0.005230157,8197,51600000,6741.013885736465,498.79,1032,0.113382004
516500,0.9738324284553528,0.015200177,42.69974907150914,-0.68259346,0.03272705,0.08485471,-0.0044945013,8216,51650000,6747.616646528244,499.45,1033,0.21217999
517000,0.9187351167201996,0.014428692,43.00432222057921,-0.69599795,0.12249418,0.08511648,-0.004847465,8381,51700000,6754.340035200119,499.35,1034,0.18930002
517500,0.9466237984597683,0.0108673135,42.667134054898526,-0.7029195,0.1505463,0.08271383,-0.004729569,8352,51750000,6760.821902275085,497.82,1035,0.11199198
518000,0.9665364399552345,0.011713921,42.548050586143965,-0.71149737,0.036854003,0.085096106,-0.0046817055,8466,51800000,6767.145221710205,500.0,1036,0.14780602
518500,0.9572564214468002,0.011356925,42.43350395199912,-0.72597456,0.09436409,0.08338965,-0.0044767205,8296,51850000,6773.6779255867,498.55,1037,0.13577399
519000,0.9631955288350582,0.022261605,42.755034432567484,-0.73191893,0.073704675,0.08412984,-0.0031458659,8157,51900000,6780.192271471024,498.93,1038,0.27937603
519500,0.9831118024885654,0.0094259195,43.34830168874181,-0.7316111,0.012393351,0.08669661,-0.0053636525,8338,51950000,6786.548486471176,500.0,1039,0.11781797
520000,0.979987733066082,0.009452545,42.697760440397744,-0.7381094,0.020643005,0.08539551,-0.0049651423,8303,52000000,6793.103805780411,500.0,1040,0.115339965
520500,0.951192881911993,0.010310694,43.06060712046079,-0.7376385,0.11967048,0.083809376,-0.005434349,8330,52050000,6799.7194747924805,498.01,1041,0.08948998
521000,0.9399422630667686,0.023650588,43.51627763305291,-0.7439856,0.071403734,0.08646183,-0.0010957763,7928,52100000,6806.3110435009,499.36,1042,0.266456
521500,0.9644732885062695,0.012810524,42.43978211843656,-0.7566357,0.051628064,0.08430045,-0.00439778,8203,52150000,6813.1660592556,499.41,1043,0.15940198
522000,0.9719933588057756,0.012132331,42.86505403166904,-0.7558198,0.041540522,0.08503231,-0.005148538,8292,52200000,6819.810083627701,499.28,1044,0.14832802
522500,0.9734600689262152,0.0141690895,42.696854332398196,-0.77052927,0.03883184,0.084566824,-0.004617512,8105,52250000,6826.434534072876,499.36,1045,0.17620994
523000,0.936964750289917,0.017790537,43.46455435387375,-0.79679507,0.081521384,0.08633945,-0.0027510393,8410,52300000,6833.128986597061,499.34,1046,0.225012
523500,0.9442036412656307,0.011276431,41.79550415587853,-0.8092959,0.12178464,0.082326934,-0.004035479,8358,52350000,6839.701554298401,498.8,1047,0.13569
524000,0.983525549992919,0.017372036,43.47191803243195,-0.81901246,0.016457465,0.086943835,-0.0035480822,8326,52400000,6846.2203068733215,500.0,1048,0.22912802
524500,0.9724757540971041,0.00859269,42.69230964404265,-0.8168673,0.04155197,0.084366396,-0.0060581416,8554,52450000,6852.718694448471,498.95,1049,0.099308036
525000,0.9542074240744114,0.012803269,42.742766419791536,-0.8149292,0.09447339,0.083512194,-0.0053977435,8357,52500000,6859.14660525322,498.09,1050,0.10528799
525500,0.9432664848864079,0.01742312,42.13862408357434,-0.82692605,0.07878967,0.083750345,-0.003965566,8374,52550000,6865.746138811111,499.41,1051,0.209552
526000,0.9671829156577587,0.0126616135,42.837081719188646,-0.84658587,0.05941938,0.08467335,-0.004772252,8599,52600000,6872.206379175186,499.44,1052,0.14136
526500,0.9834148325026035,0.011898007,42.996762570547055,-0.84918594,0.02458236,0.08505602,-0.005716999,8354,52650000,6878.2843062877655,498.97,1053,0.14053002
527000,0.947853971272707,0.014681877,43.387667174013586,-0.83771414,0.11263106,0.08488036,-0.0036456687,8207,52700000,6884.827029943466,498.32,1054,0.18052599
527500,0.9825974833220243,0.010823799,42.96983747085194,-0.8503469,0.018136645,0.085939676,-0.0049934913,8134,52750000,6891.551718711853,500.0,1055,0.146558
528000,0.9723245389759541,0.012180019,42.23753622880651,-0.8611393,0.04435895,0.08381507,-0.004932344,8285,52800000,6898.1550323963165,499.46,1056,0.14680403
528500,0.9815608263015747,0.01065765,42.401428686939035,-0.86756307,0.022541257,0.08480286,-0.005702229,8330,52850000,6904.778450250626,500.0,1057,0.12616797
529000,0.9918447406962514,0.011680323,43.08051076711803,-0.86468816,0.0057685254,0.08616102,-0.0049970043,8105,52900000,6911.377244234085,500.0,1058,0.161302
529500,0.9767566714435816,0.012887009,42.32969482794959,-0.8657793,0.02866965,0.084093206,-0.0049670236,8301,52950000,6918.046649456024,499.54,1059,0.16577598
530000,0.973222941160202,0.010982644,43.765913178920236,-0.8756626,0.023997905,0.08697032,-0.004211661,8092,53000000,6924.501950979233,499.36,1060,0.14700401
530500,0.9693584144115448,0.014729364,43.62260903748291,-0.908824,0.041953035,0.086540505,-0.0048916177,8327,53050000,6931.287217378616,499.29,1061,0.18030399
531000,0.9383085779845715,0.012265478,42.08987635474037,-0.93132704,0.112416476,0.082923576,-0.0037809184,8662,53100000,6937.655087471008,498.86,1062,0.12706602
531500,0.9511717967689037,0.012835838,43.136280615057565,-0.9265892,0.10218526,0.084675275,-0.004207373,8078,53150000,6943.908212900162,498.53,1063,0.148482
532000,0.9873048383742571,0.011711343,42.883548571693176,-0.9251203,0.009966198,0.0857671,-0.0060744113,7921,53200000,6950.626618862152,500.0,1064,0.15594998
532500,0.9486650004982948,0.01110357,43.29954404290123,-0.9357611,0.088802174,0.08506393,-0.004452927,8274,53250000,6957.44603395462,498.76,1065,0.131996
533000,0.956143107265234,0.010482955,42.492214793555924,-0.9370403,0.15256208,0.08177544,-0.0061516883,8224,53300000,6963.948825836182,497.15,1066,0.114876
533500,0.9707780312746763,0.01965363,42.15252129178374,-0.9219143,0.037864864,0.08430504,-0.003857818,8324,53350000,6970.2525203228,500.0,1067,0.25154594
534000,0.9784267973154783,0.011697826,43.47823363566573,-0.920981,0.023505578,0.0863838,-0.00487824,8185,53400000,6976.784303665161,499.41,1068,0.15805396
534500,0.9727846141904593,0.017073376,42.70522771953441,-0.922679,0.026436986,0.08541046,-0.004438828,8279,53450000,6983.288979053497,500.0,1069,0.22314604
535000,0.9546620100736618,0.020479595,43.627140195742804,-0.94696116,0.07256781,0.08557611,-0.00566674,8550,53500000,6989.948798656464,498.44,1070,0.20690398
535500,0.9214936718344688,0.013299752,43.14097001571063,-0.95896155,0.15436515,0.084272444,-0.005422634,8607,53550000,6996.405094861984,497.99,1071,0.15369602
536000,0.9747848100960255,0.013034306,43.22609087108324,-0.97525144,0.027953401,0.08598068,-0.004515413,8126,53600000,7002.844143867493,499.52,1072,0.171468
536500,0.9421497881412506,0.011745094,42.48885489068918,-0.9858734,0.1266479,0.083467074,-0.005268189,8190,53650000,7009.448677301407,498.77,1073,0.12656401
537000,0.9787077624350786,0.013378359,41.892033399607314,-0.99882716,0.045528226,0.08296992,-0.005279451,8453,53700000,7016.024335861206,499.49,1074,0.165674
537500,0.9710744637995958,0.011185731,42.58170079435581,-0.9994838,0.02828425,0.08516341,-0.004369786,8283,53750000,7022.583244800568,500.0,1075,0.13487603
538000,0.9437078535556793,0.015965817,43.32104074098912,-0.9936469,0.061996132,0.085880704,-0.0039412864,8643,53800000,7029.200695991516,499.28,1076,0.21031198
538500,0.9707463923841715,0.01171228,42.74251903662256,-0.99624896,0.048111197,0.08424523,-0.005302406,8288,53850000,7035.507719516754,499.08,1077,0.12956199
539000,0.9658581763505936,0.019343648,42.71820500436577,-1.0062844,0.047627393,0.08468807,-0.0030645428,8084,53900000,7041.785735607147,499.42,1078,0.24693
539500,0.9804920330643654,0.019434981,43.12219279388624,-1.0156997,0.02169403,0.08561991,-0.0041801026,8053,53950000,7048.538353919983,499.48,1079,0.25207806
540000,0.9483638741075993,0.012572019,44.01230764779766,-1.0216893,0.08147974,0.08651029,-0.0033141985,8534,54000000,7055.230345964432,498.76,1080,0.134446
540500,0.9586070217192173,0.014318831,42.32825508615143,-1.0274823,0.062949136,0.08400382,-0.0049992506,8487,54050000,7061.600275754929,499.49,1081,0.17034
541000,0.9426284842193127,0.017656103,43.20611490178033,-1.0326896,0.10100883,0.0849275,-0.0041584093,8268,54100000,7067.971390008926,498.64,1082,0.17461397
541500,0.9615964442491531,0.013531571,43.25111751634631,-1.0423934,0.05574935,0.08563826,-0.004983843,8257,54150000,7074.558917284012,499.42,1083,0.11587202
542000,0.9741515312343836,0.014235395,43.93846424840769,-1.0647249,0.022310555,0.087365225,-0.003436507,7850,54200000,7081.183565616608,499.49,1084,0.18779998
542500,0.9744829852133989,0.0127824275,42.88093513962021,-1.0938313,0.03339006,0.085761875,-0.0036559463,8535,54250000,7088.031003236771,500.0,1085,0.17034802
543000,0.9340671449899673,0.013422545,43.1430146925324,-1.1001128,0.123553514,0.08454372,-0.0059230546,8178,54300000,7094.422369480133,498.36,1086,0.148324
543500,0.9261606261134148,0.011337634,43.444894679145364,-1.1128187,0.12124144,0.08552395,-0.0052069617,8377,54350000,7101.025989532471,499.32,1087,0.09379401
544000,0.9857723684981465,0.012837862,43.00612644561404,-1.1176252,0.012540301,0.086012244,-0.0035878257,8371,54400000,7107.445068836212,500.0,1088,0.178132
544500,0.980705626308918,0.015544708,43.041289878034604,-1.1284876,0.024301521,0.08559708,-0.005062071,8513,54450000,7114.033892154694,499.43,1089,0.20477594
545000,0.9416529349982738,0.011892137,42.451511365224036,-1.1425581,0.16229324,0.08193969,-0.005456277,8371,54500000,7120.4512276649475,497.18,1090,0.10636201
545500,0.9712700676172972,0.011085741,42.82673303106461,-1.1365697,0.041620567,0.08457973,-0.0048005437,8262,54550000,7126.840835094452,499.0,1091,0.13489802
546000,0.9454786591231823,0.011329312,43.433593535163055,-1.1292374,0.06780003,0.085936114,-0.004146157,8182,54600000,7133.393842697144,499.27,1092,0.14034599
546500,0.9587794505059719,0.01736802,42.4101749394555,-1.1347015,0.056037568,0.08429952,-0.0033574505,8152,54650000,7139.99406337738,499.49,1093,0.21635401
547000,0.9659401923418045,0.010449828,41.895172923239315,-1.1340756,0.06586336,0.0826223,-0.004766227,8280,54700000,7146.7113468647,498.88,1094,0.12957995
547500,0.9802276380360126,0.015396415,42.801462217395965,-1.1421285,0.013798299,0.08560293,-0.0044038706,8441,54750000,7153.356964826584,500.0,1095,0.21658999
548000,0.9704925641417503,0.016011499,43.02169385555339,-1.1456624,0.044547275,0.085066885,-0.0038421177,8212,54800000,7159.850023984909,498.78,1096,0.20384797
548500,0.9777168352156878,0.018491408,42.07438566151311,-1.1501871,0.027441137,0.08414878,-0.0037812768,7971,54850000,7166.537112951279,500.0,1097,0.22927998
549000,0.9836396891623735,0.0118969325,42.99992821466951,-1.149905,0.012656215,0.085999854,-0.005251273,8295,54900000,7173.2560567855835,500.0,1098,0.159698
549500,0.9680159129202366,0.0126322685,43.78562647644483,-1.1469955,0.033447996,0.08681477,-0.0042502386,8501,54950000,7179.765973567963,499.42,1099,0.16498601
550000,0.9508632160723209,0.011797701,43.67852418177726,-1.1544574,0.07344226,0.08584316,-0.003559665,7977,55000000,7186.134817123413,498.31,1100,0.12537402
550500,0.9835451077669859,0.0125295175,43.33858525334627,-1.1696991,0.011221918,0.08667718,-0.004931384,8390,55050000,7192.917702913284,500.0,1101,0.16539998
551000,0.9863328766077757,0.013537815,42.59404138085645,-1.1813143,0.014135726,0.08518808,-0.004610622,8172,55100000,7199.288647651672,500.0,1102,0.15734401
551500,0.9384718872606754,0.012950845,41.65068431733882,-1.190556,0.20457892,0.08076693,-0.0048942566,8398,55150000,7205.988719463348,497.71,1103,0.141932
552000,0.9293717592954636,0.018073259,43.68864489553144,-1.1857884,0.084209815,0.08663674,-0.003903284,8312,55200000,7212.578683376312,499.32,1104,0.21318996
552500,0.9595240131020546,0.012820695,43.16926661970458,-1.1954112,0.07040307,0.08495383,-0.0042916583,8549,55250000,7219.194782495499,498.8,1105,0.144052
553000,0.9779767170548439,0.01763121,43.55100541855463,-1.1979256,0.018182097,0.08710201,-0.0043320046,8120,55300000,7225.6419587135315,500.0,1106,0.22817402
553500,0.99233010224998,0.0124823805,43.42184822082267,-1.1928914,0.0057851356,0.0868437,-0.006221032,8403,55350000,7232.070477724075,500.0,1107,0.166276
554000,0.9410024248063564,0.013428487,43.68264218997916,-1.1939703,0.052585743,0.08736529,-0.0047708186,8323,55400000,7238.672830820084,500.0,1108,0.16555001
554500,0.954811092466116,0.010646858,43.16574948829644,-1.2135072,0.11584384,0.0833057,-0.0058485996,8523,55450000,7245.339569330215,496.77,1109,0.106535986
555000,0.9907315615564585,0.010243836,43.049885227091146,-1.2285063,0.008379701,0.08609977,-0.0075293444,8397,55500000,7251.650253772736,500.0,1110,0.12701
555500,0.9843950858339667,0.017045997,43.7806766959832,-1.2560425,0.009708917,0.087561354,-0.003514613,8371,55550000,7258.121546506882,500.0,1111,0.22988197
556000,0.9562710709869862,0.012879513,43.470728065419415,-1.2646449,0.083923504,0.08530075,-0.005153282,7915,55600000,7264.6581382751465,498.7,1112,0.12985
556500,0.9802087936550379,0.0126868645,43.289119952886374,-1.2711962,0.01411539,0.08657824,-0.005210343,8545,55650000,7271.580112934113,500.0,1113,0.146012
557000,0.9518181271851063,0.013334215,42.37226055863273,-1.2735584,0.09797747,0.083635725,-0.004790866,8245,55700000,7277.875941753387,499.02,1114,0.16244002
557500,0.9798976387828588,0.013611986,43.722719832246675,-1.2756371,0.010489173,0.08744544,-0.0032819284,8474,55750000,7284.459568500519,500.0,1115,0.18008204
558000,0.9701271522790194,0.020471655,43.00809062266314,-1.2801514,0.03114283,0.08601617,-0.00388962,8289,55800000,7290.927859306335,500.0,1116,0.263138
558500,0.9109918549656868,0.025518604,43.33752689252726,-1.2849866,0.13974099,0.085443005,-0.0017120832,8041,55850000,7297.451084852219,498.76,1117,0.301778
559000,0.942596510052681,0.011453994,42.124812144884565,-1.2868354,0.10112489,0.083436556,-0.004917327,8170,55900000,7304.024713754654,499.34,1118,0.14106204
559500,0.9225354045629501,0.016415125,43.061357984583225,-1.287101,0.14612871,0.08409749,-0.0045827595,8342,55950000,7310.755771636963,498.08,1119,0.164926
560000,0.9815249834209681,0.017413856,43.81674412885077,-1.3068143,0.011480492,0.08763348,-0.0037428853,8717,56000000,7317.178853273392,500.0,1120,0.231336
560500,0.9799938127398491,0.018456124,42.75695726113365,-1.3303608,0.021111863,0.08551392,-0.0036268167,8903,56050000,7323.4835085868835,500.0,1121,0.233096
561000,0.9532949030399323,0.024701355,43.255721385787986,-1.3390436,0.06704838,0.085466295,-0.004447041,8141,56100000,7329.484503269196,499.13,1122,0.149682
561500,0.9523006714880466,0.012501767,42.57605415586049,-1.3457435,0.06609555,0.08458126,-0.004901249,8431,56150000,7336.182837963104,499.24,1123,0.14988403
562000,0.9474177770316601,0.010819192,43.67613422124678,-1.3567854,0.066634595,0.086294495,-0.005274026,8235,56200000,7342.725502252579,498.96,1124,0.12433001
562500,0.9422159045934677,0.01840576,42.22548851383766,-1.3696046,0.08072231,0.084450975,-0.0048718094,8497,56250000,7349.361571311951,500.0,1125,0.183666
563000,0.9565290808677673,0.016722767,42.758003567924646,-1.3802589,0.109876946,0.082966745,-0.0051974826,8508,56300000,7355.830314397812,497.9,1126,0.19266401
563500,0.9761176537722349,0.013163168,41.77984995227774,-1.3849511,0.04364193,0.08307491,-0.004142159,8428,56350000,7362.347903966904,499.43,1127,0.160634
564000,0.9626145027577877,0.010088896,43.63681547927306,-1.3781215,0.045258455,0.086813614,-0.0050945007,8125,56400000,7368.847958087921,499.43,1128,0.11428199
564500,0.9387561120092869,0.016230226,42.30741762928672,-1.3711128,0.1250438,0.083259806,-0.005278971,8091,56450000,7375.5834312438965,498.81,1129,0.19749601
565000,0.9869473790749907,0.017299578,43.997768609851285,-1.3716508,0.007829872,0.08799554,-0.004611096,8540,56500000,7382.330600976944,500.0,1130,0.22758196
565500,0.9558819234371185,0.0131058805,42.69082963206096,-1.3752781,0.07146075,0.08485038,-0.0035320118,8400,56550000,7388.779589176178,499.5,1131,0.11798
566000,0.9592039287090302,0.021380654,43.45742339628546,-1.3673133,0.047816884,0.08641295,-0.0039431495,8506,56600000,7395.323675394058,499.47,1132,0.25259605
566500,0.9937544181011617,0.016024023,43.8015009720136,-1.3653531,0.0032566807,0.087602995,-0.0061280862,8414,56650000,7401.613444805145,500.0,1133,0.214994
567000,0.9315985813736916,0.01703028,42.56454450374636,-1.3833191,0.1045166,0.08441141,-0.0032874283,7946,56700000,7407.98176908493,499.37,1134,0.20488608
567500,0.9927248628810048,0.018920874,43.42599125970872,-1.4085408,0.003774574,0.08685197,-0.005166024,8339,56750000,7414.783645629883,500.0,1135,0.264902
568000,0.9491787776350975,0.012665085,42.732066333091225,-1.4331261,0.09706906,0.08375673,-0.0045748428,8256,56800000,7421.340227127075,498.11,1136,0.14216398
568500,0.941597044467926,0.011696932,43.19860756007591,-1.4373354,0.16494371,0.083291866,-0.0047853347,8509,56850000,7427.823736906052,497.16,1137,0.11712599
569000,0.9432719349861145,0.014344096,43.4065590638524,-1.4403558,0.07303321,0.08568917,-0.0044799265,7975,56900000,7434.2472448349,498.74,1138,0.158554
569500,0.9645912982523441,0.018920058,42.8586415901046,-1.4496286,0.06452212,0.08445562,-0.00457785,8218,56950000,7441.150609254837,498.87,1139,0.23365605
570000,0.9496188312768936,0.014446247,43.43043988267174,-1.4644412,0.048719957,0.0863965,-0.0038213695,8304,57000000,7447.751284837723,499.47,1140,0.176884
570500,0.9378509111702442,0.018241078,43.096607806631745,-1.4810458,0.08527783,0.085096605,-0.0053009065,8535,57050000,7454.207387685776,498.91,1141,0.19271201
571000,0.9839919488877058,0.014446138,43.83531683457872,-1.506289,0.010375546,0.08767063,-0.005621816,8347,57100000,7460.396750926971,500.0,1142,0.19023603
571500,0.9738841187208891,0.016540091,44.13185541083856,-1.5403444,0.014232737,0.08826371,-0.0034176242,8477,57150000,7466.969310283661,500.0,1143,0.22493397
572000,0.8757833018898964,0.040615853,42.401634928747754,-1.5504806,0.17525679,0.08480327,-0.0073160515,8540,57200000,7473.41396021843,500.0,1144,0.11616399
572500,0.8701548874378204,0.056799494,42.647034003862444,-1.5631082,0.34459668,0.083024025,-0.005043672,8175,57250000,7479.7951419353485,499.26,1145,0.09650998
573000,0.9459456317126751,0.0146448305,43.8941396797733,-1.572786,0.073932186,0.086519256,-0.004623717,8347,57300000,7486.469585895538,498.92,1146,0.17016199
573500,0.9752030540257692,0.013075403,43.57795385436153,-1.5755317,0.025374401,0.08662802,-0.004737433,8309,57350000,7493.131440401077,499.46,1147,0.167868
574000,0.9552253447473049,0.014388166,42.02309099899949,-1.5681748,0.11507582,0.08225496,-0.0061797583,8125,57400000,7499.609481811523,498.83,1148,0.14531603
574500,0.9886595802381635,0.016710376,43.769789083711075,-1.5737665,0.007920414,0.08753958,-0.0050537996,8374,57450000,7506.195663690567,500.0,1149,0.22089604
575000,0.9834639839828014,0.017260015,43.55416330451397,-1.5916673,0.011329574,0.08710832,-0.0040377304,8344,57500000,7512.6439735889435,500.0,1150,0.2341819
575500,0.9557865038514137,0.013930597,42.49572750984622,-1.6053064,0.077858135,0.08389123,-0.0030249276,8563,57550000,7519.122458219528,498.83,1151,0.15089597
576000,0.9795892778784037,0.013584034,42.99540333313435,-1.611701,0.018313186,0.0859908,-0.0049179224,8787,57600000,7525.480329036713,500.0,1152,0.16968201
576500,0.9811382349580526,0.01102382,43.69943935010162,-1.6125984,0.011361372,0.08739888,-0.0057429816,8500,57650000,7531.719058036804,500.0,1153,0.13919401
577000,0.9635097868740559,0.020092478,42.656594185619,-1.6040983,0.046872,0.08479626,-0.002045063,8210,57700000,7538.121102571487,499.42,1154,0.251842
577500,0.9504789933562279,0.013407117,42.49325418393317,-1.5978581,0.10068796,0.08332145,-0.005078432,8408,57750000,7544.63533616066,498.33,1155,0.14765401
578000,0.9208020344376564,0.014920053,43.73515550482793,-1.6057986,0.15499617,0.08526435,-0.0038667766,8223,57800000,7551.071826457977,498.13,1156,0.155632
578500,0.9354843124747276,0.017142843,42.780053524754955,-1.61103,0.17549857,0.08278414,-0.005066291,8677,57850000,7557.624045848846,497.46,1157,0.14827603
579000,0.987907231785357,0.012907282,43.696374994226716,-1.6112081,0.008064274,0.087392755,-0.0045259697,8194,57900000,7564.021810770035,500.0,1158,0.17302996
579500,0.9709240831434727,0.016202983,42.766784597833414,-1.6196736,0.043862134,0.08472471,-0.0042061685,8257,57950000,7570.701882362366,499.44,1159,0.196062
580000,0.9579581841826439,0.018834231,42.71910114023845,-1.6335901,0.05684802,0.08482512,-0.0035708302,8372,58000000,7577.32826590538,499.42,1160,0.23068395
580500,0.9501251541078091,0.012834724,42.82173499188324,-1.6313531,0.10262945,0.08377013,-0.004786936,8143,58050000,7583.703153133392,498.33,1161,0.13701801
581000,0.9513493590056896,0.01477635,43.03260362767107,-1.6274083,0.059621383,0.08529947,-0.0035700384,8315,58100000,7590.238255023956,499.24,1162,0.188982
581500,0.9209776818752289,0.024615414,42.479760626781825,-1.6318443,0.1426149,0.0836388,-0.0037620014,8532,58150000,7596.678840637207,498.7,1163,0.30879796
582000,0.9330787658691406,0.01267257,43.31207600157992,-1.6315318,0.14280505,0.085172854,-0.0050326823,8280,58200000,7602.938725948334,498.76,1164,0.13887401
582500,0.9515796974301338,0.012023005,43.50276311646885,-1.6446942,0.094099194,0.08530423,-0.0041153175,8220,58250000,7609.43063211441,498.44,1165,0.11086603
