ep_len_mean,time_elapsed,true_reward,policy_loss,clipfrac,approxkl,policy_entropy,total_timesteps,value_loss,serial_timesteps,explained_variance,ep_reward_mean,fps,n_updates
490.66,9840.60893034935,-1.16,-0.0012277954,0.003244,0.0006603827,16.511501,74550000,285.12036,745500,0.6948476731777191,-490.66,8164,1491
490.04,9847.218979597092,-1.16,-0.0010939124,0.00207,0.00061831245,16.513643,74600000,325.4577,746000,0.6352438032627106,-490.04,8028,1492
421.45,9853.819131851196,-1.56,-0.002674533,0.012623999,0.001635489,16.505041,74650000,1803.9342,746500,0.17305058240890503,-421.45,8306,1493
496.87,9860.141327619553,-1.1,-0.0020166903,0.02002,0.002182952,16.500093,74700000,193.11703,747000,0.6465957760810852,-496.87,8103,1494
499.27,9866.627056598663,-1.02,-0.001350074,0.036978003,0.0035578378,16.50145,74750000,39.66722,747500,0.7083469033241272,-499.27,8082,1495
499.05,9873.110495090485,-1.04,-0.0020504629,0.010156,0.0016437491,16.516289,74800000,67.735825,748000,0.7003863751888275,-499.05,8220,1496
488.94,9879.72010731697,-1.12,-0.0014818027,0.015934,0.0016676901,16.536304,74850000,201.47923,748500,0.7146778106689453,-488.94,8433,1497
497.48,9886.122452259064,-1.08,-0.0018460042,0.0077260006,0.001311611,16.536772,74900000,155.06558,749000,0.6434891521930695,-497.48,8186,1498
497.9,9892.689091444016,-1.08,-0.0014383986,0.005098,0.00096732273,16.53624,74950000,131.96315,749500,0.7286807000637054,-497.9,7863,1499
496.66,9899.620542764664,-1.08,-0.0018636956,0.009832,0.0014223468,16.529966,75000000,160.40913,750000,0.641767680644989,-496.66,8214,1500
495.54,9906.192403793335,-1.1,-0.0023271146,0.014936,0.0018298081,16.51469,75050000,180.49635,750500,0.6921976804733276,-495.54,8026,1501
490.73,9912.878613233566,-1.12,-0.0027329824,0.016143996,0.0018861428,16.510962,75100000,239.40088,751000,0.6349835097789764,-490.73,8252,1502
499.45,9919.497116327286,-1.02,-0.0022545662,0.017616002,0.0021326842,16.535137,75150000,31.418537,751500,0.7424030601978302,-499.45,8161,1503
497.1,9925.964313030243,-1.06,-0.0030210344,0.028828,0.002775621,16.557455,75200000,114.098976,752000,0.6763255596160889,-497.1,8340,1504
483.17,9932.565095424652,-1.18,-0.00017834839,8e-06,0.00012901168,16.574629,75250000,512.23083,752500,0.4026225209236145,-483.17,8140,1505
500.0,9938.957692623138,-1.0,-0.0021485381,0.021863997,0.0025070899,16.572699,75300000,6.848253,753000,-0.2815420627593994,-500.0,7916,1506
498.71,9945.693861961365,-1.04,-0.0030394816,0.026148004,0.0028228455,16.566504,75350000,75.414406,753500,0.6620587110519409,-498.71,8255,1507
498.68,9951.991646051407,-1.04,-0.00245813,0.016614001,0.0019819103,16.577473,75400000,71.42041,754000,0.70567986369133,-498.68,8011,1508
498.05,9958.742293596268,-1.04,-0.0023028671,0.018889999,0.0021175365,16.595741,75450000,102.324036,754500,0.46460455656051636,-498.05,8305,1509
498.06,9965.318800926208,-1.06,-0.0013286718,0.017584,0.0018093858,16.59912,75500000,115.78378,755000,0.6613750755786896,-498.06,7884,1510
494.16,9972.174060106277,-1.06,-0.002793057,0.027451994,0.0027518158,16.6089,75550000,124.9302,755500,0.5875227153301239,-494.16,8156,1511
498.33,9978.734208345413,-1.06,-0.0017158848,0.0021859999,0.0006415814,16.61688,75600000,114.4696,756000,0.6735831797122955,-498.33,8001,1512
485.35,9985.554693698883,-1.14,-0.00017030205,5.9999998e-06,8.64951e-05,16.607708,75650000,297.53824,756500,0.631548672914505,-485.35,8183,1513
494.51,9992.266369581223,-1.08,-0.0020490522,0.017276,0.0018579747,16.602062,75700000,176.64516,757000,0.5911150872707367,-494.51,8176,1514
493.66,9998.84521985054,-1.06,-0.0024423674,0.015254,0.0019255665,16.599768,75750000,132.28642,757500,0.6061529219150543,-493.66,8166,1515
487.08,10005.32447385788,-1.08,-0.0032392538,0.024013998,0.0024912513,16.6323,75800000,200.10332,758000,0.49600887298583984,-487.08,8325,1516
497.38,10011.809247016907,-1.1,-0.003052066,0.026263995,0.0026264705,16.673717,75850000,156.1988,758500,0.7345103025436401,-497.38,8104,1517
497.86,10018.551460981369,-1.06,-0.002448244,0.013889998,0.0016779926,16.703928,75900000,87.595085,759000,0.7699095904827118,-497.86,8532,1518
493.77,10024.909590959549,-1.04,-0.0014163664,0.010114,0.0014109995,16.717285,75950000,204.28897,759500,0.5916542112827301,-493.77,8368,1519
492.9,10031.411865234375,-1.16,-0.0033717304,0.017664,0.0021452927,16.725897,76000000,252.16623,760000,0.7363749742507935,-492.9,7968,1520
498.98,10038.127075433731,-1.04,-0.0018787803,0.013366,0.0016576053,16.768166,76050000,74.86672,760500,0.6852219104766846,-498.98,8099,1521
499.43,10044.801801681519,-1.02,-0.0015877592,0.014612002,0.0015663011,16.795134,76100000,43.11661,761000,0.6625438630580902,-499.43,8372,1522
498.5,10051.20822930336,-1.04,-0.0019963894,0.010068002,0.0013455536,16.800856,76150000,104.39551,761500,0.41499292850494385,-498.5,8124,1523
499.09,10057.863651752472,-1.02,-0.0014860381,0.0132639995,0.00154257,16.809626,76200000,32.746956,762000,0.7657348364591599,-499.09,8191,1524
496.91,10064.567265987396,-1.02,-0.0016946152,0.01957,0.0021454361,16.80862,76250000,32.12747,762500,0.7628058046102524,-496.91,7881,1525
497.44,10071.285202503204,-1.02,-0.00289902,0.025228,0.0026622238,16.804747,76300000,37.309635,763000,0.6583572328090668,-497.44,8084,1526
495.75,10077.835630655289,-1.06,-0.0018557609,0.011204001,0.0015159025,16.803968,76350000,178.34123,763500,0.2849651575088501,-495.75,8404,1527
499.29,10084.030585289001,-1.02,-0.0019329465,0.01217,0.0016017496,16.820717,76400000,33.370087,764000,0.7157257497310638,-499.29,8061,1528
493.14,10090.73958325386,-1.12,-0.0029146962,0.019892,0.0022389358,16.836025,76450000,256.37817,764500,0.6007526218891144,-493.14,8491,1529
475.6,10096.827133893967,-1.24,-0.00080839737,0.0027539998,0.0005555496,16.830437,76500000,693.4935,765000,0.3568786382675171,-475.6,8205,1530
496.46,10103.353714466095,-1.02,-0.0014112538,0.0069660004,0.0010040773,16.828955,76550000,42.338436,765500,0.6024467349052429,-496.46,8135,1531
498.72,10109.984903812408,-1.04,-0.0015006748,0.021555996,0.0021993725,16.833576,76600000,91.2733,766000,0.5485758781433105,-498.72,8207,1532
495.43,10116.565531015396,-1.04,-0.00096666417,0.006496,0.00095510064,16.837465,76650000,100.05209,766500,0.50867560505867,-495.43,8115,1533
492.49,10123.24826836586,-1.12,-0.0025785977,0.025422005,0.0025701195,16.839136,76700000,330.55408,767000,0.37673062086105347,-492.49,8244,1534
495.42,10129.639153242111,-1.06,-0.0027079096,0.012952001,0.0016666553,16.860682,76750000,104.394745,767500,0.6960086226463318,-495.42,8165,1535
497.82,10136.102616548538,-1.08,-0.001630526,0.012708001,0.0015347254,16.888025,76800000,151.28813,768000,0.6563436388969421,-497.82,8621,1536
492.98,10142.379854440689,-1.06,-0.0006637495,0.0007019999,0.00028520692,16.89831,76850000,137.27168,768500,0.5853073000907898,-492.98,8232,1537
492.73,10148.956312894821,-1.1,-0.002652094,0.021374002,0.002336963,16.89228,76900000,162.61044,769000,0.7219722270965576,-492.73,8099,1538
498.26,10155.678558588028,-1.04,-0.0013854675,0.0074219997,0.0011726839,16.892635,76950000,137.1433,769500,0.06557601690292358,-498.26,8236,1539
493.94,10162.215080499649,-1.12,-0.0026663719,0.012648002,0.0016886166,16.890232,77000000,190.6861,770000,0.7378012239933014,-493.94,8147,1540
487.35,10168.75903582573,-1.08,-0.0018742296,0.013706,0.0016959495,16.895496,77050000,274.9729,770500,0.6008100807666779,-487.35,8026,1541
498.56,10175.522022247314,-1.06,-0.0029124266,0.016512,0.0020416728,16.8871,77100000,96.90866,771000,0.7253274321556091,-498.56,8460,1542
498.76,10181.909282684326,-1.04,-0.0021487304,0.0142600015,0.0017797762,16.877806,77150000,77.61582,771500,0.6722230613231659,-498.76,8129,1543
492.68,10188.489383935928,-1.12,-0.0019009814,0.010634001,0.0013801844,16.874134,77200000,212.76933,772000,0.6935811042785645,-492.68,8487,1544
497.56,10194.847209453583,-1.08,-0.0024866483,0.01353,0.0016715621,16.873314,77250000,168.71635,772500,0.6061657667160034,-497.56,8163,1545
499.03,10201.181680679321,-1.04,-0.0025360319,0.009278,0.001374217,16.882368,77300000,61.58493,773000,0.7421604692935944,-499.03,8283,1546
497.35,10207.603008270264,-1.02,-0.0013634615,0.008115999,0.001153614,16.908619,77350000,28.23336,773500,0.804239884018898,-497.35,8196,1547
491.99,10214.312764883041,-1.04,-0.0017089478,0.008860001,0.0013138419,16.917442,77400000,276.14737,774000,0.23126035928726196,-491.99,7797,1548
499.25,10221.098484516144,-1.02,-0.0011343181,0.009414,0.0012055646,16.928417,77450000,67.66303,774500,0.10220563411712646,-499.25,8537,1549
495.01,10227.544578552246,-1.08,-0.0011062679,0.009230001,0.0013457783,16.944153,77500000,153.74635,775000,0.6566484272480011,-495.01,8131,1550
463.32,10234.224733829498,-1.26,-0.0014198583,0.003962001,0.0008170224,16.94647,77550000,752.2286,775500,0.34432756900787354,-463.32,8160,1551
499.52,10240.839953184128,-1.02,-0.0018280776,0.010139998,0.0014966376,16.942768,77600000,30.42178,776000,0.7455348372459412,-499.52,8232,1552
500.0,10247.499094963074,-1.0,-0.005292012,0.0425,0.004194412,16.923027,77650000,0.0010175469,776500,-0.2699410915374756,-500.0,7910,1553
498.86,10254.384637832642,-1.04,-0.001128525,0.003764,0.000935029,16.892103,77700000,92.03938,777000,0.5235106945037842,-498.86,8199,1554
496.6,10260.94791674614,-1.06,-0.0014423341,0.014731999,0.001559598,16.883793,77750000,166.2774,777500,0.402870237827301,-496.6,7929,1555
499.36,10267.718071699142,-1.02,-0.0019970713,0.010208001,0.0014296651,16.89673,77800000,51.32404,778000,0.4438917636871338,-499.36,7961,1556
491.47,10274.5508518219,-1.14,-0.0024316122,0.0043960004,0.0009103444,16.906157,77850000,221.69788,778500,0.7418495118618011,-491.47,8378,1557
499.09,10281.079220294952,-1.02,-0.0025865645,0.013526,0.0016996232,16.910229,77900000,34.830605,779000,0.6937015056610107,-499.09,8281,1558
486.14,10287.657513141632,-1.2,-0.00024653942,5.1999996e-05,0.00013224164,16.923765,77950000,419.21262,779500,0.6094998419284821,-486.14,8303,1559
495.25,10294.196268558502,-1.0,-0.0010156018,0.0019859998,0.0006694032,16.924038,78000000,141.26746,780000,0.36935192346572876,-495.25,8103,1560
495.24,10300.850834608078,-1.08,-0.0038020324,0.028595999,0.0028352598,16.926125,78050000,127.32293,780500,0.7410368025302887,-495.24,8102,1561
498.39,10307.472054958344,-1.04,-0.001954678,0.016660001,0.0018683348,16.940922,78100000,60.990917,781000,0.7621581107378006,-498.39,8126,1562
495.78,10314.132808446884,-1.04,-0.0019917374,0.011344,0.0016252315,16.930023,78150000,96.672295,781500,0.5116223096847534,-495.78,8136,1563
499.07,10320.504072189331,-1.04,-0.0017061202,0.009438001,0.0012149919,16.93616,78200000,68.912796,782000,0.6925428211688995,-499.07,8300,1564
498.77,10326.992930173874,-1.04,-0.0026808437,0.023632005,0.0024623994,16.942251,78250000,62.76144,782500,0.7458919584751129,-498.77,8080,1565
495.51,10333.629125356674,-1.06,-0.00064178655,0.0011560001,0.0003068705,16.966198,78300000,166.05573,783000,0.383750319480896,-495.51,8294,1566
497.28,10340.083760976791,-1.06,-0.0008207546,0.001552,0.0005521487,16.967253,78350000,160.98909,783500,0.41058987379074097,-497.28,8070,1567
494.99,10346.628321886063,-1.08,-0.0019928745,0.012106,0.0015315417,16.972288,78400000,168.67265,784000,0.6042150855064392,-494.99,8189,1568
494.79,10353.29585647583,-1.04,-0.0008562077,0.001706,0.00044593104,16.98396,78450000,98.753944,784500,0.47144949436187744,-494.79,8424,1569
500.0,10359.800564289093,-1.0,-0.002920318,0.022179997,0.002706084,16.961027,78500000,0.061288714,785000,-0.06827878952026367,-500.0,8236,1570
498.67,10366.28932762146,-1.04,-0.0021027813,0.011198002,0.0016292605,16.925125,78550000,68.96283,785500,0.7042691707611084,-498.67,8281,1571
497.1,10372.827569246292,-1.04,-0.0028678963,0.019523999,0.0021018607,16.94463,78600000,71.12381,786000,0.6990843117237091,-497.1,8025,1572
496.19,10379.386516094208,-1.02,-0.002731333,0.011466,0.0014294115,16.952868,78650000,176.31357,786500,0.4843418598175049,-496.19,8338,1573
495.45,10385.926506757736,-1.08,-0.0032336563,0.018418,0.0020420304,16.95291,78700000,165.84439,787000,0.6008360981941223,-495.45,8035,1574
485.28,10392.760301351547,-1.18,-0.002027553,0.012691999,0.0014984296,16.967512,78750000,388.2694,787500,0.5873627364635468,-485.28,8292,1575
496.7,10399.365134716034,-1.08,-0.0020954176,0.013030004,0.0017464506,16.967834,78800000,173.16582,788000,0.5891829431056976,-496.7,8490,1576
494.21,10405.845764398575,-1.06,-0.0023471443,0.013064001,0.0017413875,16.972836,78850000,119.85467,788500,0.6521087288856506,-494.21,8419,1577
496.38,10412.30010676384,-1.06,-0.0023293984,0.012729997,0.001743405,16.972088,78900000,89.235725,789000,0.7687349617481232,-496.38,8355,1578
494.67,10418.834423780441,-1.06,-0.0037996299,0.03504,0.003398496,16.985842,78950000,136.66068,789500,0.554545670747757,-494.67,8366,1579
498.09,10425.203799009323,-1.04,-0.0018067646,0.005644,0.0008491853,17.006342,79000000,121.92582,790000,0.3625606894493103,-498.09,8326,1580
499.4,10431.670181512833,-1.02,-0.0022975341,0.022467999,0.0024378223,17.008514,79050000,44.340954,790500,0.5368505120277405,-499.4,8255,1581
497.77,10438.144582748413,-1.06,-0.0021429774,0.009632001,0.0014090027,17.023159,79100000,114.75714,791000,0.6509502530097961,-497.77,8356,1582
494.64,10444.731131076813,-1.06,-0.002211267,0.022026,0.0023040534,17.052813,79150000,114.75397,791500,0.6530268490314484,-494.64,8193,1583
492.36,10451.338735342026,-1.08,-0.0017866897,0.010585999,0.0012668316,17.066633,79200000,176.99323,792000,0.5795043706893921,-492.36,8228,1584
491.55,10457.972404241562,-1.1,-0.00024105221,5.999999e-05,0.00019732077,17.074844,79250000,231.5924,792500,0.5510084331035614,-491.55,8157,1585
490.26,10464.595165967941,-1.18,-0.0005044134,0.000113999995,0.00016079479,17.076403,79300000,334.9161,793000,0.6770032048225403,-490.26,7947,1586
493.48,10471.457916021347,-1.08,-0.00075940683,0.00035800002,0.00030052298,17.076479,79350000,217.08133,793500,0.433108389377594,-493.48,8178,1587
494.78,10478.024728775024,-1.12,-0.0028086093,0.016863998,0.0019576952,17.081903,79400000,227.8152,794000,0.6561471819877625,-494.78,8148,1588
498.82,10484.652288198471,-1.02,-0.000836184,0.002214,0.000465402,17.101496,79450000,45.542656,794500,0.5838959217071533,-498.82,8102,1589
491.32,10491.480794668198,-1.16,-0.00040197888,0.00016599998,0.00013485225,17.101898,79500000,243.37758,795000,0.7611348628997803,-491.32,8219,1590
493.79,10498.1537027359,-1.06,-0.00093532575,0.007218001,0.00091011956,17.10508,79550000,99.3674,795500,0.7381258308887482,-493.79,8394,1591
497.62,10504.352426290512,-1.06,-0.0012218528,0.006245999,0.0009264367,17.108278,79600000,89.027336,796000,0.7779911905527115,-497.62,7882,1592
488.27,10511.309560060501,-1.08,-0.002744924,0.019037997,0.0020721578,17.106361,79650000,276.30472,796500,0.624352365732193,-488.27,7947,1593
500.0,10518.03810095787,-1.0,-0.0020282615,0.018798001,0.0021430308,17.10969,79700000,1.8066032,797000,-0.11898446083068848,-500.0,8175,1594
494.95,10524.729015111923,-1.04,-0.0025000947,0.031444002,0.003010686,17.10204,79750000,69.520485,797500,0.7081828415393829,-494.95,8252,1595
499.27,10531.371695041656,-1.02,-0.0011552331,0.012766,0.0015306002,17.105326,79800000,64.17534,798000,0.30031704902648926,-499.27,8466,1596
492.64,10537.835125207901,-1.1,-0.001907726,0.013190001,0.001626306,17.111357,79850000,220.42897,798500,0.5985536575317383,-492.64,8131,1597
496.43,10544.625610113144,-1.02,-0.0024589233,0.024166003,0.002406889,17.131273,79900000,30.214968,799000,0.7847446650266647,-496.43,8421,1598
498.51,10551.02079963684,-1.06,-0.0018855943,0.018361999,0.0020302134,17.145647,79950000,114.6197,799500,0.6463003754615784,-498.51,8261,1599
493.45,10557.583580493927,-1.08,-0.002951043,0.023325998,0.0025247491,17.142324,80000000,171.39885,800000,0.5752878487110138,-493.45,7985,1600
498.92,10564.424089670181,-1.04,-0.002331733,0.017120002,0.0021493153,17.141895,80050000,60.82126,800500,0.7509525716304779,-498.92,7869,1601
496.03,10571.320033311844,-1.0,-0.0016874382,0.010660001,0.0014443445,17.131258,80100000,152.81125,801000,0.22941356897354126,-496.03,8157,1602
500.0,10578.00741481781,-1.0,-0.003753812,0.041456,0.0041468744,17.089123,80150000,0.01425322,801500,-0.4179471731185913,-500.0,8359,1603
500.0,10584.523743867874,-1.0,-0.0019317436,0.020702003,0.0023406567,17.048635,80200000,0.60281867,802000,-0.2923341989517212,-500.0,7854,1604
497.28,10591.21728682518,-1.06,-0.0006738348,0.0013599998,0.0004925187,17.029854,80250000,102.33218,802500,0.7263025939464569,-497.28,8237,1605
488.64,10597.77638721466,-1.1,-0.0023769308,0.01793,0.0019210652,17.032547,80300000,165.50186,803000,0.7198582887649536,-488.64,8154,1606
499.34,10604.529330730438,-1.02,-0.0023889912,0.026594006,0.0027446195,17.047876,80350000,31.011728,803500,0.7594480365514755,-499.34,8227,1607
498.5,10610.966246128082,-1.04,-0.0021402708,0.007983999,0.00123226,17.058239,80400000,73.648544,804000,0.6895388662815094,-498.5,8240,1608
466.67,10617.437229394913,-1.32,-0.0011675648,0.0029279997,0.0006465428,17.059565,80450000,1032.0082,804500,0.17049986124038696,-466.67,8181,1609
498.73,10623.920889854431,-1.02,-0.0021788417,0.015505999,0.0018341285,17.045034,80500000,32.397438,805000,0.7334582209587097,-498.73,8286,1610
496.08,10630.308244943619,-1.1,-0.0017679594,0.007572001,0.0012318732,17.044958,80550000,187.31134,805500,0.6772441267967224,-496.08,8106,1611
493.58,10636.969217061996,-1.06,-0.0019603493,0.015594001,0.0017525331,17.059334,80600000,154.62627,806000,0.48552268743515015,-493.58,8480,1612
497.62,10643.374601840973,-1.08,-0.0019882591,0.014353999,0.0019029097,17.061008,80650000,126.546455,806500,0.7396743893623352,-497.62,8183,1613
499.03,10649.781643152237,-1.02,-0.0023151785,0.019229999,0.0022019257,17.045631,80700000,37.90369,807000,0.6494030952453613,-499.03,8733,1614
499.23,10656.087449789047,-1.02,-0.0022313888,0.032920007,0.0032424377,17.06382,80750000,27.827398,807500,0.7935732752084732,-499.23,8409,1615
494.67,10662.395257234573,-1.06,-0.0025299625,0.025443997,0.0026581555,17.071936,80800000,124.026985,808000,0.6038453876972198,-494.67,8394,1616
496.67,10668.659000635147,-1.1,-0.0027197462,0.016523998,0.0020024225,17.089909,80850000,184.94742,808500,0.6839201748371124,-496.67,7914,1617
488.69,10675.523957014084,-1.14,-0.0008092152,0.0022280002,0.0005462048,17.111929,80900000,286.06308,809000,0.6508208811283112,-488.69,8608,1618
499.2,10681.806070804596,-1.02,-0.0010121815,0.0073019997,0.0011258869,17.103827,80950000,30.698172,809500,0.7634610533714294,-499.2,8106,1619
497.75,10688.41664981842,-1.06,-0.00081529585,0.001314,0.00037051097,17.1034,81000000,88.35145,810000,0.7823828309774399,-497.75,8497,1620
497.25,10694.837244272232,-1.06,-0.00217634,0.016425999,0.0020560226,17.103138,81050000,116.3184,810500,0.635833740234375,-497.25,8461,1621
499.43,10701.097280740738,-1.02,-0.00051358005,0.0010759999,0.00043304721,17.110611,81100000,64.330894,811000,0.2189825177192688,-499.43,8412,1622
